Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:46 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,HEAT (kcal/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 114 ,6/8/2016 3:10:25 AM , 0.4579317 ,6/8/2016 3:12:25 AM , 0.7056183 ,6/8/2016 3:14:25 AM , 0.5634813 ,6/8/2016 3:16:25 AM , 0.5455431 ,6/8/2016 3:20:25 AM , 0.5339978 ,6/8/2016 3:22:25 AM , 0.3352132 ,6/8/2016 3:24:25 AM , 0.5055603 ,6/8/2016 3:26:25 AM , 0.4255162 ,
 115 ,6/8/2016 3:30:25 AM , 0.5371587 ,6/8/2016 3:32:25 AM , 0.5197962 ,6/8/2016 3:34:25 AM , 0.5487921 ,6/8/2016 3:36:25 AM , 0.4956619 ,6/8/2016 3:40:25 AM , 0.3702601 ,6/8/2016 3:42:25 AM , 0.4419088 ,6/8/2016 3:44:25 AM , 0.4457993 ,6/8/2016 3:46:25 AM , 0.5814821 ,
 116 ,6/8/2016 3:50:25 AM , 0.4710809 ,6/8/2016 3:52:25 AM , 0.4750967 ,6/8/2016 3:54:25 AM , 0.3616711 ,6/8/2016 3:56:25 AM , 0.5233087 ,6/8/2016 4:00:25 AM , 0.3677752 ,6/8/2016 4:02:25 AM , 0.3783833 ,6/8/2016 4:04:25 AM , 0.5090828 ,6/8/2016 4:06:25 AM , 0.5501025 ,
 117 ,6/8/2016 4:10:25 AM , 0.3907519 ,6/8/2016 4:12:25 AM , 0.7047884 ,6/8/2016 4:14:25 AM , 0.3353696 ,6/8/2016 4:16:25 AM , 0.3959107 ,6/8/2016 4:20:25 AM , 0.4012778 ,6/8/2016 4:22:25 AM , 0.3578867 ,6/8/2016 4:24:25 AM , 0.4318132 ,6/8/2016 4:26:25 AM , 0.444576 ,
 118 ,6/8/2016 4:30:25 AM , 0.3835427 ,6/8/2016 4:32:25 AM , 0.7190065 ,6/8/2016 4:34:25 AM , 0.6034667 ,6/8/2016 4:36:25 AM , 0.4109634 ,6/8/2016 4:40:25 AM , 0.5458865 ,6/8/2016 4:42:25 AM , 0.5356013 ,6/8/2016 4:44:25 AM , 0.4194728 ,6/8/2016 4:46:25 AM , 0.5622999 ,
 119 ,6/8/2016 4:50:25 AM , 0.5533202 ,6/8/2016 4:52:25 AM , 0.6845557 ,6/8/2016 4:54:25 AM , 0.5507995 ,6/8/2016 4:56:25 AM , 0.5020178 ,6/8/2016 5:00:25 AM , 0.5313432 ,6/8/2016 5:02:25 AM , 0.5500435 ,6/8/2016 5:04:25 AM , 0.5733177 ,6/8/2016 5:06:25 AM , 0.572417 ,
 120 ,6/8/2016 5:10:25 AM , 0.5740942 ,6/8/2016 5:12:25 AM , 0.7346818 ,6/8/2016 5:14:25 AM , 0.5539926 ,6/8/2016 5:16:25 AM , 0.3971284 ,6/8/2016 5:20:25 AM , 0.4769512 ,6/8/2016 5:22:25 AM , 0.5066843 ,6/8/2016 5:24:25 AM , 0.4751102 ,6/8/2016 5:26:25 AM , 0.6561846 ,
 121 ,6/8/2016 5:30:25 AM , 0.5473662 ,6/8/2016 5:32:25 AM , 0.6844071 ,6/8/2016 5:34:25 AM , 0.5096661 ,6/8/2016 5:36:25 AM , 0.5725336 ,6/8/2016 5:40:25 AM , 0.3633706 ,6/8/2016 5:42:25 AM , 0.4242465 ,6/8/2016 5:44:25 AM , 0.4947658 ,6/8/2016 5:46:25 AM , 0.5486795 ,
 122 ,6/8/2016 5:50:25 AM , 0.474829 ,6/8/2016 5:52:25 AM , 0.6580017 ,6/8/2016 5:54:25 AM , 0.3248869 ,6/8/2016 5:56:25 AM , 0.3530485 ,6/8/2016 6:00:25 AM , 0.3486305 ,6/8/2016 6:02:25 AM , 0.4658113 ,6/8/2016 6:04:25 AM , 0.4563005 ,6/8/2016 6:06:25 AM , 0.5237466 ,
 123 ,6/8/2016 6:10:25 AM , 0.4838903 ,6/8/2016 6:12:25 AM , 0.4998236 ,6/8/2016 6:14:25 AM , 0.5445819 ,6/8/2016 6:16:25 AM , 0.5183774 ,6/8/2016 6:20:25 AM , 0.5482694 ,6/8/2016 6:22:25 AM , 0.4751047 ,6/8/2016 6:24:25 AM , 0.3810906 ,6/8/2016 6:26:25 AM , 0.4146265 ,
 124 ,6/8/2016 6:30:25 AM , 0.3830211 ,6/8/2016 6:32:25 AM , 0.4782209 ,6/8/2016 6:34:25 AM , 0.3249876 ,6/8/2016 6:36:25 AM , 0.3983202 ,6/8/2016 6:40:25 AM , 0.5052618 ,6/8/2016 6:42:25 AM , 0.3455262 ,6/8/2016 6:44:25 AM , 0.5116853 ,6/8/2016 6:46:25 AM , 0.4471629 ,
 125 ,6/8/2016 6:50:25 AM , 0.4456802 ,6/8/2016 6:52:25 AM , 0.746458 ,6/8/2016 6:54:25 AM , 0.5420772 ,6/8/2016 6:56:25 AM , 0.3478672 ,6/8/2016 7:00:25 AM , 0.4521032 ,6/8/2016 7:02:25 AM , 0.3757077 ,6/8/2016 7:04:25 AM , 0.3859003 ,6/8/2016 7:06:25 AM , 0.4425429 ,
 126 ,6/8/2016 7:10:25 AM , 0.3606322 ,6/8/2016 7:12:25 AM , 0.6325113 ,6/8/2016 7:14:25 AM , 0.4550854 ,6/8/2016 7:16:25 AM , 0.3828778 ,6/8/2016 7:20:25 AM , 0.3502033 ,6/8/2016 7:22:25 AM , 0.5331204 ,6/8/2016 7:24:25 AM , 0.5159408 ,6/8/2016 7:26:25 AM , 0.4212853 ,
 127 ,6/8/2016 7:30:25 AM , 0.3591787 ,6/8/2016 7:32:25 AM , 0.5962881 ,6/8/2016 7:34:25 AM , 0.3430911 ,6/8/2016 7:36:25 AM , 0.5096046 ,6/8/2016 7:40:25 AM , 0.3551576 ,6/8/2016 7:42:25 AM , 0.5240099 ,6/8/2016 7:44:25 AM , 0.409781 ,6/8/2016 7:46:25 AM , 0.6283061 ,
 128 ,6/8/2016 7:50:25 AM , 0.3826714 ,6/8/2016 7:52:25 AM , 0.467218 ,6/8/2016 7:54:25 AM , 0.316544 ,6/8/2016 7:56:25 AM , 0.3593784 ,6/8/2016 8:00:25 AM , 0.5569775 ,6/8/2016 8:02:25 AM , 0.4780288 ,6/8/2016 8:04:25 AM , 0.3951727 ,6/8/2016 8:06:25 AM , 0.5233962 ,
 129 ,6/8/2016 8:10:25 AM , 0.5437399 ,6/8/2016 8:12:25 AM , 0.719651 ,6/8/2016 8:14:25 AM , 0.3659725 ,6/8/2016 8:16:25 AM , 0.5185624 ,6/8/2016 8:20:25 AM , 0.4420354 ,6/8/2016 8:22:25 AM , 0.440635 ,6/8/2016 8:24:25 AM , 0.3916596 ,6/8/2016 8:26:25 AM , 0.3977696 ,
 130 ,6/8/2016 8:30:25 AM , 0.4543716 ,6/8/2016 8:32:25 AM , 0.6078395 ,6/8/2016 8:34:25 AM , 0.4854577 ,6/8/2016 8:36:25 AM , 0.4800064 ,6/8/2016 8:40:25 AM , 0.359749 ,6/8/2016 8:42:25 AM , 0.3539597 ,6/8/2016 8:44:25 AM , 0.3852291 ,6/8/2016 8:46:25 AM , 0.4344833 ,
 131 ,6/8/2016 8:50:25 AM , 0.4558757 ,6/8/2016 8:52:25 AM , 0.5197569 ,6/8/2016 8:54:25 AM , 0.4430421 ,6/8/2016 8:56:25 AM , 0.3836976 ,6/8/2016 9:00:25 AM , 0.6684821 ,6/8/2016 9:02:25 AM , 0.5707702 ,6/8/2016 9:04:25 AM , 0.5300276 ,6/8/2016 9:06:25 AM , 0.4231288 ,
 132 ,6/8/2016 9:10:25 AM , 0.4051695 ,6/8/2016 9:12:25 AM , 0.5183083 ,6/8/2016 9:14:25 AM , 0.3251115 ,6/8/2016 9:16:25 AM , 0.3463989 ,6/8/2016 9:20:25 AM , 0.3371361 ,6/8/2016 9:22:25 AM , 0.3095625 ,6/8/2016 9:24:25 AM , 0.3432329 ,6/8/2016 9:26:25 AM , 0.3987679 ,
 133 ,6/8/2016 9:30:25 AM , 0.3692005 ,6/8/2016 9:32:25 AM , 0.4685597 ,6/8/2016 9:34:25 AM , 0.3195134 ,6/8/2016 9:36:25 AM , 0.4503636 ,6/8/2016 9:40:25 AM , 0.3614982 ,6/8/2016 9:42:25 AM , 0.3815546 ,6/8/2016 9:44:25 AM , 0.3928774 ,6/8/2016 9:46:25 AM , 0.5562051 ,
 134 ,6/8/2016 9:50:25 AM , 0.3692278 ,6/8/2016 9:52:25 AM , 0.4899589 ,6/8/2016 9:54:25 AM , 0.3225991 ,6/8/2016 9:56:25 AM , 0.4700596 ,6/8/2016 10:00:25 AM , 0.3629182 ,6/8/2016 10:02:25 AM , 0.3503097 ,6/8/2016 10:04:25 AM , 0.4523466 ,6/8/2016 10:06:25 AM , 0.4360243 ,
 135 ,6/8/2016 10:10:25 AM , 0.416441 ,6/8/2016 10:12:25 AM , 0.6031004 ,6/8/2016 10:14:25 AM , 0.5232646 ,6/8/2016 10:16:25 AM , 0.4450793 ,6/8/2016 10:20:25 AM , 0.3663251 ,6/8/2016 10:22:25 AM , 0.3189764 ,6/8/2016 10:24:25 AM , 0.3785938 ,6/8/2016 10:26:25 AM , 0.4051282 ,
 136 ,6/8/2016 10:30:25 AM , 0.3493201 ,6/8/2016 10:32:25 AM , 0.4833916 ,6/8/2016 10:34:25 AM , 0.4653101 ,6/8/2016 10:36:25 AM , 0.4016606 ,6/8/2016 10:40:25 AM , 0.5457481 ,6/8/2016 10:42:25 AM , 0.390776 ,6/8/2016 10:44:25 AM , 0.3620925 ,6/8/2016 10:46:25 AM , 0.3971888 ,
 137 ,6/8/2016 10:50:25 AM , 0.5902461 ,6/8/2016 10:52:25 AM , 0.4509085 ,6/8/2016 10:54:25 AM , 0.3620816 ,6/8/2016 10:56:25 AM , 0.3872505 ,6/8/2016 11:00:25 AM , 0.452081 ,6/8/2016 11:02:25 AM , 0.4861634 ,6/8/2016 11:04:25 AM , 0.3799641 ,6/8/2016 11:06:25 AM , 0.5112546 ,
 138 ,6/8/2016 11:10:25 AM , 0.4810406 ,6/8/2016 11:12:25 AM , 0.6599393 ,6/8/2016 11:14:25 AM , 0.3675961 ,6/8/2016 11:16:25 AM , 0.440985 ,6/8/2016 11:20:25 AM , 0.3564517 ,6/8/2016 11:22:25 AM , 0.3038847 ,6/8/2016 11:24:25 AM , 0.517559 ,6/8/2016 11:26:25 AM , 0.4270883 ,
 139 ,6/8/2016 11:30:25 AM , 0.4779188 ,6/8/2016 11:32:25 AM , 0.4589641 ,6/8/2016 11:34:25 AM , 0.502082 ,6/8/2016 11:36:25 AM , 0.3645517 ,6/8/2016 11:40:25 AM , 0.3703279 ,6/8/2016 11:42:25 AM , 0.3596441 ,6/8/2016 11:44:25 AM , 0.3743761 ,6/8/2016 11:46:25 AM , 0.4178875 ,
 140 ,6/8/2016 11:50:25 AM , 0.3170158 ,6/8/2016 11:52:25 AM , 0.4337327 ,6/8/2016 11:54:25 AM , 0.3227323 ,6/8/2016 11:56:25 AM , 0.4953868 ,6/8/2016 12:00:25 PM , 0.33768 ,6/8/2016 12:02:25 PM , 0.3407089 ,6/8/2016 12:04:25 PM , 0.4543369 ,6/8/2016 12:06:25 PM , 0.4180045 ,
 141 ,6/8/2016 12:10:25 PM , 0.4904358 ,6/8/2016 12:12:25 PM , 0.5376641 ,6/8/2016 12:14:25 PM , 0.3580638 ,6/8/2016 12:16:25 PM , 0.3840952 ,6/8/2016 12:20:25 PM , 0.3504184 ,6/8/2016 12:22:25 PM , 0.3545963 ,6/8/2016 12:24:25 PM , 0.3719402 ,6/8/2016 12:26:25 PM , 0.4278737 ,
 142 ,6/8/2016 12:30:25 PM , 0.3431978 ,6/8/2016 12:32:25 PM , 0.4883571 ,6/8/2016 12:34:25 PM , 0.3188422 ,6/8/2016 12:36:25 PM , 0.467555 ,6/8/2016 12:40:25 PM , 0.3587109 ,6/8/2016 12:42:25 PM , 0.4825545 ,6/8/2016 12:44:25 PM , 0.3889973 ,6/8/2016 12:46:25 PM , 0.4168366 ,
 143 ,6/8/2016 12:50:25 PM , 0.3623946 ,6/8/2016 12:52:25 PM , 0.4929894 ,6/8/2016 12:54:25 PM , 0.4667586 ,6/8/2016 12:56:25 PM , 0.429813 ,6/8/2016 1:00:25 PM , 0.4946416 ,6/8/2016 1:02:25 PM , 0.346102 ,6/8/2016 1:04:25 PM , 0.4768268 ,6/8/2016 1:06:25 PM , 0.3962678 ,
 144 ,6/8/2016 1:10:25 PM , 0.5484334 ,6/8/2016 1:12:25 PM , 0.4579014 ,6/8/2016 1:14:25 PM , 0.3888994 ,6/8/2016 1:16:25 PM , 0.4004601 ,6/8/2016 1:20:25 PM , 0.4463494 ,6/8/2016 1:22:25 PM , 0.3462689 ,6/8/2016 1:24:25 PM , 0.3290989 ,6/8/2016 1:26:25 PM , 0.3819225 ,
 145 ,6/8/2016 1:30:25 PM , 0.4586052 ,6/8/2016 1:32:25 PM , 0.5774588 ,6/8/2016 1:34:25 PM , 0.3345045 ,6/8/2016 1:36:25 PM , 0.3874401 ,6/8/2016 1:40:25 PM , 0.379588 ,6/8/2016 1:42:25 PM , 0.3567346 ,6/8/2016 1:44:25 PM , 0.4058715 ,6/8/2016 1:46:25 PM , 0.5223067 ,
 146 ,6/8/2016 1:50:25 PM , 0.366158 ,6/8/2016 1:52:25 PM , 0.4646415 ,6/8/2016 1:54:25 PM , 0.3337657 ,6/8/2016 1:56:25 PM , 0.410435 ,6/8/2016 2:00:25 PM , 0.3684278 ,6/8/2016 2:02:25 PM , 0.3326555 ,6/8/2016 2:04:25 PM , 0.378807 ,6/8/2016 2:06:25 PM , 0.4150464 ,
 147 ,6/8/2016 2:10:25 PM , 0.3421943 ,6/8/2016 2:12:25 PM , 0.4465252 ,6/8/2016 2:14:25 PM , 0.3773477 ,6/8/2016 2:16:25 PM , 0.5043998 ,6/8/2016 2:20:25 PM , 0.3208578 ,6/8/2016 2:22:25 PM , 0.509357 ,6/8/2016 2:24:25 PM , 0.3565307 ,6/8/2016 2:26:25 PM , 0.4136243 ,
 148 ,6/8/2016 2:30:25 PM , 0.3728533 ,6/8/2016 2:32:25 PM , 0.6581527 ,6/8/2016 2:34:25 PM , 0.4896648 ,6/8/2016 2:36:25 PM , 0.3868967 ,6/8/2016 2:40:25 PM , 0.3450794 ,6/8/2016 2:42:25 PM , 0.3322878 ,6/8/2016 2:44:25 PM , 0.3750664 ,6/8/2016 2:46:25 PM , 0.408807 ,
 149 ,6/8/2016 2:50:25 PM , 0.4545625 ,6/8/2016 2:52:25 PM , 0.4743222 ,6/8/2016 2:54:25 PM , 0.3353604 ,6/8/2016 2:56:25 PM , 0.4788854 ,6/8/2016 3:00:25 PM , 0.336796 ,6/8/2016 3:02:25 PM , 0.315329 ,6/8/2016 3:04:25 PM , 0.3715187 ,6/8/2016 3:06:25 PM , 0.390781 ,
 150 ,6/8/2016 3:10:25 PM , 0.4908897 ,6/8/2016 3:12:25 PM , 0.4549934 ,6/8/2016 3:14:25 PM , 0.3069925 ,6/8/2016 3:16:25 PM , 0.393149 ,6/8/2016 3:20:25 PM , 0.4285432 ,6/8/2016 3:22:25 PM , 0.339606 ,6/8/2016 3:24:25 PM , 0.4734901 ,6/8/2016 3:26:25 PM , 0.3986492 ,
 151 ,6/8/2016 3:30:25 PM , 0.3725995 ,6/8/2016 3:32:25 PM , 0.4685056 ,6/8/2016 3:34:25 PM , 0.3769936 ,6/8/2016 3:36:25 PM , 0.4788142 ,6/8/2016 3:40:25 PM , 0.4362766 ,6/8/2016 3:42:25 PM , 0.4631653 ,6/8/2016 3:44:25 PM , 0.3473891 ,6/8/2016 3:46:25 PM , 0.5186881 ,
 152 ,6/8/2016 3:50:25 PM , 0.3309032 ,6/8/2016 3:52:25 PM , 0.6421163 ,6/8/2016 3:54:25 PM , 0.3544785 ,6/8/2016 3:56:25 PM , 0.3990729 ,6/8/2016 4:00:25 PM , 0.3875669 ,6/8/2016 4:02:25 PM , 0.3836423 ,6/8/2016 4:04:25 PM , 0.3730758 ,6/8/2016 4:06:25 PM , 0.4424941 ,
 153 ,6/8/2016 4:10:25 PM , 0.3176051 ,6/8/2016 4:12:25 PM , 0.5508144 ,6/8/2016 4:14:25 PM , 0.3540737 ,6/8/2016 4:16:25 PM , 0.4987319 ,6/8/2016 4:20:25 PM , 0.3781894 ,6/8/2016 4:22:25 PM , 0.3478789 ,6/8/2016 4:24:25 PM , 0.3625483 ,6/8/2016 4:26:25 PM , 0.5197141 ,
 154 ,6/8/2016 4:30:25 PM , 0.4845226 ,6/8/2016 4:32:25 PM , 0.4372926 ,6/8/2016 4:34:25 PM , 0.3533584 ,6/8/2016 4:36:25 PM , 0.4293459 ,6/8/2016 4:40:25 PM , 0.3592152 ,6/8/2016 4:42:25 PM , 0.4269287 ,6/8/2016 4:44:25 PM , 0.3397238 ,6/8/2016 4:46:25 PM , 0.4575677 ,
 155 ,6/8/2016 4:50:25 PM , 0.3578014 ,6/8/2016 4:52:25 PM , 0.5700898 ,6/8/2016 4:54:25 PM , 0.5132793 ,6/8/2016 4:56:25 PM , 0.3975386 ,6/8/2016 5:00:25 PM , 0.5327032 ,6/8/2016 5:02:25 PM , 0.3570536 ,6/8/2016 5:04:25 PM , 0.4089507 ,6/8/2016 5:06:25 PM , 0.4278 ,
 156 ,6/8/2016 5:10:25 PM , 0.351901 ,6/8/2016 5:12:25 PM , 0.4841354 ,6/8/2016 5:14:25 PM , 0.3190246 ,6/8/2016 5:16:25 PM , 0.393095 ,6/8/2016 5:20:25 PM , 0.3999499 ,6/8/2016 5:22:25 PM , 0.5164464 ,6/8/2016 5:24:25 PM , 0.4973367 ,6/8/2016 5:26:25 PM , 0.4692606 ,
 157 ,6/8/2016 5:30:25 PM , 0.5153823 ,6/8/2016 5:32:25 PM , 0.5183336 ,6/8/2016 5:34:25 PM , 0.3594872 ,6/8/2016 5:36:25 PM , 0.4545188 ,6/8/2016 5:40:25 PM , 0.376724 ,6/8/2016 5:42:25 PM , 0.3482502 ,6/8/2016 5:44:25 PM , 0.3662982 ,6/8/2016 5:46:25 PM , 0.5661392 ,
 158 ,6/8/2016 5:50:25 PM , 0.3869229 ,6/8/2016 5:52:25 PM , 0.5194471 ,6/8/2016 5:54:25 PM , 0.5391058 ,6/8/2016 5:56:25 PM , 0.5309051 ,6/8/2016 6:00:25 PM , 0.5333871 ,6/8/2016 6:02:25 PM , 0.5313826 ,6/8/2016 6:04:25 PM , 0.4010271 ,6/8/2016 6:06:25 PM , 0.6080865 ,
 159 ,6/8/2016 6:10:25 PM , 0.5554358 ,6/8/2016 6:12:25 PM , 0.6831848 ,6/8/2016 6:14:25 PM , 0.5027404 ,6/8/2016 6:16:25 PM , 0.5548888 ,6/8/2016 6:20:25 PM , 0.5361163 ,6/8/2016 6:22:25 PM , 0.5722983 ,6/8/2016 6:24:25 PM , 0.4775617 ,6/8/2016 6:26:25 PM , 0.6117602 ,
 160 ,6/8/2016 6:30:25 PM , 0.5003763 ,6/8/2016 6:32:25 PM , 0.5742836 ,6/8/2016 6:34:25 PM , 0.5218212 ,6/8/2016 6:36:25 PM , 0.4648518 ,6/8/2016 6:40:25 PM , 0.5230262 ,6/8/2016 6:42:25 PM , 0.5515982 ,6/8/2016 6:44:25 PM , 0.5062947 ,6/8/2016 6:46:25 PM , 0.5835704 ,
 161 ,6/8/2016 6:50:25 PM , 0.562034 ,6/8/2016 6:52:25 PM , 0.7194097 ,6/8/2016 6:54:25 PM , 0.4663149 ,6/8/2016 6:56:25 PM , 0.5847171 ,6/8/2016 7:00:25 PM , 0.4527825 ,6/8/2016 7:02:25 PM , 0.5176278 ,6/8/2016 7:04:25 PM , 0.4339639 ,6/8/2016 7:06:25 PM , 0.5349615 ,
 162 ,6/8/2016 7:10:25 PM , 0.5598367 ,6/8/2016 7:12:25 PM , 0.6902662 ,6/8/2016 7:14:25 PM , 0.4924301 ,6/8/2016 7:16:25 PM , 0.4510668 ,6/8/2016 7:20:25 PM , 0.5126659 ,6/8/2016 7:22:25 PM , 0.5197247 ,6/8/2016 7:24:25 PM , 0.5730619 ,6/8/2016 7:26:25 PM , 0.5918569 ,
 163 ,6/8/2016 7:30:25 PM , 0.5493886 ,6/8/2016 7:32:25 PM , 0.6916833 ,6/8/2016 7:34:25 PM , 0.4657091 ,6/8/2016 7:36:25 PM , 0.5496539 ,6/8/2016 7:40:25 PM , 0.3793852 ,6/8/2016 7:42:25 PM , 0.3888299 ,6/8/2016 7:44:25 PM , 0.5330933 ,6/8/2016 7:46:25 PM , 0.5788324 ,
 164 ,6/8/2016 7:50:25 PM , 0.5341759 ,6/8/2016 7:52:25 PM , 0.4841138 ,6/8/2016 7:54:25 PM , 0.5319414 ,6/8/2016 7:56:25 PM , 0.5790607 ,6/8/2016 8:00:25 PM , 0.5393587 ,6/8/2016 8:02:25 PM , 0.5163987 ,6/8/2016 8:04:25 PM , 0.5327328 ,6/8/2016 8:06:25 PM , 0.5277851 ,
 165 ,6/8/2016 8:10:25 PM , 0.3666574 ,6/8/2016 8:12:25 PM , 0.7222663 ,6/8/2016 8:14:25 PM , 0.3754198 ,6/8/2016 8:16:25 PM , 0.5460498 ,6/8/2016 8:20:25 PM , 0.5909987 ,6/8/2016 8:22:25 PM , 0.5483507 ,6/8/2016 8:24:25 PM , 0.5280499 ,6/8/2016 8:26:25 PM , 0.5602854 ,
 166 ,6/8/2016 8:30:25 PM , 0.5596477 ,6/8/2016 8:32:25 PM , 0.6609619 ,6/8/2016 8:34:25 PM , 0.5558812 ,6/8/2016 8:36:25 PM , 0.5913588 ,6/8/2016 8:40:25 PM , 0.5279166 ,6/8/2016 8:42:25 PM , 0.5587646 ,6/8/2016 8:44:25 PM , 0.509463 ,6/8/2016 8:46:25 PM , 0.5831239 ,
 167 ,6/8/2016 8:50:25 PM , 0.3629555 ,6/8/2016 8:52:25 PM , 0.6639155 ,6/8/2016 8:54:25 PM , 0.4748154 ,6/8/2016 8:56:25 PM , 0.5061634 ,6/8/2016 9:00:25 PM , 0.481751 ,6/8/2016 9:02:25 PM , 0.5263273 ,6/8/2016 9:04:25 PM , 0.3965672 ,6/8/2016 9:06:25 PM , 0.578958 ,
 168 ,6/8/2016 9:10:25 PM , 0.5777174 ,6/8/2016 9:12:25 PM , 0.4961219 ,6/8/2016 9:14:25 PM , 0.4490141 ,6/8/2016 9:16:25 PM , 0.5937514 ,6/8/2016 9:20:25 PM , 0.3789216 ,6/8/2016 9:22:25 PM , 0.5695834 ,6/8/2016 9:24:25 PM , 0.5586091 ,6/8/2016 9:26:25 PM , 0.5009065 ,
 169 ,6/8/2016 9:30:25 PM , 0.5181587 ,6/8/2016 9:32:25 PM , 0.7432787 ,6/8/2016 9:34:25 PM , 0.4207987 ,6/8/2016 9:36:25 PM , 0.6010314 ,6/8/2016 9:40:25 PM , 0.5561921 ,6/8/2016 9:42:25 PM , 0.5357754 ,6/8/2016 9:44:25 PM , 0.5374012 ,6/8/2016 9:46:25 PM , 0.4476337 ,
 170 ,6/8/2016 9:50:25 PM , 0.5602961 ,6/8/2016 9:52:25 PM , 0.7388676 ,6/8/2016 9:54:25 PM , 0.5737863 ,6/8/2016 9:56:25 PM , 0.5091839 ,6/8/2016 10:00:25 PM , 0.5653426 ,6/8/2016 10:02:25 PM , 0.5005811 ,6/8/2016 10:04:25 PM , 0.4221959 ,6/8/2016 10:06:25 PM , 0.6167094 ,
 171 ,6/8/2016 10:10:25 PM , 0.576333 ,6/8/2016 10:12:25 PM , 0.7331634 ,6/8/2016 10:14:25 PM , 0.5444494 ,6/8/2016 10:16:25 PM , 0.3998073 ,6/8/2016 10:20:25 PM , 0.4147817 ,6/8/2016 10:22:25 PM , 0.391441 ,6/8/2016 10:24:25 PM , 0.3939835 ,6/8/2016 10:26:25 PM , 0.6656545 ,
 172 ,6/8/2016 10:30:25 PM , 0.4726451 ,6/8/2016 10:32:25 PM , 0.5178109 ,6/8/2016 10:34:25 PM , 0.5305389 ,6/8/2016 10:36:25 PM , 0.4900252 ,6/8/2016 10:40:25 PM , 0.5577468 ,6/8/2016 10:42:25 PM , 0.3752054 ,6/8/2016 10:44:25 PM , 0.5703721 ,6/8/2016 10:46:25 PM , 0.4145398 ,
 173 ,6/8/2016 10:50:25 PM , 0.365362 ,6/8/2016 10:52:25 PM , 0.4846141 ,6/8/2016 10:54:25 PM , 0.3812195 ,6/8/2016 10:56:25 PM , 0.4232377 ,6/8/2016 11:00:25 PM , 0.3987257 ,6/8/2016 11:02:25 PM , 0.5662056 ,6/8/2016 11:04:25 PM , 0.534991 ,6/8/2016 11:06:25 PM , 0.6084632 ,
 174 ,6/8/2016 11:10:25 PM , 0.6026558 ,6/8/2016 11:12:25 PM , 0.7551805 ,6/8/2016 11:14:25 PM , 0.6110301 ,6/8/2016 11:16:25 PM , 0.5392698 ,6/8/2016 11:20:25 PM , 0.5690756 ,6/8/2016 11:22:25 PM , 0.5584783 ,6/8/2016 11:24:25 PM , 0.3623236 ,6/8/2016 11:26:25 PM , 0.5906566 ,
 175 ,6/8/2016 11:30:25 PM , 0.5989004 ,6/8/2016 11:32:25 PM , 0.7641532 ,6/8/2016 11:34:25 PM , 0.5964024 ,6/8/2016 11:36:25 PM , 0.4404735 ,6/8/2016 11:40:25 PM , 0.5606455 ,6/8/2016 11:42:25 PM , 0.530834 ,6/8/2016 11:44:25 PM , 0.3759679 ,6/8/2016 11:46:25 PM , 0.5513912 ,
 176 ,6/8/2016 11:50:25 PM , 0.5725313 ,6/8/2016 11:52:25 PM , 0.6202663 ,6/8/2016 11:54:25 PM , 0.5678211 ,6/8/2016 11:56:25 PM , 0.5463197 ,6/9/2016 12:00:25 AM , 0.4090595 ,6/9/2016 12:02:25 AM , 0.5219448 ,6/9/2016 12:04:25 AM , 0.5558536 ,6/9/2016 12:06:25 AM , 0.4176987 ,
 177 ,6/9/2016 12:10:25 AM , 0.4403831 ,6/9/2016 12:12:25 AM , 0.513027 ,6/9/2016 12:14:25 AM , 0.3719326 ,6/9/2016 12:16:25 AM , 0.4298171 ,6/9/2016 12:20:25 AM , 0.5639423 ,6/9/2016 12:22:25 AM , 0.5166807 ,6/9/2016 12:24:25 AM , 0.5368065 ,6/9/2016 12:26:25 AM , 0.6012833 ,
