Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,XAMB (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 137 ,6/8/2016 10:50:25 AM , 405 ,6/8/2016 10:52:25 AM , 14 ,6/8/2016 10:54:25 AM , 26 ,6/8/2016 10:56:25 AM , 256 ,6/8/2016 11:00:25 AM , 474 ,6/8/2016 11:02:25 AM , 593 ,6/8/2016 11:04:25 AM , 22 ,6/8/2016 11:06:25 AM , 256 ,
 138 ,6/8/2016 11:10:25 AM , 807 ,6/8/2016 11:12:25 AM , 1010 ,6/8/2016 11:14:25 AM , 5 ,6/8/2016 11:16:25 AM , 477 ,6/8/2016 11:20:25 AM , 407 ,6/8/2016 11:22:25 AM , 355 ,6/8/2016 11:24:25 AM , 223 ,6/8/2016 11:26:25 AM , 87 ,
 139 ,6/8/2016 11:30:25 AM , 524 ,6/8/2016 11:32:25 AM , 174 ,6/8/2016 11:34:25 AM , 573 ,6/8/2016 11:36:25 AM , 13 ,6/8/2016 11:40:25 AM , 0 ,6/8/2016 11:42:25 AM , 16 ,6/8/2016 11:44:25 AM , 2 ,6/8/2016 11:46:25 AM , 8 ,
 140 ,6/8/2016 11:50:25 AM , 37 ,6/8/2016 11:52:25 AM , 12 ,6/8/2016 11:54:25 AM , 47 ,6/8/2016 11:56:25 AM , 597 ,6/8/2016 12:00:25 PM , 2 ,6/8/2016 12:02:25 PM , 7 ,6/8/2016 12:04:25 PM , 51 ,6/8/2016 12:06:25 PM , 313 ,
 141 ,6/8/2016 12:10:25 PM , 163 ,6/8/2016 12:12:25 PM , 139 ,6/8/2016 12:14:25 PM , 14 ,6/8/2016 12:16:25 PM , 39 ,6/8/2016 12:20:25 PM , 15 ,6/8/2016 12:22:25 PM , 5 ,6/8/2016 12:24:25 PM , 9 ,6/8/2016 12:26:25 PM , 4 ,
 142 ,6/8/2016 12:30:25 PM , 552 ,6/8/2016 12:32:25 PM , 660 ,6/8/2016 12:34:25 PM , 15 ,6/8/2016 12:36:25 PM , 98 ,6/8/2016 12:40:25 PM , 20 ,6/8/2016 12:42:25 PM , 265 ,6/8/2016 12:44:25 PM , 4 ,6/8/2016 12:46:25 PM , 1 ,
 143 ,6/8/2016 12:50:25 PM , 8 ,6/8/2016 12:52:25 PM , 4 ,6/8/2016 12:54:25 PM , 65 ,6/8/2016 12:56:25 PM , 278 ,6/8/2016 1:00:25 PM , 147 ,6/8/2016 1:02:25 PM , 415 ,6/8/2016 1:04:25 PM , 70 ,6/8/2016 1:06:25 PM , 5 ,
 144 ,6/8/2016 1:10:25 PM , 269 ,6/8/2016 1:12:25 PM , 3 ,6/8/2016 1:14:25 PM , 305 ,6/8/2016 1:16:25 PM , 3 ,6/8/2016 1:20:25 PM , 737 ,6/8/2016 1:22:25 PM , 14 ,6/8/2016 1:24:25 PM , 85 ,6/8/2016 1:26:25 PM , 12 ,
 145 ,6/8/2016 1:30:25 PM , 529 ,6/8/2016 1:32:25 PM , 780 ,6/8/2016 1:34:25 PM , 9 ,6/8/2016 1:36:25 PM , 312 ,6/8/2016 1:40:25 PM , 53 ,6/8/2016 1:42:25 PM , 28 ,6/8/2016 1:44:25 PM , 4 ,6/8/2016 1:46:25 PM , 119 ,
 146 ,6/8/2016 1:50:25 PM , 21 ,6/8/2016 1:52:25 PM , 9 ,6/8/2016 1:54:25 PM , 4 ,6/8/2016 1:56:25 PM , 0 ,6/8/2016 2:00:25 PM , 6 ,6/8/2016 2:02:25 PM , 13 ,6/8/2016 2:04:25 PM , 8 ,6/8/2016 2:06:25 PM , 88 ,
 147 ,6/8/2016 2:10:25 PM , 15 ,6/8/2016 2:12:25 PM , 18 ,6/8/2016 2:14:25 PM , 10 ,6/8/2016 2:16:25 PM , 500 ,6/8/2016 2:20:25 PM , 16 ,6/8/2016 2:22:25 PM , 330 ,6/8/2016 2:24:25 PM , 21 ,6/8/2016 2:26:25 PM , 3 ,
 148 ,6/8/2016 2:30:25 PM , 35 ,6/8/2016 2:32:25 PM , 459 ,6/8/2016 2:34:25 PM , 586 ,6/8/2016 2:36:25 PM , 19 ,6/8/2016 2:40:25 PM , 5 ,6/8/2016 2:42:25 PM , 122 ,6/8/2016 2:44:25 PM , 12 ,6/8/2016 2:46:25 PM , 4 ,
 149 ,6/8/2016 2:50:25 PM , 123 ,6/8/2016 2:52:25 PM , 314 ,6/8/2016 2:54:25 PM , 66 ,6/8/2016 2:56:25 PM , 145 ,6/8/2016 3:00:25 PM , 12 ,6/8/2016 3:02:25 PM , 7 ,6/8/2016 3:04:25 PM , 1 ,6/8/2016 3:06:25 PM , 21 ,
 150 ,6/8/2016 3:10:25 PM , 692 ,6/8/2016 3:12:25 PM , 15 ,6/8/2016 3:14:25 PM , 6 ,6/8/2016 3:16:25 PM , 9 ,6/8/2016 3:20:25 PM , 18 ,6/8/2016 3:22:25 PM , 15 ,6/8/2016 3:24:25 PM , 103 ,6/8/2016 3:26:25 PM , 45 ,
 151 ,6/8/2016 3:30:25 PM , 35 ,6/8/2016 3:32:25 PM , 13 ,6/8/2016 3:34:25 PM , 202 ,6/8/2016 3:36:25 PM , 186 ,6/8/2016 3:40:25 PM , 486 ,6/8/2016 3:42:25 PM , 214 ,6/8/2016 3:44:25 PM , 63 ,6/8/2016 3:46:25 PM , 212 ,
 152 ,6/8/2016 3:50:25 PM , 17 ,6/8/2016 3:52:25 PM , 686 ,6/8/2016 3:54:25 PM , 19 ,6/8/2016 3:56:25 PM , 21 ,6/8/2016 4:00:25 PM , 15 ,6/8/2016 4:02:25 PM , 16 ,6/8/2016 4:04:25 PM , 7 ,6/8/2016 4:06:25 PM , 7 ,
 153 ,6/8/2016 4:10:25 PM , 11 ,6/8/2016 4:12:25 PM , 194 ,6/8/2016 4:14:25 PM , 16 ,6/8/2016 4:16:25 PM , 409 ,6/8/2016 4:20:25 PM , 9 ,6/8/2016 4:22:25 PM , 12 ,6/8/2016 4:24:25 PM , 0 ,6/8/2016 4:26:25 PM , 86 ,
 154 ,6/8/2016 4:30:25 PM , 615 ,6/8/2016 4:32:25 PM , 8 ,6/8/2016 4:34:25 PM , 16 ,6/8/2016 4:36:25 PM , 132 ,6/8/2016 4:40:25 PM , 0 ,6/8/2016 4:42:25 PM , 387 ,6/8/2016 4:44:25 PM , 110 ,6/8/2016 4:46:25 PM , 316 ,
 155 ,6/8/2016 4:50:25 PM , 49 ,6/8/2016 4:52:25 PM , 264 ,6/8/2016 4:54:25 PM , 466 ,6/8/2016 4:56:25 PM , 363 ,6/8/2016 5:00:25 PM , 690 ,6/8/2016 5:02:25 PM , 30 ,6/8/2016 5:04:25 PM , 3 ,6/8/2016 5:06:25 PM , 6 ,
 156 ,6/8/2016 5:10:25 PM , 46 ,6/8/2016 5:12:25 PM , 69 ,6/8/2016 5:14:25 PM , 30 ,6/8/2016 5:16:25 PM , 254 ,6/8/2016 5:20:25 PM , 179 ,6/8/2016 5:22:25 PM , 244 ,6/8/2016 5:24:25 PM , 38 ,6/8/2016 5:26:25 PM , 12 ,
 157 ,6/8/2016 5:30:25 PM , 987 ,6/8/2016 5:32:25 PM , 34 ,6/8/2016 5:34:25 PM , 2 ,6/8/2016 5:36:25 PM , 50 ,6/8/2016 5:40:25 PM , 12 ,6/8/2016 5:42:25 PM , 528 ,6/8/2016 5:44:25 PM , 127 ,6/8/2016 5:46:25 PM , 244 ,
 158 ,6/8/2016 5:50:25 PM , 35 ,6/8/2016 5:52:25 PM , 258 ,6/8/2016 5:54:25 PM , 624 ,6/8/2016 5:56:25 PM , 147 ,6/8/2016 6:00:25 PM , 315 ,6/8/2016 6:02:25 PM , 269 ,6/8/2016 6:04:25 PM , 33 ,6/8/2016 6:06:25 PM , 346 ,
 159 ,6/8/2016 6:10:25 PM , 855 ,6/8/2016 6:12:25 PM , 244 ,6/8/2016 6:14:25 PM , 440 ,6/8/2016 6:16:25 PM , 253 ,6/8/2016 6:20:25 PM , 431 ,6/8/2016 6:22:25 PM , 556 ,6/8/2016 6:24:25 PM , 141 ,6/8/2016 6:26:25 PM , 953 ,
 160 ,6/8/2016 6:30:25 PM , 354 ,6/8/2016 6:32:25 PM , 391 ,6/8/2016 6:34:25 PM , 688 ,6/8/2016 6:36:25 PM , 163 ,6/8/2016 6:40:25 PM , 582 ,6/8/2016 6:42:25 PM , 788 ,6/8/2016 6:44:25 PM , 187 ,6/8/2016 6:46:25 PM , 932 ,
 161 ,6/8/2016 6:50:25 PM , 1925 ,6/8/2016 6:52:25 PM , 1006 ,6/8/2016 6:54:25 PM , 170 ,6/8/2016 6:56:25 PM , 684 ,6/8/2016 7:00:25 PM , 1139 ,6/8/2016 7:02:25 PM , 494 ,6/8/2016 7:04:25 PM , 118 ,6/8/2016 7:06:25 PM , 693 ,
 162 ,6/8/2016 7:10:25 PM , 882 ,6/8/2016 7:12:25 PM , 1347 ,6/8/2016 7:14:25 PM , 709 ,6/8/2016 7:16:25 PM , 161 ,6/8/2016 7:20:25 PM , 394 ,6/8/2016 7:22:25 PM , 915 ,6/8/2016 7:24:25 PM , 332 ,6/8/2016 7:26:25 PM , 302 ,
 163 ,6/8/2016 7:30:25 PM , 553 ,6/8/2016 7:32:25 PM , 762 ,6/8/2016 7:34:25 PM , 334 ,6/8/2016 7:36:25 PM , 229 ,6/8/2016 7:40:25 PM , 92 ,6/8/2016 7:42:25 PM , 266 ,6/8/2016 7:44:25 PM , 418 ,6/8/2016 7:46:25 PM , 843 ,
 164 ,6/8/2016 7:50:25 PM , 1084 ,6/8/2016 7:52:25 PM , 23 ,6/8/2016 7:54:25 PM , 809 ,6/8/2016 7:56:25 PM , 426 ,6/8/2016 8:00:25 PM , 280 ,6/8/2016 8:02:25 PM , 278 ,6/8/2016 8:04:25 PM , 301 ,6/8/2016 8:06:25 PM , 1293 ,
 165 ,6/8/2016 8:10:25 PM , 323 ,6/8/2016 8:12:25 PM , 1277 ,6/8/2016 8:14:25 PM , 166 ,6/8/2016 8:16:25 PM , 910 ,6/8/2016 8:20:25 PM , 933 ,6/8/2016 8:22:25 PM , 1309 ,6/8/2016 8:24:25 PM , 128 ,6/8/2016 8:26:25 PM , 269 ,
 166 ,6/8/2016 8:30:25 PM , 990 ,6/8/2016 8:32:25 PM , 908 ,6/8/2016 8:34:25 PM , 692 ,6/8/2016 8:36:25 PM , 783 ,6/8/2016 8:40:25 PM , 1050 ,6/8/2016 8:42:25 PM , 963 ,6/8/2016 8:44:25 PM , 176 ,6/8/2016 8:46:25 PM , 587 ,
 167 ,6/8/2016 8:50:25 PM , 315 ,6/8/2016 8:52:25 PM , 254 ,6/8/2016 8:54:25 PM , 505 ,6/8/2016 8:56:25 PM , 286 ,6/8/2016 9:00:25 PM , 434 ,6/8/2016 9:02:25 PM , 854 ,6/8/2016 9:04:25 PM , 76 ,6/8/2016 9:06:25 PM , 462 ,
 168 ,6/8/2016 9:10:25 PM , 1319 ,6/8/2016 9:12:25 PM , 133 ,6/8/2016 9:14:25 PM , 333 ,6/8/2016 9:16:25 PM , 792 ,6/8/2016 9:20:25 PM , 99 ,6/8/2016 9:22:25 PM , 847 ,6/8/2016 9:24:25 PM , 308 ,6/8/2016 9:26:25 PM , 807 ,
 169 ,6/8/2016 9:30:25 PM , 1079 ,6/8/2016 9:32:25 PM , 573 ,6/8/2016 9:34:25 PM , 481 ,6/8/2016 9:36:25 PM , 907 ,6/8/2016 9:40:25 PM , 528 ,6/8/2016 9:42:25 PM , 594 ,6/8/2016 9:44:25 PM , 454 ,6/8/2016 9:46:25 PM , 5 ,
 170 ,6/8/2016 9:50:25 PM , 834 ,6/8/2016 9:52:25 PM , 1303 ,6/8/2016 9:54:25 PM , 483 ,6/8/2016 9:56:25 PM , 415 ,6/8/2016 10:00:25 PM , 618 ,6/8/2016 10:02:25 PM , 275 ,6/8/2016 10:04:25 PM , 270 ,6/8/2016 10:06:25 PM , 729 ,
 171 ,6/8/2016 10:10:25 PM , 747 ,6/8/2016 10:12:25 PM , 1419 ,6/8/2016 10:14:25 PM , 302 ,6/8/2016 10:16:25 PM , 323 ,6/8/2016 10:20:25 PM , 229 ,6/8/2016 10:22:25 PM , 424 ,6/8/2016 10:24:25 PM , 94 ,6/8/2016 10:26:25 PM , 1388 ,
 172 ,6/8/2016 10:30:25 PM , 662 ,6/8/2016 10:32:25 PM , 476 ,6/8/2016 10:34:25 PM , 581 ,6/8/2016 10:36:25 PM , 542 ,6/8/2016 10:40:25 PM , 733 ,6/8/2016 10:42:25 PM , 24 ,6/8/2016 10:44:25 PM , 348 ,6/8/2016 10:46:25 PM , 162 ,
 173 ,6/8/2016 10:50:25 PM , 365 ,6/8/2016 10:52:25 PM , 1 ,6/8/2016 10:54:25 PM , 13 ,6/8/2016 10:56:25 PM , 221 ,6/8/2016 11:00:25 PM , 339 ,6/8/2016 11:02:25 PM , 1208 ,6/8/2016 11:04:25 PM , 371 ,6/8/2016 11:06:25 PM , 610 ,
 174 ,6/8/2016 11:10:25 PM , 1046 ,6/8/2016 11:12:25 PM , 2053 ,6/8/2016 11:14:25 PM , 650 ,6/8/2016 11:16:25 PM , 767 ,6/8/2016 11:20:25 PM , 814 ,6/8/2016 11:22:25 PM , 1192 ,6/8/2016 11:24:25 PM , 254 ,6/8/2016 11:26:25 PM , 606 ,
 175 ,6/8/2016 11:30:25 PM , 1458 ,6/8/2016 11:32:25 PM , 936 ,6/8/2016 11:34:25 PM , 974 ,6/8/2016 11:36:25 PM , 148 ,6/8/2016 11:40:25 PM , 862 ,6/8/2016 11:42:25 PM , 777 ,6/8/2016 11:44:25 PM , 58 ,6/8/2016 11:46:25 PM , 1235 ,
 176 ,6/8/2016 11:50:25 PM , 1365 ,6/8/2016 11:52:25 PM , 475 ,6/8/2016 11:54:25 PM , 590 ,6/8/2016 11:56:25 PM , 357 ,6/9/2016 12:00:25 AM , 326 ,6/9/2016 12:02:25 AM , 1184 ,6/9/2016 12:04:25 AM , 301 ,6/9/2016 12:06:25 AM , 126 ,
 177 ,6/9/2016 12:10:25 AM , 906 ,6/9/2016 12:12:25 AM , 146 ,6/9/2016 12:14:25 AM , 57 ,6/9/2016 12:16:25 AM , 108 ,6/9/2016 12:20:25 AM , 614 ,6/9/2016 12:22:25 AM , 922 ,6/9/2016 12:24:25 AM , 498 ,6/9/2016 12:26:25 AM , 656 ,
 178 ,6/9/2016 12:30:25 AM , 1036 ,6/9/2016 12:32:25 AM , 26 ,6/9/2016 12:34:25 AM , 393 ,6/9/2016 12:36:25 AM , 454 ,6/9/2016 12:40:25 AM , 514 ,6/9/2016 12:42:25 AM , 87 ,6/9/2016 12:44:25 AM , 332 ,6/9/2016 12:46:25 AM , 108 ,
 179 ,6/9/2016 12:50:25 AM , 943 ,6/9/2016 12:52:25 AM , 583 ,6/9/2016 12:54:25 AM , 249 ,6/9/2016 12:56:25 AM , 411 ,6/9/2016 1:00:25 AM , 791 ,6/9/2016 1:02:25 AM , 11 ,6/9/2016 1:04:25 AM , 157 ,6/9/2016 1:06:25 AM , 101 ,
 180 ,6/9/2016 1:10:25 AM , 36 ,6/9/2016 1:12:25 AM , 917 ,6/9/2016 1:14:25 AM , 11 ,6/9/2016 1:16:25 AM , 126 ,6/9/2016 1:20:25 AM , 370 ,6/9/2016 1:22:25 AM , 22 ,6/9/2016 1:24:25 AM , 161 ,6/9/2016 1:26:25 AM , 273 ,
 181 ,6/9/2016 1:30:25 AM , 22 ,6/9/2016 1:32:25 AM , 110 ,6/9/2016 1:34:25 AM , 569 ,6/9/2016 1:36:25 AM , 23 ,6/9/2016 1:40:25 AM , 9 ,6/9/2016 1:42:25 AM , 768 ,6/9/2016 1:44:25 AM , 248 ,6/9/2016 1:46:25 AM , 4 ,
 182 ,6/9/2016 1:50:25 AM , 1160 ,6/9/2016 1:52:25 AM , 51 ,6/9/2016 1:54:25 AM , 133 ,6/9/2016 1:56:25 AM , 508 ,6/9/2016 2:00:25 AM , 22 ,6/9/2016 2:02:25 AM , 2102 ,6/9/2016 2:04:25 AM , 44 ,6/9/2016 2:06:25 AM , 26 ,
 183 ,6/9/2016 2:10:25 AM , 192 ,6/9/2016 2:12:25 AM , 1710 ,6/9/2016 2:14:25 AM , 5 ,6/9/2016 2:16:25 AM , 113 ,6/9/2016 2:20:25 AM , 2 ,6/9/2016 2:22:25 AM , 1110 ,6/9/2016 2:24:25 AM , 25 ,6/9/2016 2:26:25 AM , 11 ,
 184 ,6/9/2016 2:30:25 AM , 20 ,6/9/2016 2:32:25 AM , 208 ,6/9/2016 2:34:25 AM , 661 ,6/9/2016 2:36:25 AM , 448 ,6/9/2016 2:40:25 AM , 778 ,6/9/2016 2:42:25 AM , 87 ,6/9/2016 2:44:25 AM , 436 ,6/9/2016 2:46:25 AM , 250 ,
 185 ,6/9/2016 2:50:25 AM , 417 ,6/9/2016 2:52:25 AM , 15 ,6/9/2016 2:54:25 AM , 615 ,6/9/2016 2:56:25 AM , 35 ,6/9/2016 3:00:25 AM , 694 ,6/9/2016 3:02:25 AM , 16 ,6/9/2016 3:04:25 AM , 114 ,6/9/2016 3:06:25 AM , 762 ,
 186 ,6/9/2016 3:10:25 AM , 1115 ,6/9/2016 3:12:25 AM , 1807 ,6/9/2016 3:14:25 AM , 75 ,6/9/2016 3:16:25 AM , 187 ,6/9/2016 3:20:25 AM , 0 ,6/9/2016 3:22:25 AM , 10 ,6/9/2016 3:24:25 AM , 240 ,6/9/2016 3:26:25 AM , 169 ,
 187 ,6/9/2016 3:30:25 AM , 964 ,6/9/2016 3:32:25 AM , 250 ,6/9/2016 3:34:25 AM , 435 ,6/9/2016 3:36:25 AM , 30 ,6/9/2016 3:40:25 AM , 622 ,6/9/2016 3:42:25 AM , 347 ,6/9/2016 3:44:25 AM , 51 ,6/9/2016 3:46:25 AM , 8 ,
 188 ,6/9/2016 3:50:25 AM , 147 ,6/9/2016 3:52:25 AM , 1046 ,6/9/2016 3:54:25 AM , 79 ,6/9/2016 3:56:25 AM , 277 ,6/9/2016 4:00:25 AM , 59 ,6/9/2016 4:02:25 AM , 1627 ,6/9/2016 4:04:25 AM , 79 ,6/9/2016 4:06:25 AM , 22 ,
 189 ,6/9/2016 4:10:25 AM , 20 ,6/9/2016 4:12:25 AM , 1389 ,6/9/2016 4:14:25 AM , 226 ,6/9/2016 4:16:25 AM , 16 ,6/9/2016 4:20:25 AM , 367 ,6/9/2016 4:22:25 AM , 1043 ,6/9/2016 4:24:25 AM , 519 ,6/9/2016 4:26:25 AM , 103 ,
 190 ,6/9/2016 4:30:25 AM , 17 ,6/9/2016 4:32:25 AM , 744 ,6/9/2016 4:34:25 AM , 290 ,6/9/2016 4:36:25 AM , 403 ,6/9/2016 4:40:25 AM , 682 ,6/9/2016 4:42:25 AM , 930 ,6/9/2016 4:44:25 AM , 135 ,6/9/2016 4:46:25 AM , 1216 ,
 191 ,6/9/2016 4:50:25 AM , 1496 ,6/9/2016 4:52:25 AM , 230 ,6/9/2016 4:54:25 AM , 112 ,6/9/2016 4:56:25 AM , 18 ,6/9/2016 5:00:25 AM , 73 ,6/9/2016 5:02:25 AM , 926 ,6/9/2016 5:04:25 AM , 5 ,6/9/2016 5:06:25 AM , 698 ,
 192 ,6/9/2016 5:10:25 AM , 1314 ,6/9/2016 5:12:25 AM , 5 ,6/9/2016 5:14:25 AM , 584 ,6/9/2016 5:16:25 AM , 707 ,6/9/2016 5:20:25 AM , 726 ,6/9/2016 5:22:25 AM , 923 ,6/9/2016 5:24:25 AM , 371 ,6/9/2016 5:26:25 AM , 36 ,
 193 ,6/9/2016 5:30:25 AM , 330 ,6/9/2016 5:32:25 AM , 1848 ,6/9/2016 5:34:25 AM , 34 ,6/9/2016 5:36:25 AM , 284 ,6/9/2016 5:40:25 AM , 966 ,6/9/2016 5:42:25 AM , 10 ,6/9/2016 5:44:25 AM , 18 ,6/9/2016 5:46:25 AM , 1202 ,
 194 ,6/9/2016 5:50:25 AM , 314 ,6/9/2016 5:52:25 AM , 1741 ,6/9/2016 5:54:25 AM , 18 ,6/9/2016 5:56:25 AM , 67 ,6/9/2016 6:00:25 AM , 16 ,6/9/2016 6:02:25 AM , 0 ,6/9/2016 6:04:25 AM , 24 ,6/9/2016 6:06:25 AM , 1085 ,
 195 ,6/9/2016 6:10:25 AM , 1028 ,6/9/2016 6:12:25 AM , 980 ,6/9/2016 6:14:25 AM , 17 ,6/9/2016 6:16:25 AM , 454 ,6/9/2016 6:20:25 AM , 665 ,6/9/2016 6:22:25 AM , 675 ,6/9/2016 6:24:25 AM , 267 ,6/9/2016 6:26:25 AM , 232 ,
 196 ,6/9/2016 6:30:25 AM , 1095 ,6/9/2016 6:32:25 AM , 51 ,6/9/2016 6:34:25 AM , 530 ,6/9/2016 6:36:25 AM , 583 ,6/9/2016 6:40:25 AM , 228 ,6/9/2016 6:42:25 AM , 1230 ,6/9/2016 6:44:25 AM , 44 ,6/9/2016 6:46:25 AM , 22 ,
 197 ,6/9/2016 6:50:25 AM , 41 ,6/9/2016 6:52:25 AM , 6 ,6/9/2016 6:54:25 AM , 197 ,6/9/2016 6:56:25 AM , 24 ,6/9/2016 7:00:25 AM , 0 ,6/9/2016 7:02:25 AM , 115 ,6/9/2016 7:04:25 AM , 3 ,6/9/2016 7:06:25 AM , 190 ,
 198 ,6/9/2016 7:10:25 AM , 14 ,6/9/2016 7:12:25 AM , 349 ,6/9/2016 7:14:25 AM , 8 ,6/9/2016 7:16:25 AM , 350 ,6/9/2016 7:20:25 AM , 7 ,6/9/2016 7:22:25 AM , 12 ,6/9/2016 7:24:25 AM , 9 ,6/9/2016 7:26:25 AM , 1210 ,
 199 ,6/9/2016 7:30:25 AM , 942 ,6/9/2016 7:32:25 AM , 872 ,6/9/2016 7:34:25 AM , 11 ,6/9/2016 7:36:25 AM , 126 ,6/9/2016 7:40:25 AM , 973 ,6/9/2016 7:42:25 AM , 4 ,6/9/2016 7:44:25 AM , 152 ,6/9/2016 7:46:25 AM , 100 ,
 200 ,6/9/2016 7:50:25 AM , 63 ,6/9/2016 7:52:25 AM , 36 ,6/9/2016 7:54:25 AM , 214 ,6/9/2016 7:56:25 AM , 36 ,6/9/2016 8:00:25 AM , 75 ,6/9/2016 8:02:25 AM , 49 ,6/9/2016 8:04:25 AM , 55 ,6/9/2016 8:06:25 AM , 2 ,
 201 ,6/9/2016 8:10:25 AM , 12 ,6/9/2016 8:12:25 AM , 8 ,6/9/2016 8:14:25 AM , 8 ,6/9/2016 8:16:25 AM , 158 ,6/9/2016 8:20:25 AM , 2 ,6/9/2016 8:22:25 AM , 587 ,6/9/2016 8:24:25 AM , 28 ,6/9/2016 8:26:25 AM , 4 ,
 202 ,6/9/2016 8:30:25 AM , 145 ,6/9/2016 8:32:25 AM , 231 ,6/9/2016 8:34:25 AM , 10 ,6/9/2016 8:36:25 AM , 8 ,6/9/2016 8:40:25 AM , 639 ,6/9/2016 8:42:25 AM , 35 ,6/9/2016 8:44:25 AM , 10 ,6/9/2016 8:46:25 AM , 286 ,
 203 ,6/9/2016 8:50:25 AM , 737 ,6/9/2016 8:52:25 AM , 527 ,6/9/2016 8:54:25 AM , 27 ,6/9/2016 8:56:25 AM , 322 ,6/9/2016 9:00:25 AM , 6 ,6/9/2016 9:02:25 AM , 0 ,6/9/2016 9:04:25 AM , 180 ,6/9/2016 9:06:25 AM , 823 ,
 204 ,6/9/2016 9:10:25 AM , 59 ,6/9/2016 9:12:25 AM , 9 ,6/9/2016 9:14:25 AM , 904 ,6/9/2016 9:16:25 AM , 49 ,6/9/2016 9:20:25 AM , 198 ,6/9/2016 9:22:25 AM , 150 ,6/9/2016 9:24:25 AM , 305 ,6/9/2016 9:26:25 AM , 146 ,
 205 ,6/9/2016 9:30:25 AM , 621 ,6/9/2016 9:32:25 AM , 220 ,6/9/2016 9:34:25 AM , 442 ,6/9/2016 9:36:25 AM , 524 ,6/9/2016 9:40:25 AM , 701 ,6/9/2016 9:42:25 AM , 484 ,6/9/2016 9:44:25 AM , 87 ,6/9/2016 9:46:25 AM , 12 ,
 206 ,6/9/2016 9:50:25 AM , 436 ,6/9/2016 9:52:25 AM , 14 ,6/9/2016 9:54:25 AM , 27 ,6/9/2016 9:56:25 AM , 60 ,6/9/2016 10:00:25 AM , 6 ,6/9/2016 10:02:25 AM , 233 ,6/9/2016 10:04:25 AM , 3 ,6/9/2016 10:06:25 AM , 5 ,
 207 ,6/9/2016 10:10:25 AM , 276 ,6/9/2016 10:12:25 AM , 26 ,6/9/2016 10:14:25 AM , 9 ,6/9/2016 10:16:25 AM , 155 ,6/9/2016 10:20:25 AM , 190 ,6/9/2016 10:22:25 AM , 4 ,6/9/2016 10:24:25 AM , 9 ,6/9/2016 10:26:25 AM , 298 ,
 208 ,6/9/2016 10:30:25 AM , 6 ,6/9/2016 10:32:25 AM , 421 ,6/9/2016 10:34:25 AM , 177 ,6/9/2016 10:36:25 AM , 256 ,6/9/2016 10:40:25 AM , 664 ,6/9/2016 10:42:25 AM , 13 ,6/9/2016 10:44:25 AM , 14 ,6/9/2016 10:46:25 AM , 14 ,
 209 ,6/9/2016 10:50:25 AM , 90 ,6/9/2016 10:52:25 AM , 245 ,6/9/2016 10:54:25 AM , 145 ,6/9/2016 10:56:25 AM , 170 ,6/9/2016 11:00:25 AM , 5 ,6/9/2016 11:02:25 AM , 35 ,6/9/2016 11:04:25 AM , 5 ,6/9/2016 11:06:25 AM , 505 ,
 210 ,6/9/2016 11:10:25 AM , 145 ,6/9/2016 11:12:25 AM , 1 ,6/9/2016 11:14:25 AM , 146 ,6/9/2016 11:16:25 AM , 116 ,6/9/2016 11:20:25 AM , 17 ,6/9/2016 11:22:25 AM , 494 ,6/9/2016 11:24:25 AM , 233 ,6/9/2016 11:26:25 AM , 31 ,
 211 ,6/9/2016 11:30:25 AM , 24 ,6/9/2016 11:32:25 AM , 13 ,6/9/2016 11:34:25 AM , 31 ,6/9/2016 11:36:25 AM , 7 ,6/9/2016 11:40:25 AM , 419 ,6/9/2016 11:42:25 AM , 129 ,6/9/2016 11:44:25 AM , 71 ,6/9/2016 11:46:25 AM , 32 ,
 212 ,6/9/2016 11:50:25 AM , 590 ,6/9/2016 11:52:25 AM , 1163 ,6/9/2016 11:54:25 AM , 11 ,6/9/2016 11:56:25 AM , 90 ,6/9/2016 12:00:25 PM , 38 ,6/9/2016 12:02:25 PM , 15 ,6/9/2016 12:04:25 PM , 6 ,6/9/2016 12:06:25 PM , 17 ,
