Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:41 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 112 ,6/8/2016 2:30:25 AM , 3563.938 ,6/8/2016 2:32:25 AM , 3185.274 ,6/8/2016 2:34:25 AM , 2391.719 ,6/8/2016 2:36:25 AM , 3564.402 ,6/8/2016 2:40:25 AM , 2480.809 ,6/8/2016 2:42:25 AM , 3082.175 ,6/8/2016 2:44:25 AM , 2866.586 ,6/8/2016 2:46:25 AM , 3436.44 ,
 113 ,6/8/2016 2:50:25 AM , 3415.045 ,6/8/2016 2:52:25 AM , 5128.6 ,6/8/2016 2:54:25 AM , 4228.153 ,6/8/2016 2:56:25 AM , 3795.178 ,6/8/2016 3:00:25 AM , 3477.247 ,6/8/2016 3:02:25 AM , 2385.565 ,6/8/2016 3:04:25 AM , 3845.613 ,6/8/2016 3:06:25 AM , 2566.44 ,
 114 ,6/8/2016 3:10:25 AM , 3061.201 ,6/8/2016 3:12:25 AM , 4744.689 ,6/8/2016 3:14:25 AM , 3707.821 ,6/8/2016 3:16:25 AM , 3535.169 ,6/8/2016 3:20:25 AM , 3792.185 ,6/8/2016 3:22:25 AM , 2473.503 ,6/8/2016 3:24:25 AM , 3702.966 ,6/8/2016 3:26:25 AM , 2688.359 ,
 115 ,6/8/2016 3:30:25 AM , 3613.41 ,6/8/2016 3:32:25 AM , 3473.336 ,6/8/2016 3:34:25 AM , 3609.329 ,6/8/2016 3:36:25 AM , 3215.56 ,6/8/2016 3:40:25 AM , 2644.159 ,6/8/2016 3:42:25 AM , 3151.623 ,6/8/2016 3:44:25 AM , 3266.448 ,6/8/2016 3:46:25 AM , 3637.246 ,
 116 ,6/8/2016 3:50:25 AM , 3142.539 ,6/8/2016 3:52:25 AM , 3182.109 ,6/8/2016 3:54:25 AM , 2394.249 ,6/8/2016 3:56:25 AM , 3381.105 ,6/8/2016 4:00:25 AM , 2663.984 ,6/8/2016 4:02:25 AM , 2697.021 ,6/8/2016 4:04:25 AM , 3719.622 ,6/8/2016 4:06:25 AM , 3395.921 ,
 117 ,6/8/2016 4:10:25 AM , 2630.695 ,6/8/2016 4:12:25 AM , 4763.082 ,6/8/2016 4:14:25 AM , 2244.005 ,6/8/2016 4:16:25 AM , 2595.621 ,6/8/2016 4:20:25 AM , 2918.624 ,6/8/2016 4:22:25 AM , 2576.158 ,6/8/2016 4:24:25 AM , 3165.429 ,6/8/2016 4:26:25 AM , 2786.658 ,
 118 ,6/8/2016 4:30:25 AM , 2636.511 ,6/8/2016 4:32:25 AM , 4829.929 ,6/8/2016 4:34:25 AM , 4025.089 ,6/8/2016 4:36:25 AM , 2697.124 ,6/8/2016 4:40:25 AM , 3952.979 ,6/8/2016 4:42:25 AM , 3856.384 ,6/8/2016 4:44:25 AM , 3085.007 ,6/8/2016 4:46:25 AM , 3508.119 ,
 119 ,6/8/2016 4:50:25 AM , 3793.16 ,6/8/2016 4:52:25 AM , 4597.69 ,6/8/2016 4:54:25 AM , 3632.274 ,6/8/2016 4:56:25 AM , 3274.75 ,6/8/2016 5:00:25 AM , 3797.584 ,6/8/2016 5:02:25 AM , 3896.968 ,6/8/2016 5:04:25 AM , 4214.066 ,6/8/2016 5:06:25 AM , 3517.814 ,
 120 ,6/8/2016 5:10:25 AM , 3848.301 ,6/8/2016 5:12:25 AM , 4926.294 ,6/8/2016 5:14:25 AM , 3669.172 ,6/8/2016 5:16:25 AM , 2598.242 ,6/8/2016 5:20:25 AM , 3395.831 ,6/8/2016 5:22:25 AM , 3606.211 ,6/8/2016 5:24:25 AM , 3526.981 ,6/8/2016 5:26:25 AM , 4023.536 ,
 121 ,6/8/2016 5:30:25 AM , 3646.589 ,6/8/2016 5:32:25 AM , 4599.7 ,6/8/2016 5:34:25 AM , 3371.987 ,6/8/2016 5:36:25 AM , 3721.665 ,6/8/2016 5:40:25 AM , 2577.547 ,6/8/2016 5:42:25 AM , 3012.498 ,6/8/2016 5:44:25 AM , 3720.467 ,6/8/2016 5:46:25 AM , 3357.492 ,
 122 ,6/8/2016 5:50:25 AM , 3180.207 ,6/8/2016 5:52:25 AM , 4426.771 ,6/8/2016 5:54:25 AM , 2195.609 ,6/8/2016 5:56:25 AM , 2298.217 ,6/8/2016 6:00:25 AM , 2519.279 ,6/8/2016 6:02:25 AM , 3296.355 ,6/8/2016 6:04:25 AM , 3369.398 ,6/8/2016 6:06:25 AM , 3248.64 ,
 123 ,6/8/2016 6:10:25 AM , 3284.839 ,6/8/2016 6:12:25 AM , 3391.691 ,6/8/2016 6:14:25 AM , 3668.222 ,6/8/2016 6:16:25 AM , 3368.93 ,6/8/2016 6:20:25 AM , 3991.225 ,6/8/2016 6:22:25 AM , 3397.541 ,6/8/2016 6:24:25 AM , 2829.104 ,6/8/2016 6:26:25 AM , 2634.252 ,
 124 ,6/8/2016 6:30:25 AM , 2662.5 ,6/8/2016 6:32:25 AM , 3259.181 ,6/8/2016 6:34:25 AM , 2166.815 ,6/8/2016 6:36:25 AM , 2610.195 ,6/8/2016 6:40:25 AM , 3591.646 ,6/8/2016 6:42:25 AM , 2499.892 ,6/8/2016 6:44:25 AM , 3880.448 ,6/8/2016 6:46:25 AM , 2856.212 ,
 125 ,6/8/2016 6:50:25 AM , 3023.477 ,6/8/2016 6:52:25 AM , 5085.479 ,6/8/2016 6:54:25 AM , 3650.723 ,6/8/2016 6:56:25 AM , 2281.633 ,6/8/2016 7:00:25 AM , 3262.493 ,6/8/2016 7:02:25 AM , 2750.253 ,6/8/2016 7:04:25 AM , 2859.866 ,6/8/2016 7:06:25 AM , 2747.718 ,
 126 ,6/8/2016 7:10:25 AM , 2436.103 ,6/8/2016 7:12:25 AM , 4252.146 ,6/8/2016 7:14:25 AM , 3022.536 ,6/8/2016 7:16:25 AM , 2514.616 ,6/8/2016 7:20:25 AM , 2577.067 ,6/8/2016 7:22:25 AM , 3889.328 ,6/8/2016 7:24:25 AM , 3884.08 ,6/8/2016 7:26:25 AM , 2621.627 ,
 127 ,6/8/2016 7:30:25 AM , 2484.016 ,6/8/2016 7:32:25 AM , 4043.209 ,6/8/2016 7:34:25 AM , 2319.486 ,6/8/2016 7:36:25 AM , 3350.718 ,6/8/2016 7:40:25 AM , 2613.135 ,6/8/2016 7:42:25 AM , 3722.627 ,6/8/2016 7:44:25 AM , 3142.359 ,6/8/2016 7:46:25 AM , 3970.07 ,
 128 ,6/8/2016 7:50:25 AM , 2677.02 ,6/8/2016 7:52:25 AM , 3238.677 ,6/8/2016 7:54:25 AM , 2112.638 ,6/8/2016 7:56:25 AM , 2352.099 ,6/8/2016 8:00:25 AM , 4075.277 ,6/8/2016 8:02:25 AM , 3396.492 ,6/8/2016 8:04:25 AM , 3047.479 ,6/8/2016 8:06:25 AM , 3224.525 ,
 129 ,6/8/2016 8:10:25 AM , 3744.534 ,6/8/2016 8:12:25 AM , 5007.19 ,6/8/2016 8:14:25 AM , 2491.417 ,6/8/2016 8:16:25 AM , 3395.056 ,6/8/2016 8:20:25 AM , 3151.919 ,6/8/2016 8:22:25 AM , 3152.451 ,6/8/2016 8:24:25 AM , 2973.339 ,6/8/2016 8:26:25 AM , 2504.065 ,
 130 ,6/8/2016 8:30:25 AM , 3072.887 ,6/8/2016 8:32:25 AM , 4142.166 ,6/8/2016 8:34:25 AM , 3276.632 ,6/8/2016 8:36:25 AM , 3128.095 ,6/8/2016 8:40:25 AM , 2604.263 ,6/8/2016 8:42:25 AM , 2577.408 ,6/8/2016 8:44:25 AM , 2906.771 ,6/8/2016 8:46:25 AM , 2765.531 ,
 131 ,6/8/2016 8:50:25 AM , 3107.971 ,6/8/2016 8:52:25 AM , 3556.814 ,6/8/2016 8:54:25 AM , 2955.291 ,6/8/2016 8:56:25 AM , 2548.339 ,6/8/2016 9:00:25 AM , 4941.722 ,6/8/2016 9:02:25 AM , 4227.358 ,6/8/2016 9:04:25 AM , 4117.847 ,6/8/2016 9:06:25 AM , 2713.833 ,
 132 ,6/8/2016 9:10:25 AM , 2823.743 ,6/8/2016 9:12:25 AM , 3579.508 ,6/8/2016 9:14:25 AM , 2181.309 ,6/8/2016 9:16:25 AM , 2301.589 ,6/8/2016 9:20:25 AM , 2479.319 ,6/8/2016 9:22:25 AM , 2238.812 ,6/8/2016 9:24:25 AM , 2617.161 ,6/8/2016 9:26:25 AM , 2591.63 ,
 133 ,6/8/2016 9:30:25 AM , 2595.844 ,6/8/2016 9:32:25 AM , 3232.141 ,6/8/2016 9:34:25 AM , 2116.88 ,6/8/2016 9:36:25 AM , 2954.513 ,6/8/2016 9:40:25 AM , 2667.627 ,6/8/2016 9:42:25 AM , 2791.155 ,6/8/2016 9:44:25 AM , 3041.552 ,6/8/2016 9:46:25 AM , 3488.091 ,
 134 ,6/8/2016 9:50:25 AM , 2605.743 ,6/8/2016 9:52:25 AM , 3403.767 ,6/8/2016 9:54:25 AM , 2193.231 ,6/8/2016 9:56:25 AM , 3053.511 ,6/8/2016 10:00:25 AM , 2676.001 ,6/8/2016 10:02:25 AM , 2593.195 ,6/8/2016 10:04:25 AM , 3446.852 ,6/8/2016 10:06:25 AM , 2798.094 ,
 135 ,6/8/2016 10:10:25 AM , 2902.959 ,6/8/2016 10:12:25 AM , 4130.432 ,6/8/2016 10:14:25 AM , 3516.668 ,6/8/2016 10:16:25 AM , 2919.824 ,6/8/2016 10:20:25 AM , 2708.514 ,6/8/2016 10:22:25 AM , 2363.554 ,6/8/2016 10:24:25 AM , 2882.364 ,6/8/2016 10:26:25 AM , 2623.003 ,
 136 ,6/8/2016 10:30:25 AM , 2413.685 ,6/8/2016 10:32:25 AM , 3319.224 ,6/8/2016 10:34:25 AM , 3103.987 ,6/8/2016 10:36:25 AM , 2684.18 ,6/8/2016 10:40:25 AM , 3972.684 ,6/8/2016 10:42:25 AM , 2883.922 ,6/8/2016 10:44:25 AM , 2787.644 ,6/8/2016 10:46:25 AM , 2584.253 ,
 137 ,6/8/2016 10:50:25 AM , 4093.103 ,6/8/2016 10:52:25 AM , 3138.11 ,6/8/2016 10:54:25 AM , 2460.031 ,6/8/2016 10:56:25 AM , 2540.706 ,6/8/2016 11:00:25 AM , 3292.993 ,6/8/2016 11:02:25 AM , 3473.043 ,6/8/2016 11:04:25 AM , 2943.743 ,6/8/2016 11:06:25 AM , 3291.772 ,
 138 ,6/8/2016 11:10:25 AM , 3261.006 ,6/8/2016 11:12:25 AM , 4568.162 ,6/8/2016 11:14:25 AM , 2524.619 ,6/8/2016 11:16:25 AM , 2870.957 ,6/8/2016 11:20:25 AM , 2631.358 ,6/8/2016 11:22:25 AM , 2213.174 ,6/8/2016 11:24:25 AM , 3928.102 ,6/8/2016 11:26:25 AM , 2754.048 ,
 139 ,6/8/2016 11:30:25 AM , 3213.726 ,6/8/2016 11:32:25 AM , 3113.088 ,6/8/2016 11:34:25 AM , 3354.601 ,6/8/2016 11:36:25 AM , 2355.12 ,6/8/2016 11:40:25 AM , 2734.922 ,6/8/2016 11:42:25 AM , 2649.716 ,6/8/2016 11:44:25 AM , 2891.363 ,6/8/2016 11:46:25 AM , 2706.276 ,
 140 ,6/8/2016 11:50:25 AM , 2210.828 ,6/8/2016 11:52:25 AM , 3005.723 ,6/8/2016 11:54:25 AM , 2140.618 ,6/8/2016 11:56:25 AM , 3234.752 ,6/8/2016 12:00:25 PM , 2490.837 ,6/8/2016 12:02:25 PM , 2536.439 ,6/8/2016 12:04:25 PM , 3472.018 ,6/8/2016 12:06:25 PM , 2701.74 ,
 141 ,6/8/2016 12:10:25 PM , 3401.478 ,6/8/2016 12:12:25 PM , 3716.62 ,6/8/2016 12:14:25 PM , 2452.039 ,6/8/2016 12:16:25 PM , 2537.895 ,6/8/2016 12:20:25 PM , 2594.09 ,6/8/2016 12:22:25 PM , 2637.956 ,6/8/2016 12:24:25 PM , 2857.701 ,6/8/2016 12:26:25 PM , 2762.507 ,
 142 ,6/8/2016 12:30:25 PM , 2338.857 ,6/8/2016 12:32:25 PM , 3350.757 ,6/8/2016 12:34:25 PM , 2181.512 ,6/8/2016 12:36:25 PM , 3102.44 ,6/8/2016 12:40:25 PM , 2667.364 ,6/8/2016 12:42:25 PM , 3508.686 ,6/8/2016 12:44:25 PM , 3016.414 ,6/8/2016 12:46:25 PM , 2702.288 ,
 143 ,6/8/2016 12:50:25 PM , 2518.009 ,6/8/2016 12:52:25 PM , 3421.497 ,6/8/2016 12:54:25 PM , 3178.781 ,6/8/2016 12:56:25 PM , 2807.552 ,6/8/2016 1:00:25 PM , 3628.266 ,6/8/2016 1:02:25 PM , 2514.6 ,6/8/2016 1:04:25 PM , 3667.126 ,6/8/2016 1:06:25 PM , 2580.732 ,
 144 ,6/8/2016 1:10:25 PM , 3808.678 ,6/8/2016 1:12:25 PM , 3197.788 ,6/8/2016 1:14:25 PM , 2590.736 ,6/8/2016 1:16:25 PM , 2618.263 ,6/8/2016 1:20:25 PM , 3236.84 ,6/8/2016 1:22:25 PM , 2555.56 ,6/8/2016 1:24:25 PM , 2486.513 ,6/8/2016 1:26:25 PM , 2475.424 ,
 145 ,6/8/2016 1:30:25 PM , 3098.538 ,6/8/2016 1:32:25 PM , 3944.624 ,6/8/2016 1:34:25 PM , 2270.126 ,6/8/2016 1:36:25 PM , 2522.879 ,6/8/2016 1:40:25 PM , 2811.25 ,6/8/2016 1:42:25 PM , 2662.814 ,6/8/2016 1:44:25 PM , 3144.491 ,6/8/2016 1:46:25 PM , 3365.44 ,
 146 ,6/8/2016 1:50:25 PM , 2521.896 ,6/8/2016 1:52:25 PM , 3188.202 ,6/8/2016 1:54:25 PM , 2287.93 ,6/8/2016 1:56:25 PM , 2702.008 ,6/8/2016 2:00:25 PM , 2734.926 ,6/8/2016 2:02:25 PM , 2481.717 ,6/8/2016 2:04:25 PM , 2939.5 ,6/8/2016 2:06:25 PM , 2671.366 ,
 147 ,6/8/2016 2:10:25 PM , 2373.445 ,6/8/2016 2:12:25 PM , 3100.224 ,6/8/2016 2:14:25 PM , 2620.773 ,6/8/2016 2:16:25 PM , 3297.818 ,6/8/2016 2:20:25 PM , 2382.394 ,6/8/2016 2:22:25 PM , 3693.104 ,6/8/2016 2:24:25 PM , 2767.713 ,6/8/2016 2:26:25 PM , 2672.901 ,
 148 ,6/8/2016 2:30:25 PM , 2614.49 ,6/8/2016 2:32:25 PM , 4545.317 ,6/8/2016 2:34:25 PM , 3300.338 ,6/8/2016 2:36:25 PM , 2547.072 ,6/8/2016 2:40:25 PM , 2558.547 ,6/8/2016 2:42:25 PM , 2441.005 ,6/8/2016 2:44:25 PM , 2917.598 ,6/8/2016 2:46:25 PM , 2653.816 ,
 149 ,6/8/2016 2:50:25 PM , 3161.114 ,6/8/2016 2:52:25 PM , 3227.853 ,6/8/2016 2:54:25 PM , 2259.432 ,6/8/2016 2:56:25 PM , 3152.443 ,6/8/2016 3:00:25 PM , 2498.417 ,6/8/2016 3:02:25 PM , 2338.753 ,6/8/2016 3:04:25 PM , 2908.153 ,6/8/2016 3:06:25 PM , 2542.272 ,
 150 ,6/8/2016 3:10:25 PM , 3318.643 ,6/8/2016 3:12:25 PM , 3132.656 ,6/8/2016 3:14:25 PM , 2117.707 ,6/8/2016 3:16:25 PM , 2569.796 ,6/8/2016 3:20:25 PM , 3162.105 ,6/8/2016 3:22:25 PM , 2507.523 ,6/8/2016 3:24:25 PM , 3651.245 ,6/8/2016 3:26:25 PM , 2579.03 ,
 151 ,6/8/2016 3:30:25 PM , 2554.866 ,6/8/2016 3:32:25 PM , 3249.541 ,6/8/2016 3:34:25 PM , 2531.338 ,6/8/2016 3:36:25 PM , 3132.139 ,6/8/2016 3:40:25 PM , 3165.883 ,6/8/2016 3:42:25 PM , 3337.367 ,6/8/2016 3:44:25 PM , 2624.096 ,6/8/2016 3:46:25 PM , 3299.243 ,
 152 ,6/8/2016 3:50:25 PM , 2296.705 ,6/8/2016 3:52:25 PM , 4448.961 ,6/8/2016 3:54:25 PM , 2431.465 ,6/8/2016 3:56:25 PM , 2605.217 ,6/8/2016 4:00:25 PM , 2848.697 ,6/8/2016 4:02:25 PM , 2813.272 ,6/8/2016 4:04:25 PM , 2867.584 ,6/8/2016 4:06:25 PM , 2828.715 ,
 153 ,6/8/2016 4:10:25 PM , 2226.663 ,6/8/2016 4:12:25 PM , 3765.225 ,6/8/2016 4:14:25 PM , 2435.112 ,6/8/2016 4:16:25 PM , 3272.623 ,6/8/2016 4:20:25 PM , 2767.28 ,6/8/2016 4:22:25 PM , 2558.219 ,6/8/2016 4:24:25 PM , 2798.838 ,6/8/2016 4:26:25 PM , 3306.538 ,
 154 ,6/8/2016 4:30:25 PM , 3280.455 ,6/8/2016 4:32:25 PM , 3052.324 ,6/8/2016 4:34:25 PM , 2447.149 ,6/8/2016 4:36:25 PM , 2817.006 ,6/8/2016 4:40:25 PM , 2641.962 ,6/8/2016 4:42:25 PM , 3074.987 ,6/8/2016 4:44:25 PM , 2581.987 ,6/8/2016 4:46:25 PM , 2895.537 ,
 155 ,6/8/2016 4:50:25 PM , 2472.446 ,6/8/2016 4:52:25 PM , 3982.64 ,6/8/2016 4:54:25 PM , 3417.225 ,6/8/2016 4:56:25 PM , 2605.216 ,6/8/2016 5:00:25 PM , 3940.534 ,6/8/2016 5:02:25 PM , 2621.171 ,6/8/2016 5:04:25 PM , 3155.764 ,6/8/2016 5:06:25 PM , 2746.652 ,
 156 ,6/8/2016 5:10:25 PM , 2457.725 ,6/8/2016 5:12:25 PM , 3385.375 ,6/8/2016 5:14:25 PM , 2162.844 ,6/8/2016 5:16:25 PM , 2570.573 ,6/8/2016 5:20:25 PM , 2931.982 ,6/8/2016 5:22:25 PM , 3760.647 ,6/8/2016 5:24:25 PM , 3871.347 ,6/8/2016 5:26:25 PM , 3003.387 ,
 157 ,6/8/2016 5:30:25 PM , 3493.112 ,6/8/2016 5:32:25 PM , 3649.747 ,6/8/2016 5:34:25 PM , 2473.325 ,6/8/2016 5:36:25 PM , 2987.829 ,6/8/2016 5:40:25 PM , 2776.707 ,6/8/2016 5:42:25 PM , 2459.425 ,6/8/2016 5:44:25 PM , 2760.97 ,6/8/2016 5:46:25 PM , 3499.372 ,
 158 ,6/8/2016 5:50:25 PM , 2644.499 ,6/8/2016 5:52:25 PM , 3525.896 ,6/8/2016 5:54:25 PM , 3604.601 ,6/8/2016 5:56:25 PM , 3469.111 ,6/8/2016 6:00:25 PM , 3913.524 ,6/8/2016 6:02:25 PM , 3809.899 ,6/8/2016 6:04:25 PM , 3070.378 ,6/8/2016 6:06:25 PM , 3790.288 ,
 159 ,6/8/2016 6:10:25 PM , 3749.719 ,6/8/2016 6:12:25 PM , 4646.211 ,6/8/2016 6:14:25 PM , 3389.115 ,6/8/2016 6:16:25 PM , 3649.635 ,6/8/2016 6:20:25 PM , 3880.632 ,6/8/2016 6:22:25 PM , 4047.341 ,6/8/2016 6:24:25 PM , 3590.953 ,6/8/2016 6:26:25 PM , 3777.442 ,
 160 ,6/8/2016 6:30:25 PM , 3327.742 ,6/8/2016 6:32:25 PM , 3867.417 ,6/8/2016 6:34:25 PM , 3475.012 ,6/8/2016 6:36:25 PM , 3070.173 ,6/8/2016 6:40:25 PM , 3758.286 ,6/8/2016 6:42:25 PM , 3902.278 ,6/8/2016 6:44:25 PM , 3792.629 ,6/8/2016 6:46:25 PM , 3579.508 ,
 161 ,6/8/2016 6:50:25 PM , 3733.47 ,6/8/2016 6:52:25 PM , 4860.884 ,6/8/2016 6:54:25 PM , 3114.616 ,6/8/2016 6:56:25 PM , 3808.883 ,6/8/2016 7:00:25 PM , 3252.427 ,6/8/2016 7:02:25 PM , 3652.722 ,6/8/2016 7:04:25 PM , 3233.648 ,6/8/2016 7:06:25 PM , 3264.885 ,
 162 ,6/8/2016 7:10:25 PM , 3716.031 ,6/8/2016 7:12:25 PM , 4650.703 ,6/8/2016 7:14:25 PM , 3250 ,6/8/2016 7:16:25 PM , 2938.505 ,6/8/2016 7:20:25 PM , 3676.707 ,6/8/2016 7:22:25 PM , 3677.894 ,6/8/2016 7:24:25 PM , 4253.845 ,6/8/2016 7:26:25 PM , 3624.154 ,
 163 ,6/8/2016 7:30:25 PM , 3633.361 ,6/8/2016 7:32:25 PM , 4659.374 ,6/8/2016 7:34:25 PM , 3060.048 ,6/8/2016 7:36:25 PM , 3565.493 ,6/8/2016 7:40:25 PM , 2685.461 ,6/8/2016 7:42:25 PM , 2746.591 ,6/8/2016 7:44:25 PM , 3922.985 ,6/8/2016 7:46:25 PM , 3534.429 ,
 164 ,6/8/2016 7:50:25 PM , 3543.134 ,6/8/2016 7:52:25 PM , 3322.505 ,6/8/2016 7:54:25 PM , 3518.376 ,6/8/2016 7:56:25 PM , 3742.508 ,6/8/2016 8:00:25 PM , 3829.867 ,6/8/2016 8:02:25 PM , 3628.21 ,6/8/2016 8:04:25 PM , 3893.959 ,6/8/2016 8:06:25 PM , 3212.896 ,
 165 ,6/8/2016 8:10:25 PM , 2422.719 ,6/8/2016 8:12:25 PM , 4871.738 ,6/8/2016 8:14:25 PM , 2486.409 ,6/8/2016 8:16:25 PM , 3524.312 ,6/8/2016 8:20:25 PM , 4145.112 ,6/8/2016 8:22:25 PM , 3854.306 ,6/8/2016 8:24:25 PM , 3864.082 ,6/8/2016 8:26:25 PM , 3399.027 ,
 166 ,6/8/2016 8:30:25 PM , 3702.188 ,6/8/2016 8:32:25 PM , 4433.444 ,6/8/2016 8:34:25 PM , 3652.925 ,6/8/2016 8:36:25 PM , 3832.358 ,6/8/2016 8:40:25 PM , 3708.37 ,6/8/2016 8:42:25 PM , 3904.192 ,6/8/2016 8:44:25 PM , 3700.102 ,6/8/2016 8:46:25 PM , 3557.122 ,
 167 ,6/8/2016 8:50:25 PM , 2400.104 ,6/8/2016 8:52:25 PM , 4444.803 ,6/8/2016 8:54:25 PM , 3111.698 ,6/8/2016 8:56:25 PM , 3280.357 ,6/8/2016 9:00:25 PM , 3414.561 ,6/8/2016 9:02:25 PM , 3695.35 ,6/8/2016 9:04:25 PM , 2890.575 ,6/8/2016 9:06:25 PM , 3530.146 ,
 168 ,6/8/2016 9:10:25 PM , 3818.403 ,6/8/2016 9:12:25 PM , 3310.384 ,6/8/2016 9:14:25 PM , 2939.538 ,6/8/2016 9:16:25 PM , 3834.779 ,6/8/2016 9:20:25 PM , 2677.262 ,6/8/2016 9:22:25 PM , 3994.36 ,6/8/2016 9:24:25 PM , 4093.041 ,6/8/2016 9:26:25 PM , 3052.469 ,
 169 ,6/8/2016 9:30:25 PM , 3441.649 ,6/8/2016 9:32:25 PM , 4974.696 ,6/8/2016 9:34:25 PM , 2762.44 ,6/8/2016 9:36:25 PM , 3894.235 ,6/8/2016 9:40:25 PM , 3911.11 ,6/8/2016 9:42:25 PM , 3745.132 ,6/8/2016 9:44:25 PM , 3924.478 ,6/8/2016 9:46:25 PM , 2731.427 ,
 170 ,6/8/2016 9:50:25 PM , 3710.415 ,6/8/2016 9:52:25 PM , 4953.54 ,6/8/2016 9:54:25 PM , 3753.698 ,6/8/2016 9:56:25 PM , 3306.618 ,6/8/2016 10:00:25 PM , 3963.238 ,6/8/2016 10:02:25 PM , 3519.112 ,6/8/2016 10:04:25 PM , 3078.082 ,6/8/2016 10:06:25 PM , 3755.842 ,
 171 ,6/8/2016 10:10:25 PM , 3800.748 ,6/8/2016 10:12:25 PM , 4904.593 ,6/8/2016 10:14:25 PM , 3562.815 ,6/8/2016 10:16:25 PM , 2581.107 ,6/8/2016 10:20:25 PM , 2898.286 ,6/8/2016 10:22:25 PM , 2754.89 ,6/8/2016 10:24:25 PM , 2865.32 ,6/8/2016 10:26:25 PM , 4052.08 ,
 172 ,6/8/2016 10:30:25 PM , 3111.494 ,6/8/2016 10:32:25 PM , 3460.391 ,6/8/2016 10:34:25 PM , 3465.634 ,6/8/2016 10:36:25 PM , 3182.528 ,6/8/2016 10:40:25 PM , 3903.487 ,6/8/2016 10:42:25 PM , 2648.951 ,6/8/2016 10:44:25 PM , 4157.988 ,6/8/2016 10:46:25 PM , 2541.696 ,
 173 ,6/8/2016 10:50:25 PM , 2407.306 ,6/8/2016 10:52:25 PM , 3247.552 ,6/8/2016 10:54:25 PM , 2488.559 ,6/8/2016 10:56:25 PM , 2737.612 ,6/8/2016 11:00:25 PM , 2790.163 ,6/8/2016 11:02:25 PM , 3991.498 ,6/8/2016 11:04:25 PM , 3903.911 ,6/8/2016 11:06:25 PM , 3704.215 ,
 174 ,6/8/2016 11:10:25 PM , 3970.31 ,6/8/2016 11:12:25 PM , 5101.734 ,6/8/2016 11:14:25 PM , 4021.095 ,6/8/2016 11:16:25 PM , 3491.841 ,6/8/2016 11:20:25 PM , 4013.964 ,6/8/2016 11:22:25 PM , 3906.699 ,6/8/2016 11:24:25 PM , 2630.434 ,6/8/2016 11:26:25 PM , 3603.481 ,
 175 ,6/8/2016 11:30:25 PM , 3944.737 ,6/8/2016 11:32:25 PM , 5115.648 ,6/8/2016 11:34:25 PM , 3893.939 ,6/8/2016 11:36:25 PM , 2848.113 ,6/8/2016 11:40:25 PM , 3915.054 ,6/8/2016 11:42:25 PM , 3721.636 ,6/8/2016 11:44:25 PM , 2739.302 ,6/8/2016 11:46:25 PM , 3359.805 ,
 176 ,6/8/2016 11:50:25 PM , 3765.201 ,6/8/2016 11:52:25 PM , 4145.681 ,6/8/2016 11:54:25 PM , 3707 ,6/8/2016 11:56:25 PM , 3522.796 ,6/9/2016 12:00:25 AM , 2857.513 ,6/9/2016 12:02:25 AM , 3696.815 ,6/9/2016 12:04:25 AM , 4074.896 ,6/9/2016 12:06:25 AM , 2558.302 ,
 177 ,6/9/2016 12:10:25 AM , 2910.522 ,6/9/2016 12:12:25 AM , 3425.099 ,6/9/2016 12:14:25 AM , 2435.494 ,6/9/2016 12:16:25 AM , 2795.369 ,6/9/2016 12:20:25 AM , 3940.913 ,6/9/2016 12:22:25 AM , 3659.021 ,6/9/2016 12:24:25 AM , 3919.289 ,6/9/2016 12:26:25 AM , 3682.174 ,
 178 ,6/9/2016 12:30:25 AM , 3546.934 ,6/9/2016 12:32:25 AM , 3238.232 ,6/9/2016 12:34:25 AM , 3147.363 ,6/9/2016 12:36:25 AM , 3476.777 ,6/9/2016 12:40:25 AM , 2626.14 ,6/9/2016 12:42:25 AM , 2431.105 ,6/9/2016 12:44:25 AM , 3088.66 ,6/9/2016 12:46:25 AM , 2735.19 ,
