Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:47 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,FEED1 ACC (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 125 ,6/8/2016 6:50:25 AM , 6.709999 ,6/8/2016 6:52:25 AM , 8.469998 ,6/8/2016 6:54:25 AM , 7.25 ,6/8/2016 6:56:25 AM , 6.5 ,6/8/2016 7:00:25 AM , 4.959999 ,6/8/2016 7:02:25 AM , 6.069998 ,6/8/2016 7:04:25 AM , 8.349998 ,6/8/2016 7:06:25 AM , 6.309998 ,
 126 ,6/8/2016 7:10:25 AM , 6.719998 ,6/8/2016 7:12:25 AM , 8.629998 ,6/8/2016 7:14:25 AM , 7.24 ,6/8/2016 7:16:25 AM , 6.5 ,6/8/2016 7:20:25 AM , 4.959999 ,6/8/2016 7:22:25 AM , 6.069998 ,6/8/2016 7:24:25 AM , 8.349998 ,6/8/2016 7:26:25 AM , 6.309998 ,
 127 ,6/8/2016 7:30:25 AM , 6.729999 ,6/8/2016 7:32:25 AM , 8.629998 ,6/8/2016 7:34:25 AM , 7.25 ,6/8/2016 7:36:25 AM , 6.66 ,6/8/2016 7:40:25 AM , 4.959999 ,6/8/2016 7:42:25 AM , 6.259998 ,6/8/2016 7:44:25 AM , 8.359999 ,6/8/2016 7:46:25 AM , 6.329998 ,
 128 ,6/8/2016 7:50:25 AM , 6.729999 ,6/8/2016 7:52:25 AM , 8.639998 ,6/8/2016 7:54:25 AM , 7.26 ,6/8/2016 7:56:25 AM , 6.65 ,6/8/2016 8:00:25 AM , 4.979999 ,6/8/2016 8:02:25 AM , 6.259998 ,6/8/2016 8:04:25 AM , 8.359999 ,6/8/2016 8:06:25 AM , 6.449998 ,
 129 ,6/8/2016 8:10:25 AM , 6.859999 ,6/8/2016 8:12:25 AM , 8.659998 ,6/8/2016 8:14:25 AM , 7.27 ,6/8/2016 8:16:25 AM , 6.719999 ,6/8/2016 8:20:25 AM , 5.109999 ,6/8/2016 8:22:25 AM , 6.319998 ,6/8/2016 8:24:25 AM , 8.449999 ,6/8/2016 8:26:25 AM , 6.449998 ,
 130 ,6/8/2016 8:30:25 AM , 6.889998 ,6/8/2016 8:32:25 AM , 8.769999 ,6/8/2016 8:34:25 AM , 7.370001 ,6/8/2016 8:36:25 AM , 6.73 ,6/8/2016 8:40:25 AM , 5.099998 ,6/8/2016 8:42:25 AM , 6.329998 ,6/8/2016 8:44:25 AM , 8.459999 ,6/8/2016 8:46:25 AM , 6.449998 ,
 131 ,6/8/2016 8:50:25 AM , 6.919999 ,6/8/2016 8:52:25 AM , 8.779999 ,6/8/2016 8:54:25 AM , 7.360001 ,6/8/2016 8:56:25 AM , 6.719999 ,6/8/2016 9:00:25 AM , 5.249999 ,6/8/2016 9:02:25 AM , 6.329998 ,6/8/2016 9:04:25 AM , 8.48 ,6/8/2016 9:06:25 AM , 6.449998 ,
 132 ,6/8/2016 9:10:25 AM , 6.949999 ,6/8/2016 9:12:25 AM , 8.879999 ,6/8/2016 9:14:25 AM , 7.440001 ,6/8/2016 9:16:25 AM , 6.75 ,6/8/2016 9:20:25 AM , 5.329998 ,6/8/2016 9:22:25 AM , 6.439998 ,6/8/2016 9:24:25 AM , 8.52 ,6/8/2016 9:26:25 AM , 6.449998 ,
 133 ,6/8/2016 9:30:25 AM , 6.969999 ,6/8/2016 9:32:25 AM , 8.869999 ,6/8/2016 9:34:25 AM , 7.530001 ,6/8/2016 9:36:25 AM , 6.889999 ,6/8/2016 9:40:25 AM , 5.359999 ,6/8/2016 9:42:25 AM , 6.449998 ,6/8/2016 9:44:25 AM , 8.53 ,6/8/2016 9:46:25 AM , 6.579998 ,
 134 ,6/8/2016 9:50:25 AM , 6.979999 ,6/8/2016 9:52:25 AM , 8.879999 ,6/8/2016 9:54:25 AM , 7.540001 ,6/8/2016 9:56:25 AM , 6.949999 ,6/8/2016 10:00:25 AM , 5.389999 ,6/8/2016 10:02:25 AM , 6.449998 ,6/8/2016 10:04:25 AM , 8.63 ,6/8/2016 10:06:25 AM , 6.589998 ,
 135 ,6/8/2016 10:10:25 AM , 7.069999 ,6/8/2016 10:12:25 AM , 8.999999 ,6/8/2016 10:14:25 AM , 7.670001 ,6/8/2016 10:16:25 AM , 7 ,6/8/2016 10:20:25 AM , 5.379999 ,6/8/2016 10:22:25 AM , 6.439998 ,6/8/2016 10:24:25 AM , 8.64 ,6/8/2016 10:26:25 AM , 6.579998 ,
 136 ,6/8/2016 10:30:25 AM , 7.079999 ,6/8/2016 10:32:25 AM , 8.989999 ,6/8/2016 10:34:25 AM , 7.720001 ,6/8/2016 10:36:25 AM , 7.009999 ,6/8/2016 10:40:25 AM , 5.559999 ,6/8/2016 10:42:25 AM , 6.449998 ,6/8/2016 10:44:25 AM , 8.650001 ,6/8/2016 10:46:25 AM , 6.589998 ,
 137 ,6/8/2016 10:50:25 AM , 7.129999 ,6/8/2016 10:52:25 AM , 8.999999 ,6/8/2016 10:54:25 AM , 7.730001 ,6/8/2016 10:56:25 AM , 7.109999 ,6/8/2016 11:00:25 AM , 5.569999 ,6/8/2016 11:02:25 AM , 6.609998 ,6/8/2016 11:04:25 AM , 8.690001 ,6/8/2016 11:06:25 AM , 6.619998 ,
 138 ,6/8/2016 11:10:25 AM , 7.249999 ,6/8/2016 11:12:25 AM , 9.179999 ,6/8/2016 11:14:25 AM , 7.740002 ,6/8/2016 11:16:25 AM , 7.249999 ,6/8/2016 11:20:25 AM , 5.569999 ,6/8/2016 11:22:25 AM , 6.649998 ,6/8/2016 11:24:25 AM , 8.790001 ,6/8/2016 11:26:25 AM , 6.639998 ,
 139 ,6/8/2016 11:30:25 AM , 7.329999 ,6/8/2016 11:32:25 AM , 9.19 ,6/8/2016 11:34:25 AM , 7.890002 ,6/8/2016 11:36:25 AM , 7.249999 ,6/8/2016 11:40:25 AM , 5.589999 ,6/8/2016 11:42:25 AM , 6.649998 ,6/8/2016 11:44:25 AM , 8.800001 ,6/8/2016 11:46:25 AM , 6.639998 ,
 140 ,6/8/2016 11:50:25 AM , 7.329999 ,6/8/2016 11:52:25 AM , 9.2 ,6/8/2016 11:54:25 AM , 7.890002 ,6/8/2016 11:56:25 AM , 7.329999 ,6/8/2016 12:00:25 PM , 5.599998 ,6/8/2016 12:02:25 PM , 6.529998 ,6/8/2016 12:04:25 PM , 8.830001 ,6/8/2016 12:06:25 PM , 6.689999 ,
 141 ,6/8/2016 12:10:25 PM , 7.349999 ,6/8/2016 12:12:25 PM , 9.22 ,6/8/2016 12:14:25 PM , 7.900002 ,6/8/2016 12:16:25 PM , 7.329999 ,6/8/2016 12:20:25 PM , 5.609999 ,6/8/2016 12:22:25 PM , 6.589998 ,6/8/2016 12:24:25 PM , 8.840001 ,6/8/2016 12:26:25 PM , 6.689999 ,
 142 ,6/8/2016 12:30:25 PM , 7.449999 ,6/8/2016 12:32:25 PM , 9.33 ,6/8/2016 12:34:25 PM , 7.910002 ,6/8/2016 12:36:25 PM , 7.459999 ,6/8/2016 12:40:25 PM , 5.619999 ,6/8/2016 12:42:25 PM , 6.719998 ,6/8/2016 12:44:25 PM , 8.850001 ,6/8/2016 12:46:25 PM , 6.699999 ,
 143 ,6/8/2016 12:50:25 PM , 7.469999 ,6/8/2016 12:52:25 PM , 9.34 ,6/8/2016 12:54:25 PM , 7.970002 ,6/8/2016 12:56:25 PM , 7.519999 ,6/8/2016 1:00:25 PM , 5.629999 ,6/8/2016 1:02:25 PM , 6.759998 ,6/8/2016 1:04:25 PM , 8.930001 ,6/8/2016 1:06:25 PM , 6.699999 ,
 144 ,6/8/2016 1:10:25 PM , 7.509999 ,6/8/2016 1:12:25 PM , 9.35 ,6/8/2016 1:14:25 PM , 8.070002 ,6/8/2016 1:16:25 PM , 7.529999 ,6/8/2016 1:20:25 PM , 5.709999 ,6/8/2016 1:22:25 PM , 6.759998 ,6/8/2016 1:24:25 PM , 8.950002 ,6/8/2016 1:26:25 PM , 6.709999 ,
 145 ,6/8/2016 1:30:25 PM , 7.649999 ,6/8/2016 1:32:25 PM , 9.530001 ,6/8/2016 1:34:25 PM , 8.090002 ,6/8/2016 1:36:25 PM , 7.599999 ,6/8/2016 1:40:25 PM , 5.719999 ,6/8/2016 1:42:25 PM , 6.759998 ,6/8/2016 1:44:25 PM , 8.960002 ,6/8/2016 1:46:25 PM , 6.729999 ,
 146 ,6/8/2016 1:50:25 PM , 7.669999 ,6/8/2016 1:52:25 PM , 9.540001 ,6/8/2016 1:54:25 PM , 8.100002 ,6/8/2016 1:56:25 PM , 7.609999 ,6/8/2016 2:00:25 PM , 5.699999 ,6/8/2016 2:02:25 PM , 6.759998 ,6/8/2016 2:04:25 PM , 8.970002 ,6/8/2016 2:06:25 PM , 6.789999 ,
 147 ,6/8/2016 2:10:25 PM , 7.679998 ,6/8/2016 2:12:25 PM , 9.550001 ,6/8/2016 2:14:25 PM , 8.120003 ,6/8/2016 2:16:25 PM , 7.729999 ,6/8/2016 2:20:25 PM , 5.749999 ,6/8/2016 2:22:25 PM , 6.869998 ,6/8/2016 2:24:25 PM , 8.980002 ,6/8/2016 2:26:25 PM , 6.799999 ,
 148 ,6/8/2016 2:30:25 PM , 7.699998 ,6/8/2016 2:32:25 PM , 9.600001 ,6/8/2016 2:34:25 PM , 8.200003 ,6/8/2016 2:36:25 PM , 7.729999 ,6/8/2016 2:40:25 PM , 5.759999 ,6/8/2016 2:42:25 PM , 6.869998 ,6/8/2016 2:44:25 PM , 9.000003 ,6/8/2016 2:46:25 PM , 6.809999 ,
 149 ,6/8/2016 2:50:25 PM , 7.739998 ,6/8/2016 2:52:25 PM , 9.710001 ,6/8/2016 2:54:25 PM , 8.210003 ,6/8/2016 2:56:25 PM , 7.849998 ,6/8/2016 3:00:25 PM , 5.77 ,6/8/2016 3:02:25 PM , 6.879998 ,6/8/2016 3:04:25 PM , 9.010003 ,6/8/2016 3:06:25 PM , 6.809999 ,
 150 ,6/8/2016 3:10:25 PM , 7.879998 ,6/8/2016 3:12:25 PM , 9.720001 ,6/8/2016 3:14:25 PM , 8.220003 ,6/8/2016 3:16:25 PM , 7.849998 ,6/8/2016 3:20:25 PM , 5.78 ,6/8/2016 3:22:25 PM , 6.879998 ,6/8/2016 3:24:25 PM , 9.060003 ,6/8/2016 3:26:25 PM , 6.82 ,
 151 ,6/8/2016 3:30:25 PM , 7.879998 ,6/8/2016 3:32:25 PM , 9.730001 ,6/8/2016 3:34:25 PM , 8.300003 ,6/8/2016 3:36:25 PM , 7.959999 ,6/8/2016 3:40:25 PM , 5.91 ,6/8/2016 3:42:25 PM , 6.959998 ,6/8/2016 3:44:25 PM , 9.120004 ,6/8/2016 3:46:25 PM , 6.88 ,
 152 ,6/8/2016 3:50:25 PM , 7.899998 ,6/8/2016 3:52:25 PM , 9.800001 ,6/8/2016 3:54:25 PM , 8.310003 ,6/8/2016 3:56:25 PM , 7.959999 ,6/8/2016 4:00:25 PM , 5.92 ,6/8/2016 4:02:25 PM , 6.969998 ,6/8/2016 4:04:25 PM , 9.120004 ,6/8/2016 4:06:25 PM , 6.889999 ,
 153 ,6/8/2016 4:10:25 PM , 7.919998 ,6/8/2016 4:12:25 PM , 9.840001 ,6/8/2016 4:14:25 PM , 8.330004 ,6/8/2016 4:16:25 PM , 8.039999 ,6/8/2016 4:20:25 PM , 5.93 ,6/8/2016 4:22:25 PM , 6.969998 ,6/8/2016 4:24:25 PM , 9.140003 ,6/8/2016 4:26:25 PM , 7 ,
 154 ,6/8/2016 4:30:25 PM , 8.039998 ,6/8/2016 4:32:25 PM , 9.850001 ,6/8/2016 4:34:25 PM , 8.340004 ,6/8/2016 4:36:25 PM , 8.079999 ,6/8/2016 4:40:25 PM , 5.940001 ,6/8/2016 4:42:25 PM , 7.059999 ,6/8/2016 4:44:25 PM , 9.190003 ,6/8/2016 4:46:25 PM , 7.03 ,
 155 ,6/8/2016 4:50:25 PM , 8.039998 ,6/8/2016 4:52:25 PM , 9.940001 ,6/8/2016 4:54:25 PM , 8.430004 ,6/8/2016 4:56:25 PM , 8.089999 ,6/8/2016 5:00:25 PM , 6.02 ,6/8/2016 5:02:25 PM , 7.059999 ,6/8/2016 5:04:25 PM , 9.210003 ,6/8/2016 5:06:25 PM , 7.03 ,
 156 ,6/8/2016 5:10:25 PM , 8.059998 ,6/8/2016 5:12:25 PM , 9.930001 ,6/8/2016 5:14:25 PM , 8.460004 ,6/8/2016 5:16:25 PM , 8.19 ,6/8/2016 5:20:25 PM , 6.02 ,6/8/2016 5:22:25 PM , 7.179998 ,6/8/2016 5:24:25 PM , 9.250003 ,6/8/2016 5:26:25 PM , 7.03 ,
 157 ,6/8/2016 5:30:25 PM , 8.169997 ,6/8/2016 5:32:25 PM , 9.970001 ,6/8/2016 5:34:25 PM , 8.480003 ,6/8/2016 5:36:25 PM , 8.25 ,6/8/2016 5:40:25 PM , 6.030001 ,6/8/2016 5:42:25 PM , 7.219998 ,6/8/2016 5:44:25 PM , 9.300003 ,6/8/2016 5:46:25 PM , 7.25 ,
 158 ,6/8/2016 5:50:25 PM , 8.179997 ,6/8/2016 5:52:25 PM , 10.15 ,6/8/2016 5:54:25 PM , 8.550003 ,6/8/2016 5:56:25 PM , 8.29 ,6/8/2016 6:00:25 PM , 6.100001 ,6/8/2016 6:02:25 PM , 7.289999 ,6/8/2016 6:04:25 PM , 9.320004 ,6/8/2016 6:06:25 PM , 7.27 ,
 159 ,6/8/2016 6:10:25 PM , 8.319998 ,6/8/2016 6:12:25 PM , 10.23 ,6/8/2016 6:14:25 PM , 8.630003 ,6/8/2016 6:16:25 PM , 8.35 ,6/8/2016 6:20:25 PM , 6.120001 ,6/8/2016 6:22:25 PM , 7.359999 ,6/8/2016 6:24:25 PM , 9.410004 ,6/8/2016 6:26:25 PM , 7.43 ,
 160 ,6/8/2016 6:30:25 PM , 8.379998 ,6/8/2016 6:32:25 PM , 10.31 ,6/8/2016 6:34:25 PM , 8.720003 ,6/8/2016 6:36:25 PM , 8.43 ,6/8/2016 6:40:25 PM , 6.240001 ,6/8/2016 6:42:25 PM , 7.489999 ,6/8/2016 6:44:25 PM , 9.490004 ,6/8/2016 6:46:25 PM , 7.74 ,
 161 ,6/8/2016 6:50:25 PM , 8.579998 ,6/8/2016 6:52:25 PM , 10.46 ,6/8/2016 6:54:25 PM , 8.820004 ,6/8/2016 6:56:25 PM , 8.49 ,6/8/2016 7:00:25 PM , 6.350001 ,6/8/2016 7:02:25 PM , 7.569999 ,6/8/2016 7:04:25 PM , 9.620004 ,6/8/2016 7:06:25 PM , 7.83 ,
 162 ,6/8/2016 7:10:25 PM , 8.769999 ,6/8/2016 7:12:25 PM , 10.54 ,6/8/2016 7:14:25 PM , 8.860003 ,6/8/2016 7:16:25 PM , 8.62 ,6/8/2016 7:20:25 PM , 6.510001 ,6/8/2016 7:22:25 PM , 7.729999 ,6/8/2016 7:24:25 PM , 9.720004 ,6/8/2016 7:26:25 PM , 7.68 ,
 163 ,6/8/2016 7:30:25 PM , 8.899999 ,6/8/2016 7:32:25 PM , 10.74 ,6/8/2016 7:34:25 PM , 8.990004 ,6/8/2016 7:36:25 PM , 8.71 ,6/8/2016 7:40:25 PM , 6.510001 ,6/8/2016 7:42:25 PM , 7.809999 ,6/8/2016 7:44:25 PM , 9.830004 ,6/8/2016 7:46:25 PM , 8.23 ,
 164 ,6/8/2016 7:50:25 PM , 9.079999 ,6/8/2016 7:52:25 PM , 10.74 ,6/8/2016 7:54:25 PM , 9.110003 ,6/8/2016 7:56:25 PM , 8.85 ,6/8/2016 8:00:25 PM , 6.640001 ,6/8/2016 8:02:25 PM , 7.959999 ,6/8/2016 8:04:25 PM , 9.980003 ,6/8/2016 8:06:25 PM , 8.309999 ,
 165 ,6/8/2016 8:10:25 PM , 9.279999 ,6/8/2016 8:12:25 PM , 11.07 ,6/8/2016 8:14:25 PM , 9.140003 ,6/8/2016 8:16:25 PM , 8.91 ,6/8/2016 8:20:25 PM , 6.800001 ,6/8/2016 8:22:25 PM , 8.059999 ,6/8/2016 8:24:25 PM , 10.13 ,6/8/2016 8:26:25 PM , 8.45 ,
 166 ,6/8/2016 8:30:25 PM , 9.639999 ,6/8/2016 8:32:25 PM , 11.17 ,6/8/2016 8:34:25 PM , 9.300003 ,6/8/2016 8:36:25 PM , 9.04 ,6/8/2016 8:40:25 PM , 6.900001 ,6/8/2016 8:42:25 PM , 8.169998 ,6/8/2016 8:44:25 PM , 10.24 ,6/8/2016 8:46:25 PM , 8.52 ,
 167 ,6/8/2016 8:50:25 PM , 9.679999 ,6/8/2016 8:52:25 PM , 11.32 ,6/8/2016 8:54:25 PM , 9.460003 ,6/8/2016 8:56:25 PM , 9.16 ,6/8/2016 9:00:25 PM , 7.090001 ,6/8/2016 9:02:25 PM , 8.299998 ,6/8/2016 9:04:25 PM , 10.25 ,6/8/2016 9:06:25 PM , 8.69 ,
 168 ,6/8/2016 9:10:25 PM , 9.969999 ,6/8/2016 9:12:25 PM , 11.39 ,6/8/2016 9:14:25 PM , 9.560003 ,6/8/2016 9:16:25 PM , 9.27 ,6/8/2016 9:20:25 PM , 7.090001 ,6/8/2016 9:22:25 PM , 8.469998 ,6/8/2016 9:24:25 PM , 10.42 ,6/8/2016 9:26:25 PM , 8.84 ,
 169 ,6/8/2016 9:30:25 PM , 10.08 ,6/8/2016 9:32:25 PM , 11.61 ,6/8/2016 9:34:25 PM , 9.650003 ,6/8/2016 9:36:25 PM , 9.36 ,6/8/2016 9:40:25 PM , 7.340001 ,6/8/2016 9:42:25 PM , 8.619998 ,6/8/2016 9:44:25 PM , 10.57 ,6/8/2016 9:46:25 PM , 8.84 ,
 170 ,6/8/2016 9:50:25 PM , 10.12 ,6/8/2016 9:52:25 PM , 11.79 ,6/8/2016 9:54:25 PM , 9.840004 ,6/8/2016 9:56:25 PM , 9.49 ,6/8/2016 10:00:25 PM , 7.460001 ,6/8/2016 10:02:25 PM , 8.719998 ,6/8/2016 10:04:25 PM , 10.81 ,6/8/2016 10:06:25 PM , 9.09 ,
 171 ,6/8/2016 10:10:25 PM , 10.35 ,6/8/2016 10:12:25 PM , 11.89 ,6/8/2016 10:14:25 PM , 9.880004 ,6/8/2016 10:16:25 PM , 9.61 ,6/8/2016 10:20:25 PM , 7.490001 ,6/8/2016 10:22:25 PM , 8.869998 ,6/8/2016 10:24:25 PM , 10.84 ,6/8/2016 10:26:25 PM , 9.28 ,
 172 ,6/8/2016 10:30:25 PM , 10.61 ,6/8/2016 10:32:25 PM , 11.97 ,6/8/2016 10:34:25 PM , 10.08 ,6/8/2016 10:36:25 PM , 9.67 ,6/8/2016 10:40:25 PM , 7.750001 ,6/8/2016 10:42:25 PM , 8.889997 ,6/8/2016 10:44:25 PM , 11.04 ,6/8/2016 10:46:25 PM , 9.28 ,
 173 ,6/8/2016 10:50:25 PM , 10.72 ,6/8/2016 10:52:25 PM , 11.98 ,6/8/2016 10:54:25 PM , 10.09 ,6/8/2016 10:56:25 PM , 9.83 ,6/8/2016 11:00:25 PM , 7.870001 ,6/8/2016 11:02:25 PM , 9.079998 ,6/8/2016 11:04:25 PM , 11.43 ,6/8/2016 11:06:25 PM , 9.28 ,
 174 ,6/8/2016 11:10:25 PM , 10.74 ,6/8/2016 11:12:25 PM , 12.13 ,6/8/2016 11:14:25 PM , 10.22 ,6/8/2016 11:16:25 PM , 9.93 ,6/8/2016 11:20:25 PM , 7.890001 ,6/8/2016 11:22:25 PM , 9.209998 ,6/8/2016 11:24:25 PM , 11.5 ,6/8/2016 11:26:25 PM , 9.63 ,
 175 ,6/8/2016 11:30:25 PM , 11.01 ,6/8/2016 11:32:25 PM , 12.35 ,6/8/2016 11:34:25 PM , 10.4 ,6/8/2016 11:36:25 PM , 9.98 ,6/8/2016 11:40:25 PM , 8.210001 ,6/8/2016 11:42:25 PM , 9.309998 ,6/8/2016 11:44:25 PM , 11.52 ,6/8/2016 11:46:25 PM , 9.77 ,
 176 ,6/8/2016 11:50:25 PM , 11.3 ,6/8/2016 11:52:25 PM , 12.48 ,6/8/2016 11:54:25 PM , 10.42 ,6/8/2016 11:56:25 PM , 10.08 ,6/9/2016 12:00:25 AM , 8.220001 ,6/9/2016 12:02:25 AM , 9.359998 ,6/9/2016 12:04:25 AM , 11.69 ,6/9/2016 12:06:25 AM , 9.76 ,
 177 ,6/9/2016 12:10:25 AM , 11.4 ,6/9/2016 12:12:25 AM , 12.51 ,6/9/2016 12:14:25 AM , 10.54 ,6/9/2016 12:16:25 AM , 10.13 ,6/9/2016 12:20:25 AM , 8.440001 ,6/9/2016 12:22:25 AM , 9.429997 ,6/9/2016 12:24:25 AM , 11.92 ,6/9/2016 12:26:25 AM , 9.92 ,
 178 ,6/9/2016 12:30:25 AM , 11.73 ,6/9/2016 12:32:25 AM , 12.52 ,6/9/2016 12:34:25 AM , 10.69 ,6/9/2016 12:36:25 AM , 10.29 ,6/9/2016 12:40:25 AM , 8.430001 ,6/9/2016 12:42:25 AM , 9.439998 ,6/9/2016 12:44:25 AM , 12.13 ,6/9/2016 12:46:25 AM , 9.93 ,
 179 ,6/9/2016 12:50:25 AM , 11.87 ,6/9/2016 12:52:25 AM , 12.66 ,6/9/2016 12:54:25 AM , 10.75 ,6/9/2016 12:56:25 AM , 10.36 ,6/9/2016 1:00:25 AM , 8.620001 ,6/9/2016 1:02:25 AM , 9.439998 ,6/9/2016 1:04:25 AM , 12.28 ,6/9/2016 1:06:25 AM , 9.93 ,
 180 ,6/9/2016 1:10:25 AM , 11.88 ,6/9/2016 1:12:25 AM , 12.87 ,6/9/2016 1:14:25 AM , 10.72 ,6/9/2016 1:16:25 AM , 10.42 ,6/9/2016 1:20:25 AM , 8.68 ,6/9/2016 1:22:25 AM , 9.439998 ,6/9/2016 1:24:25 AM , 12.31 ,6/9/2016 1:26:25 AM , 10.16 ,
 181 ,6/9/2016 1:30:25 AM , 11.89 ,6/9/2016 1:32:25 AM , 12.89 ,6/9/2016 1:34:25 AM , 10.89 ,6/9/2016 1:36:25 AM , 10.43 ,6/9/2016 1:40:25 AM , 8.690001 ,6/9/2016 1:42:25 AM , 9.559998 ,6/9/2016 1:44:25 AM , 12.44 ,6/9/2016 1:46:25 AM , 10.16 ,
 182 ,6/9/2016 1:50:25 AM , 12.08 ,6/9/2016 1:52:25 AM , 12.9 ,6/9/2016 1:54:25 AM , 10.97 ,6/9/2016 1:56:25 AM , 10.62 ,6/9/2016 2:00:25 AM , 8.690001 ,6/9/2016 2:02:25 AM , 9.599998 ,6/9/2016 2:04:25 AM , 12.45 ,6/9/2016 2:06:25 AM , 10.17 ,
 183 ,6/9/2016 2:10:25 AM , 12.21 ,6/9/2016 2:12:25 AM , 13.22 ,6/9/2016 2:14:25 AM , 10.98 ,6/9/2016 2:16:25 AM , 10.69 ,6/9/2016 2:20:25 AM , 8.700001 ,6/9/2016 2:22:25 AM , 9.669997 ,6/9/2016 2:24:25 AM , 12.45 ,6/9/2016 2:26:25 AM , 10.17 ,
 184 ,6/9/2016 2:30:25 AM , 12.22 ,6/9/2016 2:32:25 AM , 13.24 ,6/9/2016 2:34:25 AM , 11.2 ,6/9/2016 2:36:25 AM , 10.8 ,6/9/2016 2:40:25 AM , 8.940001 ,6/9/2016 2:42:25 AM , 9.679997 ,6/9/2016 2:44:25 AM , 12.71 ,6/9/2016 2:46:25 AM , 10.31 ,
 185 ,6/9/2016 2:50:25 AM , 12.26 ,6/9/2016 2:52:25 AM , 13.24 ,6/9/2016 2:54:25 AM , 11.33 ,6/9/2016 2:56:25 AM , 10.85 ,6/9/2016 3:00:25 AM , 9.120001 ,6/9/2016 3:02:25 AM , 9.669997 ,6/9/2016 3:04:25 AM , 12.71 ,6/9/2016 3:06:25 AM , 10.58 ,
 186 ,6/9/2016 3:10:25 AM , 12.5 ,6/9/2016 3:12:25 AM , 13.53 ,6/9/2016 3:14:25 AM , 11.42 ,6/9/2016 3:16:25 AM , 11.01 ,6/9/2016 3:20:25 AM , 9.120001 ,6/9/2016 3:22:25 AM , 9.669997 ,6/9/2016 3:24:25 AM , 12.81 ,6/9/2016 3:26:25 AM , 10.64 ,
 187 ,6/9/2016 3:30:25 AM , 12.86 ,6/9/2016 3:32:25 AM , 13.55 ,6/9/2016 3:34:25 AM , 11.54 ,6/9/2016 3:36:25 AM , 11.01 ,6/9/2016 3:40:25 AM , 9.310001 ,6/9/2016 3:42:25 AM , 9.689997 ,6/9/2016 3:44:25 AM , 12.85 ,6/9/2016 3:46:25 AM , 10.64 ,
 188 ,6/9/2016 3:50:25 AM , 12.89 ,6/9/2016 3:52:25 AM , 13.57 ,6/9/2016 3:54:25 AM , 11.57 ,6/9/2016 3:56:25 AM , 11.15 ,6/9/2016 4:00:25 AM , 9.310001 ,6/9/2016 4:02:25 AM , 9.709997 ,6/9/2016 4:04:25 AM , 12.88 ,6/9/2016 4:06:25 AM , 10.64 ,
 189 ,6/9/2016 4:10:25 AM , 12.9 ,6/9/2016 4:12:25 AM , 13.77 ,6/9/2016 4:14:25 AM , 11.62 ,6/9/2016 4:16:25 AM , 11.15 ,6/9/2016 4:20:25 AM , 9.450001 ,6/9/2016 4:22:25 AM , 9.749997 ,6/9/2016 4:24:25 AM , 13.09 ,6/9/2016 4:26:25 AM , 10.64 ,
 190 ,6/9/2016 4:30:25 AM , 12.91 ,6/9/2016 4:32:25 AM , 13.93 ,6/9/2016 4:34:25 AM , 11.84 ,6/9/2016 4:36:25 AM , 11.34 ,6/9/2016 4:40:25 AM , 9.630001 ,6/9/2016 4:42:25 AM , 9.759997 ,6/9/2016 4:44:25 AM , 13.13 ,6/9/2016 4:46:25 AM , 10.97 ,
 191 ,6/9/2016 4:50:25 AM , 13.14 ,6/9/2016 4:52:25 AM , 14.04 ,6/9/2016 4:54:25 AM , 11.96 ,6/9/2016 4:56:25 AM , 11.35 ,6/9/2016 5:00:25 AM , 9.630001 ,6/9/2016 5:02:25 AM , 9.759997 ,6/9/2016 5:04:25 AM , 13.14 ,6/9/2016 5:06:25 AM , 11.04 ,
 192 ,6/9/2016 5:10:25 AM , 13.38 ,6/9/2016 5:12:25 AM , 14.05 ,6/9/2016 5:14:25 AM , 12.09 ,6/9/2016 5:16:25 AM , 11.57 ,6/9/2016 5:20:25 AM , 9.720001 ,6/9/2016 5:22:25 AM , 9.759997 ,6/9/2016 5:24:25 AM , 13.27 ,6/9/2016 5:26:25 AM , 11.03 ,
