Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:45 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,RER


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 181 ,6/9/2016 1:30:25 AM , 1.033509 ,6/9/2016 1:32:25 AM , 1.110592 ,6/9/2016 1:34:25 AM , 1.02515 ,6/9/2016 1:36:25 AM , 1.001101 ,6/9/2016 1:40:25 AM , 1.003913 ,6/9/2016 1:42:25 AM , 0.9481653 ,6/9/2016 1:44:25 AM , 1.017205 ,6/9/2016 1:46:25 AM , 0.9981274 ,
 182 ,6/9/2016 1:50:25 AM , 1.045052 ,6/9/2016 1:52:25 AM , 1.042581 ,6/9/2016 1:54:25 AM , 1.054838 ,6/9/2016 1:56:25 AM , 1.030962 ,6/9/2016 2:00:25 AM , 0.9664141 ,6/9/2016 2:02:25 AM , 0.9575261 ,6/9/2016 2:04:25 AM , 1.07006 ,6/9/2016 2:06:25 AM , 0.9723322 ,
 183 ,6/9/2016 2:10:25 AM , 1.052458 ,6/9/2016 2:12:25 AM , 1.062242 ,6/9/2016 2:14:25 AM , 1.016745 ,6/9/2016 2:16:25 AM , 1.053726 ,6/9/2016 2:20:25 AM , 0.9216012 ,6/9/2016 2:22:25 AM , 0.9238217 ,6/9/2016 2:24:25 AM , 0.9646742 ,6/9/2016 2:26:25 AM , 0.9502429 ,
 184 ,6/9/2016 2:30:25 AM , 1.049074 ,6/9/2016 2:32:25 AM , 1.094374 ,6/9/2016 2:34:25 AM , 0.9903266 ,6/9/2016 2:36:25 AM , 1.03767 ,6/9/2016 2:40:25 AM , 0.9921889 ,6/9/2016 2:42:25 AM , 0.8752074 ,6/9/2016 2:44:25 AM , 1.011438 ,6/9/2016 2:46:25 AM , 0.9736983 ,
 185 ,6/9/2016 2:50:25 AM , 1.044017 ,6/9/2016 2:52:25 AM , 1.078456 ,6/9/2016 2:54:25 AM , 1.052073 ,6/9/2016 2:56:25 AM , 1.065558 ,6/9/2016 3:00:25 AM , 1.028306 ,6/9/2016 3:02:25 AM , 0.8120017 ,6/9/2016 3:04:25 AM , 1.059558 ,6/9/2016 3:06:25 AM , 1.018403 ,
 186 ,6/9/2016 3:10:25 AM , 1.049284 ,6/9/2016 3:12:25 AM , 1.075757 ,6/9/2016 3:14:25 AM , 1.062349 ,6/9/2016 3:16:25 AM , 1.0385 ,6/9/2016 3:20:25 AM , 0.9925624 ,6/9/2016 3:22:25 AM , 0.7868906 ,6/9/2016 3:24:25 AM , 1.005723 ,6/9/2016 3:26:25 AM , 1.002208 ,
 187 ,6/9/2016 3:30:25 AM , 1.044626 ,6/9/2016 3:32:25 AM , 1.072733 ,6/9/2016 3:34:25 AM , 1.059681 ,6/9/2016 3:36:25 AM , 1.05144 ,6/9/2016 3:40:25 AM , 0.983863 ,6/9/2016 3:42:25 AM , 0.8009611 ,6/9/2016 3:44:25 AM , 1.025042 ,6/9/2016 3:46:25 AM , 0.9953302 ,
 188 ,6/9/2016 3:50:25 AM , 1.071552 ,6/9/2016 3:52:25 AM , 1.074024 ,6/9/2016 3:54:25 AM , 1.077965 ,6/9/2016 3:56:25 AM , 1.077789 ,6/9/2016 4:00:25 AM , 0.9989758 ,6/9/2016 4:02:25 AM , 0.805779 ,6/9/2016 4:04:25 AM , 0.9107746 ,6/9/2016 4:06:25 AM , 0.9537948 ,
 189 ,6/9/2016 4:10:25 AM , 1.035442 ,6/9/2016 4:12:25 AM , 1.074088 ,6/9/2016 4:14:25 AM , 1.059285 ,6/9/2016 4:16:25 AM , 1.036367 ,6/9/2016 4:20:25 AM , 0.9861302 ,6/9/2016 4:22:25 AM , 0.8378817 ,6/9/2016 4:24:25 AM , 1.005873 ,6/9/2016 4:26:25 AM , 0.9778461 ,
 190 ,6/9/2016 4:30:25 AM , 1.005407 ,6/9/2016 4:32:25 AM , 1.072811 ,6/9/2016 4:34:25 AM , 1.063407 ,6/9/2016 4:36:25 AM , 1.048367 ,6/9/2016 4:40:25 AM , 1.023577 ,6/9/2016 4:42:25 AM , 0.7897813 ,6/9/2016 4:44:25 AM , 1.038921 ,6/9/2016 4:46:25 AM , 0.9916689 ,
 191 ,6/9/2016 4:50:25 AM , 1.060482 ,6/9/2016 4:52:25 AM , 1.074994 ,6/9/2016 4:54:25 AM , 1.060217 ,6/9/2016 4:56:25 AM , 1.040458 ,6/9/2016 5:00:25 AM , 1.008872 ,6/9/2016 5:02:25 AM , 0.7780071 ,6/9/2016 5:04:25 AM , 0.944719 ,6/9/2016 5:06:25 AM , 1.018188 ,
 192 ,6/9/2016 5:10:25 AM , 1.060899 ,6/9/2016 5:12:25 AM , 1.03812 ,6/9/2016 5:14:25 AM , 1.046783 ,6/9/2016 5:16:25 AM , 1.059274 ,6/9/2016 5:20:25 AM , 0.992727 ,6/9/2016 5:22:25 AM , 0.7704957 ,6/9/2016 5:24:25 AM , 0.9696704 ,6/9/2016 5:26:25 AM , 1.000165 ,
 193 ,6/9/2016 5:30:25 AM , 1.068128 ,6/9/2016 5:32:25 AM , 1.040491 ,6/9/2016 5:34:25 AM , 1.047321 ,6/9/2016 5:36:25 AM , 1.040589 ,6/9/2016 5:40:25 AM , 1.000539 ,6/9/2016 5:42:25 AM , 0.7488607 ,6/9/2016 5:44:25 AM , 0.9562857 ,6/9/2016 5:46:25 AM , 1.001448 ,
 194 ,6/9/2016 5:50:25 AM , 1.057349 ,6/9/2016 5:52:25 AM , 1.067148 ,6/9/2016 5:54:25 AM , 1.025831 ,6/9/2016 5:56:25 AM , 1.048765 ,6/9/2016 6:00:25 AM , 1.014331 ,6/9/2016 6:02:25 AM , 0.751655 ,6/9/2016 6:04:25 AM , 0.9009882 ,6/9/2016 6:06:25 AM , 1.019729 ,
 195 ,6/9/2016 6:10:25 AM , 1.081029 ,6/9/2016 6:12:25 AM , 1.025243 ,6/9/2016 6:14:25 AM , 1.009812 ,6/9/2016 6:16:25 AM , 1.048897 ,6/9/2016 6:20:25 AM , 0.9706694 ,6/9/2016 6:22:25 AM , 0.750827 ,6/9/2016 6:24:25 AM , 0.9609866 ,6/9/2016 6:26:25 AM , 0.9782792 ,
 196 ,6/9/2016 6:30:25 AM , 1.034941 ,6/9/2016 6:32:25 AM , 0.9944553 ,6/9/2016 6:34:25 AM , 1.025682 ,6/9/2016 6:36:25 AM , 1.032452 ,6/9/2016 6:40:25 AM , 1.006733 ,6/9/2016 6:42:25 AM , 0.7514354 ,6/9/2016 6:44:25 AM , 0.9757441 ,6/9/2016 6:46:25 AM , 0.9299765 ,
 197 ,6/9/2016 6:50:25 AM , 1.00522 ,6/9/2016 6:52:25 AM , 0.9393895 ,6/9/2016 6:54:25 AM , 1.056906 ,6/9/2016 6:56:25 AM , 1.025936 ,6/9/2016 7:00:25 AM , 0.9525917 ,6/9/2016 7:02:25 AM , 0.7338037 ,6/9/2016 7:04:25 AM , 0.8838583 ,6/9/2016 7:06:25 AM , 0.9423494 ,
 198 ,6/9/2016 7:10:25 AM , 0.9522228 ,6/9/2016 7:12:25 AM , 0.8885869 ,6/9/2016 7:14:25 AM , 1.003719 ,6/9/2016 7:16:25 AM , 0.9924646 ,6/9/2016 7:20:25 AM , 0.901291 ,6/9/2016 7:22:25 AM , 0.715546 ,6/9/2016 7:24:25 AM , 0.8356811 ,6/9/2016 7:26:25 AM , 0.9982188 ,
 199 ,6/9/2016 7:30:25 AM , 1.020925 ,6/9/2016 7:32:25 AM , 0.9653279 ,6/9/2016 7:34:25 AM , 0.965553 ,6/9/2016 7:36:25 AM , 1.038305 ,6/9/2016 7:40:25 AM , 0.9624847 ,6/9/2016 7:42:25 AM , 0.7292394 ,6/9/2016 7:44:25 AM , 0.8437424 ,6/9/2016 7:46:25 AM , 0.9501237 ,
 200 ,6/9/2016 7:50:25 AM , 0.9903997 ,6/9/2016 7:52:25 AM , 0.919357 ,6/9/2016 7:54:25 AM , 1.022521 ,6/9/2016 7:56:25 AM , 1.01878 ,6/9/2016 8:00:25 AM , 0.9391993 ,6/9/2016 8:02:25 AM , 0.7698887 ,6/9/2016 8:04:25 AM , 0.9116945 ,6/9/2016 8:06:25 AM , 0.8989048 ,
 201 ,6/9/2016 8:10:25 AM , 0.9342123 ,6/9/2016 8:12:25 AM , 0.8617515 ,6/9/2016 8:14:25 AM , 0.9782582 ,6/9/2016 8:16:25 AM , 1.022203 ,6/9/2016 8:20:25 AM , 0.8809081 ,6/9/2016 8:22:25 AM , 0.7483558 ,6/9/2016 8:24:25 AM , 0.8475316 ,6/9/2016 8:26:25 AM , 0.8704516 ,
 202 ,6/9/2016 8:30:25 AM , 0.9118249 ,6/9/2016 8:32:25 AM , 0.8593881 ,6/9/2016 8:34:25 AM , 0.9604626 ,6/9/2016 8:36:25 AM , 1.000751 ,6/9/2016 8:40:25 AM , 0.9326037 ,6/9/2016 8:42:25 AM , 0.7088581 ,6/9/2016 8:44:25 AM , 0.7798199 ,6/9/2016 8:46:25 AM , 0.8861243 ,
 203 ,6/9/2016 8:50:25 AM , 1.005119 ,6/9/2016 8:52:25 AM , 0.9483179 ,6/9/2016 8:54:25 AM , 0.9772938 ,6/9/2016 8:56:25 AM , 1.037448 ,6/9/2016 9:00:25 AM , 0.9460697 ,6/9/2016 9:02:25 AM , 0.7213379 ,6/9/2016 9:04:25 AM , 0.8207017 ,6/9/2016 9:06:25 AM , 0.9630781 ,
 204 ,6/9/2016 9:10:25 AM , 0.9859219 ,6/9/2016 9:12:25 AM , 0.8701931 ,6/9/2016 9:14:25 AM , 1.017641 ,6/9/2016 9:16:25 AM , 0.9962062 ,6/9/2016 9:20:25 AM , 0.8827897 ,6/9/2016 9:22:25 AM , 0.7623005 ,6/9/2016 9:24:25 AM , 0.945372 ,6/9/2016 9:26:25 AM , 0.8779618 ,
 205 ,6/9/2016 9:30:25 AM , 0.9488835 ,6/9/2016 9:32:25 AM , 0.9251735 ,6/9/2016 9:34:25 AM , 1.014404 ,6/9/2016 9:36:25 AM , 1.007785 ,6/9/2016 9:40:25 AM , 0.9405891 ,6/9/2016 9:42:25 AM , 0.9428121 ,6/9/2016 9:44:25 AM , 0.9570408 ,6/9/2016 9:46:25 AM , 0.867444 ,
 206 ,6/9/2016 9:50:25 AM , 0.9774402 ,6/9/2016 9:52:25 AM , 1.056227 ,6/9/2016 9:54:25 AM , 1.011155 ,6/9/2016 9:56:25 AM , 0.9508408 ,6/9/2016 10:00:25 AM , 0.8660941 ,6/9/2016 10:02:25 AM , 0.9549838 ,6/9/2016 10:04:25 AM , 0.8919235 ,6/9/2016 10:06:25 AM , 0.8363661 ,
 207 ,6/9/2016 10:10:25 AM , 0.943864 ,6/9/2016 10:12:25 AM , 1.037306 ,6/9/2016 10:14:25 AM , 1.010278 ,6/9/2016 10:16:25 AM , 1.036905 ,6/9/2016 10:20:25 AM , 0.8737533 ,6/9/2016 10:22:25 AM , 0.9390997 ,6/9/2016 10:24:25 AM , 0.8736395 ,6/9/2016 10:26:25 AM , 0.9371533 ,
 208 ,6/9/2016 10:30:25 AM , 0.8714766 ,6/9/2016 10:32:25 AM , 1.050561 ,6/9/2016 10:34:25 AM , 0.9966269 ,6/9/2016 10:36:25 AM , 1.060475 ,6/9/2016 10:40:25 AM , 0.9644774 ,6/9/2016 10:42:25 AM , 0.9032204 ,6/9/2016 10:44:25 AM , 0.823766 ,6/9/2016 10:46:25 AM , 0.8951523 ,
 209 ,6/9/2016 10:50:25 AM , 0.8836967 ,6/9/2016 10:52:25 AM , 1.069911 ,6/9/2016 10:54:25 AM , 1.034565 ,6/9/2016 10:56:25 AM , 1.036316 ,6/9/2016 11:00:25 AM , 0.8925196 ,6/9/2016 11:02:25 AM , 0.9025728 ,6/9/2016 11:04:25 AM , 0.8042462 ,6/9/2016 11:06:25 AM , 0.9389398 ,
 210 ,6/9/2016 11:10:25 AM , 0.9559556 ,6/9/2016 11:12:25 AM , 1.033716 ,6/9/2016 11:14:25 AM , 1.027593 ,6/9/2016 11:16:25 AM , 1.05986 ,6/9/2016 11:20:25 AM , 0.8639179 ,6/9/2016 11:22:25 AM , 0.9608347 ,6/9/2016 11:24:25 AM , 0.9190706 ,6/9/2016 11:26:25 AM , 0.8538738 ,
 211 ,6/9/2016 11:30:25 AM , 0.9798773 ,6/9/2016 11:32:25 AM , 1.004388 ,6/9/2016 11:34:25 AM , 1.044362 ,6/9/2016 11:36:25 AM , 1.041487 ,6/9/2016 11:40:25 AM , 0.8621553 ,6/9/2016 11:42:25 AM , 0.9974276 ,6/9/2016 11:44:25 AM , 0.9354696 ,6/9/2016 11:46:25 AM , 0.8144341 ,
 212 ,6/9/2016 11:50:25 AM , 1.018523 ,6/9/2016 11:52:25 AM , 1.003213 ,6/9/2016 11:54:25 AM , 0.9997443 ,6/9/2016 11:56:25 AM , 1.037897 ,6/9/2016 12:00:25 PM , 0.9090646 ,6/9/2016 12:02:25 PM , 0.9465994 ,6/9/2016 12:04:25 PM , 0.867382 ,6/9/2016 12:06:25 PM , 0.7999619 ,
 213 ,6/9/2016 12:10:25 PM , 1.002346 ,6/9/2016 12:12:25 PM , 1.029432 ,6/9/2016 12:14:25 PM , 1.005047 ,6/9/2016 12:16:25 PM , 1.010796 ,6/9/2016 12:20:25 PM , 0.8552409 ,6/9/2016 12:22:25 PM , 0.8966396 ,6/9/2016 12:24:25 PM , 0.8538288 ,6/9/2016 12:26:25 PM , 0.875875 ,
 214 ,6/9/2016 12:30:25 PM , 0.9424527 ,6/9/2016 12:32:25 PM , 0.9881797 ,6/9/2016 12:34:25 PM , 1.011054 ,6/9/2016 12:36:25 PM , 1.038072 ,6/9/2016 12:40:25 PM , 0.8507352 ,6/9/2016 12:42:25 PM , 0.969918 ,6/9/2016 12:44:25 PM , 0.8340817 ,6/9/2016 12:46:25 PM , 0.9355906 ,
 215 ,6/9/2016 12:50:25 PM , 0.9304239 ,6/9/2016 12:52:25 PM , 0.9773502 ,6/9/2016 12:54:25 PM , 0.9756157 ,6/9/2016 12:56:25 PM , 1.017634 ,6/9/2016 1:00:25 PM , 0.8215817 ,6/9/2016 1:02:25 PM , 0.9867458 ,6/9/2016 1:04:25 PM , 0.9050695 ,6/9/2016 1:06:25 PM , 0.8759651 ,
 216 ,6/9/2016 1:10:25 PM , 0.9925767 ,6/9/2016 1:12:25 PM , 0.992356 ,6/9/2016 1:14:25 PM , 0.8707353 ,6/9/2016 1:16:25 PM , 1.031635 ,6/9/2016 1:20:25 PM , 0.8053716 ,6/9/2016 1:22:25 PM , 0.960754 ,6/9/2016 1:24:25 PM , 0.8864849 ,6/9/2016 1:26:25 PM , 0.8446025 ,
 217 ,6/9/2016 1:30:25 PM , 0.9193127 ,6/9/2016 1:32:25 PM , 0.9276323 ,6/9/2016 1:34:25 PM , 0.9673054 ,6/9/2016 1:36:25 PM , 1.044641 ,6/9/2016 1:40:25 PM , 0.9217204 ,6/9/2016 1:42:25 PM , 0.9155371 ,6/9/2016 1:44:25 PM , 0.8155094 ,6/9/2016 1:46:25 PM , 0.8666641 ,
 218 ,6/9/2016 1:50:25 PM , 0.862008 ,6/9/2016 1:52:25 PM , 0.9521556 ,6/9/2016 1:54:25 PM , 1.030588 ,6/9/2016 1:56:25 PM , 0.996532 ,6/9/2016 2:00:25 PM , 0.878755 ,6/9/2016 2:02:25 PM , 0.9839793 ,6/9/2016 2:04:25 PM , 0.789653 ,6/9/2016 2:06:25 PM , 0.9435241 ,
 219 ,6/9/2016 2:10:25 PM , 0.933313 ,6/9/2016 2:12:25 PM , 1.028731 ,6/9/2016 2:14:25 PM , 0.9386362 ,6/9/2016 2:16:25 PM , 0.9904898 ,6/9/2016 2:20:25 PM , 0.8431194 ,6/9/2016 2:22:25 PM , 0.9410496 ,6/9/2016 2:24:25 PM , 0.8716044 ,6/9/2016 2:26:25 PM , 0.9465046 ,
 220 ,6/9/2016 2:30:25 PM , 0.9590189 ,6/9/2016 2:32:25 PM , 0.9590256 ,6/9/2016 2:34:25 PM , 0.8988462 ,6/9/2016 2:36:25 PM , 0.9668617 ,6/9/2016 2:40:25 PM , 0.9328453 ,6/9/2016 2:42:25 PM , 0.910977 ,6/9/2016 2:44:25 PM , 0.8399134 ,6/9/2016 2:46:25 PM , 0.8978785 ,
 221 ,6/9/2016 2:50:25 PM , 0.872353 ,6/9/2016 2:52:25 PM , 0.9708657 ,6/9/2016 2:54:25 PM , 0.9157723 ,6/9/2016 2:56:25 PM , 0.96762 ,6/9/2016 3:00:25 PM , 0.8814096 ,6/9/2016 3:02:25 PM , 0.9954853 ,6/9/2016 3:04:25 PM , 0.8152233 ,6/9/2016 3:06:25 PM , 0.8654724 ,
 222 ,6/9/2016 3:10:25 PM , 0.859804 ,6/9/2016 3:12:25 PM , 1.022309 ,6/9/2016 3:14:25 PM , 1.00978 ,6/9/2016 3:16:25 PM , 1.006709 ,6/9/2016 3:20:25 PM , 0.8355575 ,6/9/2016 3:22:25 PM , 0.9712885 ,6/9/2016 3:24:25 PM , 0.8124382 ,6/9/2016 3:26:25 PM , 0.8782179 ,
 223 ,6/9/2016 3:30:25 PM , 0.95044 ,6/9/2016 3:32:25 PM , 0.9422054 ,6/9/2016 3:34:25 PM , 0.9089009 ,6/9/2016 3:36:25 PM , 0.9804215 ,6/9/2016 3:40:25 PM , 0.836637 ,6/9/2016 3:42:25 PM , 0.9098774 ,6/9/2016 3:44:25 PM , 0.9598116 ,6/9/2016 3:46:25 PM , 0.9450997 ,
 224 ,6/9/2016 3:50:25 PM , 0.9087447 ,6/9/2016 3:52:25 PM , 0.9144697 ,6/9/2016 3:54:25 PM , 0.8691329 ,6/9/2016 3:56:25 PM , 0.9811682 ,6/9/2016 4:00:25 PM , 0.8824888 ,6/9/2016 4:02:25 PM , 0.9899985 ,6/9/2016 4:04:25 PM , 0.9007842 ,6/9/2016 4:06:25 PM , 0.9233957 ,
 225 ,6/9/2016 4:10:25 PM , 0.8436291 ,6/9/2016 4:12:25 PM , 0.9549803 ,6/9/2016 4:14:25 PM , 0.9891855 ,6/9/2016 4:16:25 PM , 1.015384 ,6/9/2016 4:20:25 PM , 0.9481013 ,6/9/2016 4:22:25 PM , 0.9977852 ,6/9/2016 4:24:25 PM , 0.8916352 ,6/9/2016 4:26:25 PM , 0.9478159 ,
 226 ,6/9/2016 4:30:25 PM , 0.9014362 ,6/9/2016 4:32:25 PM , 1.005126 ,6/9/2016 4:34:25 PM , 1.016442 ,6/9/2016 4:36:25 PM , 1.004455 ,6/9/2016 4:40:25 PM , 0.8530151 ,6/9/2016 4:42:25 PM , 0.9982271 ,6/9/2016 4:44:25 PM , 0.932477 ,6/9/2016 4:46:25 PM , 0.9758401 ,
 227 ,6/9/2016 4:50:25 PM , 0.9394078 ,6/9/2016 4:52:25 PM , 0.964359 ,6/9/2016 4:54:25 PM , 0.9182394 ,6/9/2016 4:56:25 PM , 1.000851 ,6/9/2016 5:00:25 PM , 0.8673647 ,6/9/2016 5:02:25 PM , 1.014472 ,6/9/2016 5:04:25 PM , 0.9487965 ,6/9/2016 5:06:25 PM , 0.961115 ,
 228 ,6/9/2016 5:10:25 PM , 0.8682217 ,6/9/2016 5:12:25 PM , 0.9713474 ,6/9/2016 5:14:25 PM , 0.9302417 ,6/9/2016 5:16:25 PM , 0.9827006 ,6/9/2016 5:20:25 PM , 0.882783 ,6/9/2016 5:22:25 PM , 1.016085 ,6/9/2016 5:24:25 PM , 0.9372894 ,6/9/2016 5:26:25 PM , 1.014309 ,
 229 ,6/9/2016 5:30:25 PM , 0.9543818 ,6/9/2016 5:32:25 PM , 1.016638 ,6/9/2016 5:34:25 PM , 0.9923689 ,6/9/2016 5:36:25 PM , 0.9907058 ,6/9/2016 5:40:25 PM , 0.9523655 ,6/9/2016 5:42:25 PM , 1.034348 ,6/9/2016 5:44:25 PM , 0.9016609 ,6/9/2016 5:46:25 PM , 0.9808858 ,
 230 ,6/9/2016 5:50:25 PM , 0.9687437 ,6/9/2016 5:52:25 PM , 0.9677387 ,6/9/2016 5:54:25 PM , 0.9345371 ,6/9/2016 5:56:25 PM , 1.029253 ,6/9/2016 6:00:25 PM , 0.9104404 ,6/9/2016 6:02:25 PM , 1.002698 ,6/9/2016 6:04:25 PM , 0.9294118 ,6/9/2016 6:06:25 PM , 1.006888 ,
 231 ,6/9/2016 6:10:25 PM , 1.009304 ,6/9/2016 6:12:25 PM , 1.052137 ,6/9/2016 6:14:25 PM , 1.024599 ,6/9/2016 6:16:25 PM , 0.9852257 ,6/9/2016 6:20:25 PM , 0.9248672 ,6/9/2016 6:22:25 PM , 1.020238 ,6/9/2016 6:24:25 PM , 0.938089 ,6/9/2016 6:26:25 PM , 1.016124 ,
 232 ,6/9/2016 6:30:25 PM , 1.014001 ,6/9/2016 6:32:25 PM , 1.045845 ,6/9/2016 6:34:25 PM , 1.029603 ,6/9/2016 6:36:25 PM , 0.9905088 ,6/9/2016 6:40:25 PM , 0.9587061 ,6/9/2016 6:42:25 PM , 1.022938 ,6/9/2016 6:44:25 PM , 0.9600236 ,6/9/2016 6:46:25 PM , 1.012203 ,
 233 ,6/9/2016 6:50:25 PM , 1.044553 ,6/9/2016 6:52:25 PM , 1.075231 ,6/9/2016 6:54:25 PM , 1.025436 ,6/9/2016 6:56:25 PM , 0.9852666 ,6/9/2016 7:00:25 PM , 0.9722824 ,6/9/2016 7:02:25 PM , 1.019657 ,6/9/2016 7:04:25 PM , 0.8946998 ,6/9/2016 7:06:25 PM , 0.9721911 ,
 234 ,6/9/2016 7:10:25 PM , 1.005222 ,6/9/2016 7:12:25 PM , 1.068544 ,6/9/2016 7:14:25 PM , 0.9574268 ,6/9/2016 7:16:25 PM , 0.9694753 ,6/9/2016 7:20:25 PM , 0.9471168 ,6/9/2016 7:22:25 PM , 0.990877 ,6/9/2016 7:24:25 PM , 0.8308912 ,6/9/2016 7:26:25 PM , 0.9579102 ,
 235 ,6/9/2016 7:30:25 PM , 0.8960561 ,6/9/2016 7:32:25 PM , 1.001479 ,6/9/2016 7:34:25 PM , 0.8943613 ,6/9/2016 7:36:25 PM , 0.8476253 ,6/9/2016 7:40:25 PM , 0.8614941 ,6/9/2016 7:42:25 PM , 0.9262722 ,6/9/2016 7:44:25 PM , 0.7870155 ,6/9/2016 7:46:25 PM , 0.8621684 ,
 236 ,6/9/2016 7:50:25 PM , 0.8062787 ,6/9/2016 7:52:25 PM , 0.8806445 ,6/9/2016 7:54:25 PM , 0.804678 ,6/9/2016 7:56:25 PM , 0.81144 ,6/9/2016 8:00:25 PM , 0.8000273 ,6/9/2016 8:02:25 PM , 0.8560724 ,6/9/2016 8:04:25 PM , 0.7570349 ,6/9/2016 8:06:25 PM , 0.7794333 ,
 237 ,6/9/2016 8:10:25 PM , 0.7866875 ,6/9/2016 8:12:25 PM , 0.8236119 ,6/9/2016 8:14:25 PM , 0.7975186 ,6/9/2016 8:16:25 PM , 0.7953758 ,6/9/2016 8:20:25 PM , 0.7749363 ,6/9/2016 8:22:25 PM , 0.8220503 ,6/9/2016 8:24:25 PM , 0.7573732 ,6/9/2016 8:26:25 PM , 0.8019107 ,
 238 ,6/9/2016 8:30:25 PM , 0.7747846 ,6/9/2016 8:32:25 PM , 0.8024118 ,6/9/2016 8:34:25 PM , 0.7795426 ,6/9/2016 8:36:25 PM , 0.7738866 ,6/9/2016 8:40:25 PM , 0.7618161 ,6/9/2016 8:42:25 PM , 0.7778267 ,6/9/2016 8:44:25 PM , 0.7590827 ,6/9/2016 8:46:25 PM , 0.784542 ,
 239 ,6/9/2016 8:50:25 PM , 0.7589297 ,6/9/2016 8:52:25 PM , 0.7707314 ,6/9/2016 8:54:25 PM , 0.7691377 ,6/9/2016 8:56:25 PM , 0.7637783 ,6/9/2016 9:00:25 PM , 0.7499149 ,6/9/2016 9:02:25 PM , 0.7852504 ,6/9/2016 9:04:25 PM , 0.7416323 ,6/9/2016 9:06:25 PM , 0.7662292 ,
 240 ,6/9/2016 9:10:25 PM , 0.7428813 ,6/9/2016 9:12:25 PM , 0.7721375 ,6/9/2016 9:14:25 PM , 0.764323 ,6/9/2016 9:16:25 PM , 0.7534289 ,6/9/2016 9:20:25 PM , 0.7458606 ,6/9/2016 9:22:25 PM , 0.7657199 ,6/9/2016 9:24:25 PM , 0.7458556 ,6/9/2016 9:26:25 PM , 0.7636387 ,
 241 ,6/9/2016 9:30:25 PM , 0.742345 ,6/9/2016 9:32:25 PM , 0.7690735 ,6/9/2016 9:34:25 PM , 0.7700217 ,6/9/2016 9:36:25 PM , 0.7499751 ,6/9/2016 9:40:25 PM , 0.7465081 ,6/9/2016 9:42:25 PM , 0.7708117 ,6/9/2016 9:44:25 PM , 0.7418375 ,6/9/2016 9:46:25 PM , 0.7596678 ,
 242 ,6/9/2016 9:50:25 PM , 0.7601186 ,6/9/2016 9:52:25 PM , 0.7399603 ,6/9/2016 9:54:25 PM , 0.75783 ,6/9/2016 9:56:25 PM , 0.7492865 ,6/9/2016 10:00:25 PM , 0.7516792 ,6/9/2016 10:02:25 PM , 0.7607536 ,6/9/2016 10:04:25 PM , 0.7342577 ,6/9/2016 10:06:25 PM , 0.7452703 ,
 243 ,6/9/2016 10:10:25 PM , 0.7644492 ,6/9/2016 10:12:25 PM , 0.7562516 ,6/9/2016 10:14:25 PM , 0.7548138 ,6/9/2016 10:16:25 PM , 0.7439661 ,6/9/2016 10:20:25 PM , 0.7412087 ,6/9/2016 10:22:25 PM , 0.7552579 ,6/9/2016 10:24:25 PM , 0.7433583 ,6/9/2016 10:26:25 PM , 0.7442558 ,
 244 ,6/9/2016 10:30:25 PM , 0.7270154 ,6/9/2016 10:32:25 PM , 0.7600693 ,6/9/2016 10:34:25 PM , 0.7567766 ,6/9/2016 10:36:25 PM , 0.7274204 ,6/9/2016 10:40:25 PM , 0.740068 ,6/9/2016 10:42:25 PM , 0.7346224 ,6/9/2016 10:44:25 PM , 0.7292771 ,6/9/2016 10:46:25 PM , 0.7420577 ,
 245 ,6/9/2016 10:50:25 PM , 0.755648 ,6/9/2016 10:52:25 PM , 0.7527553 ,6/9/2016 10:54:25 PM , 0.7650604 ,6/9/2016 10:56:25 PM , 0.7659873 ,6/9/2016 11:00:25 PM , 0.7468351 ,6/9/2016 11:02:25 PM , 0.7592421 ,6/9/2016 11:04:25 PM , 0.7473531 ,6/9/2016 11:06:25 PM , 0.761207 ,
