Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:25 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G26
Subject Mass (G), 29.61 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,DRINK1,DRINK1 ACC,XTOT,XAMB,YTOT,YAMB,ZTOT,RH SAMP,RH PURGE,RH AMB,TEMP AMB,BARO PRESS,ROOM LIGHT,
#,,,ml/kg/hr,%,%,,L,ml/kg/hr,%,%,,L,,kcal/hr,LPM,,GRAMS,GRAMS,ml,ml,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,%,%,%,degC,mmHG,,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0101,6/6/2016 1:30:25 PM ,2733,20.95,20.68,0.26,0.0,2489,0.040,0.286,0.246,0.0,0.911,0.4,0.50,STABLE,0.00,0.00,0.000,0.000,10,2,8,2,0,1.0,0.5,16.4,24.8,767.0,ON,
2,0101,6/6/2016 1:50:25 PM ,2520,20.94,20.70,0.24,0.0,2278,0.039,0.264,0.225,0.0,0.904,0.4,0.50,STABLE,0.03,0.03,0.000,0.000,274,84,125,58,6,1.0,0.5,16.4,24.8,767.0,ON,
3,0101,6/6/2016 2:10:25 PM ,3386,20.94,20.61,0.33,0.1,3188,0.039,0.354,0.315,0.1,0.942,0.5,0.50,STABLE,0.04,0.07,0.000,0.000,1465,760,788,370,358,1.1,0.5,16.4,24.8,767.0,ON,
4,0101,6/6/2016 2:30:25 PM ,2698,20.94,20.69,0.26,0.1,2250,0.039,0.261,0.222,0.1,0.834,0.4,0.50,STABLE,-0.02,0.05,0.000,0.000,551,75,120,27,3,1.0,0.5,16.2,24.8,766.8,ON,
5,0101,6/6/2016 2:50:25 PM ,4163,20.94,20.54,0.40,0.1,3604,0.039,0.395,0.356,0.1,0.866,0.6,0.50,STABLE,0.03,0.08,0.000,0.000,1059,720,352,207,163,1.0,0.5,16.3,24.8,766.8,ON,
6,0101,6/6/2016 3:10:25 PM ,3869,20.94,20.57,0.37,0.2,3338,0.039,0.369,0.330,0.1,0.863,0.6,0.50,STABLE,0.00,0.08,0.000,0.000,3843,2764,1528,945,1170,1.1,0.5,16.4,24.8,766.5,ON,
7,0101,6/6/2016 3:30:25 PM ,3784,20.94,20.58,0.37,0.2,3389,0.039,0.374,0.335,0.2,0.896,0.6,0.50,STABLE,0.05,0.13,0.000,0.000,2443,1544,1173,687,1038,1.1,0.5,16.4,24.8,766.5,ON,
8,0101,6/6/2016 3:50:25 PM ,3097,20.95,20.65,0.30,0.2,2738,0.039,0.309,0.270,0.2,0.884,0.4,0.50,STABLE,0.00,0.13,0.000,0.000,1553,637,852,365,429,1.0,0.5,16.4,24.8,766.3,ON,
9,0101,6/6/2016 4:10:25 PM ,3745,20.94,20.59,0.36,0.3,3134,0.039,0.349,0.310,0.2,0.837,0.5,0.50,STABLE,0.01,0.14,0.000,0.000,501,275,224,109,179,1.0,0.5,19.1,24.8,766.3,ON,
10,0101,6/6/2016 4:30:25 PM ,3384,20.95,20.62,0.33,0.3,2984,0.039,0.334,0.295,0.3,0.882,0.5,0.50,STABLE,0.04,0.18,0.000,0.000,2039,1204,1181,652,899,1.0,0.5,19.6,25.0,766.3,ON,
11,0101,6/6/2016 4:50:25 PM ,2973,20.95,20.66,0.28,0.3,2405,0.039,0.277,0.238,0.3,0.809,0.4,0.50,STABLE,-0.01,0.17,0.000,0.000,780,172,351,98,158,1.0,0.5,19.6,25.0,766.3,ON,
12,0101,6/6/2016 5:10:25 PM ,2703,20.95,20.69,0.25,0.4,2110,0.039,0.248,0.208,0.3,0.781,0.4,0.50,STABLE,0.00,0.17,0.000,0.000,104,35,47,10,2,1.0,0.5,19.6,25.0,766.0,ON,
13,0101,6/6/2016 5:30:25 PM ,3272,20.95,20.63,0.31,0.4,2815,0.039,0.317,0.278,0.3,0.860,0.5,0.50,STABLE,0.06,0.23,0.000,0.000,1909,1195,1013,556,808,1.0,0.5,19.9,25.0,766.0,ON,
14,0101,6/6/2016 5:50:25 PM ,2905,20.95,20.67,0.28,0.4,2339,0.039,0.270,0.231,0.4,0.805,0.4,0.50,STABLE,-0.01,0.22,0.000,0.000,788,129,239,53,13,1.0,0.5,20.2,25.0,766.0,ON,
15,0101,6/6/2016 6:10:25 PM ,4539,20.95,20.51,0.43,0.5,3711,0.039,0.406,0.367,0.4,0.818,0.6,0.50,STABLE,0.00,0.22,0.000,0.000,1455,1044,631,379,505,1.0,0.5,19.9,25.0,765.7,OFF,
16,0101,6/6/2016 6:30:25 PM ,3975,20.94,20.56,0.38,0.5,3356,0.039,0.371,0.332,0.4,0.844,0.6,0.50,DYNAMIC,0.03,0.25,0.000,0.000,3345,2302,1568,996,1374,1.0,0.5,19.6,24.9,765.7,OFF,
17,0101,6/6/2016 6:50:25 PM ,4037,20.94,20.56,0.39,0.5,3397,0.039,0.375,0.336,0.5,0.842,0.6,0.50,STABLE,0.05,0.30,0.000,0.000,1886,1050,1165,623,623,1.0,0.5,19.6,24.9,765.5,OFF,
18,0101,6/6/2016 7:10:25 PM ,3866,20.94,20.57,0.37,0.6,3534,0.039,0.388,0.349,0.5,0.914,0.6,0.50,DYNAMIC,0.08,0.38,0.000,0.000,2501,1523,1817,1122,1279,1.0,0.5,20.4,24.7,765.5,OFF,
19,0101,6/6/2016 7:30:25 PM ,4063,20.94,20.55,0.39,0.6,3549,0.039,0.390,0.351,0.5,0.874,0.6,0.50,STABLE,0.06,0.44,0.000,0.000,3432,2385,1870,1191,1526,1.1,0.5,21.1,24.6,765.5,OFF,
20,0101,6/6/2016 7:50:25 PM ,4104,20.94,20.54,0.40,0.7,3698,0.039,0.405,0.365,0.6,0.901,0.6,0.50,STABLE,0.03,0.47,0.000,0.000,2716,1779,1629,940,1168,1.1,0.5,21.1,24.6,765.2,OFF,
21,0101,6/6/2016 8:10:25 PM ,3873,20.94,20.57,0.37,0.7,3332,0.039,0.369,0.329,0.6,0.860,0.6,0.50,STABLE,0.05,0.52,0.000,0.000,3445,2390,2002,1285,1306,1.1,0.5,21.4,24.6,765.0,OFF,
22,0101,6/6/2016 8:30:25 PM ,4137,20.94,20.54,0.39,0.7,3459,0.040,0.381,0.342,0.6,0.836,0.6,0.50,STABLE,0.01,0.53,0.000,0.000,3801,2685,2151,1394,1571,1.1,0.5,20.8,24.6,765.0,OFF,
23,0101,6/6/2016 8:50:25 PM ,4114,20.93,20.54,0.39,0.8,3419,0.040,0.377,0.338,0.7,0.831,0.6,0.50,STABLE,0.04,0.57,0.000,0.000,3386,2249,2245,1433,1736,1.1,0.5,20.5,24.3,765.0,OFF,
24,0101,6/6/2016 9:10:25 PM ,4136,20.94,20.54,0.40,0.8,3529,0.040,0.388,0.349,0.7,0.853,0.6,0.50,STABLE,0.05,0.62,0.000,0.000,3285,2229,2164,1401,1550,1.0,0.5,20.7,24.3,765.0,OFF,
25,0101,6/6/2016 9:30:25 PM ,3975,20.93,20.56,0.38,0.9,3345,0.040,0.370,0.331,0.7,0.841,0.6,0.50,DYNAMIC,0.06,0.68,0.000,0.000,2913,1856,2137,1396,1381,1.1,0.5,21.1,24.2,765.0,OFF,
26,0101,6/6/2016 9:50:25 PM ,3879,20.93,20.56,0.37,0.9,3289,0.040,0.365,0.325,0.8,0.848,0.6,0.50,STABLE,0.07,0.75,0.000,0.000,1873,1034,1336,788,634,1.1,0.5,21.6,24.2,765.0,OFF,
27,0101,6/6/2016 10:10:25 PM ,4169,20.93,20.53,0.40,0.9,3750,0.040,0.410,0.370,0.8,0.900,0.6,0.50,STABLE,0.07,0.82,0.060,0.060,3314,2295,2249,1510,1542,1.1,0.5,21.6,24.2,765.0,OFF,
28,0101,6/6/2016 10:30:25 PM ,3991,20.93,20.55,0.39,1.0,3590,0.040,0.394,0.355,0.8,0.899,0.6,0.50,STABLE,0.09,0.91,0.040,0.100,2447,1430,1733,1012,842,1.0,0.5,22.2,24.2,765.0,OFF,
29,0101,6/6/2016 10:50:25 PM ,3722,20.93,20.57,0.36,1.0,3499,0.040,0.386,0.346,0.9,0.940,0.5,0.50,STABLE,0.04,0.95,0.020,0.120,2143,1170,1421,784,629,1.0,0.5,22.2,24.2,765.0,OFF,
30,0101,6/6/2016 11:10:25 PM ,3758,20.93,20.57,0.37,1.1,3520,0.040,0.388,0.348,0.9,0.937,0.6,0.50,STABLE,0.07,1.02,0.020,0.140,2566,1675,1661,1032,1022,1.0,0.5,22.1,24.2,764.7,OFF,
31,0101,6/6/2016 11:30:25 PM ,3882,20.93,20.56,0.37,1.1,3357,0.040,0.372,0.332,0.9,0.865,0.6,0.50,STABLE,0.09,1.11,0.000,0.140,2452,1600,1592,1023,1166,1.1,0.5,21.3,24.2,764.7,OFF,
32,0101,6/6/2016 11:50:25 PM ,3962,20.93,20.55,0.38,1.1,3531,0.040,0.389,0.349,1.0,0.891,0.6,0.50,STABLE,0.11,1.22,0.020,0.160,2932,2015,1867,1202,1359,1.0,0.5,20.6,24.2,764.7,OFF,
33,0101,6/7/2016 12:10:25 AM ,4002,20.93,20.55,0.39,1.2,3568,0.040,0.392,0.352,1.0,0.892,0.6,0.50,STABLE,0.08,1.30,0.040,0.200,2279,1426,1498,869,973,1.0,0.5,19.7,24.2,764.5,OFF,
34,0101,6/7/2016 12:30:25 AM ,3763,20.93,20.57,0.37,1.2,3460,0.040,0.382,0.342,1.0,0.919,0.6,0.50,STABLE,0.07,1.37,0.000,0.200,2405,1396,1645,908,649,1.1,0.5,19.6,24.2,764.5,OFF,
35,0101,6/7/2016 12:50:25 AM ,3819,20.93,20.56,0.37,1.2,3466,0.040,0.382,0.342,1.1,0.908,0.6,0.50,STABLE,0.10,1.47,0.060,0.260,2532,1639,1663,1003,687,1.1,0.5,19.6,24.2,764.5,OFF,
36,0101,6/7/2016 1:10:25 AM ,3736,20.93,20.57,0.36,1.3,3482,0.040,0.384,0.344,1.1,0.932,0.5,0.50,STABLE,0.13,1.60,0.060,0.320,2358,1507,1714,1076,922,1.0,0.5,19.6,24.2,764.2,OFF,
37,0101,6/7/2016 1:30:25 AM ,3719,20.93,20.57,0.36,1.3,3221,0.040,0.358,0.318,1.1,0.866,0.5,0.50,STABLE,0.03,1.63,0.000,0.320,2277,1526,1291,767,967,1.1,0.5,19.6,24.2,764.2,OFF,
38,0101,6/7/2016 1:50:25 AM ,2805,20.93,20.66,0.27,1.3,2394,0.040,0.276,0.237,1.2,0.854,0.4,0.50,STABLE,0.02,1.65,0.020,0.340,484,141,305,68,42,1.1,0.5,19.6,24.2,764.0,OFF,
39,0101,6/7/2016 2:10:25 AM ,3952,20.93,20.55,0.38,1.4,3397,0.040,0.375,0.336,1.2,0.859,0.6,0.50,STABLE,0.08,1.73,0.000,0.340,1787,1287,858,516,665,1.1,0.5,19.6,24.2,763.7,OFF,
40,0101,6/7/2016 2:30:25 AM ,3825,20.93,20.56,0.37,1.4,3600,0.040,0.395,0.356,1.2,0.941,0.6,0.50,STABLE,0.07,1.80,0.100,0.440,2517,1665,1573,991,903,1.0,0.5,19.6,24.2,763.7,OFF,
41,0101,6/7/2016 2:50:25 AM ,3804,20.93,20.56,0.37,1.5,3443,0.040,0.380,0.340,1.3,0.905,0.6,0.50,STABLE,0.06,1.86,0.040,0.480,2063,1289,1418,855,886,1.0,0.5,20.1,24.2,763.7,OFF,
42,0101,6/7/2016 3:10:25 AM ,3887,20.93,20.56,0.37,1.5,3377,0.040,0.374,0.334,1.3,0.869,0.6,0.50,STABLE,0.06,1.92,0.020,0.500,2253,1442,1186,682,749,1.0,0.5,20.8,24.2,763.7,OFF,
43,0101,6/7/2016 3:30:25 AM ,3077,20.93,20.63,0.30,1.5,2744,0.040,0.311,0.271,1.3,0.892,0.4,0.50,STABLE,0.05,1.97,0.020,0.520,1238,749,763,436,439,1.1,0.5,20.9,24.2,763.5,OFF,
44,0101,6/7/2016 3:50:25 AM ,3439,20.93,20.60,0.33,1.6,2991,0.040,0.336,0.296,1.4,0.870,0.5,0.50,STABLE,0.04,2.01,0.020,0.540,2121,1452,1189,687,876,1.1,0.5,20.9,24.2,763.5,OFF,
45,0101,6/7/2016 4:10:25 AM ,3671,20.93,20.58,0.35,1.6,3194,0.040,0.356,0.316,1.4,0.870,0.5,0.50,DYNAMIC,-0.21,1.80,0.000,0.540,1707,1129,856,497,582,1.1,0.5,20.9,24.2,763.2,OFF,
46,0101,6/7/2016 4:30:25 AM ,4011,20.93,20.55,0.38,1.6,3463,0.040,0.383,0.342,1.4,0.864,0.6,0.50,STABLE,0.26,2.06,0.020,0.560,1090,721,573,288,513,1.1,0.5,21.1,24.3,763.2,OFF,
47,0101,6/7/2016 4:50:25 AM ,4067,20.93,20.54,0.40,1.7,3748,0.040,0.411,0.370,1.5,0.922,0.6,0.50,STABLE,0.13,2.19,0.060,0.620,2376,1643,1759,1107,1092,1.0,0.5,21.5,24.3,763.2,OFF,
48,0101,6/7/2016 5:10:25 AM ,2954,20.93,20.64,0.29,1.7,2853,0.040,0.322,0.282,1.5,0.966,0.4,0.50,STABLE,0.05,2.24,0.020,0.640,1466,986,818,494,633,1.1,0.5,22.2,24.3,763.2,OFF,
49,0101,6/7/2016 5:30:25 AM ,3848,20.93,20.56,0.37,1.7,3548,0.040,0.391,0.351,1.5,0.922,0.6,0.50,STABLE,0.09,2.33,0.060,0.700,2653,1787,1815,1064,1155,1.0,0.5,23.1,24.4,763.0,OFF,
50,0101,6/7/2016 5:50:25 AM ,2746,20.93,20.66,0.27,1.8,2516,0.040,0.289,0.248,1.6,0.916,0.4,0.50,STABLE,0.03,2.36,0.040,0.740,1635,968,1134,629,789,1.1,0.5,24.0,24.4,763.0,OFF,
51,0101,6/7/2016 6:10:25 AM ,3386,20.93,20.60,0.33,1.8,2998,0.040,0.336,0.296,1.6,0.885,0.5,0.50,STABLE,0.03,2.39,0.020,0.760,1706,974,1067,561,706,1.0,0.5,24.0,24.4,763.0,ON,
52,0101,6/7/2016 6:30:25 AM ,2882,20.93,20.66,0.27,1.8,2244,0.040,0.262,0.222,1.6,0.779,0.4,0.50,STABLE,-0.01,2.38,0.000,0.760,493,49,203,17,0,1.0,0.5,24.8,24.7,763.0,ON,
53,0101,6/7/2016 6:50:25 AM ,3696,20.93,20.58,0.36,1.9,3295,0.040,0.365,0.326,1.6,0.892,0.5,0.50,STABLE,0.11,2.49,0.080,0.840,1725,1163,1186,678,700,1.0,0.5,25.7,24.7,763.0,ON,
54,0101,6/7/2016 7:10:25 AM ,2742,20.93,20.67,0.26,1.9,2343,0.040,0.271,0.231,1.7,0.854,0.4,0.50,STABLE,-0.01,2.48,0.000,0.840,962,496,525,236,490,1.0,0.5,25.8,24.8,762.7,ON,
55,0101,6/7/2016 7:30:25 AM ,2788,20.93,20.67,0.26,1.9,2244,0.040,0.262,0.222,1.7,0.805,0.4,0.50,STABLE,0.01,2.49,0.000,0.840,46,7,13,6,0,1.0,0.5,26.0,24.8,762.7,ON,
56,0101,6/7/2016 7:50:25 AM ,2434,20.94,20.70,0.23,2.0,2104,0.040,0.248,0.208,1.7,0.864,0.4,0.50,STABLE,0.04,2.53,0.020,0.860,862,559,593,312,558,1.0,0.5,26.2,24.9,762.7,ON,
57,0101,6/7/2016 8:10:25 AM ,3496,20.94,20.60,0.34,2.0,3029,0.040,0.339,0.299,1.7,0.867,0.5,0.50,STABLE,0.05,2.58,0.040,0.900,1089,686,618,304,501,1.0,0.5,27.3,25.0,762.7,ON,
58,0101,6/7/2016 8:30:25 AM ,2513,20.94,20.70,0.24,2.0,2057,0.040,0.243,0.203,1.8,0.819,0.4,0.50,STABLE,0.00,2.58,0.000,0.900,128,38,57,17,16,1.0,0.5,27.5,25.1,762.7,ON,
59,EVENT,6/7/2016 8:50:25 AM ,4134,20.94,20.54,0.39,2.0,3331,0.042,0.371,0.329,1.8,0.806,0.6,0.50,STABLE,0.07,2.65,0.000,0.900,744,406,443,231,182,1.0,0.5,28.1,25.1,762.7,ON,
60,0101,6/7/2016 9:10:25 AM ,3338,20.94,20.62,0.32,2.1,2726,0.040,0.309,0.269,1.8,0.817,0.5,0.50,STABLE,0.15,2.80,0.000,0.900,586,328,444,222,300,1.0,0.5,28.1,25.1,762.7,ON,
61,0101,6/7/2016 9:30:25 AM ,2808,20.94,20.67,0.27,2.1,2348,0.040,0.272,0.232,1.8,0.836,0.4,0.50,STABLE,-0.02,2.78,0.000,0.900,433,70,204,34,0,1.0,0.5,29.2,25.1,762.7,ON,
62,0101,6/7/2016 9:50:25 AM ,2699,20.94,20.68,0.26,2.1,2195,0.040,0.256,0.217,1.9,0.813,0.4,0.50,STABLE,0.00,2.78,0.020,0.920,60,19,24,4,0,1.0,0.5,29.4,25.1,762.5,ON,
63,0101,6/7/2016 10:10:25 AM ,3312,20.94,20.62,0.32,2.2,2832,0.040,0.319,0.280,1.9,0.855,0.5,0.50,STABLE,0.07,2.85,0.020,0.940,613,276,516,269,318,1.0,0.5,30.2,25.2,762.5,ON,
64,0101,6/7/2016 10:30:25 AM ,3506,20.94,20.60,0.34,2.2,3191,0.040,0.355,0.315,1.9,0.910,0.5,0.50,STABLE,-0.01,2.84,0.000,0.940,307,122,164,71,72,1.0,0.5,30.4,25.2,762.5,ON,
65,0101,6/7/2016 10:50:25 AM ,2347,20.93,20.71,0.22,2.2,1973,0.040,0.235,0.195,1.9,0.841,0.3,0.50,STABLE,0.01,2.85,0.020,0.960,885,549,576,242,430,1.0,0.5,30.6,25.3,762.5,ON,
66,0101,6/7/2016 11:10:25 AM ,2891,20.94,20.66,0.27,2.3,2265,0.039,0.263,0.224,2.0,0.783,0.4,0.50,STABLE,0.00,2.85,0.020,0.980,173,16,15,3,0,1.0,0.5,31.1,25.3,762.5,ON,
67,0101,6/7/2016 11:30:25 AM ,3362,20.94,20.61,0.32,2.3,2788,0.040,0.316,0.275,2.0,0.829,0.5,0.50,STABLE,0.09,2.94,0.000,0.980,705,401,371,171,299,1.0,0.5,31.2,25.3,762.2,ON,
68,0101,6/7/2016 11:50:25 AM ,3379,20.94,20.61,0.33,2.3,3006,0.039,0.336,0.297,2.0,0.890,0.5,0.50,STABLE,0.00,2.94,0.020,1.000,688,287,334,146,176,1.0,0.5,29.8,25.3,762.2,ON,
69,0101,6/7/2016 12:10:25 PM ,2484,20.94,20.70,0.24,2.4,2027,0.040,0.240,0.200,2.0,0.816,0.4,0.50,STABLE,0.01,2.95,0.000,1.000,221,61,83,29,67,1.0,0.5,30.1,25.3,762.2,ON,
70,0101,6/7/2016 12:30:25 PM ,2633,20.93,20.68,0.25,2.4,2123,0.041,0.251,0.210,2.1,0.806,0.4,0.50,STABLE,0.00,2.95,0.000,1.000,82,25,43,12,0,1.0,0.5,27.5,25.3,762.2,ON,
71,0101,6/7/2016 12:50:25 PM ,3632,20.94,20.59,0.35,2.4,3115,0.041,0.349,0.308,2.1,0.858,0.5,0.50,DYNAMIC,0.12,3.07,0.060,1.060,552,288,364,147,241,1.0,0.5,27.4,25.3,762.0,ON,
72,0101,6/7/2016 1:10:25 PM ,2745,20.93,20.67,0.27,2.4,2464,0.041,0.284,0.243,2.1,0.898,0.4,0.50,STABLE,0.00,3.07,0.020,1.080,696,148,370,75,22,1.0,0.5,26.3,25.3,762.0,ON,
73,0101,6/7/2016 1:30:25 PM ,2477,20.93,20.70,0.24,2.5,2031,0.042,0.243,0.201,2.1,0.820,0.4,0.50,STABLE,0.01,3.08,0.000,1.080,97,8,16,2,0,1.0,0.5,25.7,25.3,762.0,ON,
74,0101,6/7/2016 1:50:25 PM ,2537,20.93,20.69,0.24,2.5,2058,0.041,0.245,0.203,2.2,0.811,0.4,0.50,STABLE,-0.08,3.00,0.000,1.080,63,22,45,18,0,1.0,0.5,25.8,25.3,761.7,ON,
75,0101,6/7/2016 2:10:25 PM ,3306,20.93,20.62,0.32,2.5,2906,0.040,0.327,0.287,2.2,0.879,0.5,0.50,STABLE,0.18,3.18,0.020,1.100,795,357,415,197,182,1.0,0.5,24.1,25.3,761.7,ON,
76,0101,6/7/2016 2:30:25 PM ,2487,20.93,20.70,0.24,2.5,2107,0.041,0.249,0.208,2.2,0.847,0.4,0.50,STABLE,-0.01,3.17,0.000,1.100,551,143,167,22,0,1.0,0.5,23.9,25.3,761.5,ON,
77,0101,6/7/2016 2:50:25 PM ,2407,20.93,20.70,0.23,2.6,1995,0.041,0.238,0.197,2.2,0.829,0.3,0.50,STABLE,0.01,3.18,0.000,1.100,61,17,11,8,0,1.0,0.5,24.2,25.3,761.2,ON,
78,0101,6/7/2016 3:10:25 PM ,2744,20.93,20.67,0.26,2.6,2253,0.041,0.264,0.223,2.3,0.821,0.4,0.50,STABLE,0.04,3.22,0.000,1.100,217,77,56,31,8,1.0,0.5,24.6,25.3,760.9,ON,
79,0101,6/7/2016 3:30:25 PM ,3130,20.93,20.63,0.31,2.6,2951,0.040,0.332,0.291,2.3,0.943,0.5,0.50,STABLE,0.07,3.29,0.060,1.160,1422,608,705,235,328,1.0,0.5,24.1,25.3,760.9,ON,
80,0101,6/7/2016 3:50:25 PM ,2587,20.93,20.69,0.25,2.7,2119,0.040,0.249,0.209,2.3,0.819,0.4,0.50,STABLE,0.00,3.29,0.000,1.160,63,6,22,4,0,1.0,0.4,23.7,25.3,760.7,ON,
81,0101,6/7/2016 4:10:25 PM ,2722,20.93,20.67,0.26,2.7,2291,0.039,0.266,0.226,2.3,0.842,0.4,0.50,STABLE,0.02,3.31,0.000,1.160,153,40,60,18,4,1.0,0.5,23.0,25.3,760.7,ON,
82,0101,6/7/2016 4:30:25 PM ,3259,20.93,20.62,0.32,2.7,3000,0.039,0.336,0.296,2.4,0.920,0.5,0.50,STABLE,0.06,3.37,0.040,1.200,713,314,463,150,255,1.0,0.5,22.4,25.3,760.4,ON,
83,0101,6/7/2016 4:50:25 PM ,2596,20.93,20.69,0.25,2.7,2188,0.040,0.256,0.216,2.4,0.843,0.4,0.50,STABLE,0.00,3.37,0.000,1.200,41,18,29,12,0,1.0,0.5,23.3,25.3,760.2,ON,
84,0101,6/7/2016 5:10:25 PM ,2472,20.94,20.70,0.23,2.8,1991,0.039,0.236,0.197,2.4,0.805,0.4,0.50,STABLE,-0.10,3.27,0.000,1.200,67,17,14,3,0,1.0,0.5,28.6,25.3,760.2,ON,
85,0101,6/7/2016 5:30:25 PM ,3203,20.94,20.63,0.31,2.8,2913,0.039,0.327,0.288,2.4,0.910,0.5,0.50,STABLE,0.16,3.43,0.040,1.240,1274,575,557,255,367,1.0,0.5,28.9,25.3,760.2,ON,
86,0101,6/7/2016 5:50:25 PM ,2665,20.94,20.68,0.25,2.8,2238,0.039,0.260,0.221,2.4,0.840,0.4,0.50,STABLE,-0.01,3.42,0.000,1.240,272,47,114,7,0,1.0,0.5,28.5,25.3,760.2,ON,
87,0101,6/7/2016 6:10:25 PM ,3680,20.94,20.58,0.36,2.9,3323,0.039,0.368,0.328,2.5,0.903,0.5,0.50,STABLE,0.07,3.49,0.020,1.260,1842,1033,1071,578,716,1.0,0.5,28.0,25.3,759.9,OFF,
88,0101,6/7/2016 6:30:25 PM ,3788,20.93,20.57,0.36,2.9,3330,0.040,0.369,0.329,2.5,0.879,0.5,0.50,STABLE,0.01,3.50,0.060,1.320,1900,1132,1106,532,516,1.0,0.5,27.6,25.3,759.7,OFF,
89,0101,6/7/2016 6:50:25 PM ,3876,20.93,20.56,0.37,2.9,3452,0.040,0.381,0.341,2.5,0.891,0.6,0.50,DYNAMIC,0.04,3.54,0.000,1.320,2197,1395,1578,930,870,1.0,0.5,27.6,25.1,759.4,OFF,
90,0101,6/7/2016 7:10:25 PM ,3575,20.93,20.58,0.35,3.0,3213,0.040,0.357,0.317,2.6,0.899,0.5,0.50,STABLE,0.08,3.62,0.000,1.320,1623,769,997,522,747,1.0,0.5,27.7,25.0,759.4,OFF,
91,0101,6/7/2016 7:30:25 PM ,3811,20.93,20.56,0.37,3.0,3505,0.040,0.386,0.346,2.6,0.920,0.6,0.50,STABLE,0.03,3.65,0.000,1.320,2997,2057,2176,1453,1468,1.0,0.5,27.7,25.0,759.2,OFF,
92,0101,6/7/2016 7:50:25 PM ,3681,20.93,20.57,0.36,3.0,3465,0.040,0.382,0.342,2.6,0.942,0.5,0.50,STABLE,0.12,3.77,0.000,1.320,2154,1271,1619,962,920,1.0,0.5,29.0,24.9,759.2,OFF,
93,0101,6/7/2016 8:10:25 PM ,3576,20.93,20.57,0.35,3.1,3572,0.040,0.392,0.353,2.7,0.999,0.5,0.50,STABLE,0.09,3.86,0.060,1.380,2328,1388,1820,1108,1065,1.0,0.5,29.8,24.9,758.9,OFF,
94,0101,6/7/2016 8:30:25 PM ,3523,20.93,20.58,0.35,3.1,3470,0.040,0.382,0.343,2.7,0.985,0.5,0.50,STABLE,0.05,3.91,0.040,1.420,1538,703,1001,472,576,1.0,0.5,32.6,24.9,758.7,OFF,
95,0101,6/7/2016 8:50:25 PM ,2685,20.93,20.66,0.26,3.1,2623,0.040,0.299,0.259,2.7,0.977,0.4,0.50,STABLE,0.07,3.98,0.020,1.440,1279,745,777,428,673,1.0,0.5,34.8,24.9,758.7,OFF,
96,0101,6/7/2016 9:10:25 PM ,3556,20.93,20.58,0.35,3.2,3356,0.040,0.371,0.331,2.8,0.944,0.5,0.50,STABLE,0.06,4.04,0.000,1.440,1860,1320,1104,674,858,1.1,0.5,36.6,24.9,758.7,OFF,
97,0101,6/7/2016 9:30:25 PM ,3312,20.93,20.60,0.33,3.2,3357,0.040,0.371,0.331,2.8,1.014,0.5,0.50,STABLE,0.14,4.18,0.020,1.460,1508,717,1053,536,380,1.1,0.5,36.6,24.9,758.4,OFF,
98,0101,6/7/2016 9:50:25 PM ,3525,20.93,20.58,0.35,3.2,3605,0.040,0.395,0.356,2.8,1.023,0.5,0.50,STABLE,0.10,4.28,0.040,1.500,1724,1028,1410,861,875,1.1,0.5,36.6,24.9,758.4,OFF,
99,0101,6/7/2016 10:10:25 PM ,3482,20.93,20.58,0.34,3.3,3456,0.040,0.381,0.341,2.9,0.992,0.5,0.50,STABLE,0.13,4.41,0.000,1.500,1302,752,803,451,717,1.1,0.5,36.6,24.9,758.2,OFF,
100,0101,6/7/2016 10:30:25 PM ,3487,20.93,20.58,0.35,3.3,3558,0.039,0.391,0.351,2.9,1.020,0.5,0.50,STABLE,0.14,4.55,0.080,1.580,1658,940,1071,598,770,1.1,0.5,36.0,24.9,757.9,OFF,
101,0101,6/7/2016 10:50:25 PM ,2458,20.93,20.68,0.24,3.3,2528,0.040,0.289,0.250,2.9,1.028,0.4,0.50,STABLE,0.08,4.63,0.000,1.580,873,421,544,274,384,1.1,0.5,35.6,24.9,757.9,OFF,
