Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,YAMB (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 135 ,6/8/2016 10:10:25 AM , 292 ,6/8/2016 10:12:25 AM , 256 ,6/8/2016 10:14:25 AM , 410 ,6/8/2016 10:16:25 AM , 234 ,6/8/2016 10:20:25 AM , 7 ,6/8/2016 10:22:25 AM , 12 ,6/8/2016 10:24:25 AM , 14 ,6/8/2016 10:26:25 AM , 2 ,
 136 ,6/8/2016 10:30:25 AM , 4 ,6/8/2016 10:32:25 AM , 111 ,6/8/2016 10:34:25 AM , 144 ,6/8/2016 10:36:25 AM , 5 ,6/8/2016 10:40:25 AM , 340 ,6/8/2016 10:42:25 AM , 15 ,6/8/2016 10:44:25 AM , 71 ,6/8/2016 10:46:25 AM , 12 ,
 137 ,6/8/2016 10:50:25 AM , 251 ,6/8/2016 10:52:25 AM , 13 ,6/8/2016 10:54:25 AM , 26 ,6/8/2016 10:56:25 AM , 123 ,6/8/2016 11:00:25 AM , 228 ,6/8/2016 11:02:25 AM , 349 ,6/8/2016 11:04:25 AM , 42 ,6/8/2016 11:06:25 AM , 186 ,
 138 ,6/8/2016 11:10:25 AM , 431 ,6/8/2016 11:12:25 AM , 257 ,6/8/2016 11:14:25 AM , 7 ,6/8/2016 11:16:25 AM , 201 ,6/8/2016 11:20:25 AM , 139 ,6/8/2016 11:22:25 AM , 181 ,6/8/2016 11:24:25 AM , 316 ,6/8/2016 11:26:25 AM , 128 ,
 139 ,6/8/2016 11:30:25 AM , 229 ,6/8/2016 11:32:25 AM , 104 ,6/8/2016 11:34:25 AM , 401 ,6/8/2016 11:36:25 AM , 4 ,6/8/2016 11:40:25 AM , 6 ,6/8/2016 11:42:25 AM , 17 ,6/8/2016 11:44:25 AM , 1 ,6/8/2016 11:46:25 AM , 12 ,
 140 ,6/8/2016 11:50:25 AM , 9 ,6/8/2016 11:52:25 AM , 0 ,6/8/2016 11:54:25 AM , 21 ,6/8/2016 11:56:25 AM , 298 ,6/8/2016 12:00:25 PM , 6 ,6/8/2016 12:02:25 PM , 13 ,6/8/2016 12:04:25 PM , 191 ,6/8/2016 12:06:25 PM , 280 ,
 141 ,6/8/2016 12:10:25 PM , 60 ,6/8/2016 12:12:25 PM , 58 ,6/8/2016 12:14:25 PM , 2 ,6/8/2016 12:16:25 PM , 15 ,6/8/2016 12:20:25 PM , 8 ,6/8/2016 12:22:25 PM , 6 ,6/8/2016 12:24:25 PM , 16 ,6/8/2016 12:26:25 PM , 13 ,
 142 ,6/8/2016 12:30:25 PM , 294 ,6/8/2016 12:32:25 PM , 212 ,6/8/2016 12:34:25 PM , 6 ,6/8/2016 12:36:25 PM , 31 ,6/8/2016 12:40:25 PM , 18 ,6/8/2016 12:42:25 PM , 209 ,6/8/2016 12:44:25 PM , 1 ,6/8/2016 12:46:25 PM , 8 ,
 143 ,6/8/2016 12:50:25 PM , 9 ,6/8/2016 12:52:25 PM , 1 ,6/8/2016 12:54:25 PM , 54 ,6/8/2016 12:56:25 PM , 162 ,6/8/2016 1:00:25 PM , 51 ,6/8/2016 1:02:25 PM , 184 ,6/8/2016 1:04:25 PM , 131 ,6/8/2016 1:06:25 PM , 14 ,
 144 ,6/8/2016 1:10:25 PM , 133 ,6/8/2016 1:12:25 PM , 0 ,6/8/2016 1:14:25 PM , 216 ,6/8/2016 1:16:25 PM , 1 ,6/8/2016 1:20:25 PM , 306 ,6/8/2016 1:22:25 PM , 12 ,6/8/2016 1:24:25 PM , 238 ,6/8/2016 1:26:25 PM , 17 ,
 145 ,6/8/2016 1:30:25 PM , 307 ,6/8/2016 1:32:25 PM , 284 ,6/8/2016 1:34:25 PM , 15 ,6/8/2016 1:36:25 PM , 158 ,6/8/2016 1:40:25 PM , 42 ,6/8/2016 1:42:25 PM , 24 ,6/8/2016 1:44:25 PM , 3 ,6/8/2016 1:46:25 PM , 143 ,
 146 ,6/8/2016 1:50:25 PM , 17 ,6/8/2016 1:52:25 PM , 9 ,6/8/2016 1:54:25 PM , 11 ,6/8/2016 1:56:25 PM , 1 ,6/8/2016 2:00:25 PM , 5 ,6/8/2016 2:02:25 PM , 12 ,6/8/2016 2:04:25 PM , 13 ,6/8/2016 2:06:25 PM , 151 ,
 147 ,6/8/2016 2:10:25 PM , 5 ,6/8/2016 2:12:25 PM , 12 ,6/8/2016 2:14:25 PM , 8 ,6/8/2016 2:16:25 PM , 231 ,6/8/2016 2:20:25 PM , 19 ,6/8/2016 2:22:25 PM , 135 ,6/8/2016 2:24:25 PM , 63 ,6/8/2016 2:26:25 PM , 6 ,
 148 ,6/8/2016 2:30:25 PM , 18 ,6/8/2016 2:32:25 PM , 148 ,6/8/2016 2:34:25 PM , 405 ,6/8/2016 2:36:25 PM , 13 ,6/8/2016 2:40:25 PM , 16 ,6/8/2016 2:42:25 PM , 86 ,6/8/2016 2:44:25 PM , 29 ,6/8/2016 2:46:25 PM , 2 ,
 149 ,6/8/2016 2:50:25 PM , 53 ,6/8/2016 2:52:25 PM , 127 ,6/8/2016 2:54:25 PM , 78 ,6/8/2016 2:56:25 PM , 78 ,6/8/2016 3:00:25 PM , 12 ,6/8/2016 3:02:25 PM , 6 ,6/8/2016 3:04:25 PM , 17 ,6/8/2016 3:06:25 PM , 17 ,
 150 ,6/8/2016 3:10:25 PM , 316 ,6/8/2016 3:12:25 PM , 16 ,6/8/2016 3:14:25 PM , 7 ,6/8/2016 3:16:25 PM , 8 ,6/8/2016 3:20:25 PM , 14 ,6/8/2016 3:22:25 PM , 0 ,6/8/2016 3:24:25 PM , 176 ,6/8/2016 3:26:25 PM , 43 ,
 151 ,6/8/2016 3:30:25 PM , 15 ,6/8/2016 3:32:25 PM , 22 ,6/8/2016 3:34:25 PM , 253 ,6/8/2016 3:36:25 PM , 84 ,6/8/2016 3:40:25 PM , 240 ,6/8/2016 3:42:25 PM , 161 ,6/8/2016 3:44:25 PM , 401 ,6/8/2016 3:46:25 PM , 185 ,
 152 ,6/8/2016 3:50:25 PM , 3 ,6/8/2016 3:52:25 PM , 182 ,6/8/2016 3:54:25 PM , 18 ,6/8/2016 3:56:25 PM , 10 ,6/8/2016 4:00:25 PM , 14 ,6/8/2016 4:02:25 PM , 31 ,6/8/2016 4:04:25 PM , 23 ,6/8/2016 4:06:25 PM , 39 ,
 153 ,6/8/2016 4:10:25 PM , 7 ,6/8/2016 4:12:25 PM , 149 ,6/8/2016 4:14:25 PM , 4 ,6/8/2016 4:16:25 PM , 227 ,6/8/2016 4:20:25 PM , 10 ,6/8/2016 4:22:25 PM , 17 ,6/8/2016 4:24:25 PM , 0 ,6/8/2016 4:26:25 PM , 133 ,
 154 ,6/8/2016 4:30:25 PM , 337 ,6/8/2016 4:32:25 PM , 17 ,6/8/2016 4:34:25 PM , 24 ,6/8/2016 4:36:25 PM , 41 ,6/8/2016 4:40:25 PM , 15 ,6/8/2016 4:42:25 PM , 218 ,6/8/2016 4:44:25 PM , 247 ,6/8/2016 4:46:25 PM , 291 ,
 155 ,6/8/2016 4:50:25 PM , 39 ,6/8/2016 4:52:25 PM , 130 ,6/8/2016 4:54:25 PM , 375 ,6/8/2016 4:56:25 PM , 195 ,6/8/2016 5:00:25 PM , 220 ,6/8/2016 5:02:25 PM , 8 ,6/8/2016 5:04:25 PM , 6 ,6/8/2016 5:06:25 PM , 0 ,
 156 ,6/8/2016 5:10:25 PM , 6 ,6/8/2016 5:12:25 PM , 54 ,6/8/2016 5:14:25 PM , 43 ,6/8/2016 5:16:25 PM , 149 ,6/8/2016 5:20:25 PM , 162 ,6/8/2016 5:22:25 PM , 123 ,6/8/2016 5:24:25 PM , 125 ,6/8/2016 5:26:25 PM , 15 ,
 157 ,6/8/2016 5:30:25 PM , 523 ,6/8/2016 5:32:25 PM , 36 ,6/8/2016 5:34:25 PM , 5 ,6/8/2016 5:36:25 PM , 20 ,6/8/2016 5:40:25 PM , 28 ,6/8/2016 5:42:25 PM , 253 ,6/8/2016 5:44:25 PM , 383 ,6/8/2016 5:46:25 PM , 245 ,
 158 ,6/8/2016 5:50:25 PM , 12 ,6/8/2016 5:52:25 PM , 159 ,6/8/2016 5:54:25 PM , 423 ,6/8/2016 5:56:25 PM , 87 ,6/8/2016 6:00:25 PM , 118 ,6/8/2016 6:02:25 PM , 102 ,6/8/2016 6:04:25 PM , 113 ,6/8/2016 6:06:25 PM , 239 ,
 159 ,6/8/2016 6:10:25 PM , 377 ,6/8/2016 6:12:25 PM , 124 ,6/8/2016 6:14:25 PM , 312 ,6/8/2016 6:16:25 PM , 104 ,6/8/2016 6:20:25 PM , 216 ,6/8/2016 6:22:25 PM , 385 ,6/8/2016 6:24:25 PM , 330 ,6/8/2016 6:26:25 PM , 618 ,
 160 ,6/8/2016 6:30:25 PM , 193 ,6/8/2016 6:32:25 PM , 200 ,6/8/2016 6:34:25 PM , 472 ,6/8/2016 6:36:25 PM , 75 ,6/8/2016 6:40:25 PM , 243 ,6/8/2016 6:42:25 PM , 541 ,6/8/2016 6:44:25 PM , 547 ,6/8/2016 6:46:25 PM , 622 ,
 161 ,6/8/2016 6:50:25 PM , 1086 ,6/8/2016 6:52:25 PM , 376 ,6/8/2016 6:54:25 PM , 113 ,6/8/2016 6:56:25 PM , 347 ,6/8/2016 7:00:25 PM , 550 ,6/8/2016 7:02:25 PM , 364 ,6/8/2016 7:04:25 PM , 237 ,6/8/2016 7:06:25 PM , 596 ,
 162 ,6/8/2016 7:10:25 PM , 645 ,6/8/2016 7:12:25 PM , 512 ,6/8/2016 7:14:25 PM , 532 ,6/8/2016 7:16:25 PM , 58 ,6/8/2016 7:20:25 PM , 178 ,6/8/2016 7:22:25 PM , 535 ,6/8/2016 7:24:25 PM , 499 ,6/8/2016 7:26:25 PM , 186 ,
 163 ,6/8/2016 7:30:25 PM , 301 ,6/8/2016 7:32:25 PM , 379 ,6/8/2016 7:34:25 PM , 298 ,6/8/2016 7:36:25 PM , 121 ,6/8/2016 7:40:25 PM , 113 ,6/8/2016 7:42:25 PM , 210 ,6/8/2016 7:44:25 PM , 692 ,6/8/2016 7:46:25 PM , 666 ,
 164 ,6/8/2016 7:50:25 PM , 698 ,6/8/2016 7:52:25 PM , 29 ,6/8/2016 7:54:25 PM , 637 ,6/8/2016 7:56:25 PM , 156 ,6/8/2016 8:00:25 PM , 103 ,6/8/2016 8:02:25 PM , 151 ,6/8/2016 8:04:25 PM , 651 ,6/8/2016 8:06:25 PM , 918 ,
 165 ,6/8/2016 8:10:25 PM , 234 ,6/8/2016 8:12:25 PM , 518 ,6/8/2016 8:14:25 PM , 149 ,6/8/2016 8:16:25 PM , 547 ,6/8/2016 8:20:25 PM , 476 ,6/8/2016 8:22:25 PM , 747 ,6/8/2016 8:24:25 PM , 335 ,6/8/2016 8:26:25 PM , 314 ,
 166 ,6/8/2016 8:30:25 PM , 515 ,6/8/2016 8:32:25 PM , 405 ,6/8/2016 8:34:25 PM , 605 ,6/8/2016 8:36:25 PM , 414 ,6/8/2016 8:40:25 PM , 535 ,6/8/2016 8:42:25 PM , 595 ,6/8/2016 8:44:25 PM , 330 ,6/8/2016 8:46:25 PM , 302 ,
 167 ,6/8/2016 8:50:25 PM , 217 ,6/8/2016 8:52:25 PM , 88 ,6/8/2016 8:54:25 PM , 519 ,6/8/2016 8:56:25 PM , 156 ,6/8/2016 9:00:25 PM , 255 ,6/8/2016 9:02:25 PM , 569 ,6/8/2016 9:04:25 PM , 291 ,6/8/2016 9:06:25 PM , 330 ,
 168 ,6/8/2016 9:10:25 PM , 615 ,6/8/2016 9:12:25 PM , 58 ,6/8/2016 9:14:25 PM , 322 ,6/8/2016 9:16:25 PM , 322 ,6/8/2016 9:20:25 PM , 87 ,6/8/2016 9:22:25 PM , 562 ,6/8/2016 9:24:25 PM , 675 ,6/8/2016 9:26:25 PM , 512 ,
 169 ,6/8/2016 9:30:25 PM , 589 ,6/8/2016 9:32:25 PM , 180 ,6/8/2016 9:34:25 PM , 458 ,6/8/2016 9:36:25 PM , 504 ,6/8/2016 9:40:25 PM , 185 ,6/8/2016 9:42:25 PM , 418 ,6/8/2016 9:44:25 PM , 696 ,6/8/2016 9:46:25 PM , 7 ,
 170 ,6/8/2016 9:50:25 PM , 305 ,6/8/2016 9:52:25 PM , 495 ,6/8/2016 9:54:25 PM , 460 ,6/8/2016 9:56:25 PM , 163 ,6/8/2016 10:00:25 PM , 321 ,6/8/2016 10:02:25 PM , 218 ,6/8/2016 10:04:25 PM , 595 ,6/8/2016 10:06:25 PM , 517 ,
 171 ,6/8/2016 10:10:25 PM , 390 ,6/8/2016 10:12:25 PM , 574 ,6/8/2016 10:14:25 PM , 263 ,6/8/2016 10:16:25 PM , 204 ,6/8/2016 10:20:25 PM , 141 ,6/8/2016 10:22:25 PM , 205 ,6/8/2016 10:24:25 PM , 304 ,6/8/2016 10:26:25 PM , 997 ,
 172 ,6/8/2016 10:30:25 PM , 345 ,6/8/2016 10:32:25 PM , 268 ,6/8/2016 10:34:25 PM , 470 ,6/8/2016 10:36:25 PM , 294 ,6/8/2016 10:40:25 PM , 431 ,6/8/2016 10:42:25 PM , 26 ,6/8/2016 10:44:25 PM , 643 ,6/8/2016 10:46:25 PM , 172 ,
 173 ,6/8/2016 10:50:25 PM , 181 ,6/8/2016 10:52:25 PM , 19 ,6/8/2016 10:54:25 PM , 26 ,6/8/2016 10:56:25 PM , 66 ,6/8/2016 11:00:25 PM , 156 ,6/8/2016 11:02:25 PM , 613 ,6/8/2016 11:04:25 PM , 998 ,6/8/2016 11:06:25 PM , 265 ,
 174 ,6/8/2016 11:10:25 PM , 389 ,6/8/2016 11:12:25 PM , 494 ,6/8/2016 11:14:25 PM , 440 ,6/8/2016 11:16:25 PM , 362 ,6/8/2016 11:20:25 PM , 332 ,6/8/2016 11:22:25 PM , 545 ,6/8/2016 11:24:25 PM , 422 ,6/8/2016 11:26:25 PM , 379 ,
 175 ,6/8/2016 11:30:25 PM , 906 ,6/8/2016 11:32:25 PM , 373 ,6/8/2016 11:34:25 PM , 862 ,6/8/2016 11:36:25 PM , 85 ,6/8/2016 11:40:25 PM , 361 ,6/8/2016 11:42:25 PM , 451 ,6/8/2016 11:44:25 PM , 294 ,6/8/2016 11:46:25 PM , 851 ,
 176 ,6/8/2016 11:50:25 PM , 726 ,6/8/2016 11:52:25 PM , 208 ,6/8/2016 11:54:25 PM , 556 ,6/8/2016 11:56:25 PM , 180 ,6/9/2016 12:00:25 AM , 221 ,6/9/2016 12:02:25 AM , 663 ,6/9/2016 12:04:25 AM , 587 ,6/9/2016 12:06:25 AM , 169 ,
 177 ,6/9/2016 12:10:25 AM , 429 ,6/9/2016 12:12:25 AM , 65 ,6/9/2016 12:14:25 AM , 73 ,6/9/2016 12:16:25 AM , 65 ,6/9/2016 12:20:25 AM , 278 ,6/9/2016 12:22:25 AM , 539 ,6/9/2016 12:24:25 AM , 1094 ,6/9/2016 12:26:25 AM , 332 ,
 178 ,6/9/2016 12:30:25 AM , 610 ,6/9/2016 12:32:25 AM , 21 ,6/9/2016 12:34:25 AM , 458 ,6/9/2016 12:36:25 AM , 246 ,6/9/2016 12:40:25 AM , 278 ,6/9/2016 12:42:25 AM , 93 ,6/9/2016 12:44:25 AM , 721 ,6/9/2016 12:46:25 AM , 154 ,
 179 ,6/9/2016 12:50:25 AM , 517 ,6/9/2016 12:52:25 AM , 152 ,6/9/2016 12:54:25 AM , 227 ,6/9/2016 12:56:25 AM , 229 ,6/9/2016 1:00:25 AM , 272 ,6/9/2016 1:02:25 AM , 6 ,6/9/2016 1:04:25 AM , 186 ,6/9/2016 1:06:25 AM , 97 ,
 180 ,6/9/2016 1:10:25 AM , 9 ,6/9/2016 1:12:25 AM , 407 ,6/9/2016 1:14:25 AM , 11 ,6/9/2016 1:16:25 AM , 58 ,6/9/2016 1:20:25 AM , 274 ,6/9/2016 1:22:25 AM , 27 ,6/9/2016 1:24:25 AM , 386 ,6/9/2016 1:26:25 AM , 332 ,
 181 ,6/9/2016 1:30:25 AM , 4 ,6/9/2016 1:32:25 AM , 69 ,6/9/2016 1:34:25 AM , 470 ,6/9/2016 1:36:25 AM , 9 ,6/9/2016 1:40:25 AM , 8 ,6/9/2016 1:42:25 AM , 434 ,6/9/2016 1:44:25 AM , 239 ,6/9/2016 1:46:25 AM , 3 ,
 182 ,6/9/2016 1:50:25 AM , 511 ,6/9/2016 1:52:25 AM , 36 ,6/9/2016 1:54:25 AM , 143 ,6/9/2016 1:56:25 AM , 166 ,6/9/2016 2:00:25 AM , 29 ,6/9/2016 2:02:25 AM , 1055 ,6/9/2016 2:04:25 AM , 71 ,6/9/2016 2:06:25 AM , 7 ,
 183 ,6/9/2016 2:10:25 AM , 86 ,6/9/2016 2:12:25 AM , 490 ,6/9/2016 2:14:25 AM , 15 ,6/9/2016 2:16:25 AM , 34 ,6/9/2016 2:20:25 AM , 20 ,6/9/2016 2:22:25 AM , 659 ,6/9/2016 2:24:25 AM , 27 ,6/9/2016 2:26:25 AM , 15 ,
 184 ,6/9/2016 2:30:25 AM , 2 ,6/9/2016 2:32:25 AM , 117 ,6/9/2016 2:34:25 AM , 390 ,6/9/2016 2:36:25 AM , 205 ,6/9/2016 2:40:25 AM , 389 ,6/9/2016 2:42:25 AM , 85 ,6/9/2016 2:44:25 AM , 696 ,6/9/2016 2:46:25 AM , 232 ,
 185 ,6/9/2016 2:50:25 AM , 189 ,6/9/2016 2:52:25 AM , 7 ,6/9/2016 2:54:25 AM , 586 ,6/9/2016 2:56:25 AM , 18 ,6/9/2016 3:00:25 AM , 323 ,6/9/2016 3:02:25 AM , 18 ,6/9/2016 3:04:25 AM , 239 ,6/9/2016 3:06:25 AM , 618 ,
 186 ,6/9/2016 3:10:25 AM , 505 ,6/9/2016 3:12:25 AM , 502 ,6/9/2016 3:14:25 AM , 64 ,6/9/2016 3:16:25 AM , 87 ,6/9/2016 3:20:25 AM , 7 ,6/9/2016 3:22:25 AM , 0 ,6/9/2016 3:24:25 AM , 482 ,6/9/2016 3:26:25 AM , 160 ,
 187 ,6/9/2016 3:30:25 AM , 528 ,6/9/2016 3:32:25 AM , 194 ,6/9/2016 3:34:25 AM , 395 ,6/9/2016 3:36:25 AM , 15 ,6/9/2016 3:40:25 AM , 245 ,6/9/2016 3:42:25 AM , 234 ,6/9/2016 3:44:25 AM , 104 ,6/9/2016 3:46:25 AM , 8 ,
 188 ,6/9/2016 3:50:25 AM , 63 ,6/9/2016 3:52:25 AM , 174 ,6/9/2016 3:54:25 AM , 63 ,6/9/2016 3:56:25 AM , 163 ,6/9/2016 4:00:25 AM , 88 ,6/9/2016 4:02:25 AM , 847 ,6/9/2016 4:04:25 AM , 120 ,6/9/2016 4:06:25 AM , 25 ,
 189 ,6/9/2016 4:10:25 AM , 7 ,6/9/2016 4:12:25 AM , 519 ,6/9/2016 4:14:25 AM , 141 ,6/9/2016 4:16:25 AM , 10 ,6/9/2016 4:20:25 AM , 165 ,6/9/2016 4:22:25 AM , 624 ,6/9/2016 4:24:25 AM , 749 ,6/9/2016 4:26:25 AM , 106 ,
 190 ,6/9/2016 4:30:25 AM , 4 ,6/9/2016 4:32:25 AM , 337 ,6/9/2016 4:34:25 AM , 343 ,6/9/2016 4:36:25 AM , 176 ,6/9/2016 4:40:25 AM , 313 ,6/9/2016 4:42:25 AM , 681 ,6/9/2016 4:44:25 AM , 173 ,6/9/2016 4:46:25 AM , 634 ,
 191 ,6/9/2016 4:50:25 AM , 703 ,6/9/2016 4:52:25 AM , 195 ,6/9/2016 4:54:25 AM , 100 ,6/9/2016 4:56:25 AM , 6 ,6/9/2016 5:00:25 AM , 88 ,6/9/2016 5:02:25 AM , 601 ,6/9/2016 5:04:25 AM , 38 ,6/9/2016 5:06:25 AM , 527 ,
 192 ,6/9/2016 5:10:25 AM , 885 ,6/9/2016 5:12:25 AM , 4 ,6/9/2016 5:14:25 AM , 526 ,6/9/2016 5:16:25 AM , 399 ,6/9/2016 5:20:25 AM , 262 ,6/9/2016 5:22:25 AM , 608 ,6/9/2016 5:24:25 AM , 581 ,6/9/2016 5:26:25 AM , 16 ,
 193 ,6/9/2016 5:30:25 AM , 202 ,6/9/2016 5:32:25 AM , 508 ,6/9/2016 5:34:25 AM , 87 ,6/9/2016 5:36:25 AM , 143 ,6/9/2016 5:40:25 AM , 470 ,6/9/2016 5:42:25 AM , 33 ,6/9/2016 5:44:25 AM , 79 ,6/9/2016 5:46:25 AM , 789 ,
 194 ,6/9/2016 5:50:25 AM , 186 ,6/9/2016 5:52:25 AM , 464 ,6/9/2016 5:54:25 AM , 11 ,6/9/2016 5:56:25 AM , 29 ,6/9/2016 6:00:25 AM , 26 ,6/9/2016 6:02:25 AM , 11 ,6/9/2016 6:04:25 AM , 44 ,6/9/2016 6:06:25 AM , 692 ,
 195 ,6/9/2016 6:10:25 AM , 546 ,6/9/2016 6:12:25 AM , 308 ,6/9/2016 6:14:25 AM , 16 ,6/9/2016 6:16:25 AM , 183 ,6/9/2016 6:20:25 AM , 239 ,6/9/2016 6:22:25 AM , 405 ,6/9/2016 6:24:25 AM , 547 ,6/9/2016 6:26:25 AM , 251 ,
 196 ,6/9/2016 6:30:25 AM , 482 ,6/9/2016 6:32:25 AM , 61 ,6/9/2016 6:34:25 AM , 501 ,6/9/2016 6:36:25 AM , 349 ,6/9/2016 6:40:25 AM , 218 ,6/9/2016 6:42:25 AM , 716 ,6/9/2016 6:44:25 AM , 93 ,6/9/2016 6:46:25 AM , 3 ,
 197 ,6/9/2016 6:50:25 AM , 24 ,6/9/2016 6:52:25 AM , 3 ,6/9/2016 6:54:25 AM , 288 ,6/9/2016 6:56:25 AM , 4 ,6/9/2016 7:00:25 AM , 0 ,6/9/2016 7:02:25 AM , 103 ,6/9/2016 7:04:25 AM , 0 ,6/9/2016 7:06:25 AM , 147 ,
 198 ,6/9/2016 7:10:25 AM , 0 ,6/9/2016 7:12:25 AM , 101 ,6/9/2016 7:14:25 AM , 8 ,6/9/2016 7:16:25 AM , 140 ,6/9/2016 7:20:25 AM , 8 ,6/9/2016 7:22:25 AM , 10 ,6/9/2016 7:24:25 AM , 10 ,6/9/2016 7:26:25 AM , 771 ,
 199 ,6/9/2016 7:30:25 AM , 464 ,6/9/2016 7:32:25 AM , 304 ,6/9/2016 7:34:25 AM , 17 ,6/9/2016 7:36:25 AM , 63 ,6/9/2016 7:40:25 AM , 400 ,6/9/2016 7:42:25 AM , 0 ,6/9/2016 7:44:25 AM , 184 ,6/9/2016 7:46:25 AM , 116 ,
 200 ,6/9/2016 7:50:25 AM , 32 ,6/9/2016 7:52:25 AM , 17 ,6/9/2016 7:54:25 AM , 249 ,6/9/2016 7:56:25 AM , 9 ,6/9/2016 8:00:25 AM , 94 ,6/9/2016 8:02:25 AM , 44 ,6/9/2016 8:04:25 AM , 108 ,6/9/2016 8:06:25 AM , 0 ,
 201 ,6/9/2016 8:10:25 AM , 0 ,6/9/2016 8:12:25 AM , 13 ,6/9/2016 8:14:25 AM , 6 ,6/9/2016 8:16:25 AM , 92 ,6/9/2016 8:20:25 AM , 11 ,6/9/2016 8:22:25 AM , 421 ,6/9/2016 8:24:25 AM , 50 ,6/9/2016 8:26:25 AM , 4 ,
 202 ,6/9/2016 8:30:25 AM , 55 ,6/9/2016 8:32:25 AM , 105 ,6/9/2016 8:34:25 AM , 12 ,6/9/2016 8:36:25 AM , 0 ,6/9/2016 8:40:25 AM , 231 ,6/9/2016 8:42:25 AM , 55 ,6/9/2016 8:44:25 AM , 0 ,6/9/2016 8:46:25 AM , 228 ,
 203 ,6/9/2016 8:50:25 AM , 333 ,6/9/2016 8:52:25 AM , 188 ,6/9/2016 8:54:25 AM , 20 ,6/9/2016 8:56:25 AM , 146 ,6/9/2016 9:00:25 AM , 10 ,6/9/2016 9:02:25 AM , 0 ,6/9/2016 9:04:25 AM , 367 ,6/9/2016 9:06:25 AM , 616 ,
 204 ,6/9/2016 9:10:25 AM , 15 ,6/9/2016 9:12:25 AM , 2 ,6/9/2016 9:14:25 AM , 617 ,6/9/2016 9:16:25 AM , 23 ,6/9/2016 9:20:25 AM , 80 ,6/9/2016 9:22:25 AM , 185 ,6/9/2016 9:24:25 AM , 512 ,6/9/2016 9:26:25 AM , 88 ,
 205 ,6/9/2016 9:30:25 AM , 344 ,6/9/2016 9:32:25 AM , 106 ,6/9/2016 9:34:25 AM , 436 ,6/9/2016 9:36:25 AM , 288 ,6/9/2016 9:40:25 AM , 299 ,6/9/2016 9:42:25 AM , 266 ,6/9/2016 9:44:25 AM , 187 ,6/9/2016 9:46:25 AM , 5 ,
 206 ,6/9/2016 9:50:25 AM , 172 ,6/9/2016 9:52:25 AM , 7 ,6/9/2016 9:54:25 AM , 44 ,6/9/2016 9:56:25 AM , 9 ,6/9/2016 10:00:25 AM , 17 ,6/9/2016 10:02:25 AM , 178 ,6/9/2016 10:04:25 AM , 1 ,6/9/2016 10:06:25 AM , 8 ,
 207 ,6/9/2016 10:10:25 AM , 132 ,6/9/2016 10:12:25 AM , 12 ,6/9/2016 10:14:25 AM , 19 ,6/9/2016 10:16:25 AM , 92 ,6/9/2016 10:20:25 AM , 56 ,6/9/2016 10:22:25 AM , 11 ,6/9/2016 10:24:25 AM , 13 ,6/9/2016 10:26:25 AM , 275 ,
 208 ,6/9/2016 10:30:25 AM , 4 ,6/9/2016 10:32:25 AM , 200 ,6/9/2016 10:34:25 AM , 141 ,6/9/2016 10:36:25 AM , 97 ,6/9/2016 10:40:25 AM , 231 ,6/9/2016 10:42:25 AM , 1 ,6/9/2016 10:44:25 AM , 0 ,6/9/2016 10:46:25 AM , 8 ,
 209 ,6/9/2016 10:50:25 AM , 16 ,6/9/2016 10:52:25 AM , 151 ,6/9/2016 10:54:25 AM , 202 ,6/9/2016 10:56:25 AM , 71 ,6/9/2016 11:00:25 AM , 4 ,6/9/2016 11:02:25 AM , 27 ,6/9/2016 11:04:25 AM , 0 ,6/9/2016 11:06:25 AM , 395 ,
 210 ,6/9/2016 11:10:25 AM , 59 ,6/9/2016 11:12:25 AM , 6 ,6/9/2016 11:14:25 AM , 133 ,6/9/2016 11:16:25 AM , 75 ,6/9/2016 11:20:25 AM , 3 ,6/9/2016 11:22:25 AM , 262 ,6/9/2016 11:24:25 AM , 405 ,6/9/2016 11:26:25 AM , 50 ,
