Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:49 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,ZTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 130 ,6/8/2016 8:30:25 AM , 666 ,6/8/2016 8:32:25 AM , 433 ,6/8/2016 8:34:25 AM , 710 ,6/8/2016 8:36:25 AM , 493 ,6/8/2016 8:40:25 AM , 0 ,6/8/2016 8:42:25 AM , 3 ,6/8/2016 8:44:25 AM , 0 ,6/8/2016 8:46:25 AM , 0 ,
 131 ,6/8/2016 8:50:25 AM , 380 ,6/8/2016 8:52:25 AM , 0 ,6/8/2016 8:54:25 AM , 6 ,6/8/2016 8:56:25 AM , 0 ,6/8/2016 9:00:25 AM , 100 ,6/8/2016 9:02:25 AM , 204 ,6/8/2016 9:04:25 AM , 4 ,6/8/2016 9:06:25 AM , 22 ,
 132 ,6/8/2016 9:10:25 AM , 184 ,6/8/2016 9:12:25 AM , 323 ,6/8/2016 9:14:25 AM , 60 ,6/8/2016 9:16:25 AM , 387 ,6/8/2016 9:20:25 AM , 140 ,6/8/2016 9:22:25 AM , 145 ,6/8/2016 9:24:25 AM , 5 ,6/8/2016 9:26:25 AM , 0 ,
 133 ,6/8/2016 9:30:25 AM , 43 ,6/8/2016 9:32:25 AM , 0 ,6/8/2016 9:34:25 AM , 246 ,6/8/2016 9:36:25 AM , 302 ,6/8/2016 9:40:25 AM , 0 ,6/8/2016 9:42:25 AM , 0 ,6/8/2016 9:44:25 AM , 0 ,6/8/2016 9:46:25 AM , 61 ,
 134 ,6/8/2016 9:50:25 AM , 0 ,6/8/2016 9:52:25 AM , 0 ,6/8/2016 9:54:25 AM , 0 ,6/8/2016 9:56:25 AM , 127 ,6/8/2016 10:00:25 AM , 0 ,6/8/2016 10:02:25 AM , 0 ,6/8/2016 10:04:25 AM , 2 ,6/8/2016 10:06:25 AM , 3 ,
 135 ,6/8/2016 10:10:25 AM , 463 ,6/8/2016 10:12:25 AM , 557 ,6/8/2016 10:14:25 AM , 333 ,6/8/2016 10:16:25 AM , 323 ,6/8/2016 10:20:25 AM , 0 ,6/8/2016 10:22:25 AM , 0 ,6/8/2016 10:24:25 AM , 0 ,6/8/2016 10:26:25 AM , 0 ,
 136 ,6/8/2016 10:30:25 AM , 0 ,6/8/2016 10:32:25 AM , 9 ,6/8/2016 10:34:25 AM , 15 ,6/8/2016 10:36:25 AM , 0 ,6/8/2016 10:40:25 AM , 325 ,6/8/2016 10:42:25 AM , 1 ,6/8/2016 10:44:25 AM , 4 ,6/8/2016 10:46:25 AM , 0 ,
 137 ,6/8/2016 10:50:25 AM , 496 ,6/8/2016 10:52:25 AM , 0 ,6/8/2016 10:54:25 AM , 0 ,6/8/2016 10:56:25 AM , 227 ,6/8/2016 11:00:25 AM , 141 ,6/8/2016 11:02:25 AM , 485 ,6/8/2016 11:04:25 AM , 0 ,6/8/2016 11:06:25 AM , 105 ,
 138 ,6/8/2016 11:10:25 AM , 595 ,6/8/2016 11:12:25 AM , 745 ,6/8/2016 11:14:25 AM , 0 ,6/8/2016 11:16:25 AM , 177 ,6/8/2016 11:20:25 AM , 239 ,6/8/2016 11:22:25 AM , 204 ,6/8/2016 11:24:25 AM , 11 ,6/8/2016 11:26:25 AM , 4 ,
 139 ,6/8/2016 11:30:25 AM , 623 ,6/8/2016 11:32:25 AM , 5 ,6/8/2016 11:34:25 AM , 195 ,6/8/2016 11:36:25 AM , 0 ,6/8/2016 11:40:25 AM , 0 ,6/8/2016 11:42:25 AM , 0 ,6/8/2016 11:44:25 AM , 0 ,6/8/2016 11:46:25 AM , 0 ,
 140 ,6/8/2016 11:50:25 AM , 0 ,6/8/2016 11:52:25 AM , 0 ,6/8/2016 11:54:25 AM , 0 ,6/8/2016 11:56:25 AM , 426 ,6/8/2016 12:00:25 PM , 0 ,6/8/2016 12:02:25 PM , 0 ,6/8/2016 12:04:25 PM , 4 ,6/8/2016 12:06:25 PM , 182 ,
 141 ,6/8/2016 12:10:25 PM , 167 ,6/8/2016 12:12:25 PM , 90 ,6/8/2016 12:14:25 PM , 0 ,6/8/2016 12:16:25 PM , 0 ,6/8/2016 12:20:25 PM , 0 ,6/8/2016 12:22:25 PM , 0 ,6/8/2016 12:24:25 PM , 0 ,6/8/2016 12:26:25 PM , 0 ,
 142 ,6/8/2016 12:30:25 PM , 467 ,6/8/2016 12:32:25 PM , 415 ,6/8/2016 12:34:25 PM , 0 ,6/8/2016 12:36:25 PM , 26 ,6/8/2016 12:40:25 PM , 0 ,6/8/2016 12:42:25 PM , 255 ,6/8/2016 12:44:25 PM , 0 ,6/8/2016 12:46:25 PM , 0 ,
 143 ,6/8/2016 12:50:25 PM , 0 ,6/8/2016 12:52:25 PM , 0 ,6/8/2016 12:54:25 PM , 9 ,6/8/2016 12:56:25 PM , 202 ,6/8/2016 1:00:25 PM , 41 ,6/8/2016 1:02:25 PM , 189 ,6/8/2016 1:04:25 PM , 0 ,6/8/2016 1:06:25 PM , 0 ,
 144 ,6/8/2016 1:10:25 PM , 249 ,6/8/2016 1:12:25 PM , 0 ,6/8/2016 1:14:25 PM , 94 ,6/8/2016 1:16:25 PM , 0 ,6/8/2016 1:20:25 PM , 184 ,6/8/2016 1:22:25 PM , 0 ,6/8/2016 1:24:25 PM , 0 ,6/8/2016 1:26:25 PM , 0 ,
 145 ,6/8/2016 1:30:25 PM , 405 ,6/8/2016 1:32:25 PM , 540 ,6/8/2016 1:34:25 PM , 0 ,6/8/2016 1:36:25 PM , 291 ,6/8/2016 1:40:25 PM , 0 ,6/8/2016 1:42:25 PM , 0 ,6/8/2016 1:44:25 PM , 0 ,6/8/2016 1:46:25 PM , 12 ,
 146 ,6/8/2016 1:50:25 PM , 0 ,6/8/2016 1:52:25 PM , 0 ,6/8/2016 1:54:25 PM , 0 ,6/8/2016 1:56:25 PM , 0 ,6/8/2016 2:00:25 PM , 0 ,6/8/2016 2:02:25 PM , 0 ,6/8/2016 2:04:25 PM , 0 ,6/8/2016 2:06:25 PM , 17 ,
 147 ,6/8/2016 2:10:25 PM , 0 ,6/8/2016 2:12:25 PM , 0 ,6/8/2016 2:14:25 PM , 0 ,6/8/2016 2:16:25 PM , 374 ,6/8/2016 2:20:25 PM , 0 ,6/8/2016 2:22:25 PM , 275 ,6/8/2016 2:24:25 PM , 0 ,6/8/2016 2:26:25 PM , 0 ,
 148 ,6/8/2016 2:30:25 PM , 0 ,6/8/2016 2:32:25 PM , 378 ,6/8/2016 2:34:25 PM , 343 ,6/8/2016 2:36:25 PM , 4 ,6/8/2016 2:40:25 PM , 0 ,6/8/2016 2:42:25 PM , 18 ,6/8/2016 2:44:25 PM , 0 ,6/8/2016 2:46:25 PM , 0 ,
 149 ,6/8/2016 2:50:25 PM , 65 ,6/8/2016 2:52:25 PM , 166 ,6/8/2016 2:54:25 PM , 6 ,6/8/2016 2:56:25 PM , 45 ,6/8/2016 3:00:25 PM , 0 ,6/8/2016 3:02:25 PM , 0 ,6/8/2016 3:04:25 PM , 0 ,6/8/2016 3:06:25 PM , 0 ,
 150 ,6/8/2016 3:10:25 PM , 536 ,6/8/2016 3:12:25 PM , 0 ,6/8/2016 3:14:25 PM , 0 ,6/8/2016 3:16:25 PM , 0 ,6/8/2016 3:20:25 PM , 5 ,6/8/2016 3:22:25 PM , 0 ,6/8/2016 3:24:25 PM , 2 ,6/8/2016 3:26:25 PM , 0 ,
 151 ,6/8/2016 3:30:25 PM , 0 ,6/8/2016 3:32:25 PM , 0 ,6/8/2016 3:34:25 PM , 38 ,6/8/2016 3:36:25 PM , 47 ,6/8/2016 3:40:25 PM , 71 ,6/8/2016 3:42:25 PM , 122 ,6/8/2016 3:44:25 PM , 0 ,6/8/2016 3:46:25 PM , 66 ,
 152 ,6/8/2016 3:50:25 PM , 0 ,6/8/2016 3:52:25 PM , 398 ,6/8/2016 3:54:25 PM , 0 ,6/8/2016 3:56:25 PM , 0 ,6/8/2016 4:00:25 PM , 0 ,6/8/2016 4:02:25 PM , 0 ,6/8/2016 4:04:25 PM , 0 ,6/8/2016 4:06:25 PM , 0 ,
 153 ,6/8/2016 4:10:25 PM , 0 ,6/8/2016 4:12:25 PM , 16 ,6/8/2016 4:14:25 PM , 0 ,6/8/2016 4:16:25 PM , 389 ,6/8/2016 4:20:25 PM , 0 ,6/8/2016 4:22:25 PM , 0 ,6/8/2016 4:24:25 PM , 0 ,6/8/2016 4:26:25 PM , 26 ,
 154 ,6/8/2016 4:30:25 PM , 616 ,6/8/2016 4:32:25 PM , 0 ,6/8/2016 4:34:25 PM , 0 ,6/8/2016 4:36:25 PM , 39 ,6/8/2016 4:40:25 PM , 0 ,6/8/2016 4:42:25 PM , 239 ,6/8/2016 4:44:25 PM , 0 ,6/8/2016 4:46:25 PM , 161 ,
 155 ,6/8/2016 4:50:25 PM , 0 ,6/8/2016 4:52:25 PM , 66 ,6/8/2016 4:54:25 PM , 99 ,6/8/2016 4:56:25 PM , 337 ,6/8/2016 5:00:25 PM , 190 ,6/8/2016 5:02:25 PM , 0 ,6/8/2016 5:04:25 PM , 0 ,6/8/2016 5:06:25 PM , 0 ,
 156 ,6/8/2016 5:10:25 PM , 0 ,6/8/2016 5:12:25 PM , 0 ,6/8/2016 5:14:25 PM , 0 ,6/8/2016 5:16:25 PM , 65 ,6/8/2016 5:20:25 PM , 6 ,6/8/2016 5:22:25 PM , 34 ,6/8/2016 5:24:25 PM , 0 ,6/8/2016 5:26:25 PM , 0 ,
 157 ,6/8/2016 5:30:25 PM , 735 ,6/8/2016 5:32:25 PM , 4 ,6/8/2016 5:34:25 PM , 0 ,6/8/2016 5:36:25 PM , 7 ,6/8/2016 5:40:25 PM , 0 ,6/8/2016 5:42:25 PM , 343 ,6/8/2016 5:44:25 PM , 5 ,6/8/2016 5:46:25 PM , 61 ,
 158 ,6/8/2016 5:50:25 PM , 0 ,6/8/2016 5:52:25 PM , 28 ,6/8/2016 5:54:25 PM , 388 ,6/8/2016 5:56:25 PM , 42 ,6/8/2016 6:00:25 PM , 49 ,6/8/2016 6:02:25 PM , 118 ,6/8/2016 6:04:25 PM , 1 ,6/8/2016 6:06:25 PM , 98 ,
 159 ,6/8/2016 6:10:25 PM , 510 ,6/8/2016 6:12:25 PM , 105 ,6/8/2016 6:14:25 PM , 113 ,6/8/2016 6:16:25 PM , 99 ,6/8/2016 6:20:25 PM , 51 ,6/8/2016 6:22:25 PM , 294 ,6/8/2016 6:24:25 PM , 11 ,6/8/2016 6:26:25 PM , 565 ,
 160 ,6/8/2016 6:30:25 PM , 105 ,6/8/2016 6:32:25 PM , 91 ,6/8/2016 6:34:25 PM , 339 ,6/8/2016 6:36:25 PM , 27 ,6/8/2016 6:40:25 PM , 69 ,6/8/2016 6:42:25 PM , 633 ,6/8/2016 6:44:25 PM , 5 ,6/8/2016 6:46:25 PM , 681 ,
 161 ,6/8/2016 6:50:25 PM , 1001 ,6/8/2016 6:52:25 PM , 269 ,6/8/2016 6:54:25 PM , 37 ,6/8/2016 6:56:25 PM , 452 ,6/8/2016 7:00:25 PM , 459 ,6/8/2016 7:02:25 PM , 258 ,6/8/2016 7:04:25 PM , 0 ,6/8/2016 7:06:25 PM , 375 ,
 162 ,6/8/2016 7:10:25 PM , 525 ,6/8/2016 7:12:25 PM , 403 ,6/8/2016 7:14:25 PM , 244 ,6/8/2016 7:16:25 PM , 102 ,6/8/2016 7:20:25 PM , 44 ,6/8/2016 7:22:25 PM , 727 ,6/8/2016 7:24:25 PM , 16 ,6/8/2016 7:26:25 PM , 173 ,
 163 ,6/8/2016 7:30:25 PM , 387 ,6/8/2016 7:32:25 PM , 239 ,6/8/2016 7:34:25 PM , 115 ,6/8/2016 7:36:25 PM , 124 ,6/8/2016 7:40:25 PM , 10 ,6/8/2016 7:42:25 PM , 133 ,6/8/2016 7:44:25 PM , 137 ,6/8/2016 7:46:25 PM , 442 ,
 164 ,6/8/2016 7:50:25 PM , 663 ,6/8/2016 7:52:25 PM , 0 ,6/8/2016 7:54:25 PM , 454 ,6/8/2016 7:56:25 PM , 392 ,6/8/2016 8:00:25 PM , 74 ,6/8/2016 8:02:25 PM , 53 ,6/8/2016 8:04:25 PM , 126 ,6/8/2016 8:06:25 PM , 1077 ,
 165 ,6/8/2016 8:10:25 PM , 156 ,6/8/2016 8:12:25 PM , 404 ,6/8/2016 8:14:25 PM , 24 ,6/8/2016 8:16:25 PM , 921 ,6/8/2016 8:20:25 PM , 366 ,6/8/2016 8:22:25 PM , 1098 ,6/8/2016 8:24:25 PM , 20 ,6/8/2016 8:26:25 PM , 165 ,
 166 ,6/8/2016 8:30:25 PM , 795 ,6/8/2016 8:32:25 PM , 230 ,6/8/2016 8:34:25 PM , 232 ,6/8/2016 8:36:25 PM , 652 ,6/8/2016 8:40:25 PM , 395 ,6/8/2016 8:42:25 PM , 477 ,6/8/2016 8:44:25 PM , 22 ,6/8/2016 8:46:25 PM , 267 ,
 167 ,6/8/2016 8:50:25 PM , 125 ,6/8/2016 8:52:25 PM , 36 ,6/8/2016 8:54:25 PM , 268 ,6/8/2016 8:56:25 PM , 192 ,6/8/2016 9:00:25 PM , 61 ,6/8/2016 9:02:25 PM , 408 ,6/8/2016 9:04:25 PM , 0 ,6/8/2016 9:06:25 PM , 145 ,
 168 ,6/8/2016 9:10:25 PM , 813 ,6/8/2016 9:12:25 PM , 26 ,6/8/2016 9:14:25 PM , 171 ,6/8/2016 9:16:25 PM , 566 ,6/8/2016 9:20:25 PM , 5 ,6/8/2016 9:22:25 PM , 503 ,6/8/2016 9:24:25 PM , 44 ,6/8/2016 9:26:25 PM , 502 ,
 169 ,6/8/2016 9:30:25 PM , 562 ,6/8/2016 9:32:25 PM , 169 ,6/8/2016 9:34:25 PM , 166 ,6/8/2016 9:36:25 PM , 660 ,6/8/2016 9:40:25 PM , 104 ,6/8/2016 9:42:25 PM , 268 ,6/8/2016 9:44:25 PM , 67 ,6/8/2016 9:46:25 PM , 0 ,
 170 ,6/8/2016 9:50:25 PM , 639 ,6/8/2016 9:52:25 PM , 288 ,6/8/2016 9:54:25 PM , 120 ,6/8/2016 9:56:25 PM , 138 ,6/8/2016 10:00:25 PM , 79 ,6/8/2016 10:02:25 PM , 107 ,6/8/2016 10:04:25 PM , 30 ,6/8/2016 10:06:25 PM , 396 ,
 171 ,6/8/2016 10:10:25 PM , 291 ,6/8/2016 10:12:25 PM , 402 ,6/8/2016 10:14:25 PM , 72 ,6/8/2016 10:16:25 PM , 206 ,6/8/2016 10:20:25 PM , 12 ,6/8/2016 10:22:25 PM , 145 ,6/8/2016 10:24:25 PM , 9 ,6/8/2016 10:26:25 PM , 1149 ,
 172 ,6/8/2016 10:30:25 PM , 339 ,6/8/2016 10:32:25 PM , 66 ,6/8/2016 10:34:25 PM , 145 ,6/8/2016 10:36:25 PM , 396 ,6/8/2016 10:40:25 PM , 124 ,6/8/2016 10:42:25 PM , 0 ,6/8/2016 10:44:25 PM , 77 ,6/8/2016 10:46:25 PM , 99 ,
 173 ,6/8/2016 10:50:25 PM , 202 ,6/8/2016 10:52:25 PM , 0 ,6/8/2016 10:54:25 PM , 0 ,6/8/2016 10:56:25 PM , 233 ,6/8/2016 11:00:25 PM , 50 ,6/8/2016 11:02:25 PM , 778 ,6/8/2016 11:04:25 PM , 136 ,6/8/2016 11:06:25 PM , 142 ,
 174 ,6/8/2016 11:10:25 PM , 860 ,6/8/2016 11:12:25 PM , 1072 ,6/8/2016 11:14:25 PM , 436 ,6/8/2016 11:16:25 PM , 617 ,6/8/2016 11:20:25 PM , 401 ,6/8/2016 11:22:25 PM , 461 ,6/8/2016 11:24:25 PM , 43 ,6/8/2016 11:26:25 PM , 294 ,
 175 ,6/8/2016 11:30:25 PM , 856 ,6/8/2016 11:32:25 PM , 271 ,6/8/2016 11:34:25 PM , 369 ,6/8/2016 11:36:25 PM , 31 ,6/8/2016 11:40:25 PM , 183 ,6/8/2016 11:42:25 PM , 251 ,6/8/2016 11:44:25 PM , 3 ,6/8/2016 11:46:25 PM , 830 ,
 176 ,6/8/2016 11:50:25 PM , 767 ,6/8/2016 11:52:25 PM , 96 ,6/8/2016 11:54:25 PM , 322 ,6/8/2016 11:56:25 PM , 206 ,6/9/2016 12:00:25 AM , 79 ,6/9/2016 12:02:25 AM , 964 ,6/9/2016 12:04:25 AM , 65 ,6/9/2016 12:06:25 AM , 28 ,
 177 ,6/9/2016 12:10:25 AM , 438 ,6/9/2016 12:12:25 AM , 56 ,6/9/2016 12:14:25 AM , 11 ,6/9/2016 12:16:25 AM , 55 ,6/9/2016 12:20:25 AM , 156 ,6/9/2016 12:22:25 AM , 541 ,6/9/2016 12:24:25 AM , 140 ,6/9/2016 12:26:25 AM , 243 ,
 178 ,6/9/2016 12:30:25 AM , 690 ,6/9/2016 12:32:25 AM , 0 ,6/9/2016 12:34:25 AM , 113 ,6/9/2016 12:36:25 AM , 279 ,6/9/2016 12:40:25 AM , 206 ,6/9/2016 12:42:25 AM , 47 ,6/9/2016 12:44:25 AM , 57 ,6/9/2016 12:46:25 AM , 33 ,
 179 ,6/9/2016 12:50:25 AM , 478 ,6/9/2016 12:52:25 AM , 229 ,6/9/2016 12:54:25 AM , 68 ,6/9/2016 12:56:25 AM , 310 ,6/9/2016 1:00:25 AM , 402 ,6/9/2016 1:02:25 AM , 0 ,6/9/2016 1:04:25 AM , 20 ,6/9/2016 1:06:25 AM , 34 ,
 180 ,6/9/2016 1:10:25 AM , 0 ,6/9/2016 1:12:25 AM , 198 ,6/9/2016 1:14:25 AM , 0 ,6/9/2016 1:16:25 AM , 42 ,6/9/2016 1:20:25 AM , 41 ,6/9/2016 1:22:25 AM , 0 ,6/9/2016 1:24:25 AM , 22 ,6/9/2016 1:26:25 AM , 135 ,
 181 ,6/9/2016 1:30:25 AM , 0 ,6/9/2016 1:32:25 AM , 0 ,6/9/2016 1:34:25 AM , 184 ,6/9/2016 1:36:25 AM , 0 ,6/9/2016 1:40:25 AM , 0 ,6/9/2016 1:42:25 AM , 251 ,6/9/2016 1:44:25 AM , 9 ,6/9/2016 1:46:25 AM , 0 ,
 182 ,6/9/2016 1:50:25 AM , 1084 ,6/9/2016 1:52:25 AM , 0 ,6/9/2016 1:54:25 AM , 11 ,6/9/2016 1:56:25 AM , 302 ,6/9/2016 2:00:25 AM , 0 ,6/9/2016 2:02:25 AM , 1355 ,6/9/2016 2:04:25 AM , 0 ,6/9/2016 2:06:25 AM , 0 ,
 183 ,6/9/2016 2:10:25 AM , 6 ,6/9/2016 2:12:25 AM , 962 ,6/9/2016 2:14:25 AM , 0 ,6/9/2016 2:16:25 AM , 93 ,6/9/2016 2:20:25 AM , 0 ,6/9/2016 2:22:25 AM , 676 ,6/9/2016 2:24:25 AM , 0 ,6/9/2016 2:26:25 AM , 0 ,
 184 ,6/9/2016 2:30:25 AM , 0 ,6/9/2016 2:32:25 AM , 13 ,6/9/2016 2:34:25 AM , 318 ,6/9/2016 2:36:25 AM , 391 ,6/9/2016 2:40:25 AM , 210 ,6/9/2016 2:42:25 AM , 2 ,6/9/2016 2:44:25 AM , 50 ,6/9/2016 2:46:25 AM , 75 ,
 185 ,6/9/2016 2:50:25 AM , 400 ,6/9/2016 2:52:25 AM , 0 ,6/9/2016 2:54:25 AM , 284 ,6/9/2016 2:56:25 AM , 27 ,6/9/2016 3:00:25 AM , 99 ,6/9/2016 3:02:25 AM , 0 ,6/9/2016 3:04:25 AM , 11 ,6/9/2016 3:06:25 AM , 453 ,
 186 ,6/9/2016 3:10:25 AM , 748 ,6/9/2016 3:12:25 AM , 934 ,6/9/2016 3:14:25 AM , 0 ,6/9/2016 3:16:25 AM , 143 ,6/9/2016 3:20:25 AM , 0 ,6/9/2016 3:22:25 AM , 0 ,6/9/2016 3:24:25 AM , 18 ,6/9/2016 3:26:25 AM , 51 ,
 187 ,6/9/2016 3:30:25 AM , 377 ,6/9/2016 3:32:25 AM , 55 ,6/9/2016 3:34:25 AM , 167 ,6/9/2016 3:36:25 AM , 8 ,6/9/2016 3:40:25 AM , 259 ,6/9/2016 3:42:25 AM , 183 ,6/9/2016 3:44:25 AM , 1 ,6/9/2016 3:46:25 AM , 0 ,
 188 ,6/9/2016 3:50:25 AM , 66 ,6/9/2016 3:52:25 AM , 571 ,6/9/2016 3:54:25 AM , 23 ,6/9/2016 3:56:25 AM , 245 ,6/9/2016 4:00:25 AM , 0 ,6/9/2016 4:02:25 AM , 988 ,6/9/2016 4:04:25 AM , 3 ,6/9/2016 4:06:25 AM , 0 ,
 189 ,6/9/2016 4:10:25 AM , 0 ,6/9/2016 4:12:25 AM , 545 ,6/9/2016 4:14:25 AM , 87 ,6/9/2016 4:16:25 AM , 0 ,6/9/2016 4:20:25 AM , 61 ,6/9/2016 4:22:25 AM , 508 ,6/9/2016 4:24:25 AM , 33 ,6/9/2016 4:26:25 AM , 11 ,
 190 ,6/9/2016 4:30:25 AM , 0 ,6/9/2016 4:32:25 AM , 167 ,6/9/2016 4:34:25 AM , 48 ,6/9/2016 4:36:25 AM , 219 ,6/9/2016 4:40:25 AM , 204 ,6/9/2016 4:42:25 AM , 593 ,6/9/2016 4:44:25 AM , 9 ,6/9/2016 4:46:25 AM , 484 ,
 191 ,6/9/2016 4:50:25 AM , 1254 ,6/9/2016 4:52:25 AM , 42 ,6/9/2016 4:54:25 AM , 4 ,6/9/2016 4:56:25 AM , 0 ,6/9/2016 5:00:25 AM , 12 ,6/9/2016 5:02:25 AM , 508 ,6/9/2016 5:04:25 AM , 0 ,6/9/2016 5:06:25 AM , 501 ,
 192 ,6/9/2016 5:10:25 AM , 1047 ,6/9/2016 5:12:25 AM , 0 ,6/9/2016 5:14:25 AM , 287 ,6/9/2016 5:16:25 AM , 539 ,6/9/2016 5:20:25 AM , 406 ,6/9/2016 5:22:25 AM , 499 ,6/9/2016 5:24:25 AM , 31 ,6/9/2016 5:26:25 AM , 0 ,
 193 ,6/9/2016 5:30:25 AM , 169 ,6/9/2016 5:32:25 AM , 838 ,6/9/2016 5:34:25 AM , 8 ,6/9/2016 5:36:25 AM , 101 ,6/9/2016 5:40:25 AM , 299 ,6/9/2016 5:42:25 AM , 1 ,6/9/2016 5:44:25 AM , 0 ,6/9/2016 5:46:25 AM , 733 ,
 194 ,6/9/2016 5:50:25 AM , 357 ,6/9/2016 5:52:25 AM , 918 ,6/9/2016 5:54:25 AM , 0 ,6/9/2016 5:56:25 AM , 44 ,6/9/2016 6:00:25 AM , 0 ,6/9/2016 6:02:25 AM , 0 ,6/9/2016 6:04:25 AM , 0 ,6/9/2016 6:06:25 AM , 654 ,
 195 ,6/9/2016 6:10:25 AM , 655 ,6/9/2016 6:12:25 AM , 463 ,6/9/2016 6:14:25 AM , 0 ,6/9/2016 6:16:25 AM , 290 ,6/9/2016 6:20:25 AM , 212 ,6/9/2016 6:22:25 AM , 373 ,6/9/2016 6:24:25 AM , 21 ,6/9/2016 6:26:25 AM , 57 ,
 196 ,6/9/2016 6:30:25 AM , 925 ,6/9/2016 6:32:25 AM , 13 ,6/9/2016 6:34:25 AM , 249 ,6/9/2016 6:36:25 AM , 489 ,6/9/2016 6:40:25 AM , 30 ,6/9/2016 6:42:25 AM , 714 ,6/9/2016 6:44:25 AM , 0 ,6/9/2016 6:46:25 AM , 0 ,
 197 ,6/9/2016 6:50:25 AM , 5 ,6/9/2016 6:52:25 AM , 0 ,6/9/2016 6:54:25 AM , 11 ,6/9/2016 6:56:25 AM , 0 ,6/9/2016 7:00:25 AM , 0 ,6/9/2016 7:02:25 AM , 16 ,6/9/2016 7:04:25 AM , 0 ,6/9/2016 7:06:25 AM , 55 ,
 198 ,6/9/2016 7:10:25 AM , 0 ,6/9/2016 7:12:25 AM , 307 ,6/9/2016 7:14:25 AM , 0 ,6/9/2016 7:16:25 AM , 238 ,6/9/2016 7:20:25 AM , 0 ,6/9/2016 7:22:25 AM , 0 ,6/9/2016 7:24:25 AM , 0 ,6/9/2016 7:26:25 AM , 521 ,
 199 ,6/9/2016 7:30:25 AM , 872 ,6/9/2016 7:32:25 AM , 503 ,6/9/2016 7:34:25 AM , 0 ,6/9/2016 7:36:25 AM , 75 ,6/9/2016 7:40:25 AM , 416 ,6/9/2016 7:42:25 AM , 0 ,6/9/2016 7:44:25 AM , 14 ,6/9/2016 7:46:25 AM , 0 ,
 200 ,6/9/2016 7:50:25 AM , 77 ,6/9/2016 7:52:25 AM , 0 ,6/9/2016 7:54:25 AM , 62 ,6/9/2016 7:56:25 AM , 0 ,6/9/2016 8:00:25 AM , 0 ,6/9/2016 8:02:25 AM , 43 ,6/9/2016 8:04:25 AM , 8 ,6/9/2016 8:06:25 AM , 0 ,
 201 ,6/9/2016 8:10:25 AM , 0 ,6/9/2016 8:12:25 AM , 0 ,6/9/2016 8:14:25 AM , 0 ,6/9/2016 8:16:25 AM , 58 ,6/9/2016 8:20:25 AM , 0 ,6/9/2016 8:22:25 AM , 455 ,6/9/2016 8:24:25 AM , 0 ,6/9/2016 8:26:25 AM , 0 ,
 202 ,6/9/2016 8:30:25 AM , 121 ,6/9/2016 8:32:25 AM , 203 ,6/9/2016 8:34:25 AM , 0 ,6/9/2016 8:36:25 AM , 0 ,6/9/2016 8:40:25 AM , 231 ,6/9/2016 8:42:25 AM , 22 ,6/9/2016 8:44:25 AM , 0 ,6/9/2016 8:46:25 AM , 51 ,
 203 ,6/9/2016 8:50:25 AM , 507 ,6/9/2016 8:52:25 AM , 131 ,6/9/2016 8:54:25 AM , 0 ,6/9/2016 8:56:25 AM , 257 ,6/9/2016 9:00:25 AM , 0 ,6/9/2016 9:02:25 AM , 0 ,6/9/2016 9:04:25 AM , 11 ,6/9/2016 9:06:25 AM , 298 ,
 204 ,6/9/2016 9:10:25 AM , 7 ,6/9/2016 9:12:25 AM , 0 ,6/9/2016 9:14:25 AM , 341 ,6/9/2016 9:16:25 AM , 18 ,6/9/2016 9:20:25 AM , 27 ,6/9/2016 9:22:25 AM , 7 ,6/9/2016 9:24:25 AM , 57 ,6/9/2016 9:26:25 AM , 7 ,
 205 ,6/9/2016 9:30:25 AM , 172 ,6/9/2016 9:32:25 AM , 34 ,6/9/2016 9:34:25 AM , 66 ,6/9/2016 9:36:25 AM , 284 ,6/9/2016 9:40:25 AM , 117 ,6/9/2016 9:42:25 AM , 46 ,6/9/2016 9:44:25 AM , 12 ,6/9/2016 9:46:25 AM , 0 ,
