Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:47 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,XTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 129 ,6/8/2016 8:10:25 AM , 1263 ,6/8/2016 8:12:25 AM , 1468 ,6/8/2016 8:14:25 AM , 76 ,6/8/2016 8:16:25 AM , 393 ,6/8/2016 8:20:25 AM , 1462 ,6/8/2016 8:22:25 AM , 1767 ,6/8/2016 8:24:25 AM , 158 ,6/8/2016 8:26:25 AM , 827 ,
 130 ,6/8/2016 8:30:25 AM , 1788 ,6/8/2016 8:32:25 AM , 1693 ,6/8/2016 8:34:25 AM , 1295 ,6/8/2016 8:36:25 AM , 1227 ,6/8/2016 8:40:25 AM , 542 ,6/8/2016 8:42:25 AM , 264 ,6/8/2016 8:44:25 AM , 84 ,6/8/2016 8:46:25 AM , 29 ,
 131 ,6/8/2016 8:50:25 AM , 1162 ,6/8/2016 8:52:25 AM , 18 ,6/8/2016 8:54:25 AM , 915 ,6/8/2016 8:56:25 AM , 88 ,6/8/2016 9:00:25 AM , 764 ,6/8/2016 9:02:25 AM , 672 ,6/8/2016 9:04:25 AM , 286 ,6/8/2016 9:06:25 AM , 271 ,
 132 ,6/8/2016 9:10:25 AM , 875 ,6/8/2016 9:12:25 AM , 1416 ,6/8/2016 9:14:25 AM , 511 ,6/8/2016 9:16:25 AM , 1028 ,6/8/2016 9:20:25 AM , 800 ,6/8/2016 9:22:25 AM , 785 ,6/8/2016 9:24:25 AM , 331 ,6/8/2016 9:26:25 AM , 38 ,
 133 ,6/8/2016 9:30:25 AM , 198 ,6/8/2016 9:32:25 AM , 58 ,6/8/2016 9:34:25 AM , 554 ,6/8/2016 9:36:25 AM , 712 ,6/8/2016 9:40:25 AM , 22 ,6/8/2016 9:42:25 AM , 80 ,6/8/2016 9:44:25 AM , 32 ,6/8/2016 9:46:25 AM , 886 ,
 134 ,6/8/2016 9:50:25 AM , 82 ,6/8/2016 9:52:25 AM , 22 ,6/8/2016 9:54:25 AM , 136 ,6/8/2016 9:56:25 AM , 259 ,6/8/2016 10:00:25 AM , 108 ,6/8/2016 10:02:25 AM , 53 ,6/8/2016 10:04:25 AM , 343 ,6/8/2016 10:06:25 AM , 266 ,
 135 ,6/8/2016 10:10:25 AM , 934 ,6/8/2016 10:12:25 AM , 1122 ,6/8/2016 10:14:25 AM , 921 ,6/8/2016 10:16:25 AM , 1216 ,6/8/2016 10:20:25 AM , 226 ,6/8/2016 10:22:25 AM , 47 ,6/8/2016 10:24:25 AM , 23 ,6/8/2016 10:26:25 AM , 13 ,
 136 ,6/8/2016 10:30:25 AM , 116 ,6/8/2016 10:32:25 AM , 332 ,6/8/2016 10:34:25 AM , 734 ,6/8/2016 10:36:25 AM , 77 ,6/8/2016 10:40:25 AM , 1452 ,6/8/2016 10:42:25 AM , 74 ,6/8/2016 10:44:25 AM , 109 ,6/8/2016 10:46:25 AM , 20 ,
 137 ,6/8/2016 10:50:25 AM , 637 ,6/8/2016 10:52:25 AM , 75 ,6/8/2016 10:54:25 AM , 145 ,6/8/2016 10:56:25 AM , 434 ,6/8/2016 11:00:25 AM , 1027 ,6/8/2016 11:02:25 AM , 1065 ,6/8/2016 11:04:25 AM , 57 ,6/8/2016 11:06:25 AM , 427 ,
 138 ,6/8/2016 11:10:25 AM , 1560 ,6/8/2016 11:12:25 AM , 1462 ,6/8/2016 11:14:25 AM , 77 ,6/8/2016 11:16:25 AM , 808 ,6/8/2016 11:20:25 AM , 643 ,6/8/2016 11:22:25 AM , 867 ,6/8/2016 11:24:25 AM , 514 ,6/8/2016 11:26:25 AM , 392 ,
 139 ,6/8/2016 11:30:25 AM , 1180 ,6/8/2016 11:32:25 AM , 470 ,6/8/2016 11:34:25 AM , 1039 ,6/8/2016 11:36:25 AM , 40 ,6/8/2016 11:40:25 AM , 11 ,6/8/2016 11:42:25 AM , 30 ,6/8/2016 11:44:25 AM , 8 ,6/8/2016 11:46:25 AM , 47 ,
 140 ,6/8/2016 11:50:25 AM , 165 ,6/8/2016 11:52:25 AM , 36 ,6/8/2016 11:54:25 AM , 261 ,6/8/2016 11:56:25 AM , 921 ,6/8/2016 12:00:25 PM , 18 ,6/8/2016 12:02:25 PM , 35 ,6/8/2016 12:04:25 PM , 209 ,6/8/2016 12:06:25 PM , 674 ,
 141 ,6/8/2016 12:10:25 PM , 302 ,6/8/2016 12:12:25 PM , 253 ,6/8/2016 12:14:25 PM , 53 ,6/8/2016 12:16:25 PM , 256 ,6/8/2016 12:20:25 PM , 137 ,6/8/2016 12:22:25 PM , 19 ,6/8/2016 12:24:25 PM , 31 ,6/8/2016 12:26:25 PM , 45 ,
 142 ,6/8/2016 12:30:25 PM , 898 ,6/8/2016 12:32:25 PM , 1245 ,6/8/2016 12:34:25 PM , 72 ,6/8/2016 12:36:25 PM , 178 ,6/8/2016 12:40:25 PM , 177 ,6/8/2016 12:42:25 PM , 766 ,6/8/2016 12:44:25 PM , 26 ,6/8/2016 12:46:25 PM , 20 ,
 143 ,6/8/2016 12:50:25 PM , 21 ,6/8/2016 12:52:25 PM , 49 ,6/8/2016 12:54:25 PM , 376 ,6/8/2016 12:56:25 PM , 684 ,6/8/2016 1:00:25 PM , 417 ,6/8/2016 1:02:25 PM , 690 ,6/8/2016 1:04:25 PM , 209 ,6/8/2016 1:06:25 PM , 27 ,
 144 ,6/8/2016 1:10:25 PM , 446 ,6/8/2016 1:12:25 PM , 65 ,6/8/2016 1:14:25 PM , 719 ,6/8/2016 1:16:25 PM , 78 ,6/8/2016 1:20:25 PM , 1457 ,6/8/2016 1:22:25 PM , 76 ,6/8/2016 1:24:25 PM , 363 ,6/8/2016 1:26:25 PM , 24 ,
 145 ,6/8/2016 1:30:25 PM , 1108 ,6/8/2016 1:32:25 PM , 1353 ,6/8/2016 1:34:25 PM , 73 ,6/8/2016 1:36:25 PM , 529 ,6/8/2016 1:40:25 PM , 316 ,6/8/2016 1:42:25 PM , 80 ,6/8/2016 1:44:25 PM , 14 ,6/8/2016 1:46:25 PM , 453 ,
 146 ,6/8/2016 1:50:25 PM , 74 ,6/8/2016 1:52:25 PM , 81 ,6/8/2016 1:54:25 PM , 34 ,6/8/2016 1:56:25 PM , 14 ,6/8/2016 2:00:25 PM , 191 ,6/8/2016 2:02:25 PM , 40 ,6/8/2016 2:04:25 PM , 30 ,6/8/2016 2:06:25 PM , 508 ,
 147 ,6/8/2016 2:10:25 PM , 78 ,6/8/2016 2:12:25 PM , 51 ,6/8/2016 2:14:25 PM , 70 ,6/8/2016 2:16:25 PM , 1011 ,6/8/2016 2:20:25 PM , 153 ,6/8/2016 2:22:25 PM , 727 ,6/8/2016 2:24:25 PM , 62 ,6/8/2016 2:26:25 PM , 19 ,
 148 ,6/8/2016 2:30:25 PM , 84 ,6/8/2016 2:32:25 PM , 739 ,6/8/2016 2:34:25 PM , 1035 ,6/8/2016 2:36:25 PM , 135 ,6/8/2016 2:40:25 PM , 38 ,6/8/2016 2:42:25 PM , 739 ,6/8/2016 2:44:25 PM , 51 ,6/8/2016 2:46:25 PM , 23 ,
 149 ,6/8/2016 2:50:25 PM , 197 ,6/8/2016 2:52:25 PM , 817 ,6/8/2016 2:54:25 PM , 287 ,6/8/2016 2:56:25 PM , 280 ,6/8/2016 3:00:25 PM , 51 ,6/8/2016 3:02:25 PM , 27 ,6/8/2016 3:04:25 PM , 14 ,6/8/2016 3:06:25 PM , 40 ,
 150 ,6/8/2016 3:10:25 PM , 1338 ,6/8/2016 3:12:25 PM , 49 ,6/8/2016 3:14:25 PM , 146 ,6/8/2016 3:16:25 PM , 116 ,6/8/2016 3:20:25 PM , 136 ,6/8/2016 3:22:25 PM , 119 ,6/8/2016 3:24:25 PM , 313 ,6/8/2016 3:26:25 PM , 143 ,
 151 ,6/8/2016 3:30:25 PM , 380 ,6/8/2016 3:32:25 PM , 29 ,6/8/2016 3:34:25 PM , 548 ,6/8/2016 3:36:25 PM , 455 ,6/8/2016 3:40:25 PM , 1189 ,6/8/2016 3:42:25 PM , 614 ,6/8/2016 3:44:25 PM , 274 ,6/8/2016 3:46:25 PM , 545 ,
 152 ,6/8/2016 3:50:25 PM , 46 ,6/8/2016 3:52:25 PM , 1028 ,6/8/2016 3:54:25 PM , 122 ,6/8/2016 3:56:25 PM , 319 ,6/8/2016 4:00:25 PM , 78 ,6/8/2016 4:02:25 PM , 219 ,6/8/2016 4:04:25 PM , 23 ,6/8/2016 4:06:25 PM , 64 ,
 153 ,6/8/2016 4:10:25 PM , 48 ,6/8/2016 4:12:25 PM , 768 ,6/8/2016 4:14:25 PM , 68 ,6/8/2016 4:16:25 PM , 697 ,6/8/2016 4:20:25 PM , 37 ,6/8/2016 4:22:25 PM , 35 ,6/8/2016 4:24:25 PM , 26 ,6/8/2016 4:26:25 PM , 271 ,
 154 ,6/8/2016 4:30:25 PM , 1272 ,6/8/2016 4:32:25 PM , 31 ,6/8/2016 4:34:25 PM , 114 ,6/8/2016 4:36:25 PM , 547 ,6/8/2016 4:40:25 PM , 34 ,6/8/2016 4:42:25 PM , 806 ,6/8/2016 4:44:25 PM , 268 ,6/8/2016 4:46:25 PM , 793 ,
 155 ,6/8/2016 4:50:25 PM , 396 ,6/8/2016 4:52:25 PM , 525 ,6/8/2016 4:54:25 PM , 1124 ,6/8/2016 4:56:25 PM , 515 ,6/8/2016 5:00:25 PM , 1059 ,6/8/2016 5:02:25 PM , 74 ,6/8/2016 5:04:25 PM , 13 ,6/8/2016 5:06:25 PM , 32 ,
 156 ,6/8/2016 5:10:25 PM , 96 ,6/8/2016 5:12:25 PM , 389 ,6/8/2016 5:14:25 PM , 218 ,6/8/2016 5:16:25 PM , 380 ,6/8/2016 5:20:25 PM , 608 ,6/8/2016 5:22:25 PM , 500 ,6/8/2016 5:24:25 PM , 87 ,6/8/2016 5:26:25 PM , 75 ,
 157 ,6/8/2016 5:30:25 PM , 1758 ,6/8/2016 5:32:25 PM , 93 ,6/8/2016 5:34:25 PM , 112 ,6/8/2016 5:36:25 PM , 176 ,6/8/2016 5:40:25 PM , 117 ,6/8/2016 5:42:25 PM , 857 ,6/8/2016 5:44:25 PM , 597 ,6/8/2016 5:46:25 PM , 778 ,
 158 ,6/8/2016 5:50:25 PM , 186 ,6/8/2016 5:52:25 PM , 677 ,6/8/2016 5:54:25 PM , 1080 ,6/8/2016 5:56:25 PM , 690 ,6/8/2016 6:00:25 PM , 510 ,6/8/2016 6:02:25 PM , 495 ,6/8/2016 6:04:25 PM , 162 ,6/8/2016 6:06:25 PM , 691 ,
 159 ,6/8/2016 6:10:25 PM , 1486 ,6/8/2016 6:12:25 PM , 524 ,6/8/2016 6:14:25 PM , 1067 ,6/8/2016 6:16:25 PM , 441 ,6/8/2016 6:20:25 PM , 1132 ,6/8/2016 6:22:25 PM , 1307 ,6/8/2016 6:24:25 PM , 344 ,6/8/2016 6:26:25 PM , 1581 ,
 160 ,6/8/2016 6:30:25 PM , 823 ,6/8/2016 6:32:25 PM , 878 ,6/8/2016 6:34:25 PM , 1187 ,6/8/2016 6:36:25 PM , 520 ,6/8/2016 6:40:25 PM , 1011 ,6/8/2016 6:42:25 PM , 1433 ,6/8/2016 6:44:25 PM , 694 ,6/8/2016 6:46:25 PM , 1596 ,
 161 ,6/8/2016 6:50:25 PM , 2794 ,6/8/2016 6:52:25 PM , 1556 ,6/8/2016 6:54:25 PM , 331 ,6/8/2016 6:56:25 PM , 1381 ,6/8/2016 7:00:25 PM , 1753 ,6/8/2016 7:02:25 PM , 1116 ,6/8/2016 7:04:25 PM , 252 ,6/8/2016 7:06:25 PM , 1316 ,
 162 ,6/8/2016 7:10:25 PM , 1623 ,6/8/2016 7:12:25 PM , 2060 ,6/8/2016 7:14:25 PM , 1349 ,6/8/2016 7:16:25 PM , 446 ,6/8/2016 7:20:25 PM , 774 ,6/8/2016 7:22:25 PM , 1664 ,6/8/2016 7:24:25 PM , 701 ,6/8/2016 7:26:25 PM , 765 ,
 163 ,6/8/2016 7:30:25 PM , 974 ,6/8/2016 7:32:25 PM , 1511 ,6/8/2016 7:34:25 PM , 855 ,6/8/2016 7:36:25 PM , 590 ,6/8/2016 7:40:25 PM , 285 ,6/8/2016 7:42:25 PM , 730 ,6/8/2016 7:44:25 PM , 768 ,6/8/2016 7:46:25 PM , 1562 ,
 164 ,6/8/2016 7:50:25 PM , 1882 ,6/8/2016 7:52:25 PM , 90 ,6/8/2016 7:54:25 PM , 1347 ,6/8/2016 7:56:25 PM , 699 ,6/8/2016 8:00:25 PM , 640 ,6/8/2016 8:02:25 PM , 489 ,6/8/2016 8:04:25 PM , 710 ,6/8/2016 8:06:25 PM , 1998 ,
 165 ,6/8/2016 8:10:25 PM , 760 ,6/8/2016 8:12:25 PM , 1997 ,6/8/2016 8:14:25 PM , 353 ,6/8/2016 8:16:25 PM , 1548 ,6/8/2016 8:20:25 PM , 1669 ,6/8/2016 8:22:25 PM , 2144 ,6/8/2016 8:24:25 PM , 284 ,6/8/2016 8:26:25 PM , 673 ,
 166 ,6/8/2016 8:30:25 PM , 1617 ,6/8/2016 8:32:25 PM , 1612 ,6/8/2016 8:34:25 PM , 1280 ,6/8/2016 8:36:25 PM , 1624 ,6/8/2016 8:40:25 PM , 1744 ,6/8/2016 8:42:25 PM , 1737 ,6/8/2016 8:44:25 PM , 419 ,6/8/2016 8:46:25 PM , 1024 ,
 167 ,6/8/2016 8:50:25 PM , 688 ,6/8/2016 8:52:25 PM , 542 ,6/8/2016 8:54:25 PM , 1043 ,6/8/2016 8:56:25 PM , 644 ,6/8/2016 9:00:25 PM , 981 ,6/8/2016 9:02:25 PM , 1584 ,6/8/2016 9:04:25 PM , 314 ,6/8/2016 9:06:25 PM , 1058 ,
 168 ,6/8/2016 9:10:25 PM , 2032 ,6/8/2016 9:12:25 PM , 263 ,6/8/2016 9:14:25 PM , 798 ,6/8/2016 9:16:25 PM , 1165 ,6/8/2016 9:20:25 PM , 580 ,6/8/2016 9:22:25 PM , 1643 ,6/8/2016 9:24:25 PM , 660 ,6/8/2016 9:26:25 PM , 1410 ,
 169 ,6/8/2016 9:30:25 PM , 1783 ,6/8/2016 9:32:25 PM , 971 ,6/8/2016 9:34:25 PM , 912 ,6/8/2016 9:36:25 PM , 1687 ,6/8/2016 9:40:25 PM , 1000 ,6/8/2016 9:42:25 PM , 1364 ,6/8/2016 9:44:25 PM , 1184 ,6/8/2016 9:46:25 PM , 52 ,
 170 ,6/8/2016 9:50:25 PM , 1118 ,6/8/2016 9:52:25 PM , 2034 ,6/8/2016 9:54:25 PM , 1012 ,6/8/2016 9:56:25 PM , 890 ,6/8/2016 10:00:25 PM , 1228 ,6/8/2016 10:02:25 PM , 917 ,6/8/2016 10:04:25 PM , 628 ,6/8/2016 10:06:25 PM , 1475 ,
 171 ,6/8/2016 10:10:25 PM , 1422 ,6/8/2016 10:12:25 PM , 2190 ,6/8/2016 10:14:25 PM , 750 ,6/8/2016 10:16:25 PM , 670 ,6/8/2016 10:20:25 PM , 533 ,6/8/2016 10:22:25 PM , 781 ,6/8/2016 10:24:25 PM , 286 ,6/8/2016 10:26:25 PM , 2206 ,
 172 ,6/8/2016 10:30:25 PM , 1178 ,6/8/2016 10:32:25 PM , 876 ,6/8/2016 10:34:25 PM , 1068 ,6/8/2016 10:36:25 PM , 1123 ,6/8/2016 10:40:25 PM , 1367 ,6/8/2016 10:42:25 PM , 75 ,6/8/2016 10:44:25 PM , 801 ,6/8/2016 10:46:25 PM , 494 ,
 173 ,6/8/2016 10:50:25 PM , 666 ,6/8/2016 10:52:25 PM , 263 ,6/8/2016 10:54:25 PM , 100 ,6/8/2016 10:56:25 PM , 497 ,6/8/2016 11:00:25 PM , 660 ,6/8/2016 11:02:25 PM , 1961 ,6/8/2016 11:04:25 PM , 904 ,6/8/2016 11:06:25 PM , 904 ,
 174 ,6/8/2016 11:10:25 PM , 1412 ,6/8/2016 11:12:25 PM , 2715 ,6/8/2016 11:14:25 PM , 1070 ,6/8/2016 11:16:25 PM , 1190 ,6/8/2016 11:20:25 PM , 1186 ,6/8/2016 11:22:25 PM , 2034 ,6/8/2016 11:24:25 PM , 493 ,6/8/2016 11:26:25 PM , 1154 ,
 175 ,6/8/2016 11:30:25 PM , 2102 ,6/8/2016 11:32:25 PM , 1667 ,6/8/2016 11:34:25 PM , 1666 ,6/8/2016 11:36:25 PM , 713 ,6/8/2016 11:40:25 PM , 1548 ,6/8/2016 11:42:25 PM , 1348 ,6/8/2016 11:44:25 PM , 252 ,6/8/2016 11:46:25 PM , 1986 ,
 176 ,6/8/2016 11:50:25 PM , 2042 ,6/8/2016 11:52:25 PM , 952 ,6/8/2016 11:54:25 PM , 1156 ,6/8/2016 11:56:25 PM , 609 ,6/9/2016 12:00:25 AM , 723 ,6/9/2016 12:02:25 AM , 1985 ,6/9/2016 12:04:25 AM , 646 ,6/9/2016 12:06:25 AM , 444 ,
 177 ,6/9/2016 12:10:25 AM , 1660 ,6/9/2016 12:12:25 AM , 369 ,6/9/2016 12:14:25 AM , 277 ,6/9/2016 12:16:25 AM , 259 ,6/9/2016 12:20:25 AM , 1081 ,6/9/2016 12:22:25 AM , 1591 ,6/9/2016 12:24:25 AM , 1108 ,6/9/2016 12:26:25 AM , 1142 ,
 178 ,6/9/2016 12:30:25 AM , 1616 ,6/9/2016 12:32:25 AM , 92 ,6/9/2016 12:34:25 AM , 931 ,6/9/2016 12:36:25 AM , 1159 ,6/9/2016 12:40:25 AM , 964 ,6/9/2016 12:42:25 AM , 431 ,6/9/2016 12:44:25 AM , 799 ,6/9/2016 12:46:25 AM , 370 ,
 179 ,6/9/2016 12:50:25 AM , 1734 ,6/9/2016 12:52:25 AM , 835 ,6/9/2016 12:54:25 AM , 605 ,6/9/2016 12:56:25 AM , 619 ,6/9/2016 1:00:25 AM , 1284 ,6/9/2016 1:02:25 AM , 68 ,6/9/2016 1:04:25 AM , 401 ,6/9/2016 1:06:25 AM , 294 ,
 180 ,6/9/2016 1:10:25 AM , 85 ,6/9/2016 1:12:25 AM , 1602 ,6/9/2016 1:14:25 AM , 173 ,6/9/2016 1:16:25 AM , 268 ,6/9/2016 1:20:25 AM , 1051 ,6/9/2016 1:22:25 AM , 67 ,6/9/2016 1:24:25 AM , 511 ,6/9/2016 1:26:25 AM , 933 ,
 181 ,6/9/2016 1:30:25 AM , 65 ,6/9/2016 1:32:25 AM , 334 ,6/9/2016 1:34:25 AM , 1158 ,6/9/2016 1:36:25 AM , 72 ,6/9/2016 1:40:25 AM , 62 ,6/9/2016 1:42:25 AM , 1558 ,6/9/2016 1:44:25 AM , 504 ,6/9/2016 1:46:25 AM , 29 ,
 182 ,6/9/2016 1:50:25 AM , 1711 ,6/9/2016 1:52:25 AM , 111 ,6/9/2016 1:54:25 AM , 293 ,6/9/2016 1:56:25 AM , 1235 ,6/9/2016 2:00:25 AM , 130 ,6/9/2016 2:02:25 AM , 3039 ,6/9/2016 2:04:25 AM , 205 ,6/9/2016 2:06:25 AM , 53 ,
 183 ,6/9/2016 2:10:25 AM , 684 ,6/9/2016 2:12:25 AM , 2415 ,6/9/2016 2:14:25 AM , 49 ,6/9/2016 2:16:25 AM , 299 ,6/9/2016 2:20:25 AM , 25 ,6/9/2016 2:22:25 AM , 1827 ,6/9/2016 2:24:25 AM , 60 ,6/9/2016 2:26:25 AM , 30 ,
 184 ,6/9/2016 2:30:25 AM , 63 ,6/9/2016 2:32:25 AM , 452 ,6/9/2016 2:34:25 AM , 1095 ,6/9/2016 2:36:25 AM , 793 ,6/9/2016 2:40:25 AM , 1368 ,6/9/2016 2:42:25 AM , 388 ,6/9/2016 2:44:25 AM , 867 ,6/9/2016 2:46:25 AM , 685 ,
 185 ,6/9/2016 2:50:25 AM , 635 ,6/9/2016 2:52:25 AM , 49 ,6/9/2016 2:54:25 AM , 1165 ,6/9/2016 2:56:25 AM , 149 ,6/9/2016 3:00:25 AM , 1285 ,6/9/2016 3:02:25 AM , 46 ,6/9/2016 3:04:25 AM , 355 ,6/9/2016 3:06:25 AM , 1469 ,
 186 ,6/9/2016 3:10:25 AM , 1791 ,6/9/2016 3:12:25 AM , 2526 ,6/9/2016 3:14:25 AM , 224 ,6/9/2016 3:16:25 AM , 881 ,6/9/2016 3:20:25 AM , 43 ,6/9/2016 3:22:25 AM , 72 ,6/9/2016 3:24:25 AM , 584 ,6/9/2016 3:26:25 AM , 639 ,
 187 ,6/9/2016 3:30:25 AM , 1487 ,6/9/2016 3:32:25 AM , 870 ,6/9/2016 3:34:25 AM , 1013 ,6/9/2016 3:36:25 AM , 190 ,6/9/2016 3:40:25 AM , 1083 ,6/9/2016 3:42:25 AM , 771 ,6/9/2016 3:44:25 AM , 100 ,6/9/2016 3:46:25 AM , 64 ,
 188 ,6/9/2016 3:50:25 AM , 466 ,6/9/2016 3:52:25 AM , 1351 ,6/9/2016 3:54:25 AM , 296 ,6/9/2016 3:56:25 AM , 612 ,6/9/2016 4:00:25 AM , 393 ,6/9/2016 4:02:25 AM , 2485 ,6/9/2016 4:04:25 AM , 284 ,6/9/2016 4:06:25 AM , 47 ,
 189 ,6/9/2016 4:10:25 AM , 65 ,6/9/2016 4:12:25 AM , 2210 ,6/9/2016 4:14:25 AM , 472 ,6/9/2016 4:16:25 AM , 57 ,6/9/2016 4:20:25 AM , 670 ,6/9/2016 4:22:25 AM , 1740 ,6/9/2016 4:24:25 AM , 945 ,6/9/2016 4:26:25 AM , 329 ,
 190 ,6/9/2016 4:30:25 AM , 52 ,6/9/2016 4:32:25 AM , 1425 ,6/9/2016 4:34:25 AM , 701 ,6/9/2016 4:36:25 AM , 1099 ,6/9/2016 4:40:25 AM , 1216 ,6/9/2016 4:42:25 AM , 1624 ,6/9/2016 4:44:25 AM , 300 ,6/9/2016 4:46:25 AM , 1966 ,
 191 ,6/9/2016 4:50:25 AM , 2225 ,6/9/2016 4:52:25 AM , 733 ,6/9/2016 4:54:25 AM , 288 ,6/9/2016 4:56:25 AM , 61 ,6/9/2016 5:00:25 AM , 317 ,6/9/2016 5:02:25 AM , 1594 ,6/9/2016 5:04:25 AM , 57 ,6/9/2016 5:06:25 AM , 1225 ,
 192 ,6/9/2016 5:10:25 AM , 2116 ,6/9/2016 5:12:25 AM , 35 ,6/9/2016 5:14:25 AM , 1092 ,6/9/2016 5:16:25 AM , 1416 ,6/9/2016 5:20:25 AM , 1022 ,6/9/2016 5:22:25 AM , 1664 ,6/9/2016 5:24:25 AM , 667 ,6/9/2016 5:26:25 AM , 89 ,
 193 ,6/9/2016 5:30:25 AM , 718 ,6/9/2016 5:32:25 AM , 2596 ,6/9/2016 5:34:25 AM , 223 ,6/9/2016 5:36:25 AM , 669 ,6/9/2016 5:40:25 AM , 1568 ,6/9/2016 5:42:25 AM , 219 ,6/9/2016 5:44:25 AM , 195 ,6/9/2016 5:46:25 AM , 1999 ,
 194 ,6/9/2016 5:50:25 AM , 491 ,6/9/2016 5:52:25 AM , 2529 ,6/9/2016 5:54:25 AM , 47 ,6/9/2016 5:56:25 AM , 151 ,6/9/2016 6:00:25 AM , 207 ,6/9/2016 6:02:25 AM , 6 ,6/9/2016 6:04:25 AM , 72 ,6/9/2016 6:06:25 AM , 1812 ,
 195 ,6/9/2016 6:10:25 AM , 1638 ,6/9/2016 6:12:25 AM , 1479 ,6/9/2016 6:14:25 AM , 42 ,6/9/2016 6:16:25 AM , 808 ,6/9/2016 6:20:25 AM , 1126 ,6/9/2016 6:22:25 AM , 1109 ,6/9/2016 6:24:25 AM , 607 ,6/9/2016 6:26:25 AM , 676 ,
 196 ,6/9/2016 6:30:25 AM , 1906 ,6/9/2016 6:32:25 AM , 238 ,6/9/2016 6:34:25 AM , 965 ,6/9/2016 6:36:25 AM , 1084 ,6/9/2016 6:40:25 AM , 807 ,6/9/2016 6:42:25 AM , 1938 ,6/9/2016 6:44:25 AM , 217 ,6/9/2016 6:46:25 AM , 40 ,
 197 ,6/9/2016 6:50:25 AM , 302 ,6/9/2016 6:52:25 AM , 46 ,6/9/2016 6:54:25 AM , 782 ,6/9/2016 6:56:25 AM , 156 ,6/9/2016 7:00:25 AM , 24 ,6/9/2016 7:02:25 AM , 544 ,6/9/2016 7:04:25 AM , 5 ,6/9/2016 7:06:25 AM , 416 ,
 198 ,6/9/2016 7:10:25 AM , 30 ,6/9/2016 7:12:25 AM , 570 ,6/9/2016 7:14:25 AM , 47 ,6/9/2016 7:16:25 AM , 536 ,6/9/2016 7:20:25 AM , 24 ,6/9/2016 7:22:25 AM , 167 ,6/9/2016 7:24:25 AM , 20 ,6/9/2016 7:26:25 AM , 1951 ,
 199 ,6/9/2016 7:30:25 AM , 1493 ,6/9/2016 7:32:25 AM , 1432 ,6/9/2016 7:34:25 AM , 82 ,6/9/2016 7:36:25 AM , 272 ,6/9/2016 7:40:25 AM , 1617 ,6/9/2016 7:42:25 AM , 40 ,6/9/2016 7:44:25 AM , 428 ,6/9/2016 7:46:25 AM , 337 ,
 200 ,6/9/2016 7:50:25 AM , 172 ,6/9/2016 7:52:25 AM , 126 ,6/9/2016 7:54:25 AM , 504 ,6/9/2016 7:56:25 AM , 64 ,6/9/2016 8:00:25 AM , 571 ,6/9/2016 8:02:25 AM , 154 ,6/9/2016 8:04:25 AM , 152 ,6/9/2016 8:06:25 AM , 22 ,
 201 ,6/9/2016 8:10:25 AM , 66 ,6/9/2016 8:12:25 AM , 28 ,6/9/2016 8:14:25 AM , 68 ,6/9/2016 8:16:25 AM , 393 ,6/9/2016 8:20:25 AM , 27 ,6/9/2016 8:22:25 AM , 1076 ,6/9/2016 8:24:25 AM , 135 ,6/9/2016 8:26:25 AM , 15 ,
 202 ,6/9/2016 8:30:25 AM , 287 ,6/9/2016 8:32:25 AM , 478 ,6/9/2016 8:34:25 AM , 103 ,6/9/2016 8:36:25 AM , 30 ,6/9/2016 8:40:25 AM , 1090 ,6/9/2016 8:42:25 AM , 231 ,6/9/2016 8:44:25 AM , 25 ,6/9/2016 8:46:25 AM , 628 ,
 203 ,6/9/2016 8:50:25 AM , 1345 ,6/9/2016 8:52:25 AM , 1123 ,6/9/2016 8:54:25 AM , 85 ,6/9/2016 8:56:25 AM , 725 ,6/9/2016 9:00:25 AM , 81 ,6/9/2016 9:02:25 AM , 0 ,6/9/2016 9:04:25 AM , 477 ,6/9/2016 9:06:25 AM , 1424 ,
