Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:49 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0105
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G36
Subject Mass (G), 28.2 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
206,0105,6/9/2016 10:00:25 AM ,2850,20.92,20.66,0.26,6.5,2468,0.040,0.272,0.232,5.8,0.866,0.4,0.50,STABLE,-0.03,10.35,0.000,2.260,97,6,41,17,0,1.0,0.5,16.8,24.8,757.9,ON,
207,0105,6/9/2016 10:20:25 AM ,3738,20.92,20.58,0.34,6.5,3266,0.040,0.347,0.307,5.8,0.874,0.5,0.50,STABLE,0.04,10.39,0.000,2.260,283,190,122,56,35,1.0,0.5,17.1,24.8,757.9,ON,
208,0105,6/9/2016 10:40:25 AM ,2689,20.92,20.67,0.25,6.6,2593,0.040,0.284,0.244,5.8,0.964,0.4,0.50,STABLE,0.04,10.43,0.000,2.260,1133,664,493,231,211,1.0,0.5,16.7,24.8,757.9,ON,
209,0105,6/9/2016 11:00:25 AM ,2773,20.92,20.67,0.25,6.6,2475,0.040,0.273,0.233,5.9,0.893,0.4,0.50,STABLE,0.01,10.44,0.000,2.260,57,5,19,4,0,1.0,0.5,16.8,24.8,757.9,ON,
210,0105,6/9/2016 11:20:25 AM ,2507,20.92,20.69,0.23,6.6,2166,0.040,0.243,0.204,5.9,0.864,0.3,0.50,STABLE,0.00,10.44,0.000,2.260,62,17,10,3,0,1.0,0.4,17.3,25.0,757.7,ON,
211,0105,6/9/2016 11:40:25 AM ,3564,20.92,20.60,0.33,6.7,3072,0.039,0.328,0.289,5.9,0.862,0.5,0.50,STABLE,0.13,10.57,0.000,2.260,747,419,313,153,113,1.0,0.5,17.5,25.0,757.7,ON,
212,0105,6/9/2016 12:00:25 PM ,2767,20.92,20.67,0.26,6.7,2515,0.040,0.276,0.237,5.9,0.909,0.4,0.50,STABLE,-0.01,10.56,0.020,2.280,319,38,202,44,0,1.0,0.5,17.7,25.0,757.7,ON,
213,0105,6/9/2016 12:20:25 PM ,2779,20.92,20.67,0.25,6.7,2377,0.041,0.265,0.224,6.0,0.855,0.4,0.50,STABLE,0.01,10.57,0.000,2.280,46,2,19,4,0,1.0,0.5,17.7,25.0,757.4,ON,
214,0105,6/9/2016 12:40:25 PM ,2552,20.92,20.69,0.23,6.7,2171,0.040,0.244,0.204,6.0,0.851,0.4,0.50,STABLE,0.00,10.57,0.000,2.280,45,8,47,21,0,1.0,0.5,17.2,25.0,757.4,ON,
215,0105,6/9/2016 1:00:25 PM ,2554,20.92,20.69,0.23,6.8,2098,0.040,0.237,0.197,6.0,0.822,0.3,0.50,STABLE,0.01,10.58,0.000,2.280,9,1,16,3,0,1.0,0.5,17.2,25.0,757.4,ON,
216,0105,6/9/2016 1:20:25 PM ,2696,20.92,20.68,0.24,6.8,2171,0.040,0.244,0.204,6.0,0.805,0.4,0.50,STABLE,0.00,10.58,0.000,2.280,44,19,39,20,0,1.0,0.5,16.9,25.0,757.2,ON,
217,0105,6/9/2016 1:40:25 PM ,3364,20.92,20.61,0.31,6.8,3101,0.040,0.331,0.292,6.0,0.922,0.5,0.50,STABLE,0.12,10.70,0.000,2.280,947,397,651,256,68,1.0,0.5,17.4,25.0,757.2,ON,
218,0105,6/9/2016 2:00:25 PM ,2666,20.92,20.68,0.24,6.8,2343,0.040,0.260,0.220,6.1,0.879,0.4,0.50,STABLE,-0.01,10.69,0.020,2.300,312,17,222,26,0,1.0,0.5,17.4,25.0,757.2,ON,
219,0105,6/9/2016 2:20:25 PM ,2742,20.92,20.67,0.25,6.9,2312,0.040,0.258,0.217,6.1,0.843,0.4,0.50,STABLE,0.01,10.70,0.000,2.300,41,5,31,14,0,1.0,0.5,17.4,25.0,756.9,ON,
220,0105,6/9/2016 2:40:25 PM ,3803,20.92,20.57,0.35,6.9,3547,0.041,0.374,0.334,6.1,0.933,0.5,0.50,STABLE,0.07,10.77,0.000,2.300,960,592,412,208,188,1.0,0.5,17.8,25.0,756.9,ON,
221,0105,6/9/2016 3:00:25 PM ,2658,20.92,20.68,0.24,6.9,2343,0.040,0.260,0.220,6.1,0.881,0.4,0.50,STABLE,0.00,10.77,0.040,2.340,520,167,387,101,20,1.0,0.5,17.9,25.0,756.9,ON,
222,0105,6/9/2016 3:20:25 PM ,2769,20.92,20.67,0.25,7.0,2313,0.040,0.258,0.218,6.2,0.836,0.4,0.50,STABLE,0.00,10.77,0.000,2.340,238,7,12,4,0,1.0,0.5,17.6,25.0,756.7,ON,
223,0105,6/9/2016 3:40:25 PM ,2663,20.92,20.68,0.24,7.0,2228,0.039,0.249,0.210,6.2,0.837,0.4,0.50,STABLE,0.01,10.78,0.000,2.340,42,8,13,7,0,1.1,0.5,17.7,25.0,756.4,ON,
224,0105,6/9/2016 4:00:25 PM ,3652,20.92,20.59,0.34,7.0,3223,0.039,0.342,0.303,6.2,0.882,0.5,0.50,STABLE,0.11,10.89,0.000,2.340,503,282,222,100,38,1.0,0.5,17.3,25.0,756.4,ON,
225,0105,6/9/2016 4:20:25 PM ,2441,20.92,20.69,0.23,7.0,2314,0.039,0.257,0.218,6.2,0.948,0.3,0.50,STABLE,-0.01,10.88,0.000,2.340,687,285,416,122,69,1.0,0.5,17.2,25.0,756.4,ON,
226,0105,6/9/2016 4:40:25 PM ,2636,20.92,20.68,0.24,7.1,2249,0.039,0.251,0.212,6.3,0.853,0.4,0.50,STABLE,0.01,10.89,0.020,2.360,31,10,14,3,0,1.0,0.5,16.4,25.0,756.2,ON,
227,0105,6/9/2016 5:00:25 PM ,3286,20.92,20.62,0.30,7.1,2850,0.040,0.308,0.268,6.3,0.867,0.5,0.50,STABLE,0.04,10.93,0.000,2.360,635,322,390,117,45,1.0,0.5,16.4,25.0,755.9,ON,
228,0105,6/9/2016 5:20:25 PM ,2823,20.92,20.66,0.26,7.1,2492,0.039,0.273,0.234,6.3,0.883,0.4,0.50,STABLE,0.00,10.93,0.000,2.360,96,6,51,16,0,1.0,0.5,16.4,25.0,755.9,ON,
229,0105,6/9/2016 5:40:25 PM ,3006,20.92,20.64,0.28,7.1,2863,0.039,0.308,0.269,6.3,0.952,0.4,0.50,STABLE,0.13,11.06,0.000,2.360,758,354,374,137,56,1.0,0.5,16.4,25.0,755.9,ON,
230,0105,6/9/2016 6:00:25 PM ,3207,20.92,20.62,0.30,7.2,2920,0.039,0.314,0.275,6.4,0.910,0.4,0.50,STABLE,0.04,11.10,0.000,2.360,185,64,135,44,10,1.0,0.5,16.2,25.0,755.6,OFF,
231,0105,6/9/2016 6:20:25 PM ,3694,20.92,20.58,0.34,7.2,3416,0.040,0.361,0.321,6.4,0.925,0.5,0.50,STABLE,0.04,11.14,0.000,2.360,1005,390,727,283,31,1.0,0.5,19.2,25.0,755.6,OFF,
232,0105,6/9/2016 6:40:25 PM ,3347,20.92,20.60,0.31,7.2,3209,0.040,0.342,0.302,6.4,0.959,0.5,0.50,STABLE,0.12,11.26,0.040,2.400,828,396,588,240,37,1.0,0.5,21.2,24.9,755.6,OFF,
233,EVENT,6/9/2016 7:00:25 PM ,4090,20.91,20.53,0.38,7.3,3977,0.042,0.416,0.374,6.5,0.972,0.6,0.50,STABLE,0.08,11.34,0.000,2.400,2029,1345,998,565,276,1.0,0.5,22.1,24.9,755.4,OFF,
234,0105,6/9/2016 7:20:25 PM ,2917,20.91,20.64,0.27,7.3,2763,0.040,0.300,0.260,6.5,0.947,0.4,0.50,STABLE,0.00,11.34,0.000,2.400,1070,601,731,383,49,1.0,0.5,22.2,24.7,755.4,OFF,
235,0105,6/9/2016 7:40:25 PM ,3012,20.91,20.64,0.28,7.3,2595,0.040,0.284,0.244,6.5,0.861,0.4,0.50,STABLE,0.00,11.34,0.000,2.400,551,334,316,172,35,1.1,0.5,22.3,24.7,755.1,OFF,
236,0105,6/9/2016 8:00:25 PM ,2817,20.91,20.66,0.25,7.4,2254,0.041,0.253,0.212,6.5,0.800,0.4,0.50,STABLE,0.00,11.34,0.000,2.400,618,267,321,150,9,1.1,0.5,22.6,24.7,755.1,OFF,
237,0105,6/9/2016 8:20:25 PM ,3091,20.91,20.63,0.28,7.4,2395,0.040,0.266,0.225,6.6,0.775,0.4,0.50,STABLE,0.00,11.34,0.020,2.420,142,64,69,22,0,1.0,0.5,22.9,24.7,754.9,OFF,
238,0105,6/9/2016 8:40:25 PM ,3031,20.91,20.64,0.27,7.4,2309,0.040,0.258,0.217,6.6,0.762,0.4,0.50,STABLE,0.00,11.34,0.000,2.420,1094,608,627,342,85,1.0,0.5,23.4,24.7,754.9,OFF,
239,0105,6/9/2016 9:00:25 PM ,2615,20.91,20.68,0.23,7.4,1961,0.040,0.224,0.185,6.6,0.750,0.3,0.50,STABLE,0.00,11.34,0.000,2.420,25,3,21,4,0,1.0,0.5,23.5,24.7,754.9,OFF,
240,0105,6/9/2016 9:20:25 PM ,4222,20.91,20.54,0.38,7.5,3149,0.040,0.336,0.296,6.6,0.746,0.6,0.50,STABLE,0.00,11.34,0.000,2.420,767,516,352,194,219,1.0,0.5,23.8,24.7,754.6,OFF,
241,0105,6/9/2016 9:40:25 PM ,2515,20.91,20.69,0.22,7.5,1877,0.040,0.217,0.177,6.6,0.747,0.3,0.50,STABLE,0.00,11.34,0.000,2.420,453,161,341,125,2,1.0,0.5,23.9,24.7,754.6,OFF,
242,0105,6/9/2016 10:00:25 PM ,3890,20.91,20.56,0.35,7.5,2924,0.040,0.315,0.275,6.7,0.752,0.5,0.50,STABLE,0.00,11.34,0.000,2.420,485,215,337,134,16,1.0,0.5,24.3,24.7,754.6,OFF,
243,0105,6/9/2016 10:20:25 PM ,2843,20.91,20.66,0.25,7.6,2107,0.040,0.238,0.198,6.7,0.741,0.4,0.50,STABLE,0.00,11.34,0.000,2.420,310,181,194,82,8,1.1,0.5,24.9,24.8,754.4,OFF,
244,0105,6/9/2016 10:40:25 PM ,3945,20.91,20.56,0.35,7.6,2920,0.040,0.315,0.275,6.7,0.740,0.5,0.50,STABLE,0.00,11.34,0.020,2.440,1547,1009,806,495,351,1.0,0.5,25.6,24.8,754.4,OFF,
245,0105,6/9/2016 11:00:25 PM ,2911,20.91,20.65,0.26,7.6,2174,0.040,0.245,0.205,6.7,0.747,0.4,0.50,STABLE,0.00,11.34,0.000,2.440,529,133,545,196,16,1.0,0.5,25.8,24.8,754.1,OFF,
246,0105,6/9/2016 11:20:25 PM ,2548,20.91,20.69,0.23,7.7,1864,0.040,0.215,0.175,6.8,0.732,0.3,0.50,STABLE,0.00,11.34,0.000,2.440,62,12,37,7,0,1.1,0.5,25.8,24.8,754.1,OFF,
247,0105,6/9/2016 11:40:25 PM ,3737,20.91,20.58,0.33,7.7,2851,0.040,0.308,0.268,6.8,0.763,0.5,0.50,STABLE,0.00,11.34,0.000,2.440,241,112,175,67,15,1.1,0.5,25.7,24.8,754.1,OFF,
248,0105,6/10/2016 12:00:25 AM ,3804,20.91,20.57,0.34,7.7,2857,0.040,0.309,0.269,6.8,0.751,0.5,0.50,STABLE,0.00,11.34,0.000,2.440,973,428,782,389,43,1.0,0.5,25.8,24.8,754.1,OFF,
249,0105,6/10/2016 12:20:25 AM ,2654,20.91,20.67,0.24,7.8,1951,0.040,0.224,0.184,6.8,0.735,0.4,0.50,STABLE,0.00,11.34,0.000,2.440,533,267,426,205,61,1.0,0.5,25.9,24.7,753.9,OFF,
250,0105,6/10/2016 12:40:25 AM ,2708,20.91,20.67,0.24,7.8,1976,0.040,0.226,0.186,6.8,0.730,0.4,0.50,STABLE,0.00,11.34,0.020,2.460,484,173,431,166,26,1.0,0.5,26.2,24.7,753.9,OFF,
251,0105,6/10/2016 1:00:25 AM ,2546,20.91,20.68,0.23,7.8,1859,0.040,0.215,0.175,6.9,0.730,0.3,0.50,STABLE,0.00,11.34,0.000,2.460,416,167,261,139,15,1.0,0.5,26.3,24.7,753.9,OFF,
252,0105,6/10/2016 1:20:25 AM ,2371,20.91,20.70,0.21,7.8,1715,0.040,0.201,0.161,6.9,0.723,0.3,0.50,STABLE,0.00,11.34,0.000,2.460,18,1,80,14,0,1.0,0.5,26.4,24.7,753.9,OFF,
253,0105,6/10/2016 1:40:25 AM ,4221,20.91,20.53,0.38,7.9,3153,0.040,0.337,0.297,6.9,0.747,0.6,0.50,STABLE,0.00,11.34,0.020,2.480,1211,669,780,346,250,1.0,0.5,26.4,24.7,753.9,OFF,
254,0105,6/10/2016 2:00:25 AM ,3320,20.91,20.61,0.30,7.9,2434,0.040,0.269,0.229,6.9,0.733,0.4,0.50,STABLE,0.00,11.34,0.020,2.500,894,533,616,360,200,1.0,0.5,25.9,24.7,753.6,OFF,
255,0105,6/10/2016 2:20:25 AM ,2953,20.91,20.65,0.26,7.9,2141,0.040,0.241,0.202,7.0,0.725,0.4,0.50,STABLE,0.00,11.34,0.000,2.500,268,87,297,129,9,1.0,0.5,25.8,24.7,753.4,OFF,
256,0105,6/10/2016 2:40:25 AM ,2733,20.91,20.66,0.24,7.9,1988,0.040,0.227,0.187,7.0,0.728,0.4,0.50,STABLE,0.00,11.34,0.000,2.500,340,117,296,145,5,1.1,0.5,26.3,24.7,753.4,OFF,
257,0105,6/10/2016 3:00:25 AM ,3348,20.91,20.61,0.30,8.0,2452,0.040,0.271,0.231,7.0,0.732,0.4,0.50,STABLE,0.00,11.34,0.000,2.500,507,226,428,212,27,1.1,0.5,26.0,24.7,753.4,OFF,
258,0105,6/10/2016 3:20:25 AM ,2651,20.91,20.67,0.24,8.0,1935,0.040,0.222,0.182,7.0,0.730,0.4,0.50,STABLE,0.00,11.34,0.000,2.500,234,96,238,106,7,1.0,0.5,25.8,24.7,753.4,OFF,
259,0105,6/10/2016 3:40:25 AM ,2468,20.91,20.69,0.22,8.0,1797,0.040,0.209,0.169,7.0,0.728,0.3,0.50,STABLE,0.00,11.34,0.020,2.520,178,69,192,59,1,1.0,0.5,25.8,24.7,753.1,OFF,
260,0105,6/10/2016 4:00:25 AM ,3602,20.91,20.58,0.32,8.1,2660,0.040,0.291,0.250,7.1,0.739,0.5,0.50,STABLE,0.00,11.34,0.000,2.520,366,182,316,141,22,1.1,0.5,25.9,24.7,753.1,OFF,
261,0105,6/10/2016 4:20:25 AM ,3273,20.91,20.62,0.29,8.1,2358,0.040,0.262,0.222,7.1,0.720,0.4,0.50,STABLE,0.00,11.34,0.020,2.540,850,406,579,315,43,1.0,0.5,25.9,24.7,752.9,OFF,
262,0105,6/10/2016 4:40:25 AM ,3048,20.91,20.64,0.27,8.1,2214,0.040,0.248,0.208,7.1,0.726,0.4,0.50,STABLE,0.00,11.34,0.000,2.540,554,277,413,184,15,1.1,0.5,25.4,24.7,752.9,OFF,
263,0105,6/10/2016 5:00:25 AM ,1777,20.91,20.75,0.16,8.1,1288,0.040,0.161,0.121,7.1,0.725,0.2,0.50,STABLE,0.00,11.34,0.000,2.540,88,13,106,31,0,1.1,0.5,23.9,24.7,752.9,OFF,
264,0105,6/10/2016 5:20:25 AM ,4017,20.91,20.55,0.36,8.2,2905,0.040,0.314,0.273,7.1,0.723,0.5,0.50,STABLE,0.00,11.34,0.000,2.540,609,361,347,190,84,1.0,0.5,23.5,24.7,752.9,OFF,
265,0105,6/10/2016 5:40:25 AM ,2958,20.90,20.64,0.26,8.2,2154,0.040,0.243,0.203,7.2,0.728,0.4,0.50,STABLE,0.00,11.34,0.000,2.540,529,238,388,210,10,1.0,0.5,22.3,24.6,752.9,OFF,
266,0105,6/10/2016 6:00:25 AM ,1631,20.91,20.76,0.14,8.2,1160,0.040,0.149,0.109,7.2,0.711,0.2,0.50,STABLE,0.00,11.34,0.020,2.560,199,77,144,56,2,1.0,0.5,21.2,24.6,752.6,ON,
267,0105,6/10/2016 6:20:25 AM ,3568,20.90,20.59,0.32,8.3,2589,0.040,0.284,0.244,7.2,0.726,0.5,0.50,STABLE,0.00,11.34,0.000,2.560,690,326,435,213,30,1.0,0.5,20.8,24.6,752.6,ON,
268,0105,6/10/2016 6:40:25 AM ,1327,20.91,20.79,0.12,8.3,928,0.040,0.127,0.087,7.2,0.699,0.2,0.50,STABLE,0.00,11.34,0.000,2.560,169,60,96,36,16,1.0,0.5,20.2,24.7,752.6,ON,
269,0105,6/10/2016 7:00:25 AM ,2008,20.91,20.73,0.18,8.3,1440,0.040,0.175,0.135,7.2,0.717,0.3,0.50,STABLE,0.00,11.34,0.000,2.560,287,139,176,88,124,1.1,0.5,19.9,24.7,752.6,ON,
270,0105,6/10/2016 7:20:25 AM ,2439,20.91,20.69,0.22,8.3,1763,0.040,0.206,0.166,7.2,0.723,0.3,0.50,STABLE,0.00,11.34,0.000,2.560,358,161,229,109,15,1.0,0.4,19.9,24.7,752.6,ON,
271,0105,6/10/2016 7:40:25 AM ,1802,20.91,20.75,0.16,8.3,1297,0.040,0.162,0.122,7.2,0.720,0.2,0.50,STABLE,0.00,11.34,0.000,2.560,60,1,15,3,0,1.0,0.5,19.8,24.8,752.6,ON,
272,0105,6/10/2016 8:00:25 AM ,2151,20.91,20.72,0.19,8.3,1541,0.040,0.185,0.145,7.3,0.717,0.3,0.50,STABLE,0.00,11.34,0.000,2.560,47,19,15,8,0,1.0,0.5,20.0,24.8,752.6,ON,
273,0105,6/10/2016 8:20:25 AM ,4535,20.91,20.51,0.40,8.4,3354,0.040,0.355,0.316,7.3,0.740,0.6,0.50,STABLE,0.09,11.43,0.020,2.580,839,471,407,225,38,1.0,0.5,19.6,24.8,752.6,ON,
274,0105,6/10/2016 8:40:25 AM ,3429,20.91,20.60,0.31,8.4,2907,0.039,0.313,0.273,7.3,0.848,0.5,0.50,STABLE,0.35,11.78,0.120,2.700,1027,561,620,339,55,1.0,0.5,19.6,24.8,752.6,ON,
275,0105,6/10/2016 9:00:25 AM ,2376,20.91,20.69,0.22,8.4,2230,0.040,0.249,0.210,7.3,0.939,0.3,0.50,STABLE,-0.01,11.77,0.060,2.760,598,155,416,155,4,1.0,0.5,19.7,24.8,752.6,ON,
276,0105,6/10/2016 9:20:25 AM ,2369,20.91,20.69,0.22,8.5,2238,0.040,0.250,0.210,7.4,0.945,0.3,0.50,STABLE,0.00,11.77,0.020,2.780,46,10,50,10,0,1.0,0.5,19.5,24.8,752.6,ON,
277,0105,6/10/2016 9:40:25 AM ,2765,20.91,20.66,0.26,8.5,2509,0.039,0.275,0.236,7.4,0.907,0.4,0.50,STABLE,0.00,11.77,0.000,2.780,75,20,48,19,0,1.0,0.5,18.0,24.8,752.6,ON,
278,0105,6/10/2016 10:00:25 AM ,3303,20.91,20.60,0.31,8.5,3120,0.039,0.333,0.293,7.4,0.945,0.5,0.50,STABLE,0.40,12.17,0.140,2.920,928,505,418,183,28,1.0,0.5,17.9,24.8,752.6,ON,
279,0105,6/10/2016 10:20:25 AM ,2161,20.91,20.71,0.20,8.5,2080,0.039,0.235,0.196,7.4,0.962,0.3,0.50,STABLE,0.00,12.17,0.000,2.920,269,26,166,36,0,1.0,0.5,16.6,24.8,752.6,ON,
280,0105,6/10/2016 10:40:25 AM ,2521,20.91,20.68,0.23,8.6,2372,0.039,0.262,0.223,7.5,0.941,0.4,0.50,STABLE,0.01,12.18,0.000,2.920,10,3,9,2,0,1.0,0.5,16.5,24.8,752.6,ON,
281,0105,6/10/2016 11:00:25 AM ,2258,20.91,20.70,0.21,8.6,2074,0.040,0.235,0.195,7.5,0.918,0.3,0.50,STABLE,0.00,12.18,0.020,2.940,17,10,7,4,0,1.0,0.5,16.4,24.8,752.6,ON,
282,0105,6/10/2016 11:20:25 AM ,2526,20.91,20.68,0.23,8.6,2298,0.040,0.256,0.216,7.5,0.909,0.4,0.50,STABLE,0.00,12.18,0.000,2.940,23,4,27,11,0,1.0,0.5,16.4,24.8,752.6,ON,
283,0105,6/10/2016 11:40:25 AM ,3547,20.91,20.58,0.33,8.6,3343,0.039,0.354,0.314,7.5,0.943,0.5,0.50,STABLE,0.23,12.41,0.020,2.960,1216,747,635,286,266,1.0,0.5,16.4,24.8,752.6,ON,
284,0105,6/10/2016 12:00:25 PM ,3420,20.91,20.59,0.32,8.7,3331,0.040,0.353,0.313,7.6,0.974,0.5,0.50,STABLE,0.21,12.62,0.100,3.060,1209,569,747,314,93,1.0,0.5,16.4,24.8,752.6,ON,
285,0105,6/10/2016 12:20:25 PM ,2530,20.91,20.67,0.24,8.7,2434,0.041,0.270,0.229,7.6,0.962,0.4,0.50,STABLE,0.00,12.62,0.000,3.060,377,61,373,82,0,1.0,0.5,16.8,24.9,752.6,ON,
286,0105,6/10/2016 12:40:25 PM ,2400,20.91,20.69,0.22,8.7,2306,0.041,0.258,0.217,7.6,0.961,0.3,0.50,STABLE,0.01,12.63,0.000,3.060,44,13,37,9,0,1.0,0.4,16.4,25.0,752.6,ON,
287,0105,6/10/2016 1:00:25 PM ,2509,20.91,20.68,0.23,8.7,2355,0.040,0.261,0.221,7.6,0.938,0.4,0.50,STABLE,0.00,12.63,0.020,3.080,19,9,22,6,0,1.0,0.5,17.1,25.0,752.6,ON,
288,0105,6/10/2016 1:20:25 PM ,2440,20.91,20.68,0.23,8.8,2317,0.040,0.258,0.218,7.6,0.950,0.3,0.50,STABLE,0.00,12.63,0.000,3.080,55,20,46,17,0,1.0,0.5,18.0,25.0,752.6,ON,
289,0105,6/10/2016 1:40:25 PM ,3096,20.91,20.62,0.29,8.8,2980,0.040,0.320,0.280,7.7,0.963,0.4,0.50,STABLE,0.03,12.66,0.000,3.080,249,106,225,69,2,1.0,0.5,18.0,25.0,752.6,ON,
290,0105,6/10/2016 2:00:25 PM ,3282,20.91,20.60,0.31,8.8,3247,0.041,0.346,0.305,7.7,0.989,0.5,0.50,STABLE,0.31,12.97,0.080,3.160,991,534,490,209,104,1.0,0.5,17.9,25.0,752.6,ON,
291,0105,6/10/2016 2:20:25 PM ,2365,20.91,20.69,0.22,8.9,2366,0.040,0.262,0.222,7.7,1.001,0.3,0.50,STABLE,-0.01,12.96,0.000,3.160,567,113,528,94,11,1.0,0.5,18.0,25.0,752.6,ON,
292,0105,6/10/2016 2:40:25 PM ,2428,20.91,20.69,0.23,8.9,2317,0.040,0.258,0.218,7.7,0.954,0.3,0.50,STABLE,0.01,12.97,0.000,3.160,74,23,46,4,0,1.0,0.5,19.0,25.0,752.6,ON,
293,0105,6/10/2016 3:00:25 PM ,2550,20.91,20.68,0.24,8.9,2407,0.040,0.266,0.226,7.8,0.944,0.4,0.50,STABLE,0.00,12.97,0.000,3.160,22,9,17,5,0,1.0,0.5,19.6,25.0,752.6,ON,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
