Oxymax CSV File 

CSV Generation Date,6/13/2016 9:09:02 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0107
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G38
Subject Mass (G), 26.79 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
100,0107,6/7/2016 10:44:25 PM ,3786,20.93,20.58,0.34,3.2,4000,0.039,0.397,0.357,3.0,1.057,0.5,0.50,STABLE,0.07,6.42,0.020,1.560,1152,490,1220,983,46,1.1,0.5,35.7,24.9,757.9,OFF,
101,0107,6/7/2016 11:04:25 PM ,3907,20.93,20.57,0.35,3.2,4103,0.039,0.406,0.366,3.0,1.050,0.5,0.50,STABLE,0.17,6.59,0.060,1.620,1266,643,1164,997,118,1.1,0.5,35.7,24.9,757.9,OFF,
102,0107,6/7/2016 11:24:25 PM ,3036,20.93,20.65,0.27,3.2,3203,0.040,0.326,0.286,3.0,1.055,0.4,0.50,STABLE,0.02,6.61,0.000,1.620,500,171,375,303,17,1.1,0.5,36.5,24.9,757.9,OFF,
103,0107,6/7/2016 11:44:25 PM ,3968,20.93,20.57,0.36,3.3,4238,0.040,0.418,0.379,3.1,1.068,0.5,0.50,STABLE,0.18,6.79,0.040,1.660,1593,1015,1248,1061,162,1.1,0.5,36.6,24.9,757.9,OFF,
104,0107,6/8/2016 12:04:25 AM ,3914,20.93,20.57,0.35,3.3,4178,0.040,0.413,0.373,3.1,1.067,0.5,0.50,STABLE,0.29,7.08,0.100,1.760,1006,562,1117,959,78,1.1,0.5,36.6,24.9,757.9,OFF,
105,0107,6/8/2016 12:24:25 AM ,3694,20.93,20.59,0.33,3.3,3884,0.040,0.387,0.347,3.2,1.051,0.5,0.50,STABLE,0.08,7.16,0.060,1.820,1544,952,1557,1351,436,1.1,0.5,36.6,24.9,757.7,OFF,
106,0107,6/8/2016 12:44:25 AM ,3432,20.93,20.62,0.31,3.4,3655,0.040,0.366,0.326,3.2,1.065,0.5,0.50,DYNAMIC,0.02,7.18,0.040,1.860,400,133,494,410,12,1.1,0.5,36.6,24.9,757.4,OFF,
107,0107,6/8/2016 1:04:25 AM ,3713,20.93,20.59,0.34,3.4,3919,0.040,0.390,0.350,3.2,1.056,0.5,0.50,STABLE,0.13,7.31,0.020,1.880,927,417,754,638,45,1.1,0.5,36.6,24.9,757.4,OFF,
108,0107,6/8/2016 1:24:25 AM ,3760,20.92,20.58,0.34,3.4,3958,0.040,0.393,0.354,3.3,1.053,0.5,0.50,DYNAMIC,0.10,7.41,0.060,1.940,805,344,554,490,30,1.1,0.5,36.6,24.9,757.2,OFF,
109,0107,6/8/2016 1:44:25 AM ,3231,20.92,20.63,0.29,3.4,3399,0.040,0.344,0.304,3.3,1.052,0.4,0.50,STABLE,0.08,7.49,0.060,2.000,854,366,495,420,42,1.0,0.5,36.5,24.9,757.2,OFF,
110,0107,6/8/2016 2:04:25 AM ,3408,20.92,20.61,0.31,3.5,3600,0.040,0.361,0.322,3.3,1.056,0.5,0.50,STABLE,0.04,7.53,0.000,2.000,159,42,174,154,0,1.0,0.5,35.2,24.9,757.2,OFF,
111,0107,6/8/2016 2:24:25 AM ,3836,20.92,20.57,0.35,3.5,4094,0.040,0.406,0.366,3.4,1.067,0.5,0.50,STABLE,0.18,7.71,0.080,2.080,610,313,414,349,30,1.0,0.5,34.7,24.9,756.9,OFF,
112,0107,6/8/2016 2:44:25 AM ,2867,20.92,20.66,0.26,3.5,3049,0.040,0.312,0.272,3.4,1.064,0.4,0.50,STABLE,0.00,7.71,0.020,2.100,693,256,575,468,33,1.0,0.5,34.6,24.9,756.7,OFF,
113,0107,6/8/2016 3:04:25 AM ,3846,20.92,20.57,0.35,3.6,4032,0.040,0.400,0.360,3.4,1.048,0.5,0.50,STABLE,0.10,7.81,0.000,2.100,924,499,679,579,120,1.1,0.5,34.5,24.8,756.4,OFF,
114,0107,6/8/2016 3:24:25 AM ,3703,20.92,20.59,0.33,3.6,3851,0.040,0.384,0.344,3.5,1.040,0.5,0.50,STABLE,0.09,7.90,0.080,2.180,956,489,760,640,89,1.0,0.5,34.7,24.8,756.4,OFF,
115,0107,6/8/2016 3:44:25 AM ,3266,20.92,20.63,0.29,3.6,3392,0.040,0.343,0.303,3.5,1.038,0.4,0.50,STABLE,0.00,7.90,0.000,2.180,104,10,12,11,0,1.0,0.5,35.5,24.7,756.2,OFF,
116,0107,6/8/2016 4:04:25 AM ,3720,20.92,20.58,0.34,3.7,3906,0.040,0.389,0.349,3.5,1.050,0.5,0.50,STABLE,0.09,7.99,0.020,2.200,767,345,614,521,53,1.1,0.5,36.5,24.7,755.9,OFF,
117,0107,6/8/2016 4:24:25 AM ,3165,20.92,20.64,0.28,3.7,3281,0.039,0.332,0.293,3.5,1.037,0.4,0.50,STABLE,-0.01,7.98,0.000,2.200,159,35,40,31,0,1.1,0.5,36.6,24.7,755.9,OFF,
118,0107,6/8/2016 4:44:25 AM ,3085,20.92,20.64,0.28,3.7,3156,0.039,0.321,0.282,3.6,1.023,0.4,0.50,STABLE,0.03,8.01,0.000,2.200,100,27,124,107,0,1.1,0.5,36.6,24.7,755.9,OFF,
119,0107,6/8/2016 5:04:25 AM ,4214,20.92,20.54,0.38,3.8,4321,0.040,0.426,0.386,3.6,1.025,0.6,0.50,STABLE,0.09,8.10,0.080,2.280,1082,588,826,699,340,1.1,0.5,36.6,24.7,755.6,OFF,
120,0107,6/8/2016 5:24:25 AM ,3527,20.92,20.60,0.31,3.8,3473,0.040,0.350,0.310,3.6,0.985,0.5,0.50,STABLE,-0.02,8.08,0.020,2.300,877,400,880,762,68,1.1,0.5,36.7,24.7,755.6,OFF,
121,0107,6/8/2016 5:44:25 AM ,3720,20.92,20.59,0.33,3.8,3470,0.040,0.350,0.310,3.7,0.933,0.5,0.50,STABLE,0.06,8.14,0.000,2.300,453,216,465,394,2,1.1,0.5,36.6,24.7,755.6,OFF,
122,0107,6/8/2016 6:04:25 AM ,3369,20.92,20.62,0.30,3.9,3391,0.040,0.343,0.303,3.7,1.007,0.5,0.50,DYNAMIC,0.05,8.19,0.000,2.300,254,103,337,272,16,1.0,0.5,36.6,24.7,755.6,ON,
123,0107,6/8/2016 6:24:25 AM ,2829,20.92,20.67,0.25,3.9,2786,0.040,0.289,0.249,3.7,0.985,0.4,0.50,STABLE,0.06,8.25,0.000,2.300,142,49,149,115,2,1.0,0.5,36.6,24.7,755.6,ON,
124,0107,6/8/2016 6:44:25 AM ,3880,20.92,20.58,0.34,3.9,3487,0.040,0.352,0.312,3.8,0.899,0.5,0.50,STABLE,0.00,8.25,0.000,2.300,89,23,73,64,0,1.0,0.5,32.0,24.8,755.6,ON,
125,0107,6/8/2016 7:04:25 AM ,2860,20.92,20.67,0.26,3.9,2836,0.040,0.293,0.253,3.8,0.992,0.4,0.50,STABLE,0.10,8.35,0.000,2.300,258,131,246,204,2,1.0,0.5,30.5,24.8,755.9,ON,
126,0107,6/8/2016 7:24:25 AM ,3884,20.92,20.58,0.34,4.0,3605,0.040,0.362,0.322,3.8,0.928,0.5,0.50,STABLE,0.00,8.35,0.000,2.300,136,51,166,129,3,1.0,0.5,30.0,24.8,755.9,ON,
127,0107,6/8/2016 7:44:25 AM ,3142,20.92,20.65,0.27,4.0,2685,0.040,0.280,0.240,3.8,0.854,0.4,0.50,STABLE,0.01,8.36,0.000,2.300,42,11,36,26,0,1.0,0.5,30.7,24.9,756.7,ON,
128,0107,6/8/2016 8:04:25 AM ,3047,20.92,20.66,0.26,4.0,2536,0.040,0.267,0.227,3.9,0.832,0.4,0.50,STABLE,0.00,8.36,0.000,2.300,17,1,10,8,0,1.0,0.5,30.3,24.9,756.9,ON,
129,0107,6/8/2016 8:24:25 AM ,2973,20.92,20.66,0.26,4.1,2659,0.041,0.278,0.238,3.9,0.894,0.4,0.50,STABLE,0.09,8.45,0.000,2.300,158,60,155,127,2,1.0,0.4,30.1,24.9,757.2,ON,
130,0107,6/8/2016 8:44:25 AM ,2907,20.92,20.67,0.26,4.1,2671,0.040,0.279,0.239,3.9,0.919,0.4,0.50,STABLE,0.01,8.46,0.000,2.300,84,34,87,68,0,1.0,0.5,29.3,24.9,757.2,ON,
131,EVENT,6/8/2016 9:04:25 AM ,4118,20.92,20.57,0.35,4.1,3308,0.042,0.337,0.296,3.9,0.803,0.5,0.50,STABLE,0.02,8.48,0.000,2.300,286,115,260,210,4,1.0,0.5,26.7,25.0,757.7,ON,
132,0107,6/8/2016 9:24:25 AM ,2617,20.93,20.70,0.23,4.1,2295,0.041,0.246,0.205,4.0,0.877,0.3,0.50,STABLE,0.04,8.52,0.000,2.300,331,67,253,192,5,1.0,0.5,25.7,25.0,757.9,ON,
133,0107,6/8/2016 9:44:25 AM ,3042,20.93,20.66,0.26,4.2,2485,0.041,0.263,0.222,4.0,0.817,0.4,0.50,STABLE,0.01,8.53,0.020,2.320,32,15,22,14,0,1.0,0.5,25.2,25.0,758.2,ON,
134,0107,6/8/2016 10:04:25 AM ,3447,20.93,20.62,0.30,4.2,3032,0.041,0.312,0.271,4.0,0.880,0.5,0.50,STABLE,0.10,8.63,0.000,2.320,343,80,174,139,2,1.0,0.5,25.7,25.0,758.4,ON,
135,0107,6/8/2016 10:24:25 AM ,2882,20.93,20.67,0.25,4.2,2545,0.041,0.269,0.227,4.0,0.883,0.4,0.50,STABLE,0.01,8.64,0.000,2.320,23,2,19,14,0,1.0,0.5,25.5,25.1,758.4,ON,
136,0107,6/8/2016 10:44:25 AM ,2788,20.93,20.69,0.24,4.3,2339,0.041,0.250,0.209,4.1,0.839,0.4,0.50,STABLE,0.01,8.65,0.000,2.320,109,17,85,71,4,1.0,0.5,24.9,25.1,758.4,ON,
137,0107,6/8/2016 11:04:25 AM ,2944,20.93,20.68,0.25,4.3,2397,0.040,0.254,0.214,4.1,0.814,0.4,0.50,STABLE,0.04,8.69,0.000,2.320,57,22,54,42,0,1.0,0.5,24.0,25.3,758.4,ON,
138,0107,6/8/2016 11:24:25 AM ,3928,20.93,20.59,0.34,4.3,3517,0.040,0.354,0.314,4.1,0.895,0.5,0.50,STABLE,0.10,8.79,0.020,2.340,514,223,373,316,11,1.0,0.5,24.0,25.3,758.4,ON,
139,0107,6/8/2016 11:44:25 AM ,2891,20.93,20.68,0.25,4.3,2390,0.040,0.254,0.214,4.1,0.826,0.4,0.50,STABLE,0.01,8.80,0.000,2.340,8,2,3,1,0,1.0,0.5,23.1,25.1,758.4,ON,
140,0107,6/8/2016 12:04:25 PM ,3472,20.93,20.63,0.30,4.4,3014,0.041,0.310,0.269,4.2,0.868,0.5,0.50,STABLE,0.03,8.83,0.000,2.340,209,51,257,191,4,1.0,0.5,21.7,25.1,758.4,ON,
141,0107,6/8/2016 12:24:25 PM ,2858,20.93,20.68,0.25,4.4,2420,0.040,0.256,0.216,4.2,0.847,0.4,0.50,STABLE,0.01,8.84,0.000,2.340,31,9,24,16,0,1.0,0.5,20.4,25.1,758.4,ON,
142,0107,6/8/2016 12:44:25 PM ,3016,20.93,20.67,0.26,4.4,2445,0.040,0.258,0.219,4.2,0.811,0.4,0.50,STABLE,0.01,8.85,0.000,2.340,26,4,2,1,0,1.0,0.5,19.7,25.1,758.4,ON,
143,0107,6/8/2016 1:04:25 PM ,3667,20.93,20.61,0.32,4.5,3091,0.040,0.317,0.276,4.2,0.843,0.5,0.50,STABLE,0.08,8.93,0.000,2.340,209,70,163,131,0,1.0,0.5,18.3,25.0,758.4,ON,
144,0107,6/8/2016 1:24:25 PM ,2487,20.93,20.71,0.22,4.5,2271,0.040,0.243,0.203,4.3,0.913,0.3,0.50,STABLE,0.02,8.95,0.000,2.340,363,85,321,238,0,1.0,0.5,18.0,25.0,758.4,ON,
145,0107,6/8/2016 1:44:25 PM ,3144,20.93,20.66,0.27,4.5,2560,0.040,0.269,0.229,4.3,0.814,0.4,0.50,STABLE,0.01,8.96,0.000,2.340,14,4,6,3,0,1.0,0.5,16.4,25.0,758.4,ON,
146,0107,6/8/2016 2:04:25 PM ,2940,20.93,20.68,0.25,4.5,2375,0.040,0.252,0.212,4.3,0.808,0.4,0.50,STABLE,0.01,8.97,0.000,2.340,30,8,16,13,0,1.0,0.5,16.5,25.0,758.4,ON,
147,0107,6/8/2016 2:24:25 PM ,2768,20.93,20.69,0.24,4.6,2232,0.041,0.240,0.199,4.3,0.806,0.4,0.50,STABLE,0.01,8.98,0.000,2.340,62,21,71,63,0,1.0,0.5,16.4,25.0,758.4,ON,
148,0107,6/8/2016 2:44:25 PM ,2918,20.93,20.68,0.25,4.6,2329,0.040,0.248,0.208,4.3,0.798,0.4,0.50,STABLE,0.02,9.00,0.000,2.340,51,12,40,29,0,1.0,0.5,16.4,25.0,758.4,ON,
149,0107,6/8/2016 3:04:25 PM ,2908,20.93,20.68,0.25,4.6,2251,0.040,0.241,0.201,4.4,0.774,0.4,0.50,STABLE,0.01,9.01,0.000,2.340,14,1,22,17,0,1.0,0.5,17.2,25.0,758.4,ON,
150,0107,6/8/2016 3:24:25 PM ,3651,20.93,20.61,0.31,4.6,3039,0.040,0.312,0.272,4.4,0.832,0.5,0.50,STABLE,0.05,9.06,0.000,2.340,313,103,227,176,2,1.0,0.5,16.4,25.0,758.4,ON,
151,0107,6/8/2016 3:44:25 PM ,2624,20.93,20.70,0.23,4.7,2400,0.040,0.255,0.214,4.4,0.914,0.3,0.50,STABLE,0.06,9.12,0.000,2.340,274,63,546,401,0,1.0,0.5,16.9,25.0,758.4,ON,
152,0107,6/8/2016 4:04:25 PM ,2868,20.93,20.68,0.25,4.7,2424,0.040,0.257,0.217,4.4,0.845,0.4,0.50,STABLE,0.00,9.12,0.000,2.340,23,7,32,23,0,1.0,0.5,16.1,25.0,758.4,ON,
153,0107,6/8/2016 4:24:25 PM ,2799,20.93,20.68,0.24,4.7,2318,0.040,0.247,0.207,4.5,0.828,0.4,0.50,STABLE,0.02,9.14,0.000,2.340,26,0,0,0,0,1.0,0.5,16.4,25.0,758.4,ON,
154,0107,6/8/2016 4:44:25 PM ,2582,20.93,20.70,0.23,4.7,2298,0.040,0.245,0.205,4.5,0.890,0.3,0.50,STABLE,0.05,9.19,0.000,2.340,268,110,347,247,0,1.0,0.5,16.4,25.0,758.4,ON,
155,0107,6/8/2016 5:04:25 PM ,3156,20.93,20.66,0.27,4.8,2618,0.040,0.274,0.234,4.5,0.830,0.4,0.50,STABLE,0.02,9.21,0.040,2.380,13,3,8,6,0,1.0,0.5,16.4,25.0,758.4,ON,
156,0107,6/8/2016 5:24:25 PM ,3871,20.93,20.60,0.33,4.8,3080,0.040,0.315,0.275,4.5,0.796,0.5,0.50,STABLE,0.04,9.25,0.000,2.380,87,38,166,125,0,1.0,0.5,15.8,25.0,758.2,ON,
157,0107,6/8/2016 5:44:25 PM ,2761,20.93,20.68,0.24,4.8,2549,0.039,0.267,0.228,4.5,0.923,0.4,0.50,STABLE,0.05,9.30,0.000,2.380,597,127,514,383,5,1.0,0.5,15.6,25.0,758.2,ON,
158,0107,6/8/2016 6:04:25 PM ,3070,20.93,20.66,0.27,4.9,2643,0.039,0.276,0.236,4.6,0.861,0.4,0.50,STABLE,0.02,9.32,0.000,2.380,162,33,147,113,1,1.0,0.5,14.6,25.0,758.2,OFF,
159,0107,6/8/2016 6:24:25 PM ,3591,20.93,20.61,0.32,4.9,3350,0.039,0.339,0.299,4.6,0.933,0.5,0.50,STABLE,0.09,9.41,0.000,2.380,344,141,417,330,11,1.1,0.5,14.6,24.9,758.2,OFF,
160,0107,6/8/2016 6:44:25 PM ,3793,20.93,20.59,0.34,4.9,3596,0.039,0.361,0.321,4.6,0.948,0.5,0.50,STABLE,0.08,9.49,0.000,2.380,694,187,705,547,5,1.0,0.5,15.2,24.9,758.2,OFF,
161,0107,6/8/2016 7:04:25 PM ,3234,20.92,20.64,0.29,4.9,3135,0.039,0.320,0.280,4.7,0.970,0.4,0.50,STABLE,0.13,9.62,0.000,2.380,252,118,291,237,0,1.1,0.5,15.7,24.6,757.9,OFF,
162,0107,6/8/2016 7:24:25 PM ,4254,20.92,20.54,0.38,5.0,4190,0.039,0.414,0.374,4.7,0.985,0.6,0.50,STABLE,0.10,9.72,0.000,2.380,701,332,611,499,16,1.0,0.5,15.9,24.6,757.9,OFF,
163,0107,6/8/2016 7:44:25 PM ,3923,20.92,20.57,0.35,5.0,4004,0.039,0.397,0.358,4.7,1.021,0.5,0.50,STABLE,0.11,9.83,0.000,2.380,768,418,815,692,137,1.0,0.5,15.8,24.6,757.9,OFF,
164,0107,6/8/2016 8:04:25 PM ,3894,20.92,20.57,0.35,5.1,4083,0.039,0.404,0.365,4.8,1.049,0.5,0.50,STABLE,0.15,9.98,0.000,2.380,710,301,750,651,126,1.0,0.5,16.2,24.6,757.9,OFF,
165,0107,6/8/2016 8:24:25 PM ,3864,20.92,20.57,0.35,5.1,4033,0.039,0.400,0.360,4.8,1.044,0.5,0.50,STABLE,0.15,10.13,0.000,2.380,284,128,400,335,20,1.0,0.5,16.2,24.6,757.9,OFF,
166,0107,6/8/2016 8:44:25 PM ,3700,20.92,20.58,0.34,5.1,3978,0.040,0.395,0.355,4.8,1.075,0.5,0.50,STABLE,0.11,10.24,0.000,2.380,419,176,395,330,22,1.1,0.5,16.2,24.6,757.9,OFF,
167,0107,6/8/2016 9:04:25 PM ,2891,20.92,20.66,0.26,5.2,3064,0.039,0.313,0.274,4.9,1.060,0.4,0.50,STABLE,0.01,10.25,0.000,2.380,314,76,362,291,0,1.1,0.5,16.2,24.5,757.9,OFF,
168,0107,6/8/2016 9:24:25 PM ,4093,20.92,20.55,0.37,5.2,4250,0.040,0.419,0.380,4.9,1.038,0.6,0.50,STABLE,0.17,10.42,0.000,2.380,660,308,791,675,44,1.0,0.5,16.2,24.4,757.9,OFF,
169,0107,6/8/2016 9:44:25 PM ,3924,20.92,20.56,0.35,5.2,4130,0.040,0.409,0.369,4.9,1.052,0.5,0.50,STABLE,0.15,10.57,0.000,2.380,1184,454,830,696,67,1.0,0.5,16.2,24.3,757.9,OFF,
170,0107,6/8/2016 10:04:25 PM ,3078,20.92,20.64,0.28,5.2,3260,0.040,0.331,0.291,5.0,1.059,0.4,0.50,STABLE,0.24,10.81,0.000,2.380,628,270,695,595,30,1.0,0.5,16.2,24.3,757.9,OFF,
171,0107,6/8/2016 10:24:25 PM ,2865,20.92,20.66,0.26,5.3,3064,0.040,0.313,0.274,5.0,1.069,0.4,0.50,STABLE,0.03,10.84,0.000,2.380,286,94,354,304,9,1.1,0.5,16.2,24.3,757.9,OFF,
172,0107,6/8/2016 10:44:25 PM ,4158,20.92,20.54,0.38,5.3,4406,0.040,0.433,0.393,5.0,1.060,0.6,0.50,STABLE,0.20,11.04,0.000,2.380,801,348,777,643,77,1.0,0.5,16.2,24.2,757.9,OFF,
173,0107,6/8/2016 11:04:25 PM ,3904,20.92,20.56,0.35,5.3,4120,0.040,0.408,0.368,5.1,1.055,0.5,0.50,DYNAMIC,0.39,11.43,0.000,2.380,904,371,1168,998,136,1.1,0.5,16.3,24.2,757.9,OFF,
174,0107,6/8/2016 11:24:25 PM ,2630,20.91,20.68,0.24,5.4,2832,0.040,0.293,0.253,5.1,1.077,0.4,0.50,STABLE,0.07,11.50,0.000,2.380,493,254,478,422,43,1.0,0.5,16.5,24.2,757.9,OFF,
175,0107,6/8/2016 11:44:25 PM ,2739,20.91,20.67,0.25,5.4,2909,0.040,0.300,0.260,5.1,1.062,0.4,0.50,STABLE,0.02,11.52,0.000,2.380,252,58,373,294,3,1.1,0.5,16.6,24.2,757.9,OFF,
176,0107,6/9/2016 12:04:25 AM ,4075,20.91,20.55,0.37,5.4,4223,0.040,0.417,0.377,5.2,1.036,0.6,0.50,STABLE,0.17,11.69,0.000,2.380,646,301,709,587,65,1.0,0.5,16.5,24.2,757.9,OFF,
177,0107,6/9/2016 12:24:25 AM ,3919,20.92,20.56,0.35,5.5,4128,0.040,0.409,0.369,5.2,1.053,0.5,0.50,DYNAMIC,0.23,11.92,0.000,2.380,1108,498,1262,1094,140,1.0,0.5,16.2,24.3,757.9,OFF,
178,0107,6/9/2016 12:44:25 AM ,3089,20.92,20.64,0.28,5.5,3244,0.040,0.330,0.290,5.2,1.050,0.4,0.50,STABLE,0.21,12.13,0.000,2.380,799,332,848,721,57,1.0,0.5,16.2,24.3,757.9,OFF,
179,0107,6/9/2016 1:04:25 AM ,3865,20.92,20.57,0.35,5.5,3987,0.040,0.396,0.356,5.3,1.032,0.5,0.50,STABLE,0.15,12.28,0.000,2.380,401,157,245,186,20,1.0,0.5,16.2,24.3,757.9,OFF,
180,0107,6/9/2016 1:24:25 AM ,2794,20.92,20.66,0.25,5.6,3023,0.040,0.310,0.270,5.3,1.082,0.4,0.50,STABLE,0.03,12.31,0.000,2.380,511,161,469,386,22,1.1,0.5,16.3,24.3,757.9,OFF,
181,0107,6/9/2016 1:44:25 AM ,3848,20.92,20.57,0.34,5.6,3914,0.040,0.390,0.350,5.3,1.017,0.5,0.50,STABLE,0.13,12.44,0.000,2.380,504,248,286,239,9,1.1,0.5,16.6,24.3,757.9,OFF,
182,0107,6/9/2016 2:04:25 AM ,2675,20.91,20.67,0.24,5.6,2862,0.040,0.296,0.256,5.4,1.070,0.4,0.50,STABLE,0.01,12.45,0.000,2.380,205,44,95,71,0,1.0,0.5,17.1,24.3,757.9,OFF,
183,0107,6/9/2016 2:24:25 AM ,2856,20.91,20.66,0.25,5.6,2755,0.040,0.286,0.246,5.4,0.965,0.4,0.50,STABLE,0.00,12.45,0.000,2.380,60,25,45,27,0,1.0,0.5,16.8,24.3,757.9,OFF,
184,0107,6/9/2016 2:44:25 AM ,3942,20.92,20.56,0.35,5.7,3987,0.040,0.396,0.356,5.4,1.011,0.5,0.50,STABLE,0.26,12.71,0.060,2.440,867,436,820,696,50,1.1,0.5,16.8,24.3,757.9,OFF,
185,0107,6/9/2016 3:04:25 AM ,2447,20.92,20.70,0.22,5.7,2593,0.040,0.271,0.232,5.4,1.060,0.3,0.50,STABLE,0.00,12.71,0.000,2.440,355,114,303,239,11,1.0,0.5,17.1,24.3,757.9,OFF,
186,0107,6/9/2016 3:24:25 AM ,3900,20.92,20.57,0.35,5.7,3922,0.040,0.390,0.350,5.5,1.006,0.5,0.50,DYNAMIC,0.10,12.81,0.000,2.440,584,240,571,482,18,1.0,0.5,17.3,24.3,757.9,OFF,
187,0107,6/9/2016 3:44:25 AM ,2517,20.92,20.69,0.23,5.8,2580,0.040,0.270,0.230,5.5,1.025,0.3,0.50,STABLE,0.04,12.85,0.000,2.440,100,51,125,104,1,1.1,0.5,17.5,24.3,757.9,OFF,
188,0107,6/9/2016 4:04:25 AM ,3658,20.92,20.60,0.32,5.8,3332,0.040,0.338,0.298,5.5,0.911,0.5,0.50,STABLE,0.03,12.88,0.000,2.440,284,79,151,120,3,1.0,0.5,18.0,24.3,757.9,OFF,
189,0107,6/9/2016 4:24:25 AM ,3856,20.92,20.57,0.34,5.8,3878,0.040,0.386,0.346,5.6,1.006,0.5,0.50,DYNAMIC,0.21,13.09,0.000,2.440,945,519,888,749,33,1.1,0.5,17.8,24.3,757.9,OFF,
190,0107,6/9/2016 4:44:25 AM ,2350,20.92,20.70,0.21,5.8,2442,0.040,0.258,0.218,5.6,1.039,0.3,0.50,STABLE,0.04,13.13,0.000,2.440,300,135,200,173,9,1.1,0.5,17.9,24.3,757.9,OFF,
191,0107,6/9/2016 5:04:25 AM ,2972,20.91,20.65,0.26,5.9,2808,0.040,0.291,0.251,5.6,0.945,0.4,0.50,STABLE,0.01,13.14,0.000,2.440,57,5,49,38,0,1.0,0.5,17.9,24.3,757.9,OFF,
192,0107,6/9/2016 5:24:25 AM ,3725,20.91,20.58,0.33,5.9,3612,0.040,0.363,0.323,5.6,0.970,0.5,0.50,STABLE,0.13,13.27,0.000,2.440,667,371,678,581,31,1.0,0.5,17.9,24.3,757.9,OFF,
193,0107,6/9/2016 5:44:25 AM ,2551,20.92,20.69,0.23,5.9,2439,0.040,0.258,0.218,5.7,0.956,0.3,0.50,STABLE,0.01,13.28,0.000,2.440,195,18,104,79,0,1.1,0.5,17.9,24.3,757.9,OFF,
194,0107,6/9/2016 6:04:25 AM ,3319,20.91,20.62,0.29,6.0,2991,0.040,0.307,0.267,5.7,0.901,0.4,0.50,STABLE,0.00,13.28,0.000,2.440,72,24,63,44,0,1.0,0.5,18.0,24.3,757.9,ON,
195,0107,6/9/2016 6:24:25 AM ,3224,20.92,20.63,0.29,6.0,3098,0.040,0.317,0.277,5.7,0.961,0.4,0.50,STABLE,0.18,13.46,0.000,2.440,607,267,644,547,21,1.0,0.5,18.0,24.4,757.9,ON,
196,0107,6/9/2016 6:44:25 AM ,2455,20.92,20.70,0.22,6.0,2396,0.040,0.254,0.214,5.7,0.976,0.3,0.50,STABLE,0.00,13.46,0.000,2.440,217,44,123,93,0,1.0,0.5,18.0,24.5,757.9,ON,
197,0107,6/9/2016 7:04:25 AM ,2771,20.92,20.68,0.24,6.0,2449,0.040,0.258,0.219,5.8,0.884,0.4,0.50,STABLE,0.00,13.46,0.000,2.440,5,3,0,0,0,1.0,0.5,17.6,24.7,757.9,ON,
198,0107,6/9/2016 7:24:25 AM ,2671,20.92,20.69,0.23,6.1,2232,0.040,0.239,0.200,5.8,0.836,0.3,0.50,STABLE,0.01,13.47,0.000,2.440,20,9,14,10,0,1.0,0.5,17.5,24.7,757.9,ON,
199,0107,6/9/2016 7:44:25 AM ,3787,20.92,20.60,0.33,6.1,3195,0.040,0.325,0.286,5.8,0.844,0.5,0.50,STABLE,0.06,13.53,0.000,2.440,428,152,231,184,14,1.0,0.5,17.2,24.8,757.9,ON,
200,0107,6/9/2016 8:04:25 AM ,3033,20.92,20.66,0.27,6.1,2765,0.039,0.286,0.247,5.8,0.912,0.4,0.50,STABLE,0.00,13.53,0.000,2.440,152,55,127,108,8,1.0,0.5,17.0,24.8,757.9,ON,
201,0107,6/9/2016 8:24:25 AM ,2343,20.92,20.72,0.20,6.1,1985,0.040,0.217,0.177,5.8,0.848,0.3,0.50,STABLE,0.01,13.54,0.000,2.440,135,28,74,50,0,1.0,0.5,16.8,24.8,757.9,ON,
202,0107,6/9/2016 8:44:25 AM ,2476,20.92,20.71,0.21,6.2,1931,0.039,0.212,0.173,5.9,0.780,0.3,0.50,STABLE,0.00,13.54,0.000,2.440,25,10,0,0,0,1.0,0.5,16.6,24.8,757.9,ON,
203,0107,6/9/2016 9:04:25 AM ,3958,20.92,20.58,0.34,6.2,3249,0.040,0.330,0.290,5.9,0.821,0.5,0.50,DYNAMIC,0.12,13.66,0.000,2.440,477,180,442,367,11,1.1,0.5,17.1,24.8,757.9,ON,
204,EVENT,6/9/2016 9:24:25 AM ,3291,20.92,20.63,0.29,6.2,3112,0.041,0.319,0.278,5.9,0.945,0.4,0.50,STABLE,0.00,13.66,0.000,2.440,604,305,586,512,57,1.0,0.5,17.5,24.8,757.9,ON,
205,0107,6/9/2016 9:44:25 AM ,2458,20.92,20.70,0.22,6.2,2353,0.040,0.250,0.210,5.9,0.957,0.3,0.50,STABLE,0.09,13.75,0.000,2.440,239,87,240,187,12,1.0,0.5,17.3,24.8,757.9,ON,
