Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:31 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0102
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G27
Subject Mass (G), 29.09 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
205,0102,6/9/2016 9:32:25 AM ,4092,20.92,20.53,0.39,8.2,3786,0.041,0.408,0.367,8.2,0.925,0.6,0.50,STABLE,0.00,14.51,0.000,4.400,443,220,243,106,34,1.0,0.5,17.6,24.8,757.9,ON,
206,0102,6/9/2016 9:52:25 AM ,2929,20.92,20.63,0.29,8.2,3094,0.040,0.340,0.300,8.2,1.056,0.4,0.50,STABLE,0.00,14.51,0.000,4.400,55,14,43,7,0,1.0,0.5,17.1,24.8,757.9,ON,
207,0102,6/9/2016 10:12:25 AM ,3170,20.92,20.61,0.31,8.2,3289,0.040,0.359,0.319,8.2,1.037,0.5,0.50,STABLE,0.00,14.51,0.000,4.400,69,26,60,12,0,1.0,0.5,16.9,24.8,757.9,ON,
208,0102,6/9/2016 10:32:25 AM ,4159,20.92,20.51,0.41,8.3,4369,0.040,0.464,0.424,8.3,1.051,0.6,0.50,STABLE,0.00,14.51,0.100,4.500,683,421,441,200,157,1.0,0.5,16.6,24.8,757.9,ON,
209,0102,6/9/2016 10:52:25 AM ,3209,20.92,20.61,0.32,8.3,3433,0.040,0.373,0.333,8.3,1.070,0.5,0.50,STABLE,0.00,14.51,0.000,4.500,682,245,401,151,59,1.1,0.5,16.8,24.8,757.9,ON,
210,0102,6/9/2016 11:12:25 AM ,2831,20.92,20.64,0.28,8.3,2926,0.040,0.323,0.284,8.3,1.034,0.4,0.50,STABLE,0.00,14.51,0.000,4.500,28,1,23,6,0,1.0,0.5,16.8,24.8,757.9,ON,
211,0102,6/9/2016 11:32:25 AM ,3169,20.92,20.61,0.31,8.4,3183,0.039,0.348,0.309,8.4,1.004,0.5,0.50,STABLE,0.00,14.51,0.000,4.500,56,13,37,18,0,1.0,0.5,17.5,25.0,757.7,ON,
212,0102,6/9/2016 11:52:25 AM ,4504,20.92,20.48,0.44,8.4,4518,0.039,0.478,0.438,8.4,1.003,0.7,0.50,STABLE,0.00,14.51,0.060,4.560,1632,1163,542,247,708,1.0,0.5,17.4,25.0,757.7,ON,
213,0102,6/9/2016 12:12:25 PM ,2881,20.92,20.64,0.28,8.4,2966,0.041,0.328,0.288,8.5,1.029,0.4,0.50,STABLE,0.00,14.51,0.000,4.560,490,117,357,106,8,1.1,0.5,17.9,25.0,757.4,ON,
214,0102,6/9/2016 12:32:25 PM ,3288,20.92,20.60,0.32,8.5,3250,0.040,0.355,0.315,8.5,0.988,0.5,0.50,STABLE,0.00,14.51,0.000,4.560,25,7,13,6,0,1.0,0.5,17.4,25.0,757.4,ON,
215,0102,6/9/2016 12:52:25 PM ,4509,20.92,20.48,0.44,8.5,4407,0.040,0.467,0.428,8.5,0.977,0.7,0.50,STABLE,0.00,14.51,0.000,4.560,1146,849,434,204,593,1.0,0.5,17.7,25.0,757.4,ON,
216,0102,6/9/2016 1:12:25 PM ,2908,20.92,20.64,0.28,8.5,2885,0.040,0.320,0.280,8.6,0.992,0.4,0.50,STABLE,0.00,14.51,0.020,4.580,494,133,278,83,7,1.0,0.5,16.9,25.0,757.2,ON,
217,0102,6/9/2016 1:32:25 PM ,3266,20.92,20.61,0.31,8.6,3030,0.040,0.334,0.294,8.6,0.928,0.5,0.50,STABLE,0.00,14.51,0.000,4.580,87,22,19,8,0,1.1,0.5,17.0,25.0,757.2,ON,
218,0102,6/9/2016 1:52:25 PM ,4437,20.92,20.50,0.43,8.6,4225,0.040,0.449,0.410,8.6,0.952,0.6,0.50,STABLE,0.00,14.51,0.000,4.580,1241,813,513,225,801,1.0,0.5,17.8,25.0,757.2,ON,
219,0102,6/9/2016 2:12:25 PM ,3209,20.92,20.61,0.31,8.6,3301,0.040,0.360,0.320,8.7,1.029,0.5,0.50,STABLE,0.00,14.51,0.060,4.640,723,210,315,102,23,1.0,0.5,17.7,25.0,757.2,ON,
220,0102,6/9/2016 2:32:25 PM ,3062,20.92,20.62,0.29,8.7,2937,0.041,0.325,0.285,8.7,0.959,0.4,0.50,STABLE,0.00,14.51,0.000,4.640,42,15,24,8,0,1.0,0.5,17.9,25.0,756.9,ON,
221,0102,6/9/2016 2:52:25 PM ,4038,20.92,20.53,0.39,8.7,3921,0.040,0.420,0.380,8.7,0.971,0.6,0.50,STABLE,0.00,14.51,0.000,4.640,298,137,253,114,47,1.0,0.5,17.7,25.0,756.9,ON,
222,0102,6/9/2016 3:12:25 PM ,3413,20.92,20.59,0.33,8.7,3489,0.039,0.378,0.338,8.8,1.022,0.5,0.50,STABLE,0.00,14.51,0.020,4.660,405,63,237,70,0,1.0,0.5,17.9,25.0,756.9,ON,
223,0102,6/9/2016 3:32:25 PM ,3150,20.92,20.62,0.30,8.8,2968,0.040,0.328,0.288,8.8,0.942,0.5,0.50,STABLE,0.00,14.51,0.000,4.660,41,6,10,0,0,1.0,0.5,17.8,25.0,756.7,ON,
224,0102,6/9/2016 3:52:25 PM ,3088,20.92,20.63,0.29,8.8,2824,0.039,0.313,0.274,8.8,0.914,0.4,0.50,STABLE,0.00,14.51,0.000,4.660,103,25,37,17,0,1.0,0.5,17.6,25.0,756.4,ON,
225,0102,6/9/2016 4:12:25 PM ,4077,20.92,20.53,0.39,8.8,3893,0.039,0.417,0.378,8.8,0.955,0.6,0.50,STABLE,0.00,14.51,0.000,4.660,304,172,249,109,37,1.0,0.5,17.5,25.0,756.4,ON,
226,0102,6/9/2016 4:32:25 PM ,3541,20.92,20.58,0.34,8.9,3559,0.039,0.385,0.345,8.9,1.005,0.5,0.50,STABLE,0.00,14.51,0.000,4.660,521,148,403,59,23,1.0,0.5,16.4,25.0,756.2,ON,
227,0102,6/9/2016 4:52:25 PM ,2966,20.92,20.63,0.29,8.9,2861,0.040,0.317,0.278,8.9,0.964,0.4,0.50,STABLE,0.00,14.51,0.000,4.660,107,5,16,4,0,1.0,0.5,16.4,25.0,756.2,ON,
228,0102,6/9/2016 5:12:25 PM ,4170,20.92,20.52,0.40,8.9,4051,0.039,0.432,0.393,8.9,0.971,0.6,0.50,STABLE,0.00,14.51,0.060,4.720,386,177,296,116,41,1.0,0.5,16.4,25.0,755.9,ON,
229,0102,6/9/2016 5:32:25 PM ,3452,20.92,20.58,0.34,9.0,3510,0.039,0.379,0.340,9.0,1.017,0.5,0.50,STABLE,0.00,14.51,0.000,4.720,215,37,217,29,0,1.0,0.5,16.4,25.0,755.9,ON,
230,0102,6/9/2016 5:52:25 PM ,3380,20.92,20.59,0.33,9.0,3271,0.039,0.356,0.317,9.0,0.968,0.5,0.50,STABLE,0.00,14.51,0.000,4.720,452,101,265,88,1,1.0,0.5,16.4,25.0,755.9,ON,
231,0102,6/9/2016 6:12:25 PM ,3515,20.92,20.57,0.34,9.0,3698,0.039,0.398,0.359,9.0,1.052,0.5,0.50,STABLE,0.00,14.51,0.020,4.740,948,559,488,203,171,1.0,0.5,16.2,25.0,755.6,OFF,
232,0102,6/9/2016 6:32:25 PM ,5095,20.92,20.42,0.50,9.1,5329,0.040,0.557,0.517,9.1,1.046,0.8,0.50,STABLE,0.00,14.51,0.020,4.760,1825,1178,699,257,588,1.1,0.5,20.9,25.0,755.6,OFF,
233,EVENT,6/9/2016 6:52:25 PM ,4700,20.91,20.45,0.46,9.1,5053,0.040,0.530,0.490,9.1,1.075,0.7,0.50,STABLE,0.00,14.51,0.080,4.840,1634,955,690,289,334,1.0,0.5,21.8,24.9,755.4,OFF,
234,0102,6/9/2016 7:12:25 PM ,3666,20.91,20.55,0.36,9.2,3917,0.041,0.421,0.380,9.2,1.069,0.5,0.50,STABLE,0.00,14.51,0.000,4.840,1348,816,714,371,226,1.0,0.5,22.2,24.8,755.4,OFF,
235,0102,6/9/2016 7:32:25 PM ,4472,20.91,20.48,0.43,9.2,4478,0.040,0.475,0.434,9.2,1.001,0.7,0.50,STABLE,0.00,14.51,0.000,4.840,1283,819,639,357,273,1.1,0.5,22.3,24.7,755.4,OFF,
236,0102,6/9/2016 7:52:25 PM ,3529,20.91,20.58,0.33,9.3,3108,0.040,0.342,0.302,9.3,0.881,0.5,0.50,STABLE,0.00,14.51,0.000,4.840,835,488,477,266,215,1.1,0.5,22.5,24.7,755.1,OFF,
237,0102,6/9/2016 8:12:25 PM ,4583,20.91,20.48,0.43,9.3,3775,0.040,0.407,0.366,9.3,0.824,0.6,0.50,STABLE,0.00,14.51,0.000,4.840,2811,1949,1370,819,898,1.1,0.5,22.8,24.7,755.1,OFF,
238,0102,6/9/2016 8:32:25 PM ,3246,20.91,20.61,0.30,9.3,2604,0.041,0.293,0.253,9.3,0.802,0.5,0.50,STABLE,0.00,14.51,0.020,4.860,1502,964,789,461,463,1.0,0.5,23.3,24.7,754.9,OFF,
239,0102,6/9/2016 8:52:25 PM ,3177,20.91,20.62,0.29,9.4,2448,0.040,0.278,0.238,9.4,0.771,0.4,0.50,STABLE,0.00,14.51,0.000,4.860,299,100,161,55,42,1.0,0.5,23.5,24.7,754.9,OFF,
240,0102,6/9/2016 9:12:25 PM ,4693,20.91,20.48,0.43,9.4,3623,0.040,0.392,0.352,9.4,0.772,0.7,0.50,STABLE,0.00,14.51,0.000,4.860,2417,1569,1209,708,693,1.1,0.5,23.6,24.7,754.6,OFF,
241,0102,6/9/2016 9:32:25 PM ,2952,20.91,20.64,0.27,9.4,2270,0.040,0.261,0.220,9.4,0.769,0.4,0.50,STABLE,0.00,14.51,0.000,4.860,1558,1031,898,475,404,1.1,0.5,24.0,24.7,754.6,OFF,
242,0102,6/9/2016 9:52:25 PM ,3152,20.91,20.62,0.29,9.5,2333,0.040,0.266,0.226,9.4,0.740,0.4,0.50,STABLE,0.00,14.51,0.000,4.860,44,7,34,15,0,1.1,0.5,24.1,24.7,754.6,OFF,
243,0102,6/9/2016 10:12:25 PM ,4832,20.91,20.47,0.45,9.5,3654,0.040,0.395,0.355,9.5,0.756,0.7,0.50,STABLE,0.00,14.51,0.020,4.880,2616,1829,1262,738,989,1.1,0.5,24.7,24.8,754.4,OFF,
244,0102,6/9/2016 10:32:25 PM ,4643,20.91,20.48,0.43,9.6,3529,0.040,0.383,0.343,9.5,0.760,0.6,0.50,STABLE,0.00,14.51,0.000,4.880,2154,1174,947,523,511,1.0,0.5,25.4,24.8,754.4,OFF,
245,0102,6/9/2016 10:52:25 PM ,3794,20.91,20.56,0.35,9.6,2856,0.040,0.317,0.277,9.5,0.753,0.5,0.50,STABLE,0.00,14.51,0.000,4.880,1428,840,801,411,363,1.1,0.5,25.7,24.8,754.1,OFF,
246,0102,6/9/2016 11:12:25 PM ,2926,20.91,20.64,0.27,9.6,2154,0.040,0.249,0.209,9.6,0.736,0.4,0.50,STABLE,0.00,14.51,0.000,4.880,61,12,33,14,0,1.1,0.5,25.8,24.8,754.1,OFF,
247,0102,6/9/2016 11:32:25 PM ,4852,20.91,20.47,0.45,9.7,3633,0.040,0.393,0.353,9.6,0.749,0.7,0.50,STABLE,0.00,14.51,0.020,4.900,2382,1586,1213,693,880,1.0,0.5,25.8,24.8,754.1,OFF,
248,0102,6/9/2016 11:52:25 PM ,4414,20.91,20.50,0.41,9.7,3325,0.040,0.363,0.323,9.6,0.753,0.6,0.50,STABLE,0.00,14.51,0.020,4.920,2316,1547,1279,666,646,1.0,0.5,25.8,24.8,754.1,OFF,
249,0102,6/10/2016 12:12:25 AM ,2557,20.91,20.68,0.23,9.7,1888,0.040,0.223,0.183,9.6,0.738,0.4,0.50,STABLE,0.00,14.51,0.000,4.920,447,200,278,133,52,1.1,0.5,25.9,24.8,753.9,OFF,
250,0102,6/10/2016 12:32:25 AM ,3072,20.91,20.63,0.28,9.8,2277,0.040,0.261,0.221,9.7,0.741,0.4,0.50,STABLE,0.00,14.51,0.000,4.920,492,226,314,129,62,1.0,0.5,26.1,24.7,753.9,OFF,
251,0102,6/10/2016 12:52:25 AM ,3770,20.91,20.56,0.35,9.8,2812,0.040,0.313,0.273,9.7,0.746,0.5,0.50,STABLE,0.00,14.51,0.000,4.920,1053,654,584,327,295,1.0,0.5,26.2,24.7,753.9,OFF,
252,0102,6/10/2016 1:12:25 AM ,2919,20.91,20.64,0.27,9.8,2122,0.040,0.246,0.206,9.7,0.727,0.4,0.50,STABLE,0.00,14.51,0.000,4.920,727,441,485,249,118,1.0,0.5,26.6,24.7,753.9,OFF,
253,0102,6/10/2016 1:32:25 AM ,3767,20.91,20.56,0.35,9.9,2783,0.040,0.310,0.270,9.7,0.739,0.5,0.50,STABLE,0.00,14.51,0.000,4.920,480,241,334,128,98,1.0,0.5,26.5,24.7,753.9,OFF,
254,0102,6/10/2016 1:52:25 AM ,3962,20.91,20.54,0.36,9.9,2936,0.040,0.325,0.285,9.8,0.741,0.5,0.50,STABLE,0.00,14.51,0.000,4.920,465,251,251,113,67,1.0,0.5,26.0,24.7,753.6,OFF,
255,0102,6/10/2016 2:12:25 AM ,2930,20.91,20.64,0.27,9.9,2118,0.040,0.245,0.206,9.8,0.723,0.4,0.50,STABLE,0.00,14.51,0.000,4.920,74,12,80,34,0,1.1,0.5,25.8,24.7,753.4,OFF,
256,0102,6/10/2016 2:32:25 AM ,4924,20.91,20.45,0.45,10.0,3712,0.040,0.401,0.361,9.8,0.754,0.7,0.50,STABLE,0.00,14.51,0.020,4.940,2020,1324,1071,620,660,1.0,0.5,26.0,24.7,753.4,OFF,
257,0102,6/10/2016 2:52:25 AM ,3912,20.91,20.55,0.36,10.0,2866,0.040,0.318,0.278,9.8,0.733,0.5,0.50,STABLE,0.00,14.51,0.020,4.960,1970,1290,959,536,539,1.0,0.5,26.4,24.7,753.4,OFF,
258,0102,6/10/2016 3:12:25 AM ,2950,20.91,20.64,0.27,10.1,2134,0.040,0.247,0.207,9.9,0.723,0.4,0.50,STABLE,0.00,14.51,0.000,4.960,501,253,373,175,54,1.1,0.5,25.9,24.7,753.4,OFF,
259,0102,6/10/2016 3:32:25 AM ,2780,20.91,20.65,0.25,10.1,2041,0.040,0.238,0.198,9.9,0.734,0.4,0.50,STABLE,0.00,14.51,0.000,4.960,351,197,278,121,59,1.0,0.5,25.8,24.7,753.1,OFF,
260,0102,6/10/2016 3:52:25 AM ,4520,20.91,20.49,0.42,10.1,3361,0.040,0.366,0.326,9.9,0.744,0.6,0.50,STABLE,0.01,14.52,0.020,4.980,1138,723,579,287,326,1.0,0.5,25.8,24.7,753.1,OFF,
261,0102,6/10/2016 4:12:25 AM ,4566,20.91,20.49,0.42,10.2,3344,0.040,0.365,0.325,9.9,0.732,0.6,0.50,STABLE,-0.01,14.51,0.060,5.040,2897,1968,1535,925,1192,1.0,0.5,26.0,24.7,752.9,OFF,
262,0102,6/10/2016 4:32:25 AM ,4135,20.91,20.53,0.38,10.2,3029,0.040,0.335,0.294,10.0,0.733,0.6,0.50,DYNAMIC,0.00,14.51,0.000,5.040,1634,994,1056,562,404,1.1,0.5,25.8,24.7,752.9,OFF,
263,0102,6/10/2016 4:52:25 AM ,4239,20.91,20.52,0.39,10.2,3103,0.040,0.342,0.301,10.0,0.732,0.6,0.50,STABLE,0.00,14.51,0.020,5.060,2864,1864,1590,975,651,1.0,0.5,24.2,24.7,752.9,OFF,
264,0102,6/10/2016 5:12:25 AM ,3089,20.91,20.62,0.28,10.3,2236,0.040,0.257,0.217,10.0,0.724,0.4,0.50,STABLE,0.00,14.51,0.020,5.080,1445,824,815,418,241,1.0,0.5,23.9,24.7,752.9,OFF,
265,0102,6/10/2016 5:32:25 AM ,2356,20.90,20.69,0.22,10.3,1717,0.040,0.207,0.167,10.1,0.729,0.3,0.50,STABLE,0.00,14.51,0.000,5.080,53,12,66,27,0,1.1,0.5,22.7,24.6,752.9,OFF,
266,0102,6/10/2016 5:52:25 AM ,2819,20.90,20.65,0.26,10.3,2035,0.040,0.238,0.198,10.1,0.722,0.4,0.50,STABLE,0.00,14.51,0.000,5.080,96,7,25,10,0,1.1,0.5,21.8,24.6,752.9,OFF,
267,0102,6/10/2016 6:12:25 AM ,3821,20.90,20.55,0.35,10.4,2794,0.040,0.311,0.271,10.1,0.731,0.5,0.50,STABLE,0.00,14.51,0.040,5.120,1487,1084,605,347,501,1.0,0.5,20.9,24.6,752.6,ON,
268,0102,6/10/2016 6:32:25 AM ,3989,20.90,20.54,0.37,10.4,2956,0.040,0.327,0.287,10.1,0.741,0.5,0.50,STABLE,0.00,14.51,0.040,5.160,1960,1334,1157,630,394,1.0,0.5,20.4,24.7,752.6,ON,
269,0102,6/10/2016 6:52:25 AM ,2603,20.91,20.67,0.24,10.4,1890,0.040,0.223,0.184,10.1,0.726,0.4,0.50,STABLE,0.00,14.51,0.020,5.180,717,210,420,182,66,1.0,0.5,20.0,24.7,752.6,ON,
270,0102,6/10/2016 7:12:25 AM ,5550,20.91,20.39,0.51,10.5,4353,0.041,0.464,0.423,10.2,0.784,0.8,0.50,STABLE,0.12,14.63,0.000,5.180,539,278,300,138,58,1.0,0.5,20.2,24.7,752.6,ON,
271,0102,6/10/2016 7:32:25 AM ,4508,20.91,20.47,0.44,10.5,4422,0.040,0.469,0.429,10.2,0.981,0.7,0.50,STABLE,0.53,15.16,0.260,5.440,931,381,499,187,53,1.0,0.5,20.0,24.8,752.6,ON,
272,0102,6/10/2016 7:52:25 AM ,3747,20.91,20.55,0.36,10.6,3722,0.040,0.401,0.361,10.3,0.993,0.5,0.50,STABLE,0.34,15.50,0.160,5.600,965,473,512,217,67,1.0,0.5,20.0,24.8,752.6,ON,
273,0102,6/10/2016 8:12:25 AM ,3318,20.91,20.59,0.32,10.6,3354,0.040,0.365,0.325,10.3,1.011,0.5,0.50,STABLE,0.03,15.53,0.140,5.740,1702,1213,628,323,635,1.0,0.5,19.7,24.8,752.6,ON,
274,0102,6/10/2016 8:32:25 AM ,2916,20.91,20.62,0.29,10.6,3054,0.040,0.336,0.296,10.3,1.047,0.4,0.50,STABLE,0.00,15.53,0.040,5.780,631,377,343,170,215,1.0,0.5,19.6,24.8,752.6,ON,
275,0102,6/10/2016 8:52:25 AM ,2893,20.91,20.63,0.28,10.7,3047,0.040,0.335,0.296,10.4,1.053,0.4,0.50,STABLE,-0.02,15.51,0.000,5.780,53,8,40,18,0,1.0,0.5,19.6,24.8,752.6,ON,
276,0102,6/10/2016 9:12:25 AM ,2916,20.91,20.63,0.29,10.7,3039,0.040,0.334,0.295,10.4,1.042,0.4,0.50,STABLE,-0.01,15.50,0.000,5.780,18,1,23,12,0,1.0,0.5,19.6,24.8,752.6,ON,
277,0102,6/10/2016 9:32:25 AM ,4156,20.91,20.51,0.41,10.7,4338,0.039,0.460,0.421,10.4,1.044,0.6,0.50,DYNAMIC,0.17,15.67,0.020,5.800,1293,848,507,251,425,1.0,0.5,19.2,24.8,752.6,ON,
278,0102,6/10/2016 9:52:25 AM ,3967,20.91,20.52,0.39,10.8,4102,0.039,0.437,0.398,10.5,1.034,0.6,0.50,STABLE,0.33,16.00,0.100,5.900,908,377,542,218,95,1.0,0.5,18.0,24.8,752.6,ON,
279,0102,6/10/2016 10:12:25 AM ,3059,20.91,20.61,0.30,10.8,3259,0.039,0.355,0.316,10.5,1.066,0.5,0.50,STABLE,0.00,16.00,0.000,5.900,103,17,75,9,0,1.0,0.5,18.0,24.8,752.6,ON,
280,0102,6/10/2016 10:32:25 AM ,3210,20.91,20.59,0.32,10.8,3548,0.039,0.383,0.344,10.5,1.105,0.5,0.50,STABLE,-0.01,15.99,0.020,5.920,262,176,152,60,101,1.0,0.5,16.4,24.8,752.6,ON,
281,0102,6/10/2016 10:52:25 AM ,4036,20.91,20.51,0.40,10.9,4248,0.040,0.452,0.412,10.6,1.052,0.6,0.50,STABLE,0.26,16.25,0.040,5.960,1699,1175,607,300,615,1.0,0.5,16.3,24.8,752.6,ON,
282,0102,6/10/2016 11:12:25 AM ,2819,20.91,20.63,0.28,10.9,3024,0.040,0.333,0.293,10.6,1.072,0.4,0.50,STABLE,0.03,16.28,0.040,6.000,485,193,185,74,70,1.0,0.5,16.4,24.8,752.6,ON,
283,0102,6/10/2016 11:32:25 AM ,3108,20.91,20.61,0.31,10.9,3315,0.040,0.361,0.321,10.6,1.066,0.5,0.50,STABLE,0.00,16.28,0.000,6.000,26,7,42,12,0,1.0,0.5,16.4,24.8,752.6,ON,
284,0102,6/10/2016 11:52:25 AM ,2869,20.91,20.63,0.28,10.9,3059,0.039,0.336,0.297,10.7,1.066,0.4,0.50,STABLE,0.00,16.28,0.000,6.000,95,18,53,26,0,1.0,0.5,16.4,24.8,752.6,ON,
285,0102,6/10/2016 12:12:25 PM ,2874,20.91,20.63,0.28,11.0,3017,0.041,0.333,0.293,10.7,1.050,0.4,0.50,STABLE,-0.01,16.27,0.000,6.000,102,37,55,28,0,1.0,0.5,16.4,24.8,752.6,ON,
286,0102,6/10/2016 12:32:25 PM ,4108,20.91,20.51,0.40,11.0,4340,0.040,0.461,0.421,10.7,1.056,0.6,0.50,DYNAMIC,0.27,16.54,0.060,6.060,922,398,537,201,64,1.0,0.5,16.6,25.0,752.6,ON,
287,0102,6/10/2016 12:52:25 PM ,3188,20.91,20.60,0.31,11.0,3418,0.040,0.372,0.331,10.8,1.072,0.5,0.50,STABLE,0.14,16.68,0.040,6.100,749,255,369,142,28,1.0,0.5,17.0,25.0,752.6,ON,
288,0102,6/10/2016 1:12:25 PM ,3047,20.91,20.61,0.30,11.1,3219,0.040,0.352,0.312,10.8,1.057,0.5,0.50,STABLE,0.00,16.68,0.000,6.100,60,12,31,16,0,1.0,0.5,17.7,25.0,752.6,ON,
289,0102,6/10/2016 1:32:25 PM ,3027,20.91,20.62,0.30,11.1,3146,0.040,0.345,0.305,10.8,1.039,0.4,0.50,STABLE,-0.01,16.67,0.020,6.120,48,9,33,16,0,1.0,0.5,18.0,25.0,752.6,ON,
290,0102,6/10/2016 1:52:25 PM ,4063,20.91,20.51,0.40,11.1,4321,0.040,0.459,0.419,10.9,1.063,0.6,0.50,STABLE,0.20,16.87,0.060,6.180,848,309,633,257,59,1.0,0.5,17.9,25.0,752.6,ON,
291,0102,6/10/2016 2:12:25 PM ,2907,20.91,20.62,0.29,11.2,3181,0.040,0.349,0.308,10.9,1.094,0.4,0.50,STABLE,0.00,16.87,0.000,6.180,40,6,38,11,0,1.0,0.5,18.0,25.0,752.6,ON,
292,0102,6/10/2016 2:32:25 PM ,2907,20.91,20.62,0.29,11.2,3137,0.040,0.344,0.304,10.9,1.079,0.4,0.50,STABLE,-0.01,16.86,0.000,6.180,64,19,50,29,0,1.0,0.5,18.0,25.0,752.6,ON,
293,0102,6/10/2016 2:52:25 PM ,3445,20.91,20.57,0.34,11.2,3730,0.040,0.401,0.362,11.0,1.083,0.5,0.50,DYNAMIC,0.11,16.97,0.040,6.220,520,166,281,98,13,1.0,0.5,19.6,25.0,752.6,ON,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
