Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,YTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 143 ,6/8/2016 12:50:25 PM , 23 ,6/8/2016 12:52:25 PM , 21 ,6/8/2016 12:54:25 PM , 183 ,6/8/2016 12:56:25 PM , 533 ,6/8/2016 1:00:25 PM , 176 ,6/8/2016 1:02:25 PM , 334 ,6/8/2016 1:04:25 PM , 163 ,6/8/2016 1:06:25 PM , 37 ,
 144 ,6/8/2016 1:10:25 PM , 281 ,6/8/2016 1:12:25 PM , 14 ,6/8/2016 1:14:25 PM , 593 ,6/8/2016 1:16:25 PM , 6 ,6/8/2016 1:20:25 PM , 736 ,6/8/2016 1:22:25 PM , 19 ,6/8/2016 1:24:25 PM , 321 ,6/8/2016 1:26:25 PM , 64 ,
 145 ,6/8/2016 1:30:25 PM , 706 ,6/8/2016 1:32:25 PM , 674 ,6/8/2016 1:34:25 PM , 54 ,6/8/2016 1:36:25 PM , 284 ,6/8/2016 1:40:25 PM , 234 ,6/8/2016 1:42:25 PM , 36 ,6/8/2016 1:44:25 PM , 6 ,6/8/2016 1:46:25 PM , 468 ,
 146 ,6/8/2016 1:50:25 PM , 31 ,6/8/2016 1:52:25 PM , 22 ,6/8/2016 1:54:25 PM , 33 ,6/8/2016 1:56:25 PM , 17 ,6/8/2016 2:00:25 PM , 22 ,6/8/2016 2:02:25 PM , 35 ,6/8/2016 2:04:25 PM , 16 ,6/8/2016 2:06:25 PM , 569 ,
 147 ,6/8/2016 2:10:25 PM , 15 ,6/8/2016 2:12:25 PM , 36 ,6/8/2016 2:14:25 PM , 27 ,6/8/2016 2:16:25 PM , 581 ,6/8/2016 2:20:25 PM , 44 ,6/8/2016 2:22:25 PM , 332 ,6/8/2016 2:24:25 PM , 71 ,6/8/2016 2:26:25 PM , 30 ,
 148 ,6/8/2016 2:30:25 PM , 32 ,6/8/2016 2:32:25 PM , 322 ,6/8/2016 2:34:25 PM , 842 ,6/8/2016 2:36:25 PM , 88 ,6/8/2016 2:40:25 PM , 27 ,6/8/2016 2:42:25 PM , 283 ,6/8/2016 2:44:25 PM , 40 ,6/8/2016 2:46:25 PM , 24 ,
 149 ,6/8/2016 2:50:25 PM , 123 ,6/8/2016 2:52:25 PM , 430 ,6/8/2016 2:54:25 PM , 362 ,6/8/2016 2:56:25 PM , 138 ,6/8/2016 3:00:25 PM , 27 ,6/8/2016 3:02:25 PM , 24 ,6/8/2016 3:04:25 PM , 22 ,6/8/2016 3:06:25 PM , 47 ,
 150 ,6/8/2016 3:10:25 PM , 785 ,6/8/2016 3:12:25 PM , 31 ,6/8/2016 3:14:25 PM , 37 ,6/8/2016 3:16:25 PM , 20 ,6/8/2016 3:20:25 PM , 82 ,6/8/2016 3:22:25 PM , 3 ,6/8/2016 3:24:25 PM , 227 ,6/8/2016 3:26:25 PM , 101 ,
 151 ,6/8/2016 3:30:25 PM , 182 ,6/8/2016 3:32:25 PM , 37 ,6/8/2016 3:34:25 PM , 711 ,6/8/2016 3:36:25 PM , 275 ,6/8/2016 3:40:25 PM , 615 ,6/8/2016 3:42:25 PM , 454 ,6/8/2016 3:44:25 PM , 546 ,6/8/2016 3:46:25 PM , 504 ,
 152 ,6/8/2016 3:50:25 PM , 12 ,6/8/2016 3:52:25 PM , 441 ,6/8/2016 3:54:25 PM , 55 ,6/8/2016 3:56:25 PM , 88 ,6/8/2016 4:00:25 PM , 63 ,6/8/2016 4:02:25 PM , 104 ,6/8/2016 4:04:25 PM , 32 ,6/8/2016 4:06:25 PM , 114 ,
 153 ,6/8/2016 4:10:25 PM , 19 ,6/8/2016 4:12:25 PM , 474 ,6/8/2016 4:14:25 PM , 52 ,6/8/2016 4:16:25 PM , 455 ,6/8/2016 4:20:25 PM , 44 ,6/8/2016 4:22:25 PM , 33 ,6/8/2016 4:24:25 PM , 0 ,6/8/2016 4:26:25 PM , 325 ,
 154 ,6/8/2016 4:30:25 PM , 702 ,6/8/2016 4:32:25 PM , 38 ,6/8/2016 4:34:25 PM , 83 ,6/8/2016 4:36:25 PM , 177 ,6/8/2016 4:40:25 PM , 33 ,6/8/2016 4:42:25 PM , 477 ,6/8/2016 4:44:25 PM , 347 ,6/8/2016 4:46:25 PM , 765 ,
 155 ,6/8/2016 4:50:25 PM , 243 ,6/8/2016 4:52:25 PM , 361 ,6/8/2016 4:54:25 PM , 1122 ,6/8/2016 4:56:25 PM , 338 ,6/8/2016 5:00:25 PM , 451 ,6/8/2016 5:02:25 PM , 18 ,6/8/2016 5:04:25 PM , 8 ,6/8/2016 5:06:25 PM , 9 ,
 156 ,6/8/2016 5:10:25 PM , 23 ,6/8/2016 5:12:25 PM , 228 ,6/8/2016 5:14:25 PM , 195 ,6/8/2016 5:16:25 PM , 256 ,6/8/2016 5:20:25 PM , 554 ,6/8/2016 5:22:25 PM , 276 ,6/8/2016 5:24:25 PM , 166 ,6/8/2016 5:26:25 PM , 55 ,
 157 ,6/8/2016 5:30:25 PM , 948 ,6/8/2016 5:32:25 PM , 76 ,6/8/2016 5:34:25 PM , 35 ,6/8/2016 5:36:25 PM , 49 ,6/8/2016 5:40:25 PM , 77 ,6/8/2016 5:42:25 PM , 477 ,6/8/2016 5:44:25 PM , 514 ,6/8/2016 5:46:25 PM , 719 ,
 158 ,6/8/2016 5:50:25 PM , 44 ,6/8/2016 5:52:25 PM , 483 ,6/8/2016 5:54:25 PM , 1039 ,6/8/2016 5:56:25 PM , 414 ,6/8/2016 6:00:25 PM , 240 ,6/8/2016 6:02:25 PM , 227 ,6/8/2016 6:04:25 PM , 147 ,6/8/2016 6:06:25 PM , 614 ,
 159 ,6/8/2016 6:10:25 PM , 762 ,6/8/2016 6:12:25 PM , 290 ,6/8/2016 6:14:25 PM , 1045 ,6/8/2016 6:16:25 PM , 263 ,6/8/2016 6:20:25 PM , 643 ,6/8/2016 6:22:25 PM , 906 ,6/8/2016 6:24:25 PM , 417 ,6/8/2016 6:26:25 PM , 1189 ,
 160 ,6/8/2016 6:30:25 PM , 508 ,6/8/2016 6:32:25 PM , 651 ,6/8/2016 6:34:25 PM , 943 ,6/8/2016 6:36:25 PM , 292 ,6/8/2016 6:40:25 PM , 467 ,6/8/2016 6:42:25 PM , 939 ,6/8/2016 6:44:25 PM , 705 ,6/8/2016 6:46:25 PM , 1179 ,
 161 ,6/8/2016 6:50:25 PM , 1743 ,6/8/2016 6:52:25 PM , 747 ,6/8/2016 6:54:25 PM , 257 ,6/8/2016 6:56:25 PM , 795 ,6/8/2016 7:00:25 PM , 908 ,6/8/2016 7:02:25 PM , 698 ,6/8/2016 7:04:25 PM , 291 ,6/8/2016 7:06:25 PM , 1211 ,
 162 ,6/8/2016 7:10:25 PM , 1136 ,6/8/2016 7:12:25 PM , 1042 ,6/8/2016 7:14:25 PM , 1190 ,6/8/2016 7:16:25 PM , 176 ,6/8/2016 7:20:25 PM , 404 ,6/8/2016 7:22:25 PM , 979 ,6/8/2016 7:24:25 PM , 611 ,6/8/2016 7:26:25 PM , 533 ,
 163 ,6/8/2016 7:30:25 PM , 567 ,6/8/2016 7:32:25 PM , 904 ,6/8/2016 7:34:25 PM , 744 ,6/8/2016 7:36:25 PM , 333 ,6/8/2016 7:40:25 PM , 260 ,6/8/2016 7:42:25 PM , 441 ,6/8/2016 7:44:25 PM , 815 ,6/8/2016 7:46:25 PM , 1181 ,
 164 ,6/8/2016 7:50:25 PM , 1249 ,6/8/2016 7:52:25 PM , 92 ,6/8/2016 7:54:25 PM , 1332 ,6/8/2016 7:56:25 PM , 306 ,6/8/2016 8:00:25 PM , 231 ,6/8/2016 8:02:25 PM , 312 ,6/8/2016 8:04:25 PM , 750 ,6/8/2016 8:06:25 PM , 1746 ,
 165 ,6/8/2016 8:10:25 PM , 475 ,6/8/2016 8:12:25 PM , 968 ,6/8/2016 8:14:25 PM , 247 ,6/8/2016 8:16:25 PM , 1014 ,6/8/2016 8:20:25 PM , 888 ,6/8/2016 8:22:25 PM , 1305 ,6/8/2016 8:24:25 PM , 400 ,6/8/2016 8:26:25 PM , 721 ,
 166 ,6/8/2016 8:30:25 PM , 940 ,6/8/2016 8:32:25 PM , 909 ,6/8/2016 8:34:25 PM , 1317 ,6/8/2016 8:36:25 PM , 864 ,6/8/2016 8:40:25 PM , 978 ,6/8/2016 8:42:25 PM , 1042 ,6/8/2016 8:44:25 PM , 395 ,6/8/2016 8:46:25 PM , 628 ,
 167 ,6/8/2016 8:50:25 PM , 444 ,6/8/2016 8:52:25 PM , 247 ,6/8/2016 8:54:25 PM , 1037 ,6/8/2016 8:56:25 PM , 329 ,6/8/2016 9:00:25 PM , 594 ,6/8/2016 9:02:25 PM , 1021 ,6/8/2016 9:04:25 PM , 362 ,6/8/2016 9:06:25 PM , 814 ,
 168 ,6/8/2016 9:10:25 PM , 1066 ,6/8/2016 9:12:25 PM , 129 ,6/8/2016 9:14:25 PM , 741 ,6/8/2016 9:16:25 PM , 600 ,6/8/2016 9:20:25 PM , 276 ,6/8/2016 9:22:25 PM , 996 ,6/8/2016 9:24:25 PM , 791 ,6/8/2016 9:26:25 PM , 972 ,
 169 ,6/8/2016 9:30:25 PM , 1072 ,6/8/2016 9:32:25 PM , 433 ,6/8/2016 9:34:25 PM , 898 ,6/8/2016 9:36:25 PM , 1004 ,6/8/2016 9:40:25 PM , 381 ,6/8/2016 9:42:25 PM , 797 ,6/8/2016 9:44:25 PM , 830 ,6/8/2016 9:46:25 PM , 58 ,
 170 ,6/8/2016 9:50:25 PM , 526 ,6/8/2016 9:52:25 PM , 980 ,6/8/2016 9:54:25 PM , 958 ,6/8/2016 9:56:25 PM , 461 ,6/8/2016 10:00:25 PM , 684 ,6/8/2016 10:02:25 PM , 535 ,6/8/2016 10:04:25 PM , 695 ,6/8/2016 10:06:25 PM , 1062 ,
 171 ,6/8/2016 10:10:25 PM , 764 ,6/8/2016 10:12:25 PM , 1239 ,6/8/2016 10:14:25 PM , 703 ,6/8/2016 10:16:25 PM , 375 ,6/8/2016 10:20:25 PM , 421 ,6/8/2016 10:22:25 PM , 344 ,6/8/2016 10:24:25 PM , 354 ,6/8/2016 10:26:25 PM , 1717 ,
 172 ,6/8/2016 10:30:25 PM , 611 ,6/8/2016 10:32:25 PM , 592 ,6/8/2016 10:34:25 PM , 963 ,6/8/2016 10:36:25 PM , 682 ,6/8/2016 10:40:25 PM , 839 ,6/8/2016 10:42:25 PM , 52 ,6/8/2016 10:44:25 PM , 777 ,6/8/2016 10:46:25 PM , 468 ,
 173 ,6/8/2016 10:50:25 PM , 343 ,6/8/2016 10:52:25 PM , 42 ,6/8/2016 10:54:25 PM , 65 ,6/8/2016 10:56:25 PM , 165 ,6/8/2016 11:00:25 PM , 341 ,6/8/2016 11:02:25 PM , 1029 ,6/8/2016 11:04:25 PM , 1168 ,6/8/2016 11:06:25 PM , 516 ,
 174 ,6/8/2016 11:10:25 PM , 680 ,6/8/2016 11:12:25 PM , 907 ,6/8/2016 11:14:25 PM , 874 ,6/8/2016 11:16:25 PM , 690 ,6/8/2016 11:20:25 PM , 610 ,6/8/2016 11:22:25 PM , 964 ,6/8/2016 11:24:25 PM , 478 ,6/8/2016 11:26:25 PM , 804 ,
 175 ,6/8/2016 11:30:25 PM , 1434 ,6/8/2016 11:32:25 PM , 951 ,6/8/2016 11:34:25 PM , 1727 ,6/8/2016 11:36:25 PM , 341 ,6/8/2016 11:40:25 PM , 722 ,6/8/2016 11:42:25 PM , 842 ,6/8/2016 11:44:25 PM , 373 ,6/8/2016 11:46:25 PM , 1515 ,
 176 ,6/8/2016 11:50:25 PM , 1255 ,6/8/2016 11:52:25 PM , 509 ,6/8/2016 11:54:25 PM , 1220 ,6/8/2016 11:56:25 PM , 354 ,6/9/2016 12:00:25 AM , 468 ,6/9/2016 12:02:25 AM , 1167 ,6/9/2016 12:04:25 AM , 709 ,6/9/2016 12:06:25 AM , 559 ,
 177 ,6/9/2016 12:10:25 AM , 841 ,6/9/2016 12:12:25 AM , 159 ,6/9/2016 12:14:25 AM , 265 ,6/9/2016 12:16:25 AM , 135 ,6/9/2016 12:20:25 AM , 533 ,6/9/2016 12:22:25 AM , 954 ,6/9/2016 12:24:25 AM , 1262 ,6/9/2016 12:26:25 AM , 718 ,
 178 ,6/9/2016 12:30:25 AM , 1014 ,6/9/2016 12:32:25 AM , 41 ,6/9/2016 12:34:25 AM , 1029 ,6/9/2016 12:36:25 AM , 558 ,6/9/2016 12:40:25 AM , 527 ,6/9/2016 12:42:25 AM , 249 ,6/9/2016 12:44:25 AM , 848 ,6/9/2016 12:46:25 AM , 487 ,
 179 ,6/9/2016 12:50:25 AM , 894 ,6/9/2016 12:52:25 AM , 336 ,6/9/2016 12:54:25 AM , 585 ,6/9/2016 12:56:25 AM , 395 ,6/9/2016 1:00:25 AM , 512 ,6/9/2016 1:02:25 AM , 23 ,6/9/2016 1:04:25 AM , 245 ,6/9/2016 1:06:25 AM , 250 ,
 180 ,6/9/2016 1:10:25 AM , 26 ,6/9/2016 1:12:25 AM , 927 ,6/9/2016 1:14:25 AM , 53 ,6/9/2016 1:16:25 AM , 114 ,6/9/2016 1:20:25 AM , 661 ,6/9/2016 1:22:25 AM , 50 ,6/9/2016 1:24:25 AM , 469 ,6/9/2016 1:26:25 AM , 847 ,
 181 ,6/9/2016 1:30:25 AM , 14 ,6/9/2016 1:32:25 AM , 189 ,6/9/2016 1:34:25 AM , 1099 ,6/9/2016 1:36:25 AM , 28 ,6/9/2016 1:40:25 AM , 30 ,6/9/2016 1:42:25 AM , 807 ,6/9/2016 1:44:25 AM , 286 ,6/9/2016 1:46:25 AM , 21 ,
 182 ,6/9/2016 1:50:25 AM , 936 ,6/9/2016 1:52:25 AM , 70 ,6/9/2016 1:54:25 AM , 305 ,6/9/2016 1:56:25 AM , 430 ,6/9/2016 2:00:25 AM , 62 ,6/9/2016 2:02:25 AM , 1740 ,6/9/2016 2:04:25 AM , 95 ,6/9/2016 2:06:25 AM , 27 ,
 183 ,6/9/2016 2:10:25 AM , 332 ,6/9/2016 2:12:25 AM , 969 ,6/9/2016 2:14:25 AM , 72 ,6/9/2016 2:16:25 AM , 100 ,6/9/2016 2:20:25 AM , 41 ,6/9/2016 2:22:25 AM , 1096 ,6/9/2016 2:24:25 AM , 45 ,6/9/2016 2:26:25 AM , 42 ,
 184 ,6/9/2016 2:30:25 AM , 18 ,6/9/2016 2:32:25 AM , 331 ,6/9/2016 2:34:25 AM , 763 ,6/9/2016 2:36:25 AM , 388 ,6/9/2016 2:40:25 AM , 820 ,6/9/2016 2:42:25 AM , 228 ,6/9/2016 2:44:25 AM , 820 ,6/9/2016 2:46:25 AM , 586 ,
 185 ,6/9/2016 2:50:25 AM , 349 ,6/9/2016 2:52:25 AM , 39 ,6/9/2016 2:54:25 AM , 1190 ,6/9/2016 2:56:25 AM , 32 ,6/9/2016 3:00:25 AM , 731 ,6/9/2016 3:02:25 AM , 33 ,6/9/2016 3:04:25 AM , 303 ,6/9/2016 3:06:25 AM , 1170 ,
 186 ,6/9/2016 3:10:25 AM , 926 ,6/9/2016 3:12:25 AM , 964 ,6/9/2016 3:14:25 AM , 138 ,6/9/2016 3:16:25 AM , 404 ,6/9/2016 3:20:25 AM , 31 ,6/9/2016 3:22:25 AM , 7 ,6/9/2016 3:24:25 AM , 571 ,6/9/2016 3:26:25 AM , 538 ,
 187 ,6/9/2016 3:30:25 AM , 880 ,6/9/2016 3:32:25 AM , 588 ,6/9/2016 3:34:25 AM , 1067 ,6/9/2016 3:36:25 AM , 88 ,6/9/2016 3:40:25 AM , 523 ,6/9/2016 3:42:25 AM , 449 ,6/9/2016 3:44:25 AM , 125 ,6/9/2016 3:46:25 AM , 30 ,
 188 ,6/9/2016 3:50:25 AM , 234 ,6/9/2016 3:52:25 AM , 361 ,6/9/2016 3:54:25 AM , 245 ,6/9/2016 3:56:25 AM , 311 ,6/9/2016 4:00:25 AM , 279 ,6/9/2016 4:02:25 AM , 1364 ,6/9/2016 4:04:25 AM , 151 ,6/9/2016 4:06:25 AM , 63 ,
 189 ,6/9/2016 4:10:25 AM , 18 ,6/9/2016 4:12:25 AM , 1021 ,6/9/2016 4:14:25 AM , 417 ,6/9/2016 4:16:25 AM , 23 ,6/9/2016 4:20:25 AM , 342 ,6/9/2016 4:22:25 AM , 1017 ,6/9/2016 4:24:25 AM , 888 ,6/9/2016 4:26:25 AM , 480 ,
 190 ,6/9/2016 4:30:25 AM , 14 ,6/9/2016 4:32:25 AM , 857 ,6/9/2016 4:34:25 AM , 820 ,6/9/2016 4:36:25 AM , 440 ,6/9/2016 4:40:25 AM , 626 ,6/9/2016 4:42:25 AM , 1150 ,6/9/2016 4:44:25 AM , 200 ,6/9/2016 4:46:25 AM , 1156 ,
 191 ,6/9/2016 4:50:25 AM , 1215 ,6/9/2016 4:52:25 AM , 543 ,6/9/2016 4:54:25 AM , 218 ,6/9/2016 4:56:25 AM , 19 ,6/9/2016 5:00:25 AM , 272 ,6/9/2016 5:02:25 AM , 1023 ,6/9/2016 5:04:25 AM , 49 ,6/9/2016 5:06:25 AM , 1033 ,
 192 ,6/9/2016 5:10:25 AM , 1450 ,6/9/2016 5:12:25 AM , 15 ,6/9/2016 5:14:25 AM , 1060 ,6/9/2016 5:16:25 AM , 769 ,6/9/2016 5:20:25 AM , 489 ,6/9/2016 5:22:25 AM , 1080 ,6/9/2016 5:24:25 AM , 678 ,6/9/2016 5:26:25 AM , 58 ,
 193 ,6/9/2016 5:30:25 AM , 414 ,6/9/2016 5:32:25 AM , 952 ,6/9/2016 5:34:25 AM , 382 ,6/9/2016 5:36:25 AM , 429 ,6/9/2016 5:40:25 AM , 852 ,6/9/2016 5:42:25 AM , 99 ,6/9/2016 5:44:25 AM , 104 ,6/9/2016 5:46:25 AM , 1446 ,
 194 ,6/9/2016 5:50:25 AM , 316 ,6/9/2016 5:52:25 AM , 972 ,6/9/2016 5:54:25 AM , 32 ,6/9/2016 5:56:25 AM , 76 ,6/9/2016 6:00:25 AM , 117 ,6/9/2016 6:02:25 AM , 21 ,6/9/2016 6:04:25 AM , 63 ,6/9/2016 6:06:25 AM , 1371 ,
 195 ,6/9/2016 6:10:25 AM , 950 ,6/9/2016 6:12:25 AM , 630 ,6/9/2016 6:14:25 AM , 46 ,6/9/2016 6:16:25 AM , 362 ,6/9/2016 6:20:25 AM , 463 ,6/9/2016 6:22:25 AM , 730 ,6/9/2016 6:24:25 AM , 644 ,6/9/2016 6:26:25 AM , 614 ,
 196 ,6/9/2016 6:30:25 AM , 883 ,6/9/2016 6:32:25 AM , 226 ,6/9/2016 6:34:25 AM , 922 ,6/9/2016 6:36:25 AM , 650 ,6/9/2016 6:40:25 AM , 704 ,6/9/2016 6:42:25 AM , 1176 ,6/9/2016 6:44:25 AM , 123 ,6/9/2016 6:46:25 AM , 23 ,
 197 ,6/9/2016 6:50:25 AM , 97 ,6/9/2016 6:52:25 AM , 12 ,6/9/2016 6:54:25 AM , 883 ,6/9/2016 6:56:25 AM , 60 ,6/9/2016 7:00:25 AM , 8 ,6/9/2016 7:02:25 AM , 303 ,6/9/2016 7:04:25 AM , 0 ,6/9/2016 7:06:25 AM , 342 ,
 198 ,6/9/2016 7:10:25 AM , 6 ,6/9/2016 7:12:25 AM , 228 ,6/9/2016 7:14:25 AM , 47 ,6/9/2016 7:16:25 AM , 261 ,6/9/2016 7:20:25 AM , 24 ,6/9/2016 7:22:25 AM , 26 ,6/9/2016 7:24:25 AM , 14 ,6/9/2016 7:26:25 AM , 1476 ,
 199 ,6/9/2016 7:30:25 AM , 853 ,6/9/2016 7:32:25 AM , 657 ,6/9/2016 7:34:25 AM , 74 ,6/9/2016 7:36:25 AM , 142 ,6/9/2016 7:40:25 AM , 780 ,6/9/2016 7:42:25 AM , 9 ,6/9/2016 7:44:25 AM , 231 ,6/9/2016 7:46:25 AM , 451 ,
 200 ,6/9/2016 7:50:25 AM , 71 ,6/9/2016 7:52:25 AM , 51 ,6/9/2016 7:54:25 AM , 582 ,6/9/2016 7:56:25 AM , 20 ,6/9/2016 8:00:25 AM , 501 ,6/9/2016 8:02:25 AM , 141 ,6/9/2016 8:04:25 AM , 127 ,6/9/2016 8:06:25 AM , 8 ,
 201 ,6/9/2016 8:10:25 AM , 3 ,6/9/2016 8:12:25 AM , 32 ,6/9/2016 8:14:25 AM , 30 ,6/9/2016 8:16:25 AM , 206 ,6/9/2016 8:20:25 AM , 39 ,6/9/2016 8:22:25 AM , 765 ,6/9/2016 8:24:25 AM , 74 ,6/9/2016 8:26:25 AM , 22 ,
 202 ,6/9/2016 8:30:25 AM , 150 ,6/9/2016 8:32:25 AM , 273 ,6/9/2016 8:34:25 AM , 61 ,6/9/2016 8:36:25 AM , 11 ,6/9/2016 8:40:25 AM , 541 ,6/9/2016 8:42:25 AM , 144 ,6/9/2016 8:44:25 AM , 0 ,6/9/2016 8:46:25 AM , 476 ,
 203 ,6/9/2016 8:50:25 AM , 719 ,6/9/2016 8:52:25 AM , 564 ,6/9/2016 8:54:25 AM , 66 ,6/9/2016 8:56:25 AM , 377 ,6/9/2016 9:00:25 AM , 60 ,6/9/2016 9:02:25 AM , 9 ,6/9/2016 9:04:25 AM , 442 ,6/9/2016 9:06:25 AM , 1333 ,
 204 ,6/9/2016 9:10:25 AM , 38 ,6/9/2016 9:12:25 AM , 29 ,6/9/2016 9:14:25 AM , 1241 ,6/9/2016 9:16:25 AM , 104 ,6/9/2016 9:20:25 AM , 152 ,6/9/2016 9:22:25 AM , 279 ,6/9/2016 9:24:25 AM , 586 ,6/9/2016 9:26:25 AM , 327 ,
 205 ,6/9/2016 9:30:25 AM , 590 ,6/9/2016 9:32:25 AM , 243 ,6/9/2016 9:34:25 AM , 880 ,6/9/2016 9:36:25 AM , 547 ,6/9/2016 9:40:25 AM , 663 ,6/9/2016 9:42:25 AM , 525 ,6/9/2016 9:44:25 AM , 240 ,6/9/2016 9:46:25 AM , 31 ,
 206 ,6/9/2016 9:50:25 AM , 408 ,6/9/2016 9:52:25 AM , 43 ,6/9/2016 9:54:25 AM , 318 ,6/9/2016 9:56:25 AM , 41 ,6/9/2016 10:00:25 AM , 41 ,6/9/2016 10:02:25 AM , 436 ,6/9/2016 10:04:25 AM , 2 ,6/9/2016 10:06:25 AM , 39 ,
 207 ,6/9/2016 10:10:25 AM , 355 ,6/9/2016 10:12:25 AM , 60 ,6/9/2016 10:14:25 AM , 60 ,6/9/2016 10:16:25 AM , 193 ,6/9/2016 10:20:25 AM , 122 ,6/9/2016 10:22:25 AM , 21 ,6/9/2016 10:24:25 AM , 14 ,6/9/2016 10:26:25 AM , 673 ,
 208 ,6/9/2016 10:30:25 AM , 8 ,6/9/2016 10:32:25 AM , 441 ,6/9/2016 10:34:25 AM , 320 ,6/9/2016 10:36:25 AM , 200 ,6/9/2016 10:40:25 AM , 493 ,6/9/2016 10:42:25 AM , 5 ,6/9/2016 10:44:25 AM , 0 ,6/9/2016 10:46:25 AM , 23 ,
 209 ,6/9/2016 10:50:25 AM , 60 ,6/9/2016 10:52:25 AM , 401 ,6/9/2016 10:54:25 AM , 658 ,6/9/2016 10:56:25 AM , 240 ,6/9/2016 11:00:25 AM , 19 ,6/9/2016 11:02:25 AM , 56 ,6/9/2016 11:04:25 AM , 0 ,6/9/2016 11:06:25 AM , 767 ,
 210 ,6/9/2016 11:10:25 AM , 162 ,6/9/2016 11:12:25 AM , 23 ,6/9/2016 11:14:25 AM , 343 ,6/9/2016 11:16:25 AM , 146 ,6/9/2016 11:20:25 AM , 10 ,6/9/2016 11:22:25 AM , 513 ,6/9/2016 11:24:25 AM , 540 ,6/9/2016 11:26:25 AM , 272 ,
 211 ,6/9/2016 11:30:25 AM , 20 ,6/9/2016 11:32:25 AM , 37 ,6/9/2016 11:34:25 AM , 109 ,6/9/2016 11:36:25 AM , 6 ,6/9/2016 11:40:25 AM , 313 ,6/9/2016 11:42:25 AM , 315 ,6/9/2016 11:44:25 AM , 120 ,6/9/2016 11:46:25 AM , 46 ,
 212 ,6/9/2016 11:50:25 AM , 508 ,6/9/2016 11:52:25 AM , 542 ,6/9/2016 11:54:25 AM , 15 ,6/9/2016 11:56:25 AM , 195 ,6/9/2016 12:00:25 PM , 202 ,6/9/2016 12:02:25 PM , 28 ,6/9/2016 12:04:25 PM , 2 ,6/9/2016 12:06:25 PM , 22 ,
 213 ,6/9/2016 12:10:25 PM , 337 ,6/9/2016 12:12:25 PM , 357 ,6/9/2016 12:14:25 PM , 663 ,6/9/2016 12:16:25 PM , 4 ,6/9/2016 12:20:25 PM , 19 ,6/9/2016 12:22:25 PM , 19 ,6/9/2016 12:24:25 PM , 6 ,6/9/2016 12:26:25 PM , 406 ,
 214 ,6/9/2016 12:30:25 PM , 7 ,6/9/2016 12:32:25 PM , 13 ,6/9/2016 12:34:25 PM , 192 ,6/9/2016 12:36:25 PM , 548 ,6/9/2016 12:40:25 PM , 47 ,6/9/2016 12:42:25 PM , 219 ,6/9/2016 12:44:25 PM , 0 ,6/9/2016 12:46:25 PM , 462 ,
 215 ,6/9/2016 12:50:25 PM , 171 ,6/9/2016 12:52:25 PM , 434 ,6/9/2016 12:54:25 PM , 50 ,6/9/2016 12:56:25 PM , 80 ,6/9/2016 1:00:25 PM , 16 ,6/9/2016 1:02:25 PM , 38 ,6/9/2016 1:04:25 PM , 413 ,6/9/2016 1:06:25 PM , 28 ,
 216 ,6/9/2016 1:10:25 PM , 489 ,6/9/2016 1:12:25 PM , 278 ,6/9/2016 1:14:25 PM , 37 ,6/9/2016 1:16:25 PM , 65 ,6/9/2016 1:20:25 PM , 39 ,6/9/2016 1:22:25 PM , 42 ,6/9/2016 1:24:25 PM , 233 ,6/9/2016 1:26:25 PM , 27 ,
 217 ,6/9/2016 1:30:25 PM , 77 ,6/9/2016 1:32:25 PM , 19 ,6/9/2016 1:34:25 PM , 505 ,6/9/2016 1:36:25 PM , 321 ,6/9/2016 1:40:25 PM , 651 ,6/9/2016 1:42:25 PM , 128 ,6/9/2016 1:44:25 PM , 0 ,6/9/2016 1:46:25 PM , 30 ,
 218 ,6/9/2016 1:50:25 PM , 12 ,6/9/2016 1:52:25 PM , 513 ,6/9/2016 1:54:25 PM , 539 ,6/9/2016 1:56:25 PM , 104 ,6/9/2016 2:00:25 PM , 222 ,6/9/2016 2:02:25 PM , 402 ,6/9/2016 2:04:25 PM , 0 ,6/9/2016 2:06:25 PM , 726 ,
