Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:43 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VCO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 116 ,6/8/2016 3:50:25 AM , 3182.413 ,6/8/2016 3:52:25 AM , 3402.769 ,6/8/2016 3:54:25 AM , 2400.907 ,6/8/2016 3:56:25 AM , 3539.453 ,6/8/2016 4:00:25 AM , 2336.506 ,6/8/2016 4:02:25 AM , 2582.19 ,6/8/2016 4:04:25 AM , 3906.137 ,6/8/2016 4:06:25 AM , 3286.75 ,
 117 ,6/8/2016 4:10:25 AM , 2565.356 ,6/8/2016 4:12:25 AM , 4916.152 ,6/8/2016 4:14:25 AM , 2152.392 ,6/8/2016 4:16:25 AM , 2561.239 ,6/8/2016 4:20:25 AM , 2512.303 ,6/8/2016 4:22:25 AM , 2364.184 ,6/8/2016 4:24:25 AM , 3281.114 ,6/8/2016 4:26:25 AM , 2525.638 ,
 118 ,6/8/2016 4:30:25 AM , 2349.722 ,6/8/2016 4:32:25 AM , 5105.877 ,6/8/2016 4:34:25 AM , 3912.638 ,6/8/2016 4:36:25 AM , 2649.899 ,6/8/2016 4:40:25 AM , 3471.64 ,6/8/2016 4:42:25 AM , 3535.086 ,6/8/2016 4:44:25 AM , 3156.258 ,6/8/2016 4:46:25 AM , 3245.361 ,
 119 ,6/8/2016 4:50:25 AM , 3422.103 ,6/8/2016 4:52:25 AM , 4863.759 ,6/8/2016 4:54:25 AM , 3699.761 ,6/8/2016 4:56:25 AM , 3298.819 ,6/8/2016 5:00:25 AM , 3534.232 ,6/8/2016 5:02:25 AM , 3826.736 ,6/8/2016 5:04:25 AM , 4321.245 ,6/8/2016 5:06:25 AM , 3469.186 ,
 120 ,6/8/2016 5:10:25 AM , 3820.825 ,6/8/2016 5:12:25 AM , 5244.857 ,6/8/2016 5:14:25 AM , 3672.156 ,6/8/2016 5:16:25 AM , 2585.722 ,6/8/2016 5:20:25 AM , 3212.718 ,6/8/2016 5:22:25 AM , 3474.182 ,6/8/2016 5:24:25 AM , 3473.357 ,6/8/2016 5:26:25 AM , 4004.97 ,
 121 ,6/8/2016 5:30:25 AM , 3712.759 ,6/8/2016 5:32:25 AM , 4853.388 ,6/8/2016 5:34:25 AM , 3389.496 ,6/8/2016 5:36:25 AM , 3802.664 ,6/8/2016 5:40:25 AM , 2477.387 ,6/8/2016 5:42:25 AM , 2930.55 ,6/8/2016 5:44:25 AM , 3469.739 ,6/8/2016 5:46:25 AM , 3370.042 ,
 122 ,6/8/2016 5:50:25 AM , 3168.517 ,6/8/2016 5:52:25 AM , 4652.096 ,6/8/2016 5:54:25 AM , 2017.774 ,6/8/2016 5:56:25 AM , 2334.727 ,6/8/2016 6:00:25 AM , 2233.55 ,6/8/2016 6:02:25 AM , 3252.614 ,6/8/2016 6:04:25 AM , 3391.427 ,6/8/2016 6:06:25 AM , 3081.527 ,
 123 ,6/8/2016 6:10:25 AM , 3092.908 ,6/8/2016 6:12:25 AM , 3443.728 ,6/8/2016 6:14:25 AM , 3419.713 ,6/8/2016 6:16:25 AM , 3445.139 ,6/8/2016 6:20:25 AM , 3421.798 ,6/8/2016 6:22:25 AM , 3207.824 ,6/8/2016 6:24:25 AM , 2785.775 ,6/8/2016 6:26:25 AM , 2246.123 ,
 124 ,6/8/2016 6:30:25 AM , 2254.948 ,6/8/2016 6:32:25 AM , 3251.282 ,6/8/2016 6:34:25 AM , 2109.674 ,6/8/2016 6:36:25 AM , 2580.616 ,6/8/2016 6:40:25 AM , 3421.228 ,6/8/2016 6:42:25 AM , 2243.179 ,6/8/2016 6:44:25 AM , 3486.975 ,6/8/2016 6:46:25 AM , 2375.166 ,
 125 ,6/8/2016 6:50:25 AM , 2854.799 ,6/8/2016 6:52:25 AM , 5080.514 ,6/8/2016 6:54:25 AM , 3405.928 ,6/8/2016 6:56:25 AM , 2247.373 ,6/8/2016 7:00:25 AM , 2910.403 ,6/8/2016 7:02:25 AM , 2340.037 ,6/8/2016 7:04:25 AM , 2836.241 ,6/8/2016 7:06:25 AM , 2595.208 ,
 126 ,6/8/2016 7:10:25 AM , 2342.267 ,6/8/2016 7:12:25 AM , 4481.591 ,6/8/2016 7:14:25 AM , 2990.407 ,6/8/2016 7:16:25 AM , 2463.178 ,6/8/2016 7:20:25 AM , 2099.873 ,6/8/2016 7:22:25 AM , 3361.383 ,6/8/2016 7:24:25 AM , 3604.664 ,6/8/2016 7:26:25 AM , 2452.291 ,
 127 ,6/8/2016 7:30:25 AM , 2154.055 ,6/8/2016 7:32:25 AM , 4117.861 ,6/8/2016 7:34:25 AM , 2128.202 ,6/8/2016 7:36:25 AM , 3266.683 ,6/8/2016 7:40:25 AM , 2130.788 ,6/8/2016 7:42:25 AM , 3614.331 ,6/8/2016 7:44:25 AM , 2685.018 ,6/8/2016 7:46:25 AM , 3471.036 ,
 128 ,6/8/2016 7:50:25 AM , 2200.401 ,6/8/2016 7:52:25 AM , 3007.765 ,6/8/2016 7:54:25 AM , 2048.297 ,6/8/2016 7:56:25 AM , 2337.332 ,6/8/2016 8:00:25 AM , 3412.169 ,6/8/2016 8:02:25 AM , 3295.568 ,6/8/2016 8:04:25 AM , 2536.219 ,6/8/2016 8:06:25 AM , 3147.408 ,
 129 ,6/8/2016 8:10:25 AM , 3310.054 ,6/8/2016 8:12:25 AM , 4574.956 ,6/8/2016 8:14:25 AM , 2216.749 ,6/8/2016 8:16:25 AM , 3369.189 ,6/8/2016 8:20:25 AM , 2963.022 ,6/8/2016 8:22:25 AM , 2970.732 ,6/8/2016 8:24:25 AM , 2659.359 ,6/8/2016 8:26:25 AM , 2226.306 ,
 130 ,6/8/2016 8:30:25 AM , 2940.051 ,6/8/2016 8:32:25 AM , 4133.746 ,6/8/2016 8:34:25 AM , 3027.813 ,6/8/2016 8:36:25 AM , 3163.687 ,6/8/2016 8:40:25 AM , 2290.417 ,6/8/2016 8:42:25 AM , 2246.836 ,6/8/2016 8:44:25 AM , 2670.658 ,6/8/2016 8:46:25 AM , 2337.829 ,
 131 ,6/8/2016 8:50:25 AM , 2872.644 ,6/8/2016 8:52:25 AM , 3488.6 ,6/8/2016 8:54:25 AM , 2871.813 ,6/8/2016 8:56:25 AM , 2380.698 ,6/8/2016 9:00:25 AM , 3938.612 ,6/8/2016 9:02:25 AM , 3402.572 ,6/8/2016 9:04:25 AM , 3307.588 ,6/8/2016 9:06:25 AM , 2213.023 ,
 132 ,6/8/2016 9:10:25 AM , 2362.791 ,6/8/2016 9:12:25 AM , 3377.91 ,6/8/2016 9:14:25 AM , 2068.153 ,6/8/2016 9:16:25 AM , 2146.269 ,6/8/2016 9:20:25 AM , 2026.442 ,6/8/2016 9:22:25 AM , 2012.429 ,6/8/2016 9:24:25 AM , 2295.055 ,6/8/2016 9:26:25 AM , 1980.198 ,
 133 ,6/8/2016 9:30:25 AM , 2082.491 ,6/8/2016 9:32:25 AM , 3065.441 ,6/8/2016 9:34:25 AM , 2115.745 ,6/8/2016 9:36:25 AM , 2907.641 ,6/8/2016 9:40:25 AM , 2144.551 ,6/8/2016 9:42:25 AM , 2382.332 ,6/8/2016 9:44:25 AM , 2485.029 ,6/8/2016 9:46:25 AM , 3154.458 ,
 134 ,6/8/2016 9:50:25 AM , 2052.589 ,6/8/2016 9:52:25 AM , 3131.08 ,6/8/2016 9:54:25 AM , 1963.054 ,6/8/2016 9:56:25 AM , 3128.36 ,6/8/2016 10:00:25 AM , 2159.492 ,6/8/2016 10:02:25 AM , 2092.483 ,6/8/2016 10:04:25 AM , 3031.788 ,6/8/2016 10:06:25 AM , 2275.66 ,
 135 ,6/8/2016 10:10:25 AM , 2426.471 ,6/8/2016 10:12:25 AM , 4037.845 ,6/8/2016 10:14:25 AM , 3310.508 ,6/8/2016 10:16:25 AM , 2873.592 ,6/8/2016 10:20:25 AM , 2156.875 ,6/8/2016 10:22:25 AM , 1898.177 ,6/8/2016 10:24:25 AM , 2545.201 ,6/8/2016 10:26:25 AM , 2042.634 ,
 136 ,6/8/2016 10:30:25 AM , 2101.594 ,6/8/2016 10:32:25 AM , 3209.633 ,6/8/2016 10:34:25 AM , 3015.663 ,6/8/2016 10:36:25 AM , 2440.937 ,6/8/2016 10:40:25 AM , 3406.639 ,6/8/2016 10:42:25 AM , 2361.532 ,6/8/2016 10:44:25 AM , 2338.552 ,6/8/2016 10:46:25 AM , 1963.421 ,
 137 ,6/8/2016 10:50:25 AM , 3505.537 ,6/8/2016 10:52:25 AM , 2864.104 ,6/8/2016 10:54:25 AM , 2208.347 ,6/8/2016 10:56:25 AM , 2499.45 ,6/8/2016 11:00:25 AM , 2815.319 ,6/8/2016 11:02:25 AM , 3293.58 ,6/8/2016 11:04:25 AM , 2396.653 ,6/8/2016 11:06:25 AM , 2634.531 ,
 138 ,6/8/2016 11:10:25 AM , 3088.591 ,6/8/2016 11:12:25 AM , 4268.333 ,6/8/2016 11:14:25 AM , 2157.998 ,6/8/2016 11:16:25 AM , 2915.309 ,6/8/2016 11:20:25 AM , 2111.605 ,6/8/2016 11:22:25 AM , 1927.754 ,6/8/2016 11:24:25 AM , 3517.372 ,6/8/2016 11:26:25 AM , 2187.838 ,
 139 ,6/8/2016 11:30:25 AM , 3149.423 ,6/8/2016 11:32:25 AM , 3166.358 ,6/8/2016 11:34:25 AM , 3237.519 ,6/8/2016 11:36:25 AM , 2466.469 ,6/8/2016 11:40:25 AM , 2190.315 ,6/8/2016 11:42:25 AM , 2187.186 ,6/8/2016 11:44:25 AM , 2389.545 ,6/8/2016 11:46:25 AM , 2104.913 ,
 140 ,6/8/2016 11:50:25 AM , 1844.209 ,6/8/2016 11:52:25 AM , 2794.8 ,6/8/2016 11:54:25 AM , 2129.591 ,6/8/2016 11:56:25 AM , 3245.16 ,6/8/2016 12:00:25 PM , 2006.434 ,6/8/2016 12:02:25 PM , 1990.804 ,6/8/2016 12:04:25 PM , 3014.161 ,6/8/2016 12:06:25 PM , 2121.895 ,
 141 ,6/8/2016 12:10:25 PM , 2911.155 ,6/8/2016 12:12:25 PM , 3493.406 ,6/8/2016 12:14:25 PM , 2124.061 ,6/8/2016 12:16:25 PM , 2423.685 ,6/8/2016 12:20:25 PM , 2053.353 ,6/8/2016 12:22:25 PM , 2077.74 ,6/8/2016 12:24:25 PM , 2419.98 ,6/8/2016 12:26:25 PM , 2181.353 ,
 142 ,6/8/2016 12:30:25 PM , 2165.474 ,6/8/2016 12:32:25 PM , 3250.536 ,6/8/2016 12:34:25 PM , 1897.388 ,6/8/2016 12:36:25 PM , 2909.799 ,6/8/2016 12:40:25 PM , 2065.14 ,6/8/2016 12:42:25 PM , 3078.925 ,6/8/2016 12:44:25 PM , 2445.312 ,6/8/2016 12:46:25 PM , 2090.895 ,
 143 ,6/8/2016 12:50:25 PM , 2136.948 ,6/8/2016 12:52:25 PM , 3160.738 ,6/8/2016 12:54:25 PM , 2823.365 ,6/8/2016 12:56:25 PM , 2812.564 ,6/8/2016 1:00:25 PM , 3002.148 ,6/8/2016 1:02:25 PM , 2214.27 ,6/8/2016 1:04:25 PM , 3091.395 ,6/8/2016 1:06:25 PM , 1951.215 ,
 144 ,6/8/2016 1:10:25 PM , 3240.089 ,6/8/2016 1:12:25 PM , 2874.425 ,6/8/2016 1:14:25 PM , 2531.383 ,6/8/2016 1:16:25 PM , 2612.915 ,6/8/2016 1:20:25 PM , 2824.229 ,6/8/2016 1:22:25 PM , 2092.259 ,6/8/2016 1:24:25 PM , 2271.384 ,6/8/2016 1:26:25 PM , 1917.376 ,
 145 ,6/8/2016 1:30:25 PM , 2976.675 ,6/8/2016 1:32:25 PM , 3897.749 ,6/8/2016 1:34:25 PM , 2048.03 ,6/8/2016 1:36:25 PM , 2559.725 ,6/8/2016 1:40:25 PM , 2220.494 ,6/8/2016 1:42:25 PM , 2062.552 ,6/8/2016 1:44:25 PM , 2559.967 ,6/8/2016 1:46:25 PM , 2683.716 ,
 146 ,6/8/2016 1:50:25 PM , 2228.079 ,6/8/2016 1:52:25 PM , 3092.173 ,6/8/2016 1:54:25 PM , 1972.846 ,6/8/2016 1:56:25 PM , 2620.627 ,6/8/2016 2:00:25 PM , 2135.612 ,6/8/2016 2:02:25 PM , 1927.548 ,6/8/2016 2:04:25 PM , 2374.732 ,6/8/2016 2:06:25 PM , 2141.73 ,
 147 ,6/8/2016 2:10:25 PM , 2030.859 ,6/8/2016 2:12:25 PM , 2859.114 ,6/8/2016 2:14:25 PM , 2124.881 ,6/8/2016 2:16:25 PM , 3291.156 ,6/8/2016 2:20:25 PM , 1858.037 ,6/8/2016 2:22:25 PM , 3282.342 ,6/8/2016 2:24:25 PM , 2231.757 ,6/8/2016 2:26:25 PM , 2101.295 ,
 148 ,6/8/2016 2:30:25 PM , 2124.889 ,6/8/2016 2:32:25 PM , 4289.223 ,6/8/2016 2:34:25 PM , 3068.577 ,6/8/2016 2:36:25 PM , 2470.266 ,6/8/2016 2:40:25 PM , 2009.741 ,6/8/2016 2:42:25 PM , 2042.991 ,6/8/2016 2:44:25 PM , 2329.223 ,6/8/2016 2:46:25 PM , 2039.523 ,
 149 ,6/8/2016 2:50:25 PM , 2672.084 ,6/8/2016 2:52:25 PM , 3239.509 ,6/8/2016 2:54:25 PM , 2104.368 ,6/8/2016 2:56:25 PM , 3058.284 ,6/8/2016 3:00:25 PM , 1957.516 ,6/8/2016 3:02:25 PM , 1869.583 ,6/8/2016 3:04:25 PM , 2250.979 ,6/8/2016 3:06:25 PM , 1932.644 ,
 150 ,6/8/2016 3:10:25 PM , 3180.105 ,6/8/2016 3:12:25 PM , 2994.97 ,6/8/2016 3:14:25 PM , 1773.393 ,6/8/2016 3:16:25 PM , 2567.276 ,6/8/2016 3:20:25 PM , 2543.128 ,6/8/2016 3:22:25 PM , 2048.478 ,6/8/2016 3:24:25 PM , 3039.478 ,6/8/2016 3:26:25 PM , 2016.238 ,
 151 ,6/8/2016 3:30:25 PM , 2302.559 ,6/8/2016 3:32:25 PM , 3010.053 ,6/8/2016 3:34:25 PM , 2392.216 ,6/8/2016 3:36:25 PM , 3119.248 ,6/8/2016 3:40:25 PM , 2754.025 ,6/8/2016 3:42:25 PM , 3049.16 ,6/8/2016 3:44:25 PM , 2399.507 ,6/8/2016 3:46:25 PM , 2797.908 ,
 152 ,6/8/2016 3:50:25 PM , 1958.973 ,6/8/2016 3:52:25 PM , 4140.138 ,6/8/2016 3:54:25 PM , 2090.478 ,6/8/2016 3:56:25 PM , 2616.179 ,6/8/2016 4:00:25 PM , 2334.194 ,6/8/2016 4:02:25 PM , 2374.17 ,6/8/2016 4:04:25 PM , 2423.784 ,6/8/2016 4:06:25 PM , 2343.171 ,
 153 ,6/8/2016 4:10:25 PM , 1811.332 ,6/8/2016 4:12:25 PM , 3709.827 ,6/8/2016 4:14:25 PM , 2068.195 ,6/8/2016 4:16:25 PM , 3217.439 ,6/8/2016 4:20:25 PM , 2316.395 ,6/8/2016 4:22:25 PM , 2130.548 ,6/8/2016 4:24:25 PM , 2317.697 ,6/8/2016 4:26:25 PM , 2801.061 ,
 154 ,6/8/2016 4:30:25 PM , 3123.817 ,6/8/2016 4:32:25 PM , 2749.825 ,6/8/2016 4:34:25 PM , 2011.514 ,6/8/2016 4:36:25 PM , 2770.784 ,6/8/2016 4:40:25 PM , 2158.314 ,6/8/2016 4:42:25 PM , 2814.548 ,6/8/2016 4:44:25 PM , 2297.656 ,6/8/2016 4:46:25 PM , 2514.46 ,
 155 ,6/8/2016 4:50:25 PM , 2152.128 ,6/8/2016 4:52:25 PM , 3574.412 ,6/8/2016 4:54:25 PM , 3347.468 ,6/8/2016 4:56:25 PM , 2575.108 ,6/8/2016 5:00:25 PM , 3130.717 ,6/8/2016 5:02:25 PM , 2200.722 ,6/8/2016 5:04:25 PM , 2618.353 ,6/8/2016 5:06:25 PM , 2228.598 ,
 156 ,6/8/2016 5:10:25 PM , 2035.965 ,6/8/2016 5:12:25 PM , 3025.542 ,6/8/2016 5:14:25 PM , 1960.146 ,6/8/2016 5:16:25 PM , 2563.426 ,6/8/2016 5:20:25 PM , 2432.717 ,6/8/2016 5:22:25 PM , 3278.044 ,6/8/2016 5:24:25 PM , 3080.419 ,6/8/2016 5:26:25 PM , 2473.876 ,
 157 ,6/8/2016 5:30:25 PM , 3311.253 ,6/8/2016 5:32:25 PM , 3161.11 ,6/8/2016 5:34:25 PM , 2096.776 ,6/8/2016 5:36:25 PM , 2915.712 ,6/8/2016 5:40:25 PM , 2245.023 ,6/8/2016 5:42:25 PM , 2447.2 ,6/8/2016 5:44:25 PM , 2548.576 ,6/8/2016 5:46:25 PM , 3368.778 ,
 158 ,6/8/2016 5:50:25 PM , 2417.648 ,6/8/2016 5:52:25 PM , 3575.697 ,6/8/2016 5:54:25 PM , 3468.111 ,6/8/2016 5:56:25 PM , 3470.296 ,6/8/2016 6:00:25 PM , 3234.042 ,6/8/2016 6:02:25 PM , 3557.124 ,6/8/2016 6:04:25 PM , 2642.687 ,6/8/2016 6:06:25 PM , 3520.424 ,
 159 ,6/8/2016 6:10:25 PM , 3614.617 ,6/8/2016 6:12:25 PM , 4675.254 ,6/8/2016 6:14:25 PM , 3148.511 ,6/8/2016 6:16:25 PM , 3553.349 ,6/8/2016 6:20:25 PM , 3414.453 ,6/8/2016 6:22:25 PM , 4004.168 ,6/8/2016 6:24:25 PM , 3349.538 ,6/8/2016 6:26:25 PM , 3652.379 ,
 160 ,6/8/2016 6:30:25 PM , 3411.981 ,6/8/2016 6:32:25 PM , 4048.229 ,6/8/2016 6:34:25 PM , 3400.331 ,6/8/2016 6:36:25 PM , 2937.349 ,6/8/2016 6:40:25 PM , 3416.533 ,6/8/2016 6:42:25 PM , 3855.216 ,6/8/2016 6:44:25 PM , 3595.588 ,6/8/2016 6:46:25 PM , 3557.992 ,
 161 ,6/8/2016 6:50:25 PM , 3845.808 ,6/8/2016 6:52:25 PM , 5021.274 ,6/8/2016 6:54:25 PM , 3010.016 ,6/8/2016 6:56:25 PM , 3858.746 ,6/8/2016 7:00:25 PM , 2961.123 ,6/8/2016 7:02:25 PM , 3646.381 ,6/8/2016 7:04:25 PM , 3135.031 ,6/8/2016 7:06:25 PM , 3312.61 ,
 162 ,6/8/2016 7:10:25 PM , 3839.575 ,6/8/2016 7:12:25 PM , 4858.936 ,6/8/2016 7:14:25 PM , 3299.494 ,6/8/2016 7:16:25 PM , 2976.037 ,6/8/2016 7:20:25 PM , 3370.946 ,6/8/2016 7:22:25 PM , 3629.026 ,6/8/2016 7:24:25 PM , 4190.314 ,6/8/2016 7:26:25 PM , 3627.657 ,
 163 ,6/8/2016 7:30:25 PM , 3809.159 ,6/8/2016 7:32:25 PM , 4871.628 ,6/8/2016 7:34:25 PM , 3162.551 ,6/8/2016 7:36:25 PM , 3673.761 ,6/8/2016 7:40:25 PM , 2604.172 ,6/8/2016 7:42:25 PM , 2730.556 ,6/8/2016 7:44:25 PM , 4003.879 ,6/8/2016 7:46:25 PM , 3578.703 ,
 164 ,6/8/2016 7:50:25 PM , 3671.535 ,6/8/2016 7:52:25 PM , 3219.621 ,6/8/2016 7:54:25 PM , 3540.688 ,6/8/2016 7:56:25 PM , 3912.856 ,6/8/2016 8:00:25 PM , 3664.977 ,6/8/2016 8:02:25 PM , 3686.77 ,6/8/2016 8:04:25 PM , 4082.838 ,6/8/2016 8:06:25 PM , 3293.543 ,
 165 ,6/8/2016 8:10:25 PM , 2548.879 ,6/8/2016 8:12:25 PM , 5067.368 ,6/8/2016 8:14:25 PM , 2488.636 ,6/8/2016 8:16:25 PM , 3704.795 ,6/8/2016 8:20:25 PM , 4175.161 ,6/8/2016 8:22:25 PM , 3909.926 ,6/8/2016 8:24:25 PM , 4033.473 ,6/8/2016 8:26:25 PM , 3532.63 ,
 166 ,6/8/2016 8:30:25 PM , 3877.258 ,6/8/2016 8:32:25 PM , 4714.031 ,6/8/2016 8:34:25 PM , 3773.718 ,6/8/2016 8:36:25 PM , 3963.859 ,6/8/2016 8:40:25 PM , 3711.861 ,6/8/2016 8:42:25 PM , 4056.37 ,6/8/2016 8:44:25 PM , 3978.1 ,6/8/2016 8:46:25 PM , 3616.11 ,
 167 ,6/8/2016 8:50:25 PM , 2517.428 ,6/8/2016 8:52:25 PM , 4761.272 ,6/8/2016 8:54:25 PM , 3249.738 ,6/8/2016 8:56:25 PM , 3392.436 ,6/8/2016 9:00:25 PM , 3292.874 ,6/8/2016 9:02:25 PM , 3765.76 ,6/8/2016 9:04:25 PM , 3064.336 ,6/8/2016 9:06:25 PM , 3595.121 ,
 168 ,6/8/2016 9:10:25 PM , 4012.727 ,6/8/2016 9:12:25 PM , 3592.216 ,6/8/2016 9:14:25 PM , 3082.659 ,6/8/2016 9:16:25 PM , 4020.412 ,6/8/2016 9:20:25 PM , 2616.218 ,6/8/2016 9:22:25 PM , 4089.775 ,6/8/2016 9:24:25 PM , 4250.37 ,6/8/2016 9:26:25 PM , 3115.911 ,
 169 ,6/8/2016 9:30:25 PM , 3546.719 ,6/8/2016 9:32:25 PM , 5334.854 ,6/8/2016 9:34:25 PM , 2865.357 ,6/8/2016 9:36:25 PM , 4031.193 ,6/8/2016 9:40:25 PM , 3897.921 ,6/8/2016 9:42:25 PM , 3884.617 ,6/8/2016 9:44:25 PM , 4129.777 ,6/8/2016 9:46:25 PM , 2773.387 ,
 170 ,6/8/2016 9:50:25 PM , 3869.559 ,6/8/2016 9:52:25 PM , 5277.286 ,6/8/2016 9:54:25 PM , 3947.567 ,6/8/2016 9:56:25 PM , 3391.979 ,6/8/2016 10:00:25 PM , 3999.883 ,6/8/2016 10:02:25 PM , 3567.536 ,6/8/2016 10:04:25 PM , 3260.206 ,6/8/2016 10:06:25 PM , 3843.442 ,
 171 ,6/8/2016 10:10:25 PM , 4029.45 ,6/8/2016 10:12:25 PM , 5269.688 ,6/8/2016 10:14:25 PM , 3742.519 ,6/8/2016 10:16:25 PM , 2710.497 ,6/8/2016 10:20:25 PM , 2963.969 ,6/8/2016 10:22:25 PM , 2780.308 ,6/8/2016 10:24:25 PM , 3064.259 ,6/8/2016 10:26:25 PM , 4154.187 ,
 172 ,6/8/2016 10:30:25 PM , 3321.426 ,6/8/2016 10:32:25 PM , 3732.883 ,6/8/2016 10:34:25 PM , 3665.95 ,6/8/2016 10:36:25 PM , 3263.341 ,6/8/2016 10:40:25 PM , 3966.275 ,6/8/2016 10:42:25 PM , 2639.214 ,6/8/2016 10:44:25 PM , 4405.652 ,6/8/2016 10:46:25 PM , 2530.554 ,
 173 ,6/8/2016 10:50:25 PM , 2561.097 ,6/8/2016 10:52:25 PM , 3465.681 ,6/8/2016 10:54:25 PM , 2639.368 ,6/8/2016 10:56:25 PM , 2853.115 ,6/8/2016 11:00:25 PM , 2836.635 ,6/8/2016 11:02:25 PM , 4001.034 ,6/8/2016 11:04:25 PM , 4120.439 ,6/8/2016 11:06:25 PM , 3796.408 ,
 174 ,6/8/2016 11:10:25 PM , 4225.962 ,6/8/2016 11:12:25 PM , 5273.56 ,6/8/2016 11:14:25 PM , 4130.259 ,6/8/2016 11:16:25 PM , 3623.84 ,6/8/2016 11:20:25 PM , 3950.254 ,6/8/2016 11:22:25 PM , 4040.333 ,6/8/2016 11:24:25 PM , 2832.37 ,6/8/2016 11:26:25 PM , 3661.556 ,
 175 ,6/8/2016 11:30:25 PM , 4202.208 ,6/8/2016 11:32:25 PM , 5480.838 ,6/8/2016 11:34:25 PM , 4127.049 ,6/8/2016 11:36:25 PM , 2972.353 ,6/8/2016 11:40:25 PM , 4013.891 ,6/8/2016 11:42:25 PM , 3814.591 ,6/8/2016 11:44:25 PM , 2908.647 ,6/8/2016 11:46:25 PM , 3430.92 ,
 176 ,6/8/2016 11:50:25 PM , 4035.308 ,6/8/2016 11:52:25 PM , 4469.599 ,6/8/2016 11:54:25 PM , 3930.291 ,6/8/2016 11:56:25 PM , 3716.717 ,6/9/2016 12:00:25 AM , 2925.522 ,6/9/2016 12:02:25 AM , 3634.587 ,6/9/2016 12:04:25 AM , 4223.068 ,6/9/2016 12:06:25 AM , 2558.392 ,
 177 ,6/9/2016 12:10:25 AM , 3059.366 ,6/9/2016 12:12:25 AM , 3708.685 ,6/9/2016 12:14:25 AM , 2551.665 ,6/9/2016 12:16:25 AM , 2850.399 ,6/9/2016 12:20:25 AM , 4028.707 ,6/9/2016 12:22:25 AM , 3599.506 ,6/9/2016 12:24:25 AM , 4127.827 ,6/9/2016 12:26:25 AM , 3684.511 ,
 178 ,6/9/2016 12:30:25 AM , 3783.198 ,6/9/2016 12:32:25 AM , 3460.058 ,6/9/2016 12:34:25 AM , 3249.293 ,6/9/2016 12:36:25 AM , 3639.078 ,6/9/2016 12:40:25 AM , 2712.716 ,6/9/2016 12:42:25 AM , 2290.939 ,6/9/2016 12:44:25 AM , 3244.106 ,6/9/2016 12:46:25 AM , 2724.636 ,
 179 ,6/9/2016 12:50:25 AM , 3509.441 ,6/9/2016 12:52:25 AM , 4850.322 ,6/9/2016 12:54:25 AM , 3135.856 ,6/9/2016 12:56:25 AM , 3726.618 ,6/9/2016 1:00:25 AM , 3866.37 ,6/9/2016 1:02:25 AM , 2281.26 ,6/9/2016 1:04:25 AM , 3987.227 ,6/9/2016 1:06:25 AM , 3183.24 ,
 180 ,6/9/2016 1:10:25 AM , 2727.198 ,6/9/2016 1:12:25 AM , 5176.21 ,6/9/2016 1:14:25 AM , 2754.514 ,6/9/2016 1:16:25 AM , 2820.779 ,6/9/2016 1:20:25 AM , 3383.319 ,6/9/2016 1:22:25 AM , 2203.06 ,6/9/2016 1:24:25 AM , 3023.318 ,6/9/2016 1:26:25 AM , 3527.685 ,
 181 ,6/9/2016 1:30:25 AM , 2700.901 ,6/9/2016 1:32:25 AM , 3382.889 ,6/9/2016 1:34:25 AM , 3903.47 ,6/9/2016 1:36:25 AM , 2353.127 ,6/9/2016 1:40:25 AM , 2675.981 ,6/9/2016 1:42:25 AM , 3754.515 ,6/9/2016 1:44:25 AM , 3914.299 ,6/9/2016 1:46:25 AM , 2873.008 ,
 182 ,6/9/2016 1:50:25 AM , 3739.45 ,6/9/2016 1:52:25 AM , 3276.524 ,6/9/2016 1:54:25 AM , 2474.155 ,6/9/2016 1:56:25 AM , 3708.369 ,6/9/2016 2:00:25 AM , 2486.469 ,6/9/2016 2:02:25 AM , 3759.354 ,6/9/2016 2:04:25 AM , 2862.2 ,6/9/2016 2:06:25 AM , 2613.14 ,
