Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:37 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0103
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G28
Subject Mass (G), 29.91 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
100,0103,6/7/2016 10:34:25 PM ,3727,20.93,20.55,0.38,3.2,3900,0.039,0.428,0.389,3.0,1.046,0.6,0.50,STABLE,0.14,5.28,0.040,1.240,1180,558,1060,456,384,1.1,0.5,35.8,24.9,757.9,OFF,
101,0103,6/7/2016 10:54:25 PM ,3853,20.93,20.54,0.39,3.2,4023,0.040,0.441,0.401,3.0,1.044,0.6,0.50,STABLE,0.08,5.36,0.060,1.300,945,523,690,310,371,1.1,0.5,35.5,24.9,757.9,OFF,
102,0103,6/7/2016 11:14:25 PM ,3269,20.93,20.60,0.33,3.3,3431,0.040,0.382,0.342,3.0,1.050,0.5,0.50,STABLE,0.10,5.46,0.020,1.320,955,404,928,397,153,1.1,0.5,36.3,24.9,757.9,OFF,
103,0103,6/7/2016 11:34:25 PM ,3627,20.93,20.56,0.37,3.3,3788,0.040,0.417,0.378,3.1,1.044,0.6,0.50,STABLE,0.19,5.65,0.040,1.360,1025,434,1027,478,226,1.1,0.5,36.6,24.9,757.9,OFF,
104,0103,6/7/2016 11:54:25 PM ,3504,20.93,20.57,0.35,3.4,3668,0.040,0.405,0.366,3.1,1.047,0.5,0.50,STABLE,0.13,5.78,0.020,1.380,684,281,668,273,109,1.1,0.5,36.6,24.9,757.9,OFF,
105,0103,6/8/2016 12:14:25 AM ,2885,20.93,20.64,0.29,3.4,3013,0.040,0.340,0.300,3.2,1.044,0.4,0.50,STABLE,0.03,5.81,0.040,1.420,978,490,896,381,207,1.1,0.5,36.6,24.9,757.7,OFF,
106,0103,6/8/2016 12:34:25 AM ,3609,20.93,20.56,0.36,3.4,3854,0.040,0.424,0.384,3.2,1.068,0.6,0.50,STABLE,0.10,5.91,0.040,1.460,883,373,821,354,128,1.1,0.5,36.6,24.9,757.7,OFF,
107,0103,6/8/2016 12:54:25 AM ,2498,20.93,20.68,0.25,3.4,2566,0.040,0.296,0.256,3.2,1.027,0.4,0.50,STABLE,-0.01,5.90,0.000,1.460,138,7,72,1,0,1.0,0.5,36.6,24.9,757.4,OFF,
108,0103,6/8/2016 1:14:25 AM ,3645,20.92,20.56,0.37,3.5,3820,0.040,0.421,0.381,3.3,1.048,0.6,0.50,STABLE,0.19,6.09,0.020,1.480,1416,782,1365,684,469,1.0,0.5,36.6,24.9,757.4,OFF,
109,0103,6/8/2016 1:34:25 AM ,2583,20.92,20.66,0.26,3.5,2692,0.040,0.309,0.269,3.3,1.042,0.4,0.50,STABLE,0.02,6.11,0.020,1.500,790,242,670,270,58,1.0,0.5,36.6,24.9,757.2,OFF,
110,0103,6/8/2016 1:54:25 AM ,2790,20.92,20.64,0.28,3.5,2844,0.040,0.324,0.284,3.3,1.020,0.4,0.50,STABLE,0.13,6.24,0.040,1.540,514,197,533,199,27,1.1,0.5,35.9,24.9,757.2,OFF,
111,0103,6/8/2016 2:14:25 AM ,2554,20.92,20.67,0.25,3.6,2555,0.040,0.295,0.255,3.3,1.000,0.4,0.50,STABLE,0.00,6.24,0.000,1.540,125,17,114,25,0,1.1,0.5,34.7,24.9,756.9,OFF,
112,0103,6/8/2016 2:34:25 AM ,2392,20.92,20.69,0.24,3.6,2292,0.040,0.269,0.229,3.4,0.958,0.4,0.50,STABLE,0.00,6.24,0.000,1.540,124,10,36,14,0,1.0,0.5,34.6,24.9,756.7,OFF,
113,0103,6/8/2016 2:54:25 AM ,4228,20.92,20.50,0.42,3.6,4119,0.040,0.451,0.411,3.4,0.974,0.6,0.50,DYNAMIC,0.08,6.32,0.000,1.540,1516,854,1291,581,1076,1.1,0.5,34.5,24.9,756.4,OFF,
114,0103,6/8/2016 3:14:25 AM ,3708,20.92,20.55,0.37,3.7,3810,0.040,0.420,0.380,3.4,1.028,0.6,0.50,STABLE,0.12,6.44,0.040,1.580,1483,834,1482,766,640,1.0,0.5,34.7,24.8,756.4,OFF,
115,0103,6/8/2016 3:34:25 AM ,3609,20.92,20.56,0.36,3.7,3716,0.040,0.410,0.371,3.5,1.030,0.5,0.50,STABLE,0.16,6.60,0.060,1.640,1048,530,970,370,217,1.0,0.5,34.8,24.7,756.2,OFF,
116,0103,6/8/2016 3:54:25 AM ,2394,20.92,20.68,0.24,3.7,2401,0.040,0.279,0.239,3.5,1.003,0.4,0.50,STABLE,0.02,6.62,0.000,1.640,672,262,708,294,140,1.0,0.5,36.0,24.7,755.9,OFF,
117,0103,6/8/2016 4:14:25 AM ,2244,20.92,20.70,0.22,3.7,2152,0.040,0.254,0.215,3.5,0.959,0.3,0.50,STABLE,0.00,6.62,0.000,1.640,43,8,42,0,0,1.1,0.5,36.6,24.7,755.9,OFF,
118,0103,6/8/2016 4:34:25 AM ,4025,20.92,20.52,0.40,3.8,3913,0.039,0.430,0.390,3.6,0.972,0.6,0.50,STABLE,0.14,6.76,0.040,1.680,1728,1104,1402,703,1040,1.0,0.5,36.6,24.7,755.9,OFF,
119,0103,6/8/2016 4:54:25 AM ,3632,20.92,20.56,0.36,3.8,3700,0.040,0.409,0.369,3.6,1.019,0.6,0.50,STABLE,0.07,6.83,0.020,1.700,1513,834,1367,605,566,1.0,0.5,36.6,24.7,755.9,OFF,
120,0103,6/8/2016 5:14:25 AM ,3669,20.92,20.55,0.37,3.9,3672,0.040,0.406,0.366,3.6,1.001,0.6,0.50,DYNAMIC,-0.01,6.82,0.040,1.740,1395,794,1271,563,447,1.0,0.5,36.6,24.7,755.6,OFF,
121,0103,6/8/2016 5:34:25 AM ,3372,20.92,20.58,0.34,3.9,3389,0.040,0.378,0.338,3.7,1.005,0.5,0.50,STABLE,0.18,7.00,0.040,1.780,1105,488,1156,465,186,1.1,0.5,36.7,24.7,755.6,OFF,
122,0103,6/8/2016 5:54:25 AM ,2196,20.92,20.70,0.22,3.9,2018,0.040,0.241,0.201,3.7,0.919,0.3,0.50,STABLE,-0.01,6.99,0.000,1.780,474,157,622,167,56,1.1,0.5,36.6,24.7,755.6,OFF,
123,0103,6/8/2016 6:14:25 AM ,3668,20.92,20.56,0.36,3.9,3420,0.040,0.381,0.341,3.7,0.932,0.5,0.50,STABLE,0.11,7.10,0.000,1.780,1574,977,1181,617,571,1.0,0.5,36.6,24.7,755.6,ON,
124,0103,6/8/2016 6:34:25 AM ,2167,20.92,20.70,0.21,4.0,2110,0.040,0.251,0.210,3.7,0.974,0.3,0.50,STABLE,0.00,7.10,0.000,1.780,114,21,80,25,0,1.0,0.5,34.7,24.7,755.6,ON,
125,0103,6/8/2016 6:54:25 AM ,3651,20.92,20.56,0.36,4.0,3406,0.040,0.380,0.340,3.8,0.933,0.5,0.50,STABLE,0.15,7.25,0.000,1.780,935,528,868,432,580,1.0,0.5,30.9,24.8,755.9,ON,
126,0103,6/8/2016 7:14:25 AM ,3023,20.92,20.62,0.30,4.0,2990,0.040,0.338,0.298,3.8,0.989,0.5,0.50,STABLE,-0.01,7.24,0.060,1.840,553,166,635,209,61,1.0,0.5,30.3,24.8,755.9,ON,
127,0103,6/8/2016 7:34:25 AM ,2319,20.92,20.69,0.23,4.1,2128,0.040,0.253,0.212,3.8,0.918,0.3,0.50,STABLE,0.01,7.25,0.000,1.840,35,0,31,2,0,1.0,0.5,29.6,24.9,756.4,ON,
128,0103,6/8/2016 7:54:25 AM ,2113,20.92,20.71,0.21,4.1,2048,0.040,0.245,0.204,3.9,0.970,0.3,0.50,STABLE,0.01,7.26,0.000,1.840,96,12,44,20,0,1.0,0.5,30.4,24.9,756.9,ON,
129,0103,6/8/2016 8:14:25 AM ,2491,20.92,20.68,0.24,4.1,2217,0.040,0.261,0.221,3.9,0.890,0.4,0.50,STABLE,0.01,7.27,0.000,1.840,76,8,89,23,1,1.0,0.5,30.5,24.9,757.2,ON,
130,0103,6/8/2016 8:34:25 AM ,3277,20.92,20.60,0.32,4.1,3028,0.040,0.342,0.302,3.9,0.924,0.5,0.50,STABLE,0.10,7.37,0.060,1.900,1295,724,1184,592,710,1.0,0.5,29.7,24.9,757.2,ON,
131,EVENT,6/8/2016 8:54:25 AM ,2955,20.92,20.63,0.29,4.2,2872,0.040,0.326,0.286,3.9,0.972,0.4,0.50,STABLE,-0.01,7.36,0.000,1.900,915,184,724,140,6,1.0,0.5,27.7,25.0,757.4,ON,
132,0103,6/8/2016 9:14:25 AM ,2181,20.92,20.71,0.22,4.2,2068,0.041,0.247,0.206,4.0,0.948,0.3,0.50,STABLE,0.08,7.44,0.000,1.900,511,306,457,227,60,1.0,0.5,25.8,25.0,757.9,ON,
133,0103,6/8/2016 9:34:25 AM ,2117,20.92,20.71,0.21,4.2,2116,0.041,0.252,0.211,4.0,0.999,0.3,0.50,STABLE,0.09,7.53,0.000,1.900,554,283,479,224,246,1.0,0.5,25.8,25.0,757.9,ON,
134,0103,6/8/2016 9:54:25 AM ,2193,20.92,20.71,0.21,4.2,1963,0.041,0.237,0.196,4.0,0.895,0.3,0.50,STABLE,0.01,7.54,0.000,1.900,136,13,37,11,0,1.0,0.5,25.5,25.0,758.2,ON,
135,0103,6/8/2016 10:14:25 AM ,3517,20.93,20.58,0.35,4.3,3311,0.041,0.372,0.330,4.0,0.941,0.5,0.50,STABLE,0.13,7.67,0.000,1.900,921,501,887,410,333,1.0,0.5,25.7,25.0,758.4,ON,
136,0103,6/8/2016 10:34:25 AM ,3104,20.93,20.62,0.31,4.3,3016,0.041,0.342,0.301,4.1,0.972,0.5,0.50,STABLE,0.05,7.72,0.060,1.960,734,157,683,144,15,1.0,0.5,25.2,25.1,758.4,ON,
137,0103,6/8/2016 10:54:25 AM ,2460,20.93,20.69,0.24,4.3,2208,0.040,0.261,0.220,4.1,0.898,0.4,0.50,STABLE,0.01,7.73,0.000,1.960,145,26,137,26,0,1.0,0.5,24.6,25.2,758.4,ON,
138,0103,6/8/2016 11:14:25 AM ,2525,20.93,20.68,0.24,4.4,2158,0.040,0.255,0.215,4.1,0.855,0.4,0.50,STABLE,0.01,7.74,0.000,1.960,77,5,47,7,0,1.0,0.5,24.0,25.3,758.4,ON,
139,0103,6/8/2016 11:34:25 AM ,3355,20.93,20.60,0.33,4.4,3238,0.040,0.363,0.323,4.1,0.965,0.5,0.50,STABLE,0.15,7.89,0.020,1.980,1039,573,876,401,195,1.0,0.5,23.9,25.3,758.4,ON,
140,0103,6/8/2016 11:54:25 AM ,2141,20.93,20.71,0.21,4.4,2130,0.040,0.252,0.212,4.2,0.995,0.3,0.50,STABLE,0.00,7.89,0.000,1.980,261,47,311,21,0,1.0,0.5,23.0,25.1,758.4,ON,
141,0103,6/8/2016 12:14:25 PM ,2452,20.93,20.69,0.24,4.4,2124,0.040,0.252,0.212,4.2,0.866,0.4,0.50,STABLE,0.01,7.90,0.000,1.980,53,14,19,2,0,1.0,0.5,21.0,25.1,758.4,ON,
142,0103,6/8/2016 12:34:25 PM ,2182,20.93,20.72,0.21,4.5,1897,0.040,0.229,0.189,4.2,0.870,0.3,0.50,STABLE,0.01,7.91,0.000,1.980,72,15,24,6,0,1.0,0.5,20.3,25.1,758.4,ON,
143,0103,6/8/2016 12:54:25 PM ,3179,20.93,20.62,0.31,4.5,2823,0.040,0.322,0.282,4.2,0.888,0.5,0.50,DYNAMIC,0.06,7.97,0.020,2.000,376,65,183,54,9,1.0,0.5,19.4,25.1,758.4,ON,
144,0103,6/8/2016 1:14:25 PM ,2591,20.93,20.67,0.26,4.5,2531,0.040,0.293,0.252,4.2,0.977,0.4,0.50,STABLE,0.10,8.07,0.000,2.000,719,305,593,216,94,1.1,0.5,18.0,25.0,758.4,ON,
145,0103,6/8/2016 1:34:25 PM ,2270,20.93,20.71,0.22,4.5,2048,0.040,0.245,0.204,4.3,0.902,0.3,0.50,STABLE,0.02,8.09,0.000,2.000,73,9,54,15,0,1.0,0.5,16.9,25.0,758.4,ON,
146,0103,6/8/2016 1:54:25 PM ,2288,20.93,20.71,0.22,4.6,1973,0.040,0.237,0.197,4.3,0.862,0.3,0.50,STABLE,0.01,8.10,0.000,2.000,34,4,33,11,0,1.0,0.5,17.6,25.0,758.4,ON,
147,0103,6/8/2016 2:14:25 PM ,2621,20.93,20.68,0.25,4.6,2125,0.040,0.252,0.212,4.3,0.811,0.4,0.50,STABLE,0.02,8.12,0.000,2.000,70,10,27,8,0,1.1,0.5,16.4,25.0,758.4,ON,
148,0103,6/8/2016 2:34:25 PM ,3300,20.93,20.60,0.32,4.6,3069,0.040,0.347,0.306,4.3,0.930,0.5,0.50,STABLE,0.08,8.20,0.000,2.000,1035,586,842,405,343,1.0,0.4,16.4,25.0,758.4,ON,
149,0103,6/8/2016 2:54:25 PM ,2259,20.93,20.70,0.22,4.6,2104,0.040,0.250,0.210,4.4,0.931,0.3,0.50,STABLE,0.01,8.21,0.000,2.000,287,66,362,78,6,1.0,0.5,17.1,25.0,758.4,ON,
150,0103,6/8/2016 3:14:25 PM ,2118,20.93,20.72,0.20,4.7,1773,0.040,0.217,0.177,4.4,0.837,0.3,0.50,STABLE,0.01,8.22,0.000,2.000,146,6,37,7,0,1.0,0.5,16.6,25.0,758.4,ON,
151,0103,6/8/2016 3:34:25 PM ,2531,20.92,20.67,0.25,4.7,2392,0.040,0.279,0.239,4.4,0.945,0.4,0.50,STABLE,0.08,8.30,0.060,2.060,548,202,711,253,38,1.1,0.5,16.4,25.0,758.4,ON,
152,0103,6/8/2016 3:54:25 PM ,2431,20.92,20.69,0.24,4.7,2090,0.041,0.249,0.209,4.4,0.860,0.4,0.50,STABLE,0.01,8.31,0.000,2.060,122,19,55,18,0,1.0,0.5,16.4,25.0,758.4,ON,
153,0103,6/8/2016 4:14:25 PM ,2435,20.93,20.69,0.24,4.7,2068,0.040,0.246,0.206,4.4,0.849,0.4,0.50,STABLE,0.02,8.33,0.000,2.060,68,16,52,4,0,1.0,0.5,16.4,25.0,758.4,ON,
154,0103,6/8/2016 4:34:25 PM ,2447,20.93,20.69,0.24,4.8,2012,0.040,0.240,0.201,4.5,0.822,0.4,0.50,STABLE,0.01,8.34,0.000,2.060,114,16,83,24,0,1.1,0.5,16.4,25.0,758.4,ON,
155,0103,6/8/2016 4:54:25 PM ,3417,20.93,20.59,0.34,4.8,3347,0.040,0.374,0.334,4.5,0.980,0.5,0.50,STABLE,0.09,8.43,0.000,2.060,1124,466,1122,375,99,1.0,0.5,16.4,25.0,758.4,ON,
156,0103,6/8/2016 5:14:25 PM ,2163,20.93,20.72,0.21,4.8,1960,0.039,0.235,0.196,4.5,0.906,0.3,0.50,STABLE,0.03,8.46,0.000,2.060,218,30,195,43,0,1.0,0.5,16.4,25.0,758.2,ON,
157,0103,6/8/2016 5:34:25 PM ,2473,20.93,20.69,0.24,4.8,2097,0.039,0.249,0.209,4.5,0.848,0.4,0.50,STABLE,0.02,8.48,0.000,2.060,112,2,35,5,0,1.0,0.5,15.7,25.0,758.2,ON,
158,0103,6/8/2016 5:54:25 PM ,3605,20.93,20.57,0.36,4.9,3468,0.039,0.385,0.346,4.6,0.962,0.5,0.50,STABLE,0.07,8.55,0.000,2.060,1080,624,1039,423,388,1.0,0.5,15.2,25.0,758.2,ON,
159,0103,6/8/2016 6:14:25 PM ,3389,20.93,20.60,0.33,4.9,3149,0.039,0.353,0.314,4.6,0.929,0.5,0.50,STABLE,0.08,8.63,0.000,2.060,1067,440,1045,312,113,1.1,0.5,14.8,25.0,758.2,OFF,
160,0103,6/8/2016 6:34:25 PM ,3475,20.93,20.58,0.35,4.9,3400,0.039,0.379,0.339,4.6,0.979,0.5,0.50,DYNAMIC,0.09,8.72,0.000,2.060,1187,688,943,472,339,1.0,0.5,14.7,24.9,758.2,OFF,
161,0103,6/8/2016 6:54:25 PM ,3115,20.92,20.62,0.31,5.0,3010,0.039,0.340,0.300,4.7,0.966,0.5,0.50,STABLE,0.10,8.82,0.040,2.100,331,170,257,113,37,1.1,0.5,15.5,24.7,757.9,OFF,
162,0103,6/8/2016 7:14:25 PM ,3250,20.92,20.60,0.33,5.0,3299,0.039,0.368,0.329,4.7,1.015,0.5,0.50,STABLE,0.04,8.86,0.040,2.140,1349,709,1190,532,244,1.0,0.5,15.7,24.6,757.9,OFF,
163,0103,6/8/2016 7:34:25 PM ,3060,20.92,20.61,0.31,5.0,3163,0.039,0.355,0.315,4.7,1.033,0.5,0.50,STABLE,0.13,8.99,0.000,2.140,855,334,744,298,115,1.0,0.5,15.8,24.6,757.9,OFF,
164,0103,6/8/2016 7:54:25 PM ,3518,20.92,20.57,0.35,5.1,3541,0.039,0.393,0.353,4.8,1.006,0.5,0.50,STABLE,0.12,9.11,0.040,2.180,1347,809,1332,637,454,1.1,0.5,16.0,24.6,757.9,OFF,
165,0103,6/8/2016 8:14:25 PM ,2486,20.92,20.67,0.25,5.1,2489,0.039,0.288,0.248,4.8,1.001,0.4,0.50,STABLE,0.03,9.14,0.020,2.200,353,166,247,149,24,1.0,0.5,16.2,24.6,757.9,OFF,
166,0103,6/8/2016 8:34:25 PM ,3653,20.92,20.55,0.37,5.1,3774,0.040,0.416,0.376,4.8,1.033,0.6,0.50,STABLE,0.16,9.30,0.040,2.240,1280,692,1317,605,232,1.0,0.5,16.2,24.6,757.9,OFF,
167,0103,6/8/2016 8:54:25 PM ,3112,20.92,20.61,0.31,5.2,3250,0.040,0.364,0.324,4.9,1.044,0.5,0.50,DYNAMIC,0.16,9.46,0.000,2.240,1043,505,1037,519,268,1.1,0.5,16.2,24.6,757.9,OFF,
168,0103,6/8/2016 9:14:25 PM ,2940,20.92,20.62,0.30,5.2,3083,0.040,0.347,0.307,4.9,1.049,0.4,0.50,STABLE,0.10,9.56,0.020,2.260,798,333,741,322,171,1.1,0.5,16.2,24.4,757.9,OFF,
169,0103,6/8/2016 9:34:25 PM ,2762,20.92,20.64,0.28,5.2,2865,0.040,0.325,0.286,4.9,1.037,0.4,0.50,STABLE,0.09,9.65,0.000,2.260,912,481,898,458,166,1.1,0.5,16.2,24.4,757.9,OFF,
170,0103,6/8/2016 9:54:25 PM ,3754,20.92,20.54,0.38,5.3,3948,0.040,0.433,0.394,5.0,1.052,0.6,0.50,STABLE,0.19,9.84,0.080,2.340,1012,483,958,460,120,1.0,0.5,16.2,24.3,757.9,OFF,
171,0103,6/8/2016 10:14:25 PM ,3563,20.92,20.56,0.36,5.3,3743,0.040,0.413,0.373,5.0,1.050,0.5,0.50,STABLE,0.04,9.88,0.000,2.340,750,302,703,263,72,1.0,0.5,16.2,24.3,757.9,OFF,
172,0103,6/8/2016 10:34:25 PM ,3466,20.92,20.57,0.35,5.3,3666,0.040,0.405,0.366,5.0,1.058,0.5,0.50,STABLE,0.20,10.08,0.060,2.400,1068,581,963,470,145,1.0,0.5,16.2,24.3,757.9,OFF,
173,0103,6/8/2016 10:54:25 PM ,2489,20.92,20.66,0.25,5.4,2639,0.040,0.303,0.263,5.1,1.061,0.4,0.50,STABLE,0.01,10.09,0.000,2.400,100,13,65,26,0,1.0,0.5,16.2,24.2,757.9,OFF,
174,0103,6/8/2016 11:14:25 PM ,4021,20.92,20.51,0.40,5.4,4130,0.040,0.452,0.412,5.1,1.027,0.6,0.50,STABLE,0.13,10.22,0.020,2.420,1070,650,874,440,436,1.1,0.5,16.4,24.2,757.9,OFF,
175,0103,6/8/2016 11:34:25 PM ,3894,20.92,20.52,0.39,5.4,4127,0.040,0.452,0.412,5.1,1.060,0.6,0.50,STABLE,0.18,10.40,0.060,2.480,1666,974,1727,862,369,1.0,0.5,16.6,24.2,757.9,OFF,
176,0103,6/8/2016 11:54:25 PM ,3707,20.91,20.54,0.37,5.5,3930,0.040,0.432,0.392,5.2,1.060,0.6,0.50,STABLE,0.02,10.42,0.040,2.520,1156,590,1220,556,322,1.1,0.5,16.5,24.2,757.9,OFF,
177,0103,6/9/2016 12:14:25 AM ,2435,20.91,20.67,0.25,5.5,2552,0.040,0.295,0.254,5.2,1.048,0.4,0.50,STABLE,0.12,10.54,0.000,2.520,277,57,265,73,11,1.1,0.5,16.4,24.2,757.9,OFF,
178,0103,6/9/2016 12:34:25 AM ,3147,20.91,20.60,0.32,5.5,3249,0.040,0.364,0.324,5.2,1.032,0.5,0.50,STABLE,0.15,10.69,0.060,2.580,931,393,1029,458,113,1.0,0.5,16.2,24.3,757.9,OFF,
179,0103,6/9/2016 12:54:25 AM ,3058,20.92,20.61,0.31,5.6,3136,0.040,0.353,0.313,5.3,1.025,0.5,0.50,STABLE,0.06,10.75,0.020,2.600,605,249,585,227,68,1.1,0.5,16.2,24.3,757.9,OFF,
180,0103,6/9/2016 1:14:25 AM ,2677,20.91,20.65,0.27,5.6,2755,0.040,0.315,0.275,5.3,1.029,0.4,0.50,STABLE,-0.03,10.72,0.000,2.600,173,11,53,11,0,1.1,0.5,16.3,24.3,757.9,OFF,
181,0103,6/9/2016 1:34:25 AM ,3808,20.92,20.53,0.38,5.6,3903,0.040,0.429,0.389,5.3,1.025,0.6,0.50,STABLE,0.17,10.89,0.040,2.640,1158,569,1099,470,184,1.1,0.5,16.4,24.3,757.9,OFF,
182,0103,6/9/2016 1:54:25 AM ,2346,20.92,20.68,0.24,5.6,2474,0.040,0.287,0.247,5.4,1.055,0.4,0.50,STABLE,0.08,10.97,0.000,2.640,293,133,305,143,11,1.0,0.5,17.0,24.3,757.9,OFF,
183,0103,6/9/2016 2:14:25 AM ,2252,20.92,20.69,0.23,5.7,2289,0.040,0.268,0.228,5.4,1.017,0.3,0.50,STABLE,0.01,10.98,0.000,2.640,49,5,72,15,0,1.0,0.5,17.1,24.3,757.9,OFF,
184,0103,6/9/2016 2:34:25 AM ,4101,20.92,20.51,0.41,5.7,4062,0.040,0.445,0.405,5.4,0.990,0.6,0.50,STABLE,0.22,11.20,0.040,2.680,1095,661,763,390,318,1.1,0.5,16.8,24.3,757.9,OFF,
185,0103,6/9/2016 2:54:25 AM ,3606,20.92,20.55,0.36,5.7,3793,0.040,0.418,0.378,5.5,1.052,0.6,0.50,STABLE,0.13,11.33,0.080,2.760,1165,615,1190,586,284,1.0,0.5,16.8,24.3,757.9,OFF,
186,0103,6/9/2016 3:14:25 AM ,2657,20.92,20.65,0.27,5.8,2823,0.040,0.321,0.281,5.5,1.062,0.4,0.50,STABLE,0.09,11.42,0.020,2.780,224,75,138,64,0,1.0,0.5,17.1,24.3,757.9,OFF,
187,0103,6/9/2016 3:34:25 AM ,3553,20.92,20.56,0.36,5.8,3765,0.040,0.415,0.375,5.5,1.060,0.5,0.50,STABLE,0.12,11.54,0.040,2.820,1013,435,1067,395,167,1.0,0.5,17.4,24.3,757.9,OFF,
188,0103,6/9/2016 3:54:25 AM ,2889,20.91,20.62,0.29,5.8,3114,0.040,0.350,0.311,5.6,1.078,0.4,0.50,STABLE,0.03,11.57,0.000,2.820,296,79,245,63,23,1.0,0.5,17.8,24.3,757.9,OFF,
189,0103,6/9/2016 4:14:25 AM ,2380,20.91,20.67,0.24,5.9,2521,0.040,0.291,0.251,5.6,1.059,0.4,0.50,STABLE,0.05,11.62,0.040,2.860,472,226,417,141,87,1.1,0.5,17.9,24.3,757.9,OFF,
190,0103,6/9/2016 4:34:25 AM ,3489,20.92,20.56,0.35,5.9,3711,0.040,0.410,0.370,5.6,1.063,0.5,0.50,STABLE,0.22,11.84,0.060,2.920,701,290,820,343,48,1.0,0.5,17.8,24.3,757.9,OFF,
191,0103,6/9/2016 4:54:25 AM ,3194,20.92,20.59,0.32,5.9,3386,0.040,0.378,0.338,5.6,1.060,0.5,0.50,STABLE,0.12,11.96,0.000,2.920,288,112,218,100,4,1.0,0.5,17.9,24.3,757.9,OFF,
192,0103,6/9/2016 5:14:25 AM ,3131,20.92,20.60,0.32,6.0,3277,0.040,0.367,0.327,5.7,1.047,0.5,0.50,STABLE,0.13,12.09,0.080,3.000,1092,584,1060,526,287,1.1,0.5,17.9,24.3,757.9,OFF,
193,0103,6/9/2016 5:34:25 AM ,2222,20.92,20.69,0.22,6.0,2327,0.040,0.272,0.232,5.7,1.047,0.3,0.50,STABLE,0.00,12.09,0.000,3.000,223,34,382,87,8,1.1,0.5,17.9,24.3,757.9,OFF,
194,0103,6/9/2016 5:54:25 AM ,2420,20.92,20.67,0.24,6.0,2482,0.040,0.287,0.248,5.7,1.026,0.4,0.50,STABLE,0.01,12.10,0.000,3.000,47,18,32,11,0,1.0,0.5,18.0,24.3,757.9,OFF,
195,0103,6/9/2016 6:14:25 AM ,2297,20.92,20.69,0.23,6.0,2320,0.040,0.271,0.231,5.8,1.010,0.3,0.50,STABLE,0.01,12.11,0.000,3.000,42,17,46,16,0,1.1,0.5,18.0,24.4,757.9,ON,
196,0103,6/9/2016 6:34:25 AM ,3651,20.92,20.55,0.37,6.1,3744,0.040,0.413,0.373,5.8,1.026,0.6,0.50,DYNAMIC,0.20,12.31,0.060,3.060,965,530,922,501,249,1.0,0.5,17.9,24.5,757.9,ON,
197,0103,6/9/2016 6:54:25 AM ,2951,20.92,20.62,0.30,6.1,3119,0.040,0.351,0.311,5.8,1.057,0.5,0.50,STABLE,0.05,12.36,0.020,3.080,782,197,883,288,11,1.0,0.5,17.9,24.6,757.9,ON,
198,0103,6/9/2016 7:14:25 AM ,2199,20.92,20.70,0.22,6.1,2207,0.040,0.260,0.220,5.8,1.004,0.3,0.50,STABLE,0.02,12.38,0.000,3.080,47,8,47,8,0,1.0,0.5,17.5,24.7,757.9,ON,
199,0103,6/9/2016 7:34:25 AM ,2454,20.92,20.68,0.24,6.1,2370,0.040,0.276,0.236,5.9,0.966,0.4,0.50,STABLE,0.00,12.38,0.000,3.080,82,11,74,17,0,1.0,0.5,17.1,24.7,757.9,ON,
200,0103,6/9/2016 7:54:25 AM ,2321,20.92,20.69,0.23,6.2,2374,0.040,0.276,0.237,5.9,1.023,0.4,0.50,STABLE,0.12,12.50,0.000,3.080,504,214,582,249,62,1.0,0.5,16.7,24.8,757.9,ON,
201,0103,6/9/2016 8:14:25 AM ,2518,20.92,20.67,0.25,6.2,2463,0.039,0.285,0.246,5.9,0.978,0.4,0.50,STABLE,0.00,12.50,0.000,3.080,68,8,30,6,0,1.0,0.5,16.6,24.8,757.9,ON,
202,0103,6/9/2016 8:34:25 AM ,2237,20.92,20.70,0.22,6.2,2148,0.039,0.254,0.214,5.9,0.960,0.3,0.50,STABLE,0.01,12.51,0.000,3.080,103,10,61,12,0,1.0,0.5,17.0,24.8,757.9,ON,
203,0103,6/9/2016 8:54:25 AM ,2052,20.92,20.72,0.20,6.2,2006,0.039,0.240,0.200,6.0,0.977,0.3,0.50,DYNAMIC,0.01,12.52,0.000,3.080,85,27,66,20,0,1.0,0.5,16.5,24.8,757.9,ON,
204,EVENT,6/9/2016 9:14:25 AM ,3273,20.92,20.59,0.33,6.3,3331,0.040,0.372,0.332,6.0,1.018,0.5,0.50,STABLE,0.17,12.69,0.060,3.140,1531,904,1241,617,341,1.0,0.5,17.7,24.8,757.9,ON,
