Oxymax CSV File 

CSV Generation Date,6/13/2016 9:09:08 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0108
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G40
Subject Mass (G), 32.35 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
205,0108,6/9/2016 9:46:25 AM ,2538,20.92,20.66,0.27,7.0,2201,0.040,0.278,0.238,6.3,0.867,0.4,0.50,STABLE,0.00,11.85,0.000,4.400,52,12,31,5,0,1.0,0.5,17.4,24.8,757.9,ON,
206,0108,6/9/2016 10:06:25 AM ,2594,20.92,20.65,0.27,7.1,2169,0.040,0.274,0.234,6.4,0.836,0.4,0.50,STABLE,0.00,11.85,0.020,4.420,19,5,39,8,0,1.0,0.5,16.6,24.8,757.9,ON,
207,0108,6/9/2016 10:26:25 AM ,3611,20.92,20.54,0.38,7.1,3384,0.040,0.405,0.365,6.4,0.937,0.6,0.50,STABLE,0.00,11.85,0.000,4.420,747,298,673,275,24,1.0,0.5,16.7,24.8,757.9,ON,
208,0108,6/9/2016 10:46:25 AM ,2790,20.92,20.63,0.29,7.1,2498,0.040,0.310,0.270,6.4,0.895,0.4,0.50,STABLE,0.00,11.85,0.000,4.420,25,14,23,8,0,1.0,0.5,16.7,24.8,757.9,ON,
209,0108,6/9/2016 11:06:25 AM ,3401,20.92,20.56,0.36,7.2,3193,0.040,0.385,0.344,6.5,0.939,0.5,0.50,STABLE,0.00,11.85,0.040,4.460,914,505,767,395,155,1.0,0.5,16.5,24.8,757.9,ON,
210,0108,6/9/2016 11:26:25 AM ,2583,20.92,20.65,0.27,7.2,2206,0.040,0.278,0.238,6.5,0.854,0.4,0.50,STABLE,0.00,11.85,0.000,4.460,235,31,272,50,0,1.0,0.5,17.5,25.0,757.7,ON,
211,0108,6/9/2016 11:46:25 AM ,2583,20.92,20.66,0.27,7.2,2104,0.039,0.266,0.227,6.5,0.814,0.4,0.50,STABLE,0.00,11.85,0.020,4.480,102,32,46,23,0,1.0,0.5,17.5,25.0,757.7,ON,
212,0108,6/9/2016 12:06:25 PM ,2541,20.92,20.66,0.26,7.3,2033,0.040,0.259,0.219,6.5,0.800,0.4,0.50,STABLE,0.00,11.85,0.000,4.480,40,17,22,8,0,1.0,0.5,17.8,25.0,757.7,ON,
213,0108,6/9/2016 12:26:25 PM ,3566,20.92,20.54,0.37,7.3,3123,0.041,0.378,0.337,6.6,0.876,0.6,0.50,STABLE,0.00,11.85,0.000,4.480,346,134,406,167,47,1.0,0.5,17.4,25.0,757.4,ON,
214,0108,6/9/2016 12:46:25 PM ,2747,20.92,20.63,0.29,7.3,2570,0.040,0.317,0.277,6.6,0.936,0.4,0.50,STABLE,0.00,11.85,0.040,4.520,652,277,462,207,20,1.0,0.5,17.4,25.0,757.4,ON,
215,0108,6/9/2016 1:06:25 PM ,2698,20.92,20.64,0.28,7.4,2363,0.040,0.295,0.255,6.6,0.876,0.4,0.50,STABLE,0.00,11.85,0.000,4.520,21,2,28,12,0,1.0,0.5,17.2,25.0,757.4,ON,
216,0108,6/9/2016 1:26:25 PM ,2698,20.92,20.64,0.28,7.4,2279,0.040,0.286,0.246,6.6,0.845,0.4,0.50,STABLE,0.00,11.85,0.000,4.520,22,8,27,9,0,1.0,0.5,17.3,25.0,757.2,ON,
217,0108,6/9/2016 1:46:25 PM ,2515,20.92,20.66,0.26,7.4,2180,0.040,0.275,0.235,6.7,0.867,0.4,0.50,STABLE,0.00,11.85,0.020,4.540,21,7,30,10,0,1.0,0.5,17.6,25.0,757.2,ON,
218,0108,6/9/2016 2:06:25 PM ,3473,20.92,20.55,0.37,7.5,3276,0.040,0.393,0.354,6.7,0.944,0.6,0.50,STABLE,0.00,11.85,0.040,4.580,836,309,726,292,81,1.0,0.5,17.5,25.0,757.2,ON,
219,0108,6/9/2016 2:26:25 PM ,2814,20.92,20.62,0.30,7.5,2663,0.040,0.327,0.287,6.7,0.947,0.5,0.50,STABLE,0.00,11.85,0.000,4.580,17,11,212,15,0,1.0,0.5,17.8,25.0,756.9,ON,
220,0108,6/9/2016 2:46:25 PM ,2505,20.92,20.66,0.26,7.5,2250,0.041,0.283,0.243,6.8,0.898,0.4,0.50,STABLE,0.00,11.85,0.020,4.600,22,14,63,20,0,1.0,0.5,17.8,25.0,756.9,ON,
221,0108,6/9/2016 3:06:25 PM ,2502,20.92,20.66,0.26,7.5,2165,0.040,0.273,0.234,6.8,0.865,0.4,0.50,STABLE,0.00,11.85,0.000,4.600,58,17,19,5,0,1.0,0.5,17.9,25.0,756.9,ON,
222,0108,6/9/2016 3:26:25 PM ,2331,20.92,20.68,0.25,7.6,2048,0.040,0.261,0.221,6.8,0.878,0.4,0.50,STABLE,0.00,11.85,0.000,4.600,331,40,268,70,7,1.0,0.5,17.5,25.0,756.7,ON,
223,0108,6/9/2016 3:46:25 PM ,3162,20.92,20.58,0.34,7.6,2988,0.039,0.362,0.322,6.8,0.945,0.5,0.50,STABLE,0.00,11.85,0.020,4.620,797,243,592,233,54,1.0,0.5,17.8,25.0,756.4,ON,
224,0108,6/9/2016 4:06:25 PM ,2853,20.92,20.62,0.30,7.6,2634,0.039,0.323,0.284,6.9,0.923,0.5,0.50,STABLE,0.00,11.85,0.020,4.640,13,2,38,3,0,1.0,0.5,17.1,25.0,756.4,ON,
225,0108,6/9/2016 4:26:25 PM ,3201,20.92,20.58,0.34,7.7,3034,0.039,0.367,0.327,6.9,0.948,0.5,0.50,STABLE,0.00,11.85,0.000,4.640,485,236,392,197,90,1.0,0.5,16.6,25.0,756.2,ON,
226,0108,6/9/2016 4:46:25 PM ,2814,20.92,20.62,0.30,7.7,2746,0.039,0.336,0.296,6.9,0.976,0.5,0.50,STABLE,0.00,11.85,0.060,4.700,580,217,504,201,16,1.0,0.5,16.4,25.0,756.2,ON,
227,0108,6/9/2016 5:06:25 PM ,3236,20.92,20.57,0.35,7.7,3111,0.040,0.375,0.336,7.0,0.961,0.5,0.50,STABLE,0.00,11.85,0.000,4.700,381,171,303,134,18,1.0,0.5,16.4,25.0,755.9,ON,
228,0108,6/9/2016 5:26:25 PM ,3134,20.92,20.58,0.34,7.8,3179,0.039,0.382,0.343,7.0,1.014,0.5,0.50,STABLE,0.00,11.85,0.020,4.720,155,31,221,36,0,1.0,0.5,16.4,25.0,755.9,ON,
229,0108,6/9/2016 5:46:25 PM ,2756,20.92,20.62,0.30,7.8,2703,0.039,0.330,0.292,7.0,0.981,0.4,0.50,STABLE,0.00,11.85,0.020,4.740,526,121,584,155,51,1.0,0.5,16.4,25.0,755.9,ON,
230,0108,6/9/2016 6:06:25 PM ,3708,20.92,20.52,0.40,7.8,3733,0.039,0.442,0.403,7.1,1.007,0.6,0.50,STABLE,0.00,11.85,0.040,4.780,769,501,506,286,107,1.1,0.5,16.2,25.0,755.6,OFF,
231,0108,6/9/2016 6:26:25 PM ,3586,20.92,20.53,0.39,7.9,3643,0.040,0.432,0.393,7.1,1.016,0.6,0.50,STABLE,0.00,11.85,0.040,4.820,2356,1573,1624,897,787,1.0,0.5,20.3,25.0,755.6,OFF,
232,0108,6/9/2016 6:46:25 PM ,2820,20.92,20.61,0.30,7.9,2854,0.040,0.348,0.308,7.1,1.012,0.5,0.50,STABLE,0.00,11.85,0.020,4.840,715,296,700,272,126,1.0,0.5,21.5,24.9,755.6,OFF,
233,EVENT,6/9/2016 7:06:25 PM ,2887,20.91,20.60,0.31,7.9,2807,0.042,0.345,0.303,7.2,0.972,0.5,0.50,STABLE,0.00,11.85,0.040,4.880,961,492,826,403,104,1.0,0.5,22.2,24.9,755.4,OFF,
234,0108,6/9/2016 7:26:25 PM ,3416,20.91,20.55,0.37,8.0,3272,0.040,0.393,0.353,7.2,0.958,0.6,0.50,STABLE,0.00,11.85,0.000,4.880,476,202,313,142,13,1.1,0.5,22.2,24.7,755.4,OFF,
235,0108,6/9/2016 7:46:25 PM ,2862,20.91,20.61,0.30,8.0,2468,0.040,0.306,0.266,7.2,0.862,0.5,0.50,STABLE,0.00,11.85,0.000,4.880,459,187,276,132,3,1.1,0.5,22.5,24.7,755.1,OFF,
236,0108,6/9/2016 8:06:25 PM ,2605,20.91,20.64,0.27,8.0,2031,0.041,0.260,0.219,7.2,0.779,0.4,0.50,STABLE,0.00,11.85,0.020,4.900,364,213,234,114,20,1.0,0.5,22.6,24.7,755.1,OFF,
237,0108,6/9/2016 8:26:25 PM ,4008,20.91,20.50,0.41,8.1,3214,0.040,0.387,0.347,7.3,0.802,0.6,0.50,STABLE,0.00,11.85,0.000,4.900,1709,1105,1062,586,376,1.0,0.5,23.2,24.7,754.9,OFF,
238,0108,6/9/2016 8:46:25 PM ,3195,20.91,20.58,0.33,8.1,2506,0.040,0.311,0.271,7.3,0.785,0.5,0.50,STABLE,0.00,11.85,0.020,4.920,1779,1105,1262,646,246,1.0,0.5,23.5,24.7,754.9,OFF,
239,0108,6/9/2016 9:06:25 PM ,1999,20.91,20.71,0.21,8.1,1532,0.040,0.205,0.165,7.3,0.766,0.3,0.50,STABLE,0.00,11.85,0.000,4.920,893,427,588,211,89,1.0,0.5,23.5,24.7,754.9,OFF,
240,0108,6/9/2016 9:26:25 PM ,3619,20.91,20.54,0.37,8.2,2764,0.040,0.338,0.298,7.4,0.764,0.6,0.50,STABLE,0.00,11.85,0.000,4.920,630,362,396,204,121,1.0,0.5,23.9,24.7,754.6,OFF,
241,0108,6/9/2016 9:46:25 PM ,2920,20.91,20.61,0.30,8.2,2218,0.040,0.279,0.240,7.4,0.760,0.4,0.50,STABLE,0.00,11.85,0.020,4.940,2272,1518,1346,736,901,1.0,0.5,24.0,24.7,754.6,OFF,
242,0108,6/9/2016 10:06:25 PM ,2596,20.91,20.65,0.27,8.2,1935,0.040,0.249,0.209,7.4,0.745,0.4,0.50,STABLE,0.00,11.85,0.000,4.940,632,348,573,239,122,1.1,0.5,24.6,24.7,754.4,OFF,
243,0108,6/9/2016 10:26:25 PM ,2343,20.91,20.67,0.24,8.3,1744,0.040,0.228,0.188,7.4,0.744,0.4,0.50,STABLE,0.00,11.85,0.000,4.940,1382,896,959,524,625,1.0,0.5,25.2,24.8,754.4,OFF,
244,0108,6/9/2016 10:46:25 PM ,2475,20.91,20.66,0.25,8.3,1837,0.040,0.238,0.198,7.4,0.742,0.4,0.50,STABLE,0.00,11.85,0.020,4.960,588,289,352,155,168,1.1,0.5,25.6,24.8,754.4,OFF,
245,0108,6/9/2016 11:06:25 PM ,3239,20.91,20.58,0.33,8.3,2466,0.040,0.306,0.266,7.5,0.761,0.5,0.50,STABLE,0.00,11.85,0.000,4.960,1750,1151,1176,586,667,1.1,0.5,25.8,24.8,754.1,OFF,
246,0108,6/9/2016 11:26:25 PM ,3343,20.91,20.57,0.34,8.3,2516,0.040,0.312,0.272,7.5,0.752,0.5,0.50,STABLE,0.00,11.85,0.000,4.960,1926,1028,1187,578,609,1.0,0.5,25.8,24.8,754.1,OFF,
247,0108,6/9/2016 11:46:25 PM ,3350,20.91,20.57,0.34,8.4,2529,0.040,0.313,0.273,7.5,0.755,0.5,0.50,STABLE,0.00,11.85,0.000,4.960,2549,1597,1912,1031,1265,1.1,0.5,25.8,24.8,754.1,OFF,
248,0108,6/10/2016 12:06:25 AM ,3339,20.91,20.57,0.34,8.4,2496,0.040,0.310,0.270,7.5,0.748,0.5,0.50,STABLE,0.00,11.85,0.020,4.980,1966,1144,1518,806,861,1.1,0.5,25.8,24.8,754.1,OFF,
249,0108,6/10/2016 12:26:25 AM ,3396,20.91,20.56,0.35,8.5,2511,0.040,0.311,0.271,7.6,0.739,0.5,0.50,STABLE,0.00,11.85,0.000,4.980,2447,1501,1721,955,1047,1.1,0.5,26.0,24.7,753.9,OFF,
250,0108,6/10/2016 12:46:25 AM ,3413,20.91,20.56,0.35,8.5,2512,0.040,0.311,0.271,7.6,0.736,0.5,0.50,STABLE,0.00,11.85,0.000,4.980,2503,1614,1801,1033,1196,1.0,0.5,26.2,24.7,753.9,OFF,
251,0108,6/10/2016 1:06:25 AM ,3450,20.91,20.56,0.35,8.5,2531,0.040,0.313,0.273,7.6,0.733,0.5,0.50,DYNAMIC,0.00,11.85,0.020,5.000,2538,1553,1572,859,1068,1.1,0.5,26.5,24.7,753.9,OFF,
252,0108,6/10/2016 1:26:25 AM ,3410,20.91,20.56,0.35,8.6,2505,0.040,0.310,0.271,7.7,0.735,0.5,0.50,STABLE,0.00,11.85,0.000,5.000,2162,1350,1347,698,548,1.0,0.5,26.4,24.7,753.9,OFF,
253,0108,6/10/2016 1:46:25 AM ,3639,20.91,20.54,0.37,8.6,2647,0.040,0.326,0.286,7.7,0.727,0.6,0.50,STABLE,0.00,11.85,0.000,5.000,2937,1848,1855,1040,935,1.1,0.5,26.2,24.7,753.6,OFF,
254,0108,6/10/2016 2:06:25 AM ,3367,20.91,20.57,0.34,8.6,2452,0.040,0.305,0.265,7.7,0.728,0.5,0.50,STABLE,0.00,11.85,0.000,5.000,2119,1380,1526,877,806,1.0,0.5,25.8,24.7,753.4,OFF,
255,0108,6/10/2016 2:26:25 AM ,3238,20.91,20.58,0.33,8.7,2381,0.040,0.297,0.257,7.7,0.735,0.5,0.50,STABLE,0.00,11.85,0.020,5.020,1883,1153,1461,865,803,1.0,0.5,25.9,24.7,753.4,OFF,
256,0108,6/10/2016 2:46:25 AM ,2979,20.91,20.60,0.30,8.7,2222,0.040,0.280,0.240,7.8,0.746,0.5,0.50,STABLE,0.00,11.85,0.000,5.020,1865,1179,1401,764,678,1.0,0.5,26.5,24.7,753.4,OFF,
257,0108,6/10/2016 3:06:25 AM ,3143,20.91,20.58,0.32,8.7,2319,0.040,0.291,0.250,7.8,0.738,0.5,0.50,STABLE,0.00,11.85,0.000,5.020,1511,847,1090,605,279,1.0,0.5,25.9,24.7,753.4,OFF,
258,0108,6/10/2016 3:26:25 AM ,2831,20.91,20.62,0.29,8.8,2092,0.040,0.266,0.226,7.8,0.739,0.4,0.50,STABLE,0.00,11.85,0.000,5.020,1381,765,1110,539,341,1.0,0.5,25.8,24.7,753.4,OFF,
259,0108,6/10/2016 3:46:25 AM ,2937,20.91,20.61,0.30,8.8,2152,0.040,0.272,0.232,7.8,0.733,0.4,0.50,STABLE,0.00,11.85,0.020,5.040,1547,883,1180,597,484,1.0,0.5,25.9,24.7,753.1,OFF,
260,0108,6/10/2016 4:06:25 AM ,1764,20.91,20.73,0.18,8.8,1255,0.040,0.176,0.135,7.8,0.712,0.3,0.50,STABLE,0.00,11.85,0.000,5.040,831,416,593,227,87,1.0,0.5,25.9,24.7,752.9,OFF,
261,0108,6/10/2016 4:26:25 AM ,3230,20.91,20.58,0.33,8.9,2368,0.040,0.296,0.256,7.9,0.733,0.5,0.50,STABLE,0.00,11.85,0.000,5.040,2377,1695,1370,736,655,1.0,0.5,25.8,24.7,752.9,OFF,
262,0108,6/10/2016 4:46:25 AM ,3042,20.91,20.60,0.31,8.9,2227,0.040,0.281,0.241,7.9,0.732,0.5,0.50,STABLE,0.00,11.85,0.020,5.060,1415,844,998,526,516,1.0,0.5,25.0,24.7,752.9,OFF,
263,0108,6/10/2016 5:06:25 AM ,2859,20.91,20.62,0.29,8.9,2081,0.040,0.265,0.225,7.9,0.728,0.4,0.50,STABLE,0.00,11.85,0.000,5.060,1134,645,831,422,206,1.1,0.5,24.0,24.7,752.9,OFF,
264,0108,6/10/2016 5:26:25 AM ,1708,20.91,20.73,0.17,8.9,1269,0.040,0.177,0.137,7.9,0.743,0.3,0.50,STABLE,0.00,11.85,0.000,5.060,618,345,460,185,115,1.0,0.5,23.0,24.7,752.9,OFF,
265,0108,6/10/2016 5:46:25 AM ,2725,20.90,20.63,0.28,9.0,1981,0.040,0.254,0.214,8.0,0.727,0.4,0.50,STABLE,0.00,11.85,0.080,5.140,1682,1056,1155,559,337,1.1,0.5,22.0,24.6,752.9,OFF,
266,0108,6/10/2016 6:06:25 AM ,3347,20.91,20.56,0.34,9.0,2453,0.040,0.305,0.265,8.0,0.733,0.5,0.50,STABLE,0.00,11.85,0.020,5.160,1506,1080,863,523,526,1.0,0.5,21.0,24.6,752.6,ON,
267,0108,6/10/2016 6:26:25 AM ,2436,20.90,20.66,0.25,9.0,1777,0.040,0.232,0.192,8.0,0.729,0.4,0.50,STABLE,0.00,11.85,0.000,5.160,871,371,861,399,137,1.0,0.5,20.6,24.6,752.6,ON,
268,0108,6/10/2016 6:46:25 AM ,1736,20.91,20.73,0.18,9.1,1246,0.040,0.174,0.134,8.0,0.717,0.3,0.50,STABLE,0.00,11.85,0.060,5.220,195,39,236,72,1,1.0,0.5,20.1,24.7,752.6,ON,
269,0108,6/10/2016 7:06:25 AM ,3098,20.91,20.59,0.32,9.1,2312,0.040,0.289,0.250,8.0,0.746,0.5,0.50,STABLE,0.00,11.85,0.000,5.220,77,23,52,25,0,1.0,0.5,19.9,24.7,752.6,ON,
270,0108,6/10/2016 7:26:25 AM ,3454,20.91,20.54,0.36,9.1,3055,0.040,0.370,0.330,8.1,0.885,0.5,0.50,DYNAMIC,0.38,12.23,0.100,5.320,1194,574,696,313,149,1.0,0.5,19.9,24.7,752.6,ON,
271,0108,6/10/2016 7:46:25 AM ,2879,20.91,20.60,0.31,9.2,2683,0.040,0.329,0.289,8.1,0.932,0.5,0.50,STABLE,0.36,12.59,0.260,5.580,839,367,506,209,165,1.0,0.5,19.9,24.8,752.6,ON,
272,0108,6/10/2016 8:06:25 AM ,2039,20.91,20.69,0.22,9.2,1904,0.040,0.245,0.205,8.1,0.934,0.3,0.50,STABLE,0.07,12.66,0.000,5.580,132,17,87,24,38,1.0,0.5,19.9,24.8,752.6,ON,
273,0108,6/10/2016 8:26:25 AM ,3443,20.91,20.54,0.37,9.2,3400,0.040,0.406,0.367,8.1,0.987,0.6,0.50,STABLE,0.00,12.66,0.020,5.600,613,413,444,204,184,1.0,0.5,19.6,24.8,752.6,ON,
274,0108,6/10/2016 8:46:25 AM ,3282,20.91,20.56,0.35,9.2,3218,0.039,0.387,0.347,8.2,0.980,0.5,0.50,STABLE,0.30,12.96,0.160,5.760,1115,516,797,330,185,1.0,0.5,19.6,24.8,752.6,ON,
275,0108,6/10/2016 9:06:25 AM ,3082,20.91,20.58,0.33,9.3,3018,0.040,0.365,0.326,8.2,0.979,0.5,0.50,DYNAMIC,0.44,13.40,0.060,5.820,1124,413,697,336,288,1.0,0.5,19.6,24.8,752.6,ON,
276,0108,6/10/2016 9:26:25 AM ,2052,20.91,20.69,0.22,9.3,2029,0.040,0.258,0.219,8.2,0.989,0.3,0.50,STABLE,0.11,13.51,0.100,5.920,550,165,377,123,59,1.0,0.5,19.5,24.8,752.6,ON,
277,0108,6/10/2016 9:46:25 AM ,2179,20.91,20.68,0.24,9.3,2188,0.039,0.275,0.236,8.3,1.004,0.4,0.50,STABLE,-0.01,13.50,0.000,5.920,12,5,41,22,0,1.0,0.5,18.0,24.8,752.6,ON,
278,0108,6/10/2016 10:06:25 AM ,2334,20.91,20.66,0.25,9.4,2270,0.039,0.284,0.245,8.3,0.972,0.4,0.50,STABLE,-0.01,13.49,0.020,5.940,56,2,17,2,0,1.0,0.5,18.0,24.8,752.6,ON,
279,0108,6/10/2016 10:26:25 AM ,2412,20.91,20.65,0.26,9.4,2320,0.039,0.290,0.250,8.3,0.962,0.4,0.50,STABLE,0.00,13.49,0.000,5.940,39,3,38,17,2,1.0,0.5,16.4,24.8,752.6,ON,
280,0108,6/10/2016 10:46:25 AM ,3350,20.91,20.55,0.36,9.4,3316,0.039,0.397,0.358,8.3,0.990,0.5,0.50,STABLE,0.26,13.75,0.000,5.940,1379,760,701,344,381,1.0,0.5,16.4,24.8,752.6,ON,
281,0108,6/10/2016 11:06:25 AM ,3182,20.91,20.57,0.34,9.4,3172,0.040,0.382,0.342,8.4,0.997,0.5,0.50,STABLE,0.25,14.00,0.160,6.100,1259,510,816,350,187,1.0,0.5,16.4,24.8,752.6,ON,
282,0108,6/10/2016 11:26:25 AM ,2353,20.91,20.66,0.25,9.5,2391,0.040,0.298,0.258,8.4,1.016,0.4,0.50,STABLE,-0.01,13.99,0.000,6.100,50,4,89,30,0,1.0,0.5,16.4,24.8,752.6,ON,
283,0108,6/10/2016 11:46:25 AM ,2079,20.91,20.69,0.22,9.5,2020,0.039,0.257,0.218,8.4,0.972,0.3,0.50,STABLE,0.00,13.99,0.000,6.100,19,6,9,0,0,1.0,0.5,16.4,24.8,752.6,ON,
284,0108,6/10/2016 12:06:25 PM ,2456,20.91,20.65,0.26,9.5,2435,0.040,0.302,0.263,8.5,0.991,0.4,0.50,STABLE,0.00,13.99,0.000,6.100,76,21,34,9,0,1.1,0.5,16.4,24.8,752.6,ON,
285,0108,6/10/2016 12:26:25 PM ,2326,20.91,20.66,0.25,9.6,2298,0.041,0.289,0.248,8.5,0.988,0.4,0.50,STABLE,-0.01,13.98,0.020,6.120,47,9,64,26,0,1.0,0.5,17.1,24.9,752.6,ON,
286,0108,6/10/2016 12:46:25 PM ,2253,20.91,20.67,0.24,9.6,2232,0.041,0.281,0.241,8.5,0.991,0.4,0.50,STABLE,0.00,13.98,0.000,6.120,35,1,36,18,0,1.0,0.5,16.7,25.0,752.6,ON,
287,0108,6/10/2016 1:06:25 PM ,3423,20.91,20.54,0.37,9.6,3446,0.040,0.412,0.372,8.5,1.006,0.6,0.50,STABLE,0.30,14.28,0.080,6.200,1471,703,995,467,380,1.1,0.5,17.6,25.0,752.6,ON,
288,0108,6/10/2016 1:26:25 PM ,3395,20.91,20.54,0.37,9.6,3488,0.040,0.416,0.376,8.6,1.027,0.6,0.50,STABLE,0.25,14.53,0.120,6.320,1057,356,796,273,195,1.0,0.5,17.9,25.0,752.6,ON,
289,0108,6/10/2016 1:46:25 PM ,2346,20.91,20.66,0.25,9.7,2326,0.040,0.291,0.251,8.6,0.991,0.4,0.50,STABLE,-0.01,14.52,0.000,6.320,106,17,56,12,0,1.0,0.5,17.9,25.0,752.6,ON,
290,0108,6/10/2016 2:06:25 PM ,2159,20.91,20.68,0.23,9.7,2185,0.041,0.276,0.236,8.6,1.012,0.4,0.50,STABLE,0.00,14.52,0.000,6.320,51,19,27,11,0,1.0,0.5,18.0,25.0,752.6,ON,
291,0108,6/10/2016 2:26:25 PM ,3291,20.91,20.56,0.36,9.7,3316,0.040,0.398,0.358,8.7,1.008,0.5,0.50,STABLE,0.22,14.74,0.040,6.360,1196,721,641,367,289,1.0,0.5,18.0,25.0,752.6,ON,
292,0108,6/10/2016 2:46:25 PM ,2568,20.91,20.64,0.28,9.8,2574,0.040,0.317,0.278,8.7,1.002,0.4,0.50,STABLE,0.11,14.85,0.060,6.420,623,212,543,216,38,1.0,0.5,19.4,25.0,752.6,ON,
293,0108,12:00:00 AM ,0,0.00,0.00,0.00,0.0,0,0.000,0.000,0.000,0.0,0.000,0.0,0.00,,0.00,0.00,0.000,0.000,0,0,0,0,0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,OFF,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
