Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:56 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0106
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G37
Subject Mass (G), 28.09 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
205,0106,6/9/2016 9:42:25 AM ,3203,20.92,20.63,0.30,6.2,3019,0.040,0.323,0.283,5.5,0.943,0.4,0.50,STABLE,0.34,10.13,0.120,2.860,891,484,525,266,46,1.0,0.5,17.3,24.8,757.9,ON,
206,0106,6/9/2016 10:02:25 AM ,2523,20.92,20.69,0.23,6.2,2410,0.040,0.266,0.226,5.5,0.955,0.4,0.50,STABLE,0.00,10.13,0.020,2.880,644,233,436,178,601,1.0,0.5,16.8,24.8,757.9,ON,
207,0106,6/9/2016 10:22:25 AM ,2288,20.92,20.71,0.21,6.2,2149,0.040,0.241,0.201,5.6,0.939,0.3,0.50,STABLE,0.00,10.13,0.000,2.880,17,4,21,11,0,1.0,0.5,17.0,24.8,757.9,ON,
208,0106,6/9/2016 10:42:25 AM ,2288,20.92,20.71,0.21,6.3,2067,0.040,0.234,0.194,5.6,0.903,0.3,0.50,STABLE,-0.01,10.12,0.000,2.880,99,13,5,1,0,1.0,0.5,16.8,24.8,757.9,ON,
209,0106,6/9/2016 11:02:25 AM ,2416,20.92,20.70,0.22,6.3,2181,0.040,0.244,0.204,5.6,0.903,0.3,0.50,STABLE,-0.01,10.11,0.020,2.900,123,35,56,27,0,1.0,0.5,16.6,24.8,757.9,ON,
210,0106,6/9/2016 11:22:25 AM ,3272,20.92,20.62,0.30,6.3,3144,0.040,0.334,0.295,5.6,0.961,0.5,0.50,DYNAMIC,0.19,10.30,0.060,2.960,962,494,513,262,434,1.0,0.4,17.3,25.0,757.7,ON,
211,0106,6/9/2016 11:42:25 AM ,2362,20.92,20.70,0.22,6.3,2356,0.039,0.260,0.221,5.7,0.997,0.3,0.50,STABLE,0.04,10.34,0.040,3.000,462,129,315,88,43,1.0,0.5,17.3,25.0,757.7,ON,
212,0106,6/9/2016 12:02:25 PM ,2402,20.92,20.70,0.22,6.4,2273,0.040,0.253,0.213,5.7,0.947,0.3,0.50,STABLE,0.00,10.34,0.000,3.000,33,15,28,11,0,1.0,0.5,17.7,25.0,757.7,ON,
213,0106,6/9/2016 12:22:25 PM ,2344,20.92,20.71,0.21,6.4,2102,0.041,0.238,0.197,5.7,0.897,0.3,0.50,STABLE,0.00,10.34,0.000,3.000,33,8,19,10,0,1.0,0.5,17.8,25.0,757.4,ON,
214,0106,6/9/2016 12:42:25 PM ,2351,20.92,20.70,0.22,6.4,2281,0.040,0.254,0.214,5.7,0.970,0.3,0.50,STABLE,0.20,10.54,0.040,3.040,405,198,219,97,24,1.0,0.5,17.2,25.0,757.4,ON,
215,0106,6/9/2016 1:02:25 PM ,2427,20.92,20.69,0.23,6.4,2395,0.040,0.264,0.224,5.7,0.987,0.3,0.50,STABLE,0.00,10.54,0.000,3.040,97,23,38,13,0,1.0,0.4,17.0,25.0,757.4,ON,
216,0106,6/9/2016 1:22:25 PM ,2203,20.92,20.72,0.20,6.5,2117,0.040,0.238,0.198,5.8,0.961,0.3,0.50,STABLE,0.01,10.55,0.000,3.040,74,13,42,17,0,1.0,0.5,17.1,25.0,757.2,ON,
217,0106,6/9/2016 1:42:25 PM ,3138,20.92,20.63,0.29,6.5,2873,0.040,0.309,0.269,5.8,0.916,0.4,0.50,STABLE,0.16,10.71,0.000,3.040,208,119,128,56,4,1.0,0.5,17.5,25.0,757.2,ON,
218,0106,6/9/2016 2:02:25 PM ,2449,20.92,20.69,0.23,6.5,2410,0.040,0.265,0.226,5.8,0.984,0.3,0.50,STABLE,0.02,10.73,0.020,3.060,606,125,402,126,35,1.0,0.5,17.4,25.0,757.2,ON,
219,0106,6/9/2016 2:22:25 PM ,2328,20.92,20.70,0.22,6.5,2191,0.040,0.245,0.205,5.8,0.941,0.3,0.50,STABLE,0.00,10.73,0.000,3.060,70,14,31,12,0,1.0,0.5,17.5,25.0,756.9,ON,
220,0106,6/9/2016 2:42:25 PM ,2999,20.92,20.64,0.28,6.6,2732,0.041,0.297,0.256,5.9,0.911,0.4,0.50,STABLE,0.03,10.76,0.000,3.060,114,31,56,19,0,1.0,0.5,17.7,25.0,756.9,ON,
221,0106,6/9/2016 3:02:25 PM ,3303,20.92,20.61,0.31,6.6,3288,0.040,0.348,0.308,5.9,0.995,0.5,0.50,STABLE,0.23,10.99,0.060,3.120,1060,398,521,153,106,1.0,0.5,17.9,25.0,756.9,ON,
222,0106,6/9/2016 3:22:25 PM ,2349,20.92,20.70,0.22,6.6,2281,0.040,0.254,0.214,5.9,0.971,0.3,0.50,STABLE,0.01,11.00,0.000,3.120,428,75,267,79,0,1.0,0.5,17.6,25.0,756.7,ON,
223,0106,6/9/2016 3:42:25 PM ,1985,20.92,20.74,0.18,6.6,1806,0.039,0.209,0.169,5.9,0.910,0.3,0.50,STABLE,-0.01,10.99,0.000,3.120,12,1,19,5,0,1.0,0.5,17.8,25.0,756.4,ON,
224,0106,6/9/2016 4:02:25 PM ,2462,20.92,20.69,0.23,6.6,2437,0.039,0.267,0.228,5.9,0.990,0.3,0.50,STABLE,0.20,11.19,0.060,3.180,487,223,262,131,37,1.0,0.5,17.2,25.0,756.4,ON,
225,0106,6/9/2016 4:22:25 PM ,2516,20.92,20.69,0.24,6.7,2510,0.039,0.274,0.235,6.0,0.998,0.4,0.50,STABLE,0.00,11.19,0.000,3.180,161,9,14,4,0,1.0,0.5,16.8,25.0,756.4,ON,
226,0106,6/9/2016 4:42:25 PM ,3077,20.92,20.63,0.29,6.7,3072,0.039,0.327,0.288,6.0,0.998,0.4,0.50,STABLE,0.22,11.41,0.080,3.260,690,380,371,166,178,1.0,0.5,16.4,25.0,756.2,ON,
227,0106,6/9/2016 5:02:25 PM ,2570,20.92,20.68,0.24,6.7,2607,0.040,0.284,0.244,6.0,1.014,0.4,0.50,STABLE,0.01,11.42,0.000,3.260,328,35,168,27,0,1.0,0.5,16.4,25.0,755.9,ON,
228,0106,6/9/2016 5:22:25 PM ,3314,20.92,20.61,0.31,6.8,3367,0.039,0.354,0.315,6.0,1.016,0.5,0.50,STABLE,0.09,11.51,0.040,3.300,601,246,407,165,279,1.0,0.5,16.4,25.0,755.9,ON,
229,0106,6/9/2016 5:42:25 PM ,3110,20.92,20.63,0.29,6.8,3217,0.039,0.340,0.301,6.1,1.034,0.4,0.50,STABLE,0.10,11.61,0.040,3.340,499,196,225,89,47,1.0,0.5,16.4,25.0,755.9,ON,
230,0106,6/9/2016 6:02:25 PM ,2840,20.92,20.65,0.27,6.8,2847,0.039,0.306,0.267,6.1,1.003,0.4,0.50,STABLE,0.00,11.61,0.000,3.340,597,169,384,154,196,1.0,0.5,16.1,25.0,755.6,OFF,
231,0106,6/9/2016 6:22:25 PM ,3909,20.92,20.55,0.37,6.8,3988,0.040,0.413,0.374,6.1,1.020,0.6,0.50,STABLE,0.17,11.78,0.020,3.360,1178,596,662,334,421,1.0,0.5,19.6,25.0,755.6,OFF,
232,0106,6/9/2016 6:42:25 PM ,3777,20.92,20.56,0.36,6.9,3863,0.040,0.402,0.362,6.2,1.023,0.5,0.50,STABLE,0.07,11.85,0.040,3.400,2102,1290,1278,740,829,1.0,0.5,21.2,24.9,755.6,OFF,
233,EVENT,6/9/2016 7:02:25 PM ,3647,20.91,20.57,0.34,6.9,3718,0.042,0.390,0.348,6.2,1.020,0.5,0.50,STABLE,0.00,11.85,0.000,3.400,1240,664,961,563,233,1.0,0.5,22.2,24.9,755.4,OFF,
234,0106,6/9/2016 7:22:25 PM ,2441,20.91,20.68,0.23,6.9,2419,0.040,0.266,0.227,6.2,0.991,0.3,0.50,STABLE,0.00,11.85,0.020,3.420,704,255,423,203,68,1.0,0.5,22.2,24.7,755.4,OFF,
235,0106,6/9/2016 7:42:25 PM ,2296,20.91,20.70,0.21,7.0,2126,0.040,0.239,0.199,6.3,0.926,0.3,0.50,STABLE,0.00,11.85,0.000,3.420,152,60,93,51,6,1.0,0.5,22.4,24.7,755.1,OFF,
236,0106,6/9/2016 8:02:25 PM ,3849,20.91,20.56,0.35,7.0,3295,0.041,0.349,0.309,6.3,0.856,0.5,0.50,STABLE,0.00,11.85,0.000,3.420,2154,1392,1346,830,715,1.0,0.5,22.6,24.7,755.1,OFF,
237,0106,6/9/2016 8:22:25 PM ,2488,20.91,20.69,0.22,7.0,2045,0.040,0.232,0.192,6.3,0.822,0.3,0.50,STABLE,0.00,11.85,0.000,3.420,1121,554,772,434,356,1.0,0.5,23.0,24.7,754.9,OFF,
238,0106,6/9/2016 8:42:25 PM ,2359,20.91,20.70,0.21,7.0,1835,0.040,0.212,0.172,6.3,0.778,0.3,0.50,STABLE,0.00,11.85,0.000,3.420,80,10,60,21,0,1.1,0.5,23.4,24.7,754.9,OFF,
239,0106,6/9/2016 9:02:25 PM ,4132,20.91,20.54,0.37,7.1,3245,0.040,0.344,0.304,6.4,0.785,0.6,0.50,STABLE,0.00,11.85,0.000,3.420,501,170,353,146,90,1.0,0.5,23.4,24.7,754.9,OFF,
240,0106,6/9/2016 9:22:25 PM ,3570,20.91,20.59,0.32,7.1,2734,0.040,0.296,0.256,6.4,0.766,0.5,0.50,STABLE,0.00,11.85,0.020,3.440,2482,1640,1762,1086,1224,1.0,0.5,23.9,24.7,754.6,OFF,
241,0106,6/9/2016 9:42:25 PM ,3161,20.91,20.63,0.28,7.1,2437,0.040,0.268,0.228,6.4,0.771,0.4,0.50,STABLE,0.00,11.85,0.000,3.440,889,377,659,330,185,1.0,0.5,23.9,24.7,754.6,OFF,
242,0106,6/9/2016 10:02:25 PM ,3741,20.91,20.58,0.33,7.2,2846,0.040,0.307,0.267,6.4,0.761,0.5,0.50,STABLE,0.00,11.85,0.000,3.440,833,419,682,421,276,1.0,0.5,24.4,24.7,754.4,OFF,
243,0106,6/9/2016 10:22:25 PM ,3062,20.91,20.64,0.27,7.2,2313,0.040,0.257,0.217,6.5,0.755,0.4,0.50,STABLE,0.00,11.85,0.000,3.440,1624,1011,1115,667,848,1.0,0.5,25.0,24.8,754.4,OFF,
244,0106,6/9/2016 10:42:25 PM ,2254,20.91,20.71,0.20,7.2,1656,0.040,0.195,0.155,6.5,0.735,0.3,0.50,STABLE,0.00,11.85,0.000,3.440,518,216,389,208,139,1.1,0.5,25.6,24.8,754.4,OFF,
245,0106,6/9/2016 11:02:25 PM ,2529,20.91,20.69,0.23,7.3,1920,0.040,0.220,0.180,6.5,0.759,0.3,0.50,STABLE,0.00,11.85,0.000,3.440,94,11,68,29,6,1.1,0.5,25.8,24.8,754.1,OFF,
246,0106,6/9/2016 11:22:25 PM ,3944,20.91,20.56,0.35,7.3,2961,0.040,0.318,0.278,6.5,0.751,0.5,0.50,STABLE,0.00,11.85,0.020,3.460,2131,1385,1562,933,1149,1.0,0.5,25.8,24.8,754.1,OFF,
247,0106,6/9/2016 11:42:25 PM ,3520,20.91,20.60,0.31,7.3,2629,0.040,0.286,0.247,6.5,0.747,0.5,0.50,STABLE,0.00,11.85,0.000,3.460,1971,1203,1545,971,1041,1.0,0.5,25.8,24.8,754.1,OFF,
248,0106,6/10/2016 12:02:25 AM ,3351,20.91,20.61,0.30,7.3,2487,0.040,0.273,0.233,6.6,0.742,0.4,0.50,STABLE,0.00,11.85,0.000,3.460,891,362,682,389,314,1.0,0.5,25.8,24.8,754.1,OFF,
249,0106,6/10/2016 12:22:25 AM ,2251,20.91,20.71,0.20,7.4,1650,0.040,0.195,0.155,6.6,0.733,0.3,0.50,STABLE,0.00,11.85,0.000,3.460,799,366,702,413,315,1.1,0.5,25.9,24.7,753.9,OFF,
250,0106,6/10/2016 12:42:25 AM ,1639,20.91,20.76,0.14,7.4,1181,0.040,0.151,0.111,6.6,0.721,0.2,0.50,STABLE,0.00,11.85,0.000,3.460,278,66,199,72,51,1.0,0.5,26.2,24.7,753.9,OFF,
251,0106,6/10/2016 1:02:25 AM ,4100,20.91,20.55,0.36,7.4,3015,0.040,0.323,0.283,6.6,0.735,0.5,0.50,STABLE,0.00,11.85,0.060,3.520,886,457,531,310,290,1.0,0.5,26.3,24.7,753.9,OFF,
252,0106,6/10/2016 1:22:25 AM ,3523,20.91,20.60,0.31,7.5,2608,0.040,0.284,0.245,6.6,0.740,0.5,0.50,STABLE,0.00,11.85,0.000,3.520,1423,794,1202,744,747,1.0,0.5,26.4,24.7,753.9,OFF,
253,0106,6/10/2016 1:42:25 AM ,2551,20.91,20.68,0.23,7.5,1883,0.040,0.216,0.177,6.7,0.738,0.3,0.50,STABLE,0.00,11.85,0.000,3.520,784,211,614,310,141,1.1,0.5,26.3,24.7,753.9,OFF,
254,0106,6/10/2016 2:02:25 AM ,1985,20.91,20.73,0.17,7.5,1403,0.040,0.171,0.132,6.7,0.707,0.3,0.50,STABLE,0.00,11.85,0.000,3.520,57,0,20,6,0,1.0,0.5,25.9,24.7,753.6,OFF,
255,0106,6/10/2016 2:22:25 AM ,2245,20.91,20.71,0.20,7.5,1614,0.040,0.191,0.151,6.7,0.719,0.3,0.50,STABLE,0.00,11.85,0.000,3.520,37,0,15,0,0,1.0,0.5,25.8,24.7,753.4,OFF,
256,0106,6/10/2016 2:42:25 AM ,3858,20.91,20.56,0.34,7.6,2922,0.040,0.314,0.274,6.7,0.757,0.5,0.50,STABLE,0.00,11.85,0.000,3.520,385,122,253,84,42,1.1,0.5,26.3,24.7,753.4,OFF,
257,0106,6/10/2016 3:02:25 AM ,3332,20.91,20.61,0.29,7.6,2441,0.040,0.269,0.229,6.7,0.733,0.4,0.50,STABLE,0.00,11.85,0.060,3.580,1239,713,1053,610,485,1.0,0.5,25.9,24.7,753.4,OFF,
258,0106,6/10/2016 3:22:25 AM ,1583,20.91,20.77,0.14,7.6,1135,0.040,0.146,0.106,6.8,0.717,0.2,0.50,STABLE,0.00,11.85,0.000,3.580,466,119,277,119,35,1.1,0.5,25.8,24.7,753.4,OFF,
259,0106,6/10/2016 3:42:25 AM ,2420,20.91,20.69,0.21,7.6,1740,0.040,0.203,0.163,6.8,0.719,0.3,0.50,STABLE,0.00,11.85,0.000,3.580,25,0,26,1,0,1.0,0.5,25.8,24.7,753.1,OFF,
260,0106,6/10/2016 4:02:25 AM ,3271,20.91,20.61,0.29,7.7,2438,0.040,0.269,0.229,6.8,0.745,0.4,0.50,STABLE,0.00,11.85,0.000,3.580,451,155,394,190,86,1.0,0.5,25.9,24.7,753.1,OFF,
261,0106,6/10/2016 4:22:25 AM ,2787,20.91,20.66,0.25,7.7,2056,0.040,0.233,0.193,6.8,0.738,0.4,0.50,STABLE,0.00,11.85,0.000,3.580,1082,579,780,450,217,1.0,0.5,25.8,24.7,752.9,OFF,
262,0106,6/10/2016 4:42:25 AM ,2030,20.91,20.73,0.18,7.7,1463,0.040,0.177,0.137,6.8,0.721,0.3,0.50,STABLE,0.00,11.85,0.000,3.580,402,96,360,155,47,1.0,0.5,25.2,24.7,752.9,OFF,
263,0106,6/10/2016 5:02:25 AM ,2255,20.91,20.71,0.20,7.7,1607,0.040,0.191,0.151,6.8,0.713,0.3,0.50,STABLE,0.00,11.85,0.000,3.580,19,1,17,0,0,1.1,0.5,24.0,24.7,752.9,OFF,
264,0106,6/10/2016 5:22:25 AM ,2129,20.91,20.72,0.19,7.7,1566,0.040,0.187,0.147,6.9,0.736,0.3,0.50,STABLE,0.00,11.85,0.000,3.580,78,6,33,10,0,1.0,0.5,23.4,24.7,752.9,OFF,
265,0106,6/10/2016 5:42:25 AM ,2744,20.90,20.66,0.24,7.8,2067,0.040,0.234,0.194,6.9,0.753,0.4,0.50,STABLE,0.00,11.85,0.000,3.580,145,54,119,54,7,1.0,0.5,22.2,24.6,752.9,OFF,
266,0106,6/10/2016 6:02:25 AM ,3715,20.91,20.58,0.33,7.8,2733,0.040,0.296,0.256,6.9,0.736,0.5,0.50,STABLE,0.00,11.85,0.080,3.660,1261,763,931,564,370,1.0,0.5,21.1,24.6,752.6,ON,
267,0106,6/10/2016 6:22:25 AM ,2310,20.90,20.70,0.21,7.8,1764,0.040,0.206,0.165,6.9,0.763,0.3,0.50,STABLE,0.00,11.85,0.000,3.660,760,336,654,383,145,1.0,0.5,20.8,24.6,752.6,ON,
268,0106,6/10/2016 6:42:25 AM ,1643,20.91,20.76,0.14,7.8,1168,0.040,0.149,0.109,6.9,0.711,0.2,0.50,STABLE,0.00,11.85,0.000,3.660,59,3,26,4,0,1.0,0.5,20.1,24.7,752.6,ON,
269,0106,6/10/2016 7:02:25 AM ,1904,20.91,20.74,0.17,7.9,1370,0.040,0.168,0.128,6.9,0.719,0.3,0.50,STABLE,0.00,11.85,0.000,3.660,18,9,18,11,0,1.0,0.5,19.9,24.7,752.6,ON,
270,0106,6/10/2016 7:22:25 AM ,3789,20.91,20.56,0.35,7.9,3329,0.040,0.352,0.312,7.0,0.879,0.5,0.50,DYNAMIC,0.33,12.18,0.140,3.800,1033,587,519,292,113,1.0,0.5,19.9,24.7,752.6,ON,
271,0106,6/10/2016 7:42:25 AM ,3298,20.91,20.60,0.31,7.9,3188,0.040,0.338,0.299,7.0,0.967,0.5,0.50,STABLE,0.42,12.60,0.180,3.980,1206,713,554,284,129,1.0,0.5,19.8,24.8,752.6,ON,
272,0106,6/10/2016 8:02:25 AM ,3054,20.91,20.62,0.29,8.0,3136,0.040,0.333,0.294,7.0,1.027,0.4,0.50,STABLE,0.12,12.72,0.140,4.120,1019,437,469,193,118,1.0,0.5,20.0,24.8,752.6,ON,
273,0106,6/10/2016 8:22:25 AM ,3071,20.91,20.62,0.29,8.0,3072,0.040,0.327,0.288,7.1,1.000,0.4,0.50,STABLE,0.27,12.99,0.060,4.180,1328,728,787,371,523,1.0,0.5,19.6,24.8,752.6,ON,
274,0106,6/10/2016 8:42:25 AM ,2198,20.91,20.70,0.21,8.0,2214,0.039,0.247,0.207,7.1,1.007,0.3,0.50,STABLE,-0.01,12.98,0.000,4.180,330,51,181,31,0,1.0,0.5,19.6,24.8,752.6,ON,
275,0106,6/10/2016 9:02:25 AM ,2358,20.91,20.69,0.22,8.0,2366,0.040,0.261,0.222,7.1,1.004,0.3,0.50,STABLE,0.00,12.98,0.000,4.180,42,13,21,11,0,1.0,0.5,19.6,24.8,752.6,ON,
276,0106,6/10/2016 9:22:25 AM ,3316,20.91,20.60,0.31,8.1,3310,0.040,0.350,0.310,7.1,0.998,0.5,0.50,DYNAMIC,0.23,13.21,0.000,4.180,421,230,249,110,3,1.0,0.5,19.5,24.8,752.6,ON,
277,0106,6/10/2016 9:42:25 AM ,2069,20.91,20.72,0.19,8.1,2101,0.039,0.236,0.197,7.2,1.015,0.3,0.50,STABLE,0.01,13.22,0.080,4.260,507,182,277,136,21,1.0,0.5,18.0,24.8,752.6,ON,
278,0106,6/10/2016 10:02:25 AM ,2302,20.91,20.69,0.22,8.1,2362,0.039,0.261,0.221,7.2,1.026,0.3,0.50,STABLE,-0.01,13.21,0.000,4.260,59,11,34,12,0,1.0,0.5,18.0,24.8,752.6,ON,
279,0106,6/10/2016 10:22:25 AM ,2255,20.91,20.70,0.21,8.1,2307,0.039,0.255,0.216,7.2,1.023,0.3,0.50,STABLE,0.00,13.21,0.000,4.260,90,12,26,7,0,1.0,0.5,16.5,24.8,752.6,ON,
280,0106,6/10/2016 10:42:25 AM ,3272,20.91,20.60,0.31,8.1,3306,0.039,0.349,0.310,7.2,1.010,0.5,0.50,DYNAMIC,0.61,13.82,0.080,4.340,990,530,581,190,55,1.0,0.5,16.4,24.8,752.6,ON,
281,0106,6/10/2016 11:02:25 AM ,3082,20.91,20.62,0.29,8.2,3176,0.040,0.337,0.297,7.3,1.030,0.4,0.50,STABLE,0.28,14.10,0.100,4.440,1179,676,721,374,361,1.0,0.5,16.4,24.8,752.6,ON,
282,0106,6/10/2016 11:22:25 AM ,2363,20.91,20.69,0.22,8.2,2423,0.040,0.267,0.227,7.3,1.025,0.3,0.50,STABLE,0.00,14.10,0.000,4.440,321,52,218,79,6,1.0,0.5,16.4,24.8,752.6,ON,
283,0106,6/10/2016 11:42:25 AM ,2201,20.91,20.70,0.21,8.2,2256,0.039,0.251,0.211,7.3,1.025,0.3,0.50,STABLE,-0.01,14.09,0.000,4.440,24,4,24,14,0,1.0,0.5,16.4,24.8,752.6,ON,
284,0106,6/10/2016 12:02:25 PM ,2418,20.91,20.68,0.23,8.2,2449,0.040,0.269,0.229,7.3,1.013,0.3,0.50,STABLE,0.00,14.09,0.000,4.440,39,11,26,15,0,1.0,0.5,16.4,24.8,752.6,ON,
285,0106,6/10/2016 12:22:25 PM ,2199,20.91,20.70,0.21,8.3,2197,0.041,0.247,0.206,7.3,0.999,0.3,0.50,STABLE,0.00,14.09,0.020,4.460,75,24,57,24,0,1.1,0.5,17.0,24.9,752.6,ON,
286,0106,6/10/2016 12:42:25 PM ,3231,20.91,20.61,0.30,8.3,3308,0.041,0.351,0.310,7.4,1.024,0.5,0.50,STABLE,0.46,14.55,0.060,4.520,797,445,478,202,65,1.0,0.5,16.4,25.0,752.6,ON,
287,0106,6/10/2016 1:02:25 PM ,2979,20.91,20.63,0.28,8.3,3057,0.040,0.326,0.286,7.4,1.026,0.4,0.50,STABLE,0.13,14.68,0.020,4.540,1111,307,369,128,49,1.0,0.5,17.3,25.0,752.6,ON,
288,0106,6/10/2016 1:22:25 PM ,2573,20.91,20.67,0.24,8.3,2697,0.040,0.292,0.253,7.4,1.048,0.4,0.50,STABLE,0.00,14.68,0.000,4.540,92,14,48,16,0,1.0,0.5,18.0,25.0,752.6,ON,
289,0106,6/10/2016 1:42:25 PM ,2267,20.91,20.70,0.21,8.4,2329,0.040,0.258,0.218,7.4,1.027,0.3,0.50,STABLE,0.00,14.68,0.000,4.540,99,21,45,14,0,1.0,0.5,18.0,25.0,752.6,ON,
290,0106,6/10/2016 2:02:25 PM ,2143,20.91,20.71,0.20,8.4,2199,0.041,0.247,0.206,7.5,1.026,0.3,0.50,STABLE,-0.01,14.67,0.000,4.540,60,10,11,4,0,1.0,0.5,18.0,25.0,752.6,ON,
291,0106,6/10/2016 2:22:25 PM ,3254,20.91,20.61,0.31,8.4,3336,0.040,0.352,0.312,7.5,1.025,0.5,0.50,DYNAMIC,0.35,15.02,0.080,4.620,475,174,216,89,18,1.0,0.5,17.9,25.0,752.6,ON,
292,0106,6/10/2016 2:42:25 PM ,2263,20.91,20.70,0.21,8.4,2322,0.040,0.257,0.218,7.5,1.026,0.3,0.50,STABLE,0.16,15.18,0.020,4.640,599,282,326,151,160,1.0,0.5,19.2,25.0,752.6,ON,
293,0106,6/10/2016 3:02:25 PM ,3382,20.91,20.59,0.32,8.5,3554,0.040,0.372,0.333,7.6,1.051,0.5,0.50,STABLE,0.00,15.18,0.000,4.640,460,57,279,65,0,1.0,0.5,19.8,25.0,752.6,ON,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
