Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:44 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0104
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G29
Subject Mass (G), 30.32 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
206,0104,6/9/2016 9:56:25 AM ,2439,20.92,20.68,0.24,6.6,2319,0.040,0.275,0.235,6.3,0.951,0.4,0.50,DYNAMIC,-0.02,12.15,0.020,4.300,188,60,41,9,3,1.0,0.5,17.2,24.8,757.9,ON,
207,0104,6/9/2016 10:16:25 AM ,2467,20.92,20.67,0.25,6.6,2558,0.040,0.298,0.259,6.4,1.037,0.4,0.50,STABLE,0.20,12.35,0.000,4.300,394,155,193,92,177,1.0,0.5,17.0,24.8,757.9,ON,
208,0104,6/9/2016 10:36:25 AM ,3179,20.92,20.60,0.33,6.6,3371,0.040,0.381,0.341,6.4,1.060,0.5,0.50,STABLE,0.11,12.46,0.040,4.340,446,256,200,97,175,1.0,0.5,16.7,24.8,757.9,ON,
209,0104,6/9/2016 10:56:25 AM ,2690,20.92,20.65,0.27,6.7,2788,0.040,0.322,0.282,6.4,1.036,0.4,0.50,STABLE,0.00,12.46,0.040,4.380,370,170,240,71,147,1.0,0.5,16.5,24.8,757.9,ON,
210,0104,6/9/2016 11:16:25 AM ,2536,20.92,20.66,0.26,6.7,2688,0.040,0.311,0.272,6.5,1.060,0.4,0.50,STABLE,0.18,12.64,0.040,4.420,381,116,146,75,54,1.0,0.5,17.2,24.9,757.7,ON,
211,0104,6/9/2016 11:36:25 AM ,2672,20.92,20.65,0.27,6.7,2783,0.039,0.321,0.281,6.5,1.041,0.4,0.50,STABLE,0.00,12.64,0.000,4.420,89,7,6,2,0,1.0,0.5,17.6,25.0,757.7,ON,
212,0104,6/9/2016 11:56:25 AM ,2472,20.92,20.67,0.25,6.8,2566,0.039,0.299,0.259,6.5,1.038,0.4,0.50,STABLE,0.09,12.73,0.000,4.420,432,90,195,44,32,1.0,0.5,17.5,25.0,757.7,ON,
213,0104,6/9/2016 12:16:25 PM ,2752,20.92,20.64,0.28,6.8,2781,0.041,0.322,0.281,6.5,1.011,0.4,0.50,DYNAMIC,0.01,12.74,0.020,4.440,56,8,4,1,0,1.0,0.5,17.7,25.0,757.4,ON,
214,0104,6/9/2016 12:36:25 PM ,3264,20.92,20.59,0.33,6.8,3389,0.040,0.383,0.343,6.6,1.038,0.5,0.50,STABLE,0.09,12.83,0.020,4.460,1318,669,548,227,493,1.0,0.5,17.6,25.0,757.4,ON,
215,0104,6/9/2016 12:56:25 PM ,2808,20.92,20.63,0.28,6.8,2857,0.040,0.329,0.289,6.6,1.018,0.4,0.50,STABLE,0.06,12.89,0.000,4.460,147,52,80,39,3,1.0,0.5,17.6,25.0,757.4,ON,
216,0104,6/9/2016 1:16:25 PM ,2683,20.92,20.65,0.27,6.9,2768,0.040,0.320,0.280,6.6,1.032,0.4,0.50,STABLE,0.05,12.94,0.020,4.480,168,46,65,8,2,1.0,0.5,16.8,25.0,757.2,ON,
217,0104,6/9/2016 1:36:25 PM ,3324,20.92,20.58,0.34,6.9,3473,0.040,0.391,0.351,6.7,1.045,0.5,0.50,STABLE,0.06,13.00,0.040,4.520,580,335,321,152,281,1.0,0.5,17.3,25.0,757.2,ON,
218,0104,6/9/2016 1:56:25 PM ,2467,20.92,20.67,0.25,6.9,2458,0.040,0.288,0.249,6.7,0.997,0.4,0.50,STABLE,0.02,13.02,0.000,4.520,463,85,104,16,2,1.0,0.5,17.4,25.0,757.2,ON,
219,0104,6/9/2016 2:16:25 PM ,2552,20.92,20.66,0.26,7.0,2528,0.040,0.296,0.256,6.7,0.990,0.4,0.50,STABLE,0.00,13.02,0.000,4.520,1004,652,392,197,210,1.0,0.5,17.6,25.0,757.2,ON,
220,0104,6/9/2016 2:36:25 PM ,2430,20.92,20.68,0.24,7.0,2349,0.041,0.278,0.238,6.7,0.967,0.4,0.50,STABLE,0.04,13.06,0.000,4.520,766,525,382,217,287,1.0,0.5,17.8,25.0,756.9,ON,
221,0104,6/9/2016 2:56:25 PM ,2734,20.92,20.65,0.27,7.0,2646,0.040,0.307,0.267,6.8,0.968,0.4,0.50,STABLE,0.10,13.16,0.000,4.520,119,27,61,10,0,1.0,0.5,17.8,25.0,756.9,ON,
222,0104,6/9/2016 3:16:25 PM ,2657,20.92,20.65,0.27,7.0,2675,0.039,0.310,0.270,6.8,1.007,0.4,0.50,STABLE,0.06,13.22,0.040,4.560,498,117,289,46,63,1.0,0.5,17.7,25.0,756.7,ON,
223,0104,6/9/2016 3:36:25 PM ,2748,20.92,20.64,0.28,7.1,2694,0.040,0.312,0.272,6.8,0.980,0.4,0.50,STABLE,0.01,13.23,0.000,4.560,56,3,15,1,0,1.0,0.5,17.6,25.0,756.4,ON,
224,0104,6/9/2016 3:56:25 PM ,3190,20.92,20.60,0.32,7.1,3130,0.039,0.356,0.316,6.9,0.981,0.5,0.50,STABLE,0.14,13.37,0.040,4.600,550,353,304,157,168,1.0,0.5,17.6,25.0,756.4,ON,
225,0104,6/9/2016 4:16:25 PM ,2547,20.92,20.66,0.26,7.1,2587,0.039,0.301,0.261,6.9,1.015,0.4,0.50,STABLE,0.03,13.40,0.000,4.600,242,51,76,7,0,1.1,0.5,17.3,25.0,756.4,ON,
226,0104,6/9/2016 4:36:25 PM ,3007,20.92,20.62,0.30,7.1,3020,0.039,0.345,0.305,6.9,1.004,0.5,0.50,STABLE,0.08,13.48,0.020,4.620,295,121,121,42,107,1.0,0.5,16.5,25.0,756.2,ON,
227,0104,6/9/2016 4:56:25 PM ,2521,20.92,20.66,0.25,7.2,2523,0.040,0.295,0.255,6.9,1.001,0.4,0.50,STABLE,-0.01,13.47,0.020,4.640,379,51,136,28,0,1.0,0.5,16.4,25.0,755.9,ON,
228,0104,6/9/2016 5:16:25 PM ,2608,20.92,20.66,0.26,7.2,2563,0.039,0.298,0.259,7.0,0.983,0.4,0.50,STABLE,0.08,13.55,0.020,4.660,251,116,130,65,26,1.0,0.5,16.4,25.0,755.9,ON,
229,0104,6/9/2016 5:36:25 PM ,2716,20.92,20.64,0.27,7.2,2691,0.039,0.311,0.272,7.0,0.991,0.4,0.50,STABLE,0.05,13.60,0.000,4.660,83,35,31,10,0,1.0,0.5,16.4,25.0,755.9,ON,
230,0104,6/9/2016 5:56:25 PM ,2706,20.92,20.64,0.28,7.3,2785,0.039,0.320,0.282,7.0,1.029,0.4,0.50,STABLE,0.08,13.68,0.000,4.660,165,87,66,26,6,1.0,0.5,16.4,25.0,755.6,ON,
231,0104,6/9/2016 6:16:25 PM ,3964,20.92,20.52,0.40,7.3,3905,0.039,0.434,0.395,7.0,0.985,0.6,0.50,STABLE,0.03,13.71,0.000,4.660,1096,459,495,215,222,1.0,0.5,17.6,25.0,755.6,OFF,
232,0104,6/9/2016 6:36:25 PM ,3606,20.92,20.55,0.36,7.3,3572,0.040,0.401,0.361,7.1,0.991,0.6,0.50,STABLE,0.12,13.83,0.000,4.660,1224,593,739,346,486,1.0,0.5,21.1,25.0,755.6,OFF,
233,EVENT,6/9/2016 6:56:25 PM ,3630,20.91,20.55,0.37,7.4,3577,0.040,0.402,0.362,7.1,0.985,0.6,0.50,STABLE,0.08,13.91,0.020,4.680,1036,498,551,226,265,1.0,0.5,22.0,24.9,755.4,OFF,
234,0104,6/9/2016 7:16:25 PM ,2818,20.91,20.63,0.28,7.4,2732,0.041,0.317,0.276,7.2,0.969,0.4,0.50,STABLE,0.00,13.91,0.000,4.680,1196,677,584,312,423,1.0,0.5,22.2,24.7,755.4,OFF,
235,0104,6/9/2016 7:36:25 PM ,2993,20.91,20.62,0.29,7.4,2537,0.040,0.297,0.257,7.2,0.848,0.4,0.50,STABLE,0.00,13.91,0.000,4.680,677,328,480,207,80,1.0,0.5,22.3,24.7,755.1,OFF,
236,0104,6/9/2016 7:56:25 PM ,3737,20.91,20.55,0.36,7.5,3032,0.040,0.347,0.307,7.2,0.811,0.5,0.50,STABLE,0.00,13.91,0.000,4.680,945,612,577,337,496,1.0,0.5,22.5,24.7,755.1,OFF,
237,0104,6/9/2016 8:16:25 PM ,2810,20.91,20.64,0.27,7.5,2235,0.040,0.266,0.226,7.2,0.795,0.4,0.50,STABLE,0.00,13.91,0.000,4.680,531,256,327,118,121,1.0,0.5,22.9,24.7,754.9,OFF,
238,0104,6/9/2016 8:36:25 PM ,3831,20.91,20.54,0.37,7.5,2965,0.041,0.341,0.300,7.3,0.774,0.6,0.50,STABLE,0.00,13.91,0.000,4.680,514,214,312,101,159,1.1,0.5,23.3,24.7,754.9,OFF,
239,0104,6/9/2016 8:56:25 PM ,2785,20.91,20.64,0.27,7.6,2127,0.040,0.255,0.215,7.3,0.764,0.4,0.50,STABLE,0.00,13.91,0.000,4.680,1098,586,468,266,537,1.1,0.5,23.4,24.7,754.9,OFF,
240,0104,6/9/2016 9:16:25 PM ,2804,20.91,20.64,0.27,7.6,2112,0.040,0.254,0.214,7.3,0.753,0.4,0.50,STABLE,0.00,13.91,0.020,4.700,854,459,366,192,339,1.0,0.5,23.6,24.7,754.6,OFF,
241,0104,6/9/2016 9:36:25 PM ,2695,20.91,20.65,0.26,7.6,2021,0.040,0.245,0.204,7.3,0.750,0.4,0.50,STABLE,0.00,13.91,0.000,4.700,409,213,232,105,162,1.0,0.5,23.9,24.7,754.6,OFF,
242,0104,6/9/2016 9:56:25 PM ,3726,20.91,20.56,0.36,7.6,2792,0.040,0.323,0.283,7.4,0.749,0.5,0.50,STABLE,0.00,13.91,0.000,4.700,1651,954,866,477,998,1.0,0.5,24.2,24.7,754.6,OFF,
243,0104,6/9/2016 10:16:25 PM ,3360,20.91,20.59,0.32,7.7,2500,0.040,0.293,0.253,7.4,0.744,0.5,0.50,STABLE,0.00,13.91,0.000,4.700,828,406,402,171,282,1.0,0.5,24.7,24.8,754.4,OFF,
244,0104,6/9/2016 10:36:25 PM ,2643,20.91,20.66,0.25,7.7,1923,0.040,0.234,0.195,7.4,0.727,0.4,0.50,STABLE,0.00,13.91,0.000,4.700,40,9,13,3,0,1.1,0.5,25.5,24.8,754.4,OFF,
245,0104,6/9/2016 10:56:25 PM ,3757,20.91,20.55,0.36,7.7,2878,0.040,0.331,0.291,7.4,0.766,0.5,0.50,STABLE,0.00,13.91,0.000,4.700,486,175,194,89,101,1.1,0.5,25.7,24.8,754.1,OFF,
246,0104,6/9/2016 11:16:25 PM ,3960,20.91,20.53,0.38,7.8,2944,0.040,0.338,0.298,7.5,0.743,0.6,0.50,STABLE,0.00,13.91,0.020,4.720,1621,1035,948,555,1362,1.1,0.5,25.8,24.8,754.1,OFF,
247,0104,6/9/2016 11:36:25 PM ,2688,20.91,20.66,0.26,7.8,1934,0.040,0.236,0.196,7.5,0.720,0.4,0.50,STABLE,0.00,13.91,0.000,4.720,865,450,374,136,398,1.0,0.5,25.8,24.8,754.1,OFF,
248,0104,6/9/2016 11:56:25 PM ,2295,20.91,20.69,0.22,7.8,1669,0.040,0.209,0.169,7.5,0.727,0.3,0.50,STABLE,0.00,13.91,0.000,4.720,18,6,2,0,0,1.0,0.5,25.8,24.8,754.1,OFF,
249,0104,6/10/2016 12:16:25 AM ,3957,20.91,20.53,0.38,7.9,2899,0.040,0.334,0.293,7.5,0.733,0.6,0.50,STABLE,0.00,13.91,0.060,4.780,1680,1067,870,428,1316,1.0,0.5,25.9,24.7,753.9,OFF,
250,0104,6/10/2016 12:36:25 AM ,2238,20.91,20.70,0.21,7.9,1615,0.040,0.204,0.163,7.5,0.722,0.3,0.50,STABLE,0.00,13.91,0.000,4.780,448,141,281,97,61,1.0,0.5,26.2,24.7,753.9,OFF,
251,0104,6/10/2016 12:56:25 AM ,3609,20.91,20.56,0.34,7.9,2640,0.040,0.307,0.267,7.6,0.731,0.5,0.50,STABLE,0.00,13.91,0.060,4.840,1349,902,634,301,1186,1.0,0.5,26.3,24.7,753.9,OFF,
252,0104,6/10/2016 1:16:25 AM ,1951,20.91,20.72,0.19,8.0,1412,0.040,0.183,0.143,7.6,0.724,0.3,0.50,STABLE,0.00,13.91,0.000,4.840,525,158,294,87,211,1.0,0.5,26.5,24.7,753.9,OFF,
253,0104,6/10/2016 1:36:25 AM ,2784,20.91,20.64,0.27,8.0,1999,0.040,0.242,0.202,7.6,0.718,0.4,0.50,STABLE,0.00,13.91,0.000,4.840,99,34,5,3,0,1.1,0.5,26.4,24.7,753.9,OFF,
254,0104,6/10/2016 1:56:25 AM ,2457,20.91,20.67,0.23,8.0,1778,0.040,0.220,0.180,7.6,0.723,0.4,0.50,STABLE,0.00,13.91,0.000,4.840,58,3,4,0,0,1.0,0.5,26.0,24.7,753.6,OFF,
255,0104,6/10/2016 2:16:25 AM ,4174,20.91,20.51,0.40,8.0,3059,0.040,0.349,0.310,7.6,0.733,0.6,0.50,STABLE,0.00,13.91,0.040,4.880,871,567,516,269,614,1.0,0.5,25.8,24.7,753.4,OFF,
256,0104,6/10/2016 2:36:25 AM ,3316,20.91,20.59,0.32,8.1,2405,0.040,0.283,0.243,7.7,0.725,0.5,0.50,STABLE,0.00,13.91,0.020,4.900,1138,581,680,283,670,1.0,0.5,26.2,24.7,753.4,OFF,
257,0104,6/10/2016 2:56:25 AM ,1707,20.91,20.75,0.16,8.1,1207,0.040,0.162,0.122,7.7,0.707,0.2,0.50,STABLE,0.00,13.91,0.040,4.940,408,101,137,32,54,1.1,0.5,26.3,24.7,753.4,OFF,
258,0104,6/10/2016 3:16:25 AM ,2331,20.91,20.69,0.22,8.1,1658,0.040,0.208,0.168,7.7,0.711,0.3,0.50,STABLE,0.00,13.91,0.020,4.960,66,14,11,0,0,1.1,0.5,25.9,24.7,753.4,OFF,
259,0104,6/10/2016 3:36:25 AM ,2624,20.91,20.66,0.25,8.2,1891,0.040,0.231,0.191,7.7,0.721,0.4,0.50,STABLE,0.00,13.91,0.000,4.960,66,11,26,17,0,1.1,0.5,25.8,24.7,753.1,OFF,
260,0104,6/10/2016 3:56:25 AM ,3948,20.91,20.53,0.38,8.2,2958,0.040,0.339,0.299,7.8,0.749,0.6,0.50,STABLE,0.00,13.91,0.000,4.960,697,411,352,196,385,1.1,0.5,25.9,24.7,753.1,OFF,
261,0104,6/10/2016 4:16:25 AM ,2737,20.91,20.65,0.26,8.2,1972,0.040,0.240,0.200,7.8,0.720,0.4,0.50,STABLE,0.00,13.91,0.000,4.960,1157,642,650,318,679,1.1,0.5,26.1,24.7,752.9,OFF,
262,0104,6/10/2016 4:36:25 AM ,1608,20.91,20.75,0.15,8.2,1161,0.040,0.158,0.118,7.8,0.722,0.2,0.50,STABLE,0.00,13.91,0.000,4.960,234,82,153,39,54,1.0,0.5,25.7,24.7,752.9,OFF,
263,0104,6/10/2016 4:56:25 AM ,2256,20.91,20.69,0.21,8.3,1608,0.040,0.203,0.163,7.8,0.713,0.3,0.50,STABLE,0.00,13.91,0.000,4.960,141,42,1,0,0,1.0,0.5,24.0,24.7,752.9,OFF,
264,0104,6/10/2016 5:16:25 AM ,3578,20.91,20.56,0.34,8.3,2596,0.040,0.303,0.263,7.8,0.726,0.5,0.50,STABLE,0.00,13.91,0.020,4.980,1050,573,525,231,430,1.0,0.5,23.7,24.7,752.9,OFF,
265,0104,6/10/2016 5:36:25 AM ,2700,20.90,20.65,0.26,8.3,1974,0.040,0.240,0.200,7.9,0.731,0.4,0.50,DYNAMIC,0.00,13.91,0.020,5.000,766,337,537,176,234,1.1,0.5,22.4,24.6,752.9,OFF,
266,0104,6/10/2016 5:56:25 AM ,1990,20.90,20.72,0.19,8.4,1400,0.040,0.182,0.142,7.9,0.704,0.3,0.50,STABLE,0.00,13.91,0.000,5.000,132,14,37,7,0,1.0,0.5,21.5,24.6,752.6,OFF,
267,0104,6/10/2016 6:16:25 AM ,3103,20.90,20.61,0.30,8.4,2246,0.040,0.267,0.227,7.9,0.724,0.4,0.50,STABLE,0.00,13.91,0.000,5.000,954,640,362,213,374,1.0,0.5,20.9,24.6,752.6,ON,
268,0104,6/10/2016 6:36:25 AM ,2067,20.90,20.71,0.20,8.4,1434,0.040,0.185,0.145,7.9,0.694,0.3,0.50,STABLE,0.00,13.91,0.000,5.000,112,24,27,3,1,1.0,0.5,20.3,24.7,752.6,ON,
269,0104,6/10/2016 6:56:25 AM ,2431,20.91,20.68,0.23,8.4,1757,0.040,0.218,0.178,7.9,0.723,0.3,0.50,STABLE,0.00,13.91,0.000,5.000,57,16,0,0,0,1.0,0.5,19.8,24.7,752.6,ON,
270,0104,6/10/2016 7:16:25 AM ,3981,20.91,20.52,0.39,8.5,3231,0.041,0.368,0.327,7.9,0.812,0.6,0.50,STABLE,0.27,14.18,0.040,5.040,801,445,247,131,329,1.0,0.5,20.0,24.7,752.6,ON,
271,0104,6/10/2016 7:36:25 AM ,3025,20.91,20.61,0.30,8.5,2789,0.040,0.322,0.282,8.0,0.922,0.5,0.50,STABLE,0.22,14.40,0.260,5.300,1116,572,463,242,344,1.0,0.5,19.9,24.8,752.6,ON,
272,0104,6/10/2016 7:56:25 AM ,2518,20.91,20.66,0.25,8.5,2351,0.040,0.278,0.238,8.0,0.934,0.4,0.50,STABLE,-0.02,14.38,0.000,5.300,283,24,135,10,0,1.0,0.5,20.0,24.8,752.6,ON,
273,0104,6/10/2016 8:16:25 AM ,3111,20.91,20.60,0.31,8.6,2947,0.040,0.338,0.298,8.0,0.947,0.5,0.50,STABLE,0.09,14.47,0.100,5.400,1373,840,602,329,684,1.0,0.5,19.7,24.8,752.6,ON,
274,0104,6/10/2016 8:36:25 AM ,2264,20.91,20.68,0.23,8.6,2153,0.040,0.257,0.218,8.1,0.951,0.3,0.50,STABLE,-0.01,14.46,0.000,5.400,25,6,8,0,0,1.0,0.5,19.6,24.8,752.6,ON,
275,0104,6/10/2016 8:56:25 AM ,2100,20.91,20.70,0.21,8.6,1947,0.040,0.237,0.197,8.1,0.927,0.3,0.50,STABLE,0.00,14.46,0.000,5.400,37,8,6,0,0,1.0,0.5,19.6,24.8,752.6,ON,
276,0104,6/10/2016 9:16:25 AM ,2763,20.91,20.63,0.28,8.6,2677,0.040,0.310,0.271,8.1,0.969,0.4,0.50,STABLE,0.25,14.71,0.140,5.540,811,344,278,126,285,1.0,0.5,19.6,24.8,752.6,ON,
277,0104,6/10/2016 9:36:25 AM ,2493,20.91,20.66,0.25,8.7,2495,0.039,0.292,0.252,8.1,1.001,0.4,0.50,STABLE,-0.01,14.70,0.000,5.540,34,1,21,7,0,1.0,0.5,18.3,24.8,752.6,ON,
278,0104,6/10/2016 9:56:25 AM ,3251,20.91,20.58,0.33,8.7,3299,0.039,0.373,0.334,8.2,1.015,0.5,0.50,STABLE,0.02,14.72,0.060,5.600,587,336,172,83,255,1.0,0.5,18.0,24.8,752.6,ON,
279,0104,6/10/2016 10:16:25 AM ,3157,20.91,20.59,0.32,8.7,3136,0.039,0.356,0.317,8.2,0.993,0.5,0.50,STABLE,0.23,14.95,0.120,5.720,999,336,370,124,224,1.0,0.5,17.5,24.8,752.6,ON,
280,0104,6/10/2016 10:36:25 AM ,2731,20.91,20.63,0.28,8.7,2734,0.039,0.316,0.276,8.2,1.001,0.4,0.50,STABLE,0.00,14.95,0.040,5.760,201,15,116,8,5,1.0,0.5,16.6,24.8,752.6,ON,
281,0104,6/10/2016 10:56:25 AM ,2384,20.91,20.67,0.24,8.8,2369,0.040,0.279,0.240,8.2,0.994,0.4,0.50,STABLE,0.00,14.95,0.000,5.760,78,8,8,1,0,1.0,0.5,16.3,24.8,752.6,ON,
282,0104,6/10/2016 11:16:25 AM ,2428,20.91,20.66,0.25,8.8,2458,0.040,0.288,0.249,8.3,1.013,0.4,0.50,STABLE,0.00,14.95,0.000,5.760,40,18,21,5,0,1.0,0.5,16.4,24.8,752.6,ON,
283,0104,6/10/2016 11:36:25 AM ,2381,20.91,20.67,0.24,8.8,2449,0.040,0.287,0.248,8.3,1.029,0.4,0.50,STABLE,0.19,15.14,0.080,5.840,523,248,239,97,197,1.0,0.5,16.4,24.8,752.6,ON,
284,0104,6/10/2016 11:56:25 AM ,2482,20.91,20.66,0.25,8.8,2535,0.039,0.296,0.256,8.3,1.022,0.4,0.50,STABLE,0.00,15.14,0.000,5.840,48,7,10,2,0,1.0,0.5,16.4,24.8,752.6,ON,
285,0104,6/10/2016 12:16:25 PM ,3337,20.91,20.57,0.34,8.9,3400,0.041,0.384,0.344,8.3,1.019,0.5,0.50,STABLE,0.25,15.39,0.000,5.840,429,143,112,50,181,1.0,0.5,16.6,24.8,752.6,ON,
286,0104,6/10/2016 12:36:25 PM ,3357,20.91,20.57,0.34,8.9,3415,0.040,0.386,0.345,8.4,1.017,0.5,0.50,STABLE,0.06,15.45,0.100,5.940,975,397,564,153,228,1.0,0.5,16.4,25.0,752.6,ON,
287,0104,6/10/2016 12:56:25 PM ,2502,20.91,20.66,0.25,8.9,2580,0.040,0.301,0.261,8.4,1.031,0.4,0.50,STABLE,-0.01,15.44,0.000,5.940,47,11,14,0,0,1.1,0.5,17.0,25.0,752.6,ON,
288,0104,6/10/2016 1:16:25 PM ,2249,20.91,20.68,0.23,9.0,2313,0.040,0.274,0.234,8.4,1.028,0.3,0.50,STABLE,0.00,15.44,0.000,5.940,46,5,16,2,0,1.0,0.5,18.0,25.0,752.6,ON,
289,0104,6/10/2016 1:36:25 PM ,3224,20.91,20.58,0.33,9.0,3274,0.040,0.371,0.331,8.5,1.016,0.5,0.50,DYNAMIC,0.14,15.58,0.040,5.980,250,73,92,35,67,1.0,0.5,17.9,25.0,752.6,ON,
290,0104,6/10/2016 1:56:25 PM ,2517,20.91,20.66,0.26,9.0,2562,0.040,0.299,0.259,8.5,1.018,0.4,0.50,STABLE,0.07,15.65,0.040,6.020,975,396,329,114,227,1.0,0.5,18.0,25.0,752.6,ON,
291,0104,6/10/2016 2:16:25 PM ,2446,20.91,20.66,0.25,9.0,2456,0.040,0.289,0.248,8.5,1.004,0.4,0.50,STABLE,0.00,15.65,0.000,6.020,33,10,6,1,0,1.0,0.5,17.9,25.0,752.6,ON,
292,0104,6/10/2016 2:36:25 PM ,2369,20.91,20.67,0.24,9.1,2414,0.040,0.284,0.244,8.5,1.019,0.4,0.50,STABLE,0.00,15.65,0.000,6.020,46,9,37,9,0,1.0,0.5,18.4,25.0,752.6,ON,
293,0104,6/10/2016 2:56:25 PM ,3111,20.91,20.60,0.31,9.1,3110,0.040,0.354,0.314,8.6,1.000,0.5,0.50,STABLE,0.11,15.76,0.020,6.040,159,27,39,13,61,1.0,0.5,19.6,25.0,752.6,ON,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
